word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
live,0,0,0,0,0,0,0,0,0,0,9,0
house,0,0,0,0,0,0,19,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,4,0
noticeable,1,0,0,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,0,14,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,3,0
attract,0,0,0,0,0,0,0,0,0,0,2,0
attention,0,0,0,0,0,0,3,0,0,0,0,0
enigmatical,1,0,0,0,0,0,0,0,0,0,0,0
personage,0,0,0,0,0,0,5,0,0,0,0,0
little,21,0,4,0,0,0,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,57,0
polished,3,0,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,51,0,0,0,0,0
world,0,0,0,0,0,0,37,0,0,0,0,0
people,0,0,0,0,0,0,9,0,0,0,1,0
say,0,0,0,0,0,0,0,0,0,0,108,0
resemble,0,0,0,0,0,0,0,0,0,0,3,0
head,0,0,0,0,0,0,24,0,0,0,0,0
byronic,1,0,0,0,0,0,0,0,0,0,0,0
bearded,1,0,0,0,0,0,0,0,0,0,0,0
tranquil,6,0,0,0,0,0,0,0,0,0,0,0
thousand,0,0,0,0,0,0,2,48,0,0,0,0
year,0,0,0,0,0,0,20,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,8,0
old,13,0,0,0,0,0,0,0,0,0,0,0
certainly,0,0,13,0,0,0,0,0,0,0,0,0
doubtful,1,0,0,0,0,0,0,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,33,0
counting,0,0,0,0,0,0,1,0,0,0,0,0
room,0,0,0,0,0,0,22,0,0,0,0,0
city,0,0,0,0,0,0,9,0,0,0,0,0
ship,0,0,0,0,0,0,8,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,51,0
dock,0,0,0,0,0,0,6,0,0,0,0,0
owner,0,0,0,0,0,0,3,0,0,0,0,0
public,1,0,0,0,0,0,2,0,0,0,0,0
employment,0,0,0,0,0,0,1,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,21,0
voice,0,0,0,0,0,0,10,0,0,0,0,0
resound,0,0,0,0,0,0,0,0,0,0,1,0
manufacturer,0,0,0,0,0,0,2,0,0,0,0,0
merchant,0,0,0,0,0,0,11,0,0,0,0,0
gentleman,0,0,0,0,0,0,33,0,0,0,0,0
farmer,0,0,0,0,0,0,1,0,0,0,0,0
strange,8,0,0,0,0,0,0,0,0,0,0,0
scientific,1,0,0,0,0,0,0,0,0,0,0,0
learned,1,0,0,0,0,0,0,0,0,0,0,0
society,0,0,0,0,0,0,2,0,0,0,0,0
sage,0,0,0,0,0,0,1,0,0,0,0,0
deliberation,0,0,0,0,0,0,1,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,8,0
fact,0,0,0,0,0,0,6,0,0,0,0,0
numerous,2,0,0,0,0,0,0,0,0,0,0,0
swarm,0,0,0,0,0,0,0,0,0,0,3,0
english,37,0,0,0,0,0,0,0,0,0,0,0
capital,0,0,0,0,0,0,5,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,0,1,0
mainly,0,0,1,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,8,0,0,0,0,0
abolish,0,0,0,0,0,0,0,0,0,0,1,0
pernicious,1,0,0,0,0,0,0,0,0,0,0,0
insect,0,0,0,0,0,0,1,0,0,0,0,0
way,0,0,0,0,0,0,29,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,24,0
admission,0,0,0,0,0,0,1,0,0,0,0,0
exclusive,1,0,0,0,0,0,0,0,0,0,0,0
club,0,0,0,0,0,0,9,0,0,0,0,0
simple,4,0,0,0,0,0,0,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,0,0,4,0
open,8,1,0,0,0,0,0,0,0,0,7,0
credit,0,0,0,0,0,0,3,0,0,0,0,0
cheque,0,0,0,0,0,0,2,0,0,0,0,0
regularly,0,0,3,0,0,0,0,0,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,0,15,0
sight,0,0,0,0,0,0,7,0,0,0,1,0
account,0,0,0,0,0,0,11,0,0,0,0,0
current,1,0,0,0,0,0,1,0,0,0,0,0
flush,1,0,0,0,0,0,0,0,0,0,0,0
rich,9,0,0,0,0,0,1,0,0,0,0,0
undoubtedly,0,0,1,0,0,0,0,0,0,0,0,0
well,3,0,6,0,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,0,7,0
fortune,0,0,0,0,0,0,7,0,0,0,0,0
person,0,0,0,0,0,0,13,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,3,0
information,0,0,0,0,0,0,1,0,0,0,0,0
lavish,1,0,0,0,0,0,0,0,0,0,0,0
contrary,1,0,0,0,0,0,3,0,0,0,0,0
avaricious,1,0,0,0,0,0,0,0,0,0,0,0
money,0,0,0,0,0,0,9,0,0,0,0,0
need,0,0,0,1,0,0,0,0,0,0,2,0
noble,6,0,0,0,0,0,0,0,0,0,0,0
useful,1,0,0,0,0,0,0,0,0,0,0,0
benevolent,1,0,0,0,0,0,0,0,0,0,0,0
supply,0,0,0,0,0,0,1,0,0,0,2,0
quietly,0,0,9,0,0,0,0,0,0,0,0,0
anonymously,0,0,1,0,0,0,0,0,0,0,0,0
short,8,0,0,0,0,0,0,0,0,0,0,0
communicative,1,0,0,0,0,0,0,0,0,0,0,0
talk,0,0,0,0,0,0,3,0,0,0,14,0
mysterious,8,0,0,0,0,0,0,0,0,0,0,0
taciturn,1,0,0,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,5,0,0,0,0,0
daily,4,0,2,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,0,12,0,0,0,0,0
observation,0,0,0,0,0,0,3,0,0,0,0,0
exactly,0,0,10,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,14,0,0,0,0,0
wit,0,0,0,0,0,0,1,0,0,0,0,0
curious,7,0,0,0,0,0,0,0,0,0,0,0
fairly,0,0,5,0,0,0,0,0,0,0,0,0
puzzled,3,0,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,1,0,0,0,14,0
likely,5,0,0,0,0,0,0,0,0,0,0,0
familiarly,0,0,1,0,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,2,0,0,0,1,0
secluded,1,0,0,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,18,0
intimate,1,0,0,0,0,0,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,3,0,0,0,0,0
correct,0,0,0,0,0,0,0,0,0,0,2,0
clear,9,0,0,0,0,0,0,0,0,0,1,0
word,0,0,0,0,0,0,14,0,0,0,0,0
conjecture,0,0,0,0,0,0,2,0,0,0,1,0
advance,0,0,0,0,0,0,5,0,0,0,5,0
lost,2,0,0,0,0,0,0,0,0,0,0,0
unheard,1,0,0,0,0,0,0,0,0,0,0,0
traveller,0,0,0,0,0,0,16,0,0,0,0,0
point,0,0,1,0,0,0,10,0,0,0,5,0
true,9,0,0,0,0,0,0,0,0,0,0,0
probability,0,0,0,0,0,0,3,0,0,0,0,0
gift,0,0,0,0,0,0,0,0,0,0,1,0
sort,0,0,0,0,0,0,8,0,0,0,0,0
second,5,0,0,0,0,0,2,0,0,0,0,0
event,0,0,0,0,0,0,6,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,0,1,0
prediction,0,0,0,0,0,0,2,0,0,0,0,0
spirit,0,0,0,0,0,0,4,0,0,0,0,0
certain,13,0,0,0,0,0,0,0,0,0,0,0
absent,0,0,0,0,0,0,0,0,0,0,1,0
honour,0,0,0,0,0,0,11,0,0,0,1,0
rest,0,0,0,0,0,0,6,0,0,0,1,0
declare,0,0,0,0,0,0,0,0,0,0,5,0
pretend,0,0,0,0,0,0,0,0,0,0,3,0
sole,2,0,0,0,0,0,0,0,0,0,0,0
pastime,0,0,0,0,0,0,1,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,7,0
paper,0,0,0,0,0,0,9,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,11,0
whist,0,0,0,0,0,0,10,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,7,0
game,0,0,0,0,0,0,8,0,0,0,0,0
silent,2,0,0,0,0,0,0,0,0,0,0,0
harmonise,0,0,0,0,0,0,0,0,0,0,1,0
