word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,SCONJ,VERB,X
pluck,0,0,0,0,0,0,1,0,0,0,0,5,0
courage,0,0,0,0,0,0,8,0,0,0,0,0,0
tiptoe,0,0,0,0,0,0,2,0,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,0,0,3,0
cautiously,0,0,4,0,0,0,0,0,0,0,0,0,0
peer,0,0,0,0,0,0,0,0,0,0,0,2,0
difficult,1,0,0,0,0,0,0,0,0,0,0,0,0
glade,0,0,0,0,0,0,3,0,0,0,0,0,0
stream,0,0,0,0,0,0,16,0,0,0,0,1,0
glass,0,0,0,0,0,0,6,0,0,0,0,0,0
throw,0,0,0,0,0,0,1,0,0,0,0,10,0
drink,0,0,0,0,0,0,7,0,0,0,0,7,0
reason,0,0,0,0,0,0,9,0,0,0,0,1,0
raise,0,0,0,0,0,0,0,0,0,0,0,8,0
fore,0,0,0,0,0,0,2,0,0,0,0,0,0
paw,0,0,0,0,0,0,5,0,0,0,0,1,0
eat,0,0,0,0,0,0,0,0,0,0,0,17,0
mouthful,0,0,0,0,0,0,2,0,0,0,0,0,0
second,6,0,3,0,0,0,9,0,0,0,0,0,0
lip,0,0,0,0,0,0,11,0,0,0,0,0,0
man,0,0,0,0,0,0,45,0,0,0,0,0,0
deep,18,0,3,0,0,0,0,0,0,0,0,0,0
wild,11,0,0,0,0,0,1,0,0,0,0,0,0
strong,14,0,0,0,0,0,0,0,0,0,0,0,0
heavy,10,0,0,0,0,0,0,0,0,0,0,0,0
golden,8,0,0,0,0,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,20,0
low,21,0,1,0,0,0,0,0,0,0,0,0,0
growl,0,0,0,0,0,0,1,0,0,0,0,0,0
gaze,0,0,0,0,0,0,0,0,0,0,0,3,0
motionless,1,0,0,0,0,0,0,0,0,0,0,0,0
bulk,0,0,0,0,0,0,1,0,0,0,0,0,0
aside,0,0,4,0,0,0,0,0,0,0,0,0,0
convenience,0,0,0,0,0,0,1,0,0,0,0,0,0
delicious,5,0,0,0,0,0,0,0,0,0,0,0,0
rippling,1,0,0,0,0,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,0,7,0
frantic,1,0,0,0,0,0,0,0,0,0,0,0,0
promise,0,0,0,0,0,0,3,0,0,0,0,6,0
swallow,0,0,0,0,0,0,0,0,0,0,0,1,0
woman,0,0,0,0,0,0,9,0,0,0,0,0,0
king,0,0,0,0,0,0,36,0,0,0,0,0,0
emperor,0,0,0,0,0,0,1,0,0,0,0,0,0
city,0,0,0,0,0,0,27,0,0,0,0,0,0
realm,0,0,0,0,0,0,3,0,0,0,0,0,0
boast,0,0,0,0,0,0,1,0,0,0,0,2,0
angry,6,0,0,0,0,0,0,0,0,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,0,14,0
dear,8,0,0,0,0,1,3,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,0,0,2,0
disbelieve,0,0,0,0,0,0,0,0,0,0,0,1,0
stern,2,0,0,0,0,0,0,0,0,0,0,0,0
kneel,0,0,0,0,0,0,0,0,0,0,0,5,0
scoop,0,0,0,0,0,0,0,0,0,0,0,1,0
cold,26,0,0,0,0,0,4,0,0,0,0,0,0
refreshing,1,0,0,0,0,0,0,0,0,0,0,0,0
taste,0,0,0,0,0,0,2,0,0,0,0,4,0
quench,0,0,0,0,0,0,0,0,0,0,0,1,0
intend,0,0,0,0,0,0,0,0,0,0,0,7,0
dash,0,0,0,0,0,0,1,0,0,0,0,4,0
dangerous,4,0,0,0,0,0,0,0,0,0,0,0,0
drinking,0,0,0,0,0,0,2,0,0,0,0,0,0
human,3,0,0,0,0,0,10,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,0,17,0
cheeky,1,0,0,0,0,0,0,0,0,0,0,0,0
task,0,0,0,0,0,0,5,0,0,0,0,0,0
puzzle,0,0,0,0,0,0,0,0,0,0,0,1,0
muddle,0,0,0,0,0,0,1,0,0,0,0,0,0
thought,0,0,0,0,0,0,10,0,0,0,0,0,0
sir,0,0,0,0,0,0,4,0,0,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0,0,0
sad,8,0,0,0,0,0,0,0,0,0,0,0,0
prince,0,0,0,0,0,0,41,0,0,0,0,0,0
blood,0,0,0,0,0,0,11,0,0,0,0,0,0
heir,0,0,0,0,0,0,1,0,0,0,0,0,0
son,0,0,0,0,0,0,13,0,0,0,0,0,0
year,0,0,0,0,0,0,25,0,0,0,0,0,0
ago,0,0,10,0,0,0,0,0,0,0,0,0,0
alive,9,0,0,0,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,1,0,0,0,0,1,0
seek,0,0,0,0,0,0,0,0,0,0,0,7,0
father,0,0,0,0,0,0,10,0,0,0,0,0,0
house,0,0,0,0,0,0,12,0,0,0,0,0,0
attempt,0,0,0,0,0,0,4,0,0,0,0,1,0
guide,0,0,0,0,0,0,5,0,0,0,0,3,0
quest,0,0,0,0,0,0,3,0,0,0,0,0,0
set,0,0,0,0,0,0,1,0,0,0,0,29,0
old,53,0,0,0,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,0,42,0,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0,0,2,0
journey,0,0,0,0,0,0,10,0,0,0,0,1,0
north,2,0,4,0,0,0,11,0,0,0,0,0,0
ruin,0,0,0,0,0,0,4,0,0,0,0,5,0
ancient,7,0,0,0,0,0,0,0,0,0,0,0,0
giant,24,0,0,0,0,0,69,0,0,0,0,0,0
writing,0,0,0,0,0,0,2,0,0,0,0,0,0
ruined,6,0,0,0,0,0,0,0,0,0,0,0,0
fourth,3,0,0,0,0,0,0,0,0,0,0,0,0
lost,11,0,0,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,1,0,0,0,0,8,0
thank,0,0,0,0,0,0,2,0,0,0,0,8,0
gentle,7,0,0,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,0,5,0,0,0,0,1,0
correct,0,0,0,0,0,0,0,0,0,0,0,1,0
perfectly,0,0,8,0,0,0,0,0,0,0,0,0,0
patient,1,0,0,0,0,0,0,0,0,0,0,0,0
west,0,0,1,0,0,0,5,0,0,0,0,0,0
catch,0,0,0,0,0,0,1,0,0,0,0,17,0
spare,0,0,0,0,0,0,0,0,0,0,0,2,0
fool,0,0,0,0,0,0,6,0,0,0,0,2,0
instruction,0,0,0,0,0,0,5,0,0,0,0,0,0
alarming,1,0,0,0,0,0,0,0,0,0,0,0,0
especially,0,0,5,0,0,0,0,0,0,0,0,0,0
soft,20,0,0,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,24,0,0,0,0,0,0
night,0,0,0,0,0,0,55,0,0,0,0,0,0
middle,2,0,0,0,0,0,11,0,0,0,0,0,0
strange,21,0,0,0,0,0,0,0,0,0,0,0,0
secondly,0,0,3,0,0,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,0,3,0,0,0,0,0,0
clearly,0,0,8,0,0,0,0,0,0,0,0,0,0
thicken,0,0,0,0,0,0,0,0,0,0,0,3,0
confuse,0,0,0,0,0,0,0,0,0,0,0,1,0
important,5,0,0,0,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,0,18,0,0,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,0,0,3,0
attention,0,0,0,0,0,0,1,0,0,0,0,0,0
appearance,0,0,0,0,0,0,1,0,0,0,0,0,0
daughter,0,0,0,0,0,0,2,0,0,0,0,0,0
farewell,0,0,0,0,0,1,1,0,0,0,0,0,0
end,0,0,0,0,0,0,29,0,0,0,0,5,0
speech,0,0,0,0,0,0,4,0,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,0,0,3,0
altogether,0,0,7,0,0,0,0,0,0,0,0,0,0
astonishment,0,0,0,0,0,0,2,0,0,0,0,0,0
yard,0,0,0,0,0,0,10,0,0,0,0,0,0
gold,0,0,0,0,0,0,5,0,0,0,0,0,0
tooth,0,0,0,0,0,0,5,0,0,0,0,0,0
clench,0,0,0,0,0,0,0,0,0,0,0,1,0
fist,0,0,0,0,0,0,2,0,0,0,0,0,0
terrible,9,0,0,0,0,0,0,0,0,0,0,0,0
blast,0,0,0,0,0,0,2,0,0,0,0,0,0
earth,0,0,0,0,0,0,22,0,0,0,0,0,0
thousand,0,0,0,0,0,0,6,11,0,0,0,0,0
beneath,0,5,0,0,0,0,0,0,0,0,0,0,0
extremely,0,0,3,0,0,0,0,0,0,0,0,0,0
comfortable,4,0,0,0,0,0,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,1,0,0,0,0,2,0
please,0,0,0,0,0,0,0,0,0,0,0,2,0
pace,0,0,0,0,0,0,12,0,0,0,0,0,0
beautifully,0,0,2,0,0,0,0,0,0,0,0,0,0
warm,15,0,0,0,0,0,0,0,0,0,0,1,0
aeroplane,0,0,0,0,0,0,2,0,0,0,0,0,0
vibration,0,0,0,0,0,0,1,0,0,0,0,0,0
balloon,0,0,0,0,0,0,1,0,0,0,0,0,0
size,0,0,0,0,0,0,10,0,0,0,0,0,0
cover,0,0,0,0,0,0,2,0,0,0,0,5,0
snow,0,0,0,0,0,0,24,0,0,0,0,1,0
ice,0,0,0,0,0,0,6,0,0,0,0,0,0
sea,0,0,0,0,0,0,15,0,0,0,0,0,0
panic,0,0,0,0,0,0,1,0,0,0,0,0,0
correctly,0,0,1,0,0,0,0,0,0,0,0,0,0
sofa,0,0,0,0,0,0,1,0,0,0,0,0,0
sigh,0,0,0,0,0,0,5,0,0,0,0,0,0
contentment,0,0,0,0,0,0,2,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,0,1,0
asleep,14,0,0,0,0,0,0,0,0,0,0,0,0
fancy,2,0,0,0,0,0,1,0,0,0,0,1,0
sleep,0,0,0,0,0,0,6,0,0,0,0,14,0
probably,0,0,8,0,0,0,0,0,0,0,0,0,0
dark,28,0,0,0,0,0,4,0,0,0,0,0,0
plain,2,0,0,0,0,0,6,0,0,0,0,0,0
hill,0,0,0,0,0,0,20,0,0,0,0,0,0
biggish,1,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,9,0,0,0,0,0,0
sun,0,0,0,0,0,0,27,0,0,0,0,0,0
general,4,0,0,0,0,0,0,0,0,0,0,0,0
pretty,7,0,5,0,0,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,1,0,0,0,0,1,0
pale,21,0,0,0,0,0,0,0,0,0,0,0,0
colour,0,0,0,0,0,0,7,0,0,0,0,0,0
jealous,1,0,0,0,0,0,0,0,0,0,0,0,0
ship,0,0,0,0,0,0,31,0,0,0,0,0,0
deck,0,0,0,0,0,0,4,0,0,0,0,0,0
wrinkle,0,0,0,0,0,0,3,0,0,0,0,0,0
flatness,0,0,0,0,0,0,1,0,0,0,0,0,0
ocean,0,0,0,0,0,0,1,0,0,0,0,0,0
wave,0,0,0,0,0,0,5,0,0,0,0,2,0
horizon,0,0,0,0,0,0,2,0,0,0,0,0,0
thick,12,0,0,0,0,0,0,0,0,0,0,0,0
line,0,0,0,0,0,0,5,0,0,0,0,1,0
south,2,0,1,0,0,0,3,0,0,0,0,0,0
shoot,0,0,0,0,0,0,0,0,0,0,0,4,0
fogginess,0,0,0,0,0,0,1,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,0,44,0
blink,0,0,0,0,0,0,0,0,0,0,0,4,0
clothe,0,0,0,0,0,0,19,0,0,0,0,0,0
blazer,0,0,0,0,0,0,1,0,0,0,0,0,0
sweater,0,0,0,0,0,0,2,0,0,0,0,0,0
short,12,0,2,0,0,0,3,0,0,0,0,0,0
stocking,0,0,0,0,0,0,2,0,0,0,0,0,0
shoe,0,0,0,0,0,0,1,0,0,0,0,0,0
muddy,5,0,0,0,0,0,0,0,0,0,0,0,0
lower,0,0,3,0,0,0,0,0,0,0,0,2,0
surprise,0,0,0,0,0,0,1,0,0,0,0,2,0
shock,0,0,0,0,0,0,4,0,0,0,0,0,0
total,2,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0,0,0,0,0,0,1,0,0,0,0,0,0
smell,0,0,0,0,0,0,15,0,0,0,0,8,0
smack,0,0,0,0,0,0,1,0,0,0,0,0,0
spout,0,0,0,0,0,0,1,0,0,0,0,0,0
foam,0,0,0,0,0,0,3,0,0,0,0,2,0
hardly,0,0,24,0,0,0,0,0,0,0,0,0,0
inland,1,0,2,0,0,0,0,0,0,0,0,0,0
bay,0,0,0,0,0,0,1,0,0,0,0,1,0
headland,0,0,0,0,0,0,1,0,0,0,0,0,0
stretch,0,0,0,0,0,0,1,0,0,0,0,6,0
sandy,1,0,0,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,2,0,0,0,0,0,0
break,0,0,0,0,0,0,1,0,0,0,0,29,0
shore,0,0,0,0,0,0,1,0,0,0,0,0,0
loud,9,0,5,0,0,0,0,0,0,0,0,0,0
drown,0,0,0,0,0,0,0,0,0,0,0,5,0
river,0,0,0,0,0,0,21,0,0,0,0,0,0
wavetop,0,0,0,0,0,0,1,0,0,0,0,0,0
toe,0,0,0,0,0,0,2,0,0,0,0,0,0
splash,0,0,0,0,0,0,1,0,0,0,0,1,0
spurt,0,0,0,0,0,0,0,0,0,0,0,1,0
drench,0,0,0,0,0,0,0,0,0,0,0,1,0
waist,0,0,0,0,0,0,7,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,0,20,0
glide,0,0,0,0,0,0,0,0,0,0,0,6,0
green,17,0,0,0,0,0,4,0,0,0,0,0,0
lawn,0,0,0,0,0,0,4,0,0,0,0,0,0
piece,0,0,0,0,0,0,4,0,0,0,0,0,0
jewellery,0,0,0,0,0,0,1,0,0,0,0,0,0
tower,0,0,0,0,0,0,9,0,0,0,0,0,0
battlement,0,0,0,0,0,0,1,0,0,0,0,0,0
banner,0,0,0,0,0,0,4,0,0,0,0,0,0
flutter,0,0,0,0,0,0,0,0,0,0,0,1,0
crowd,0,0,0,0,0,0,15,0,0,0,0,5,0
gay,6,0,0,0,0,0,1,0,0,0,0,0,0
armour,0,0,0,0,0,0,8,0,0,0,0,0,0
sword,0,0,0,0,0,0,27,0,0,0,0,0,0
jumbled,1,0,0,0,0,0,0,0,0,0,0,0,0
alight,0,0,0,0,0,0,0,0,0,0,0,5,0
thicket,0,0,0,0,0,0,2,0,0,0,0,0,0
untidy,1,0,0,0,0,0,0,0,0,0,0,0,0
generally,0,0,1,0,0,0,0,0,0,0,0,0,0
unimpressive,1,0,0,0,0,0,0,0,0,0,0,0,0
dingy,1,0,0,0,0,0,0,0,0,0,0,0,0
splendour,0,0,0,0,0,0,1,0,0,0,0,0,0
surrounding,0,0,0,0,0,0,1,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,0,2,0
cleft,0,0,0,0,0,0,1,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,0,0,0,0,1,0
sunset,0,0,0,0,0,0,3,0,0,0,0,0,0
weather,0,0,0,0,0,0,2,0,0,0,0,0,0
vane,0,0,0,0,0,0,1,0,0,0,0,0,0
towered,1,0,0,0,0,0,0,0,0,0,0,0,0
turreted,1,0,0,0,0,0,0,0,0,0,0,0,0
castle,0,0,0,0,0,0,36,0,0,0,0,0,0
beautiful,6,0,0,0,0,0,0,0,0,0,0,0,0
quay,0,0,0,0,0,0,4,0,0,0,0,0,0
marble,0,0,0,0,0,0,1,0,0,0,0,0,0
tall,11,0,0,0,0,0,0,0,0,0,0,0,0
forecastle,0,0,0,0,0,0,1,0,0,0,0,0,0
poop,0,0,0,0,0,0,2,0,0,0,0,0,0
gild,0,0,0,0,0,0,0,0,0,0,0,1,0
crimson,2,0,0,0,0,0,0,0,0,0,0,0,0
flag,0,0,0,0,0,0,1,0,0,0,0,0,0
mast,0,0,0,0,0,0,3,0,0,0,0,0,0
row,0,0,0,0,0,0,3,0,0,0,0,2,0
shield,0,0,0,0,0,0,5,0,0,0,0,0,0
silver,10,0,0,0,0,0,7,0,0,0,0,0,0
bulwark,0,0,0,0,0,0,2,0,0,0,0,0,0
gangplank,0,0,0,0,0,0,1,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,7,0
ready,9,0,0,0,0,0,0,0,0,0,0,0,0
board,0,0,0,0,0,0,7,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,0,9,0
rich,5,0,0,0,0,0,0,0,0,0,0,0,0
mantle,0,0,0,0,0,0,3,0,0,0,0,0,0
scarlet,5,0,0,0,0,0,0,0,0,0,0,0,0
mail,0,0,0,0,0,0,3,0,0,0,0,0,0
shirt,0,0,0,0,0,0,3,0,0,0,0,0,0
thin,7,0,0,0,0,0,0,0,0,0,0,0,0
circlet,0,0,0,0,0,0,1,0,0,0,0,0,0
beard,0,0,0,0,0,0,11,0,0,0,0,0,0
wool,0,0,0,0,0,0,1,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,10,0,0,0,0,0,0
richly,0,0,3,0,0,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,4,0,0,0,0,11,0
lord,0,0,0,0,0,0,15,0,0,0,0,0,0
young,22,0,0,0,0,0,0,0,0,0,0,0,0
frail,1,0,0,0,0,0,0,0,0,0,0,0,0
puff,0,0,0,0,0,0,2,0,0,0,0,0,0
watery,3,0,0,0,0,0,0,0,0,0,0,0,0
immediately,0,0,5,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,0,18,0,0,0,0,0,0
wheel,0,0,0,0,0,0,4,0,0,0,0,1,0
harness,0,0,0,0,0,0,0,0,0,0,0,1,0
donkey,0,0,0,0,0,0,5,0,0,0,0,0,0
retriever,0,0,0,0,0,0,1,0,0,0,0,0,0
fat,9,0,0,0,0,0,0,0,0,0,0,0,0
dwarf,0,0,0,0,0,0,9,0,0,0,0,0,0
fatness,0,0,0,0,0,0,1,0,0,0,0,0,0
hunch,0,0,0,0,0,0,0,0,0,0,0,1,0
cushion,0,0,0,0,0,0,1,0,0,0,0,0,0
effect,0,0,0,0,0,0,5,0,0,0,0,0,0
shapeless,1,0,0,0,0,0,0,0,0,0,0,0,0
bundle,0,0,0,0,0,0,3,0,0,0,0,0,0
fur,0,0,0,0,0,0,3,0,0,0,0,0,0
silk,0,0,0,0,0,0,1,0,0,0,0,0,0
velvet,0,0,0,0,0,0,1,0,0,0,0,0,0
hale,1,0,0,0,0,0,0,0,0,0,0,0,0
hearty,1,0,0,0,0,0,0,0,0,0,0,0,0
keen,2,0,0,0,0,0,0,0,0,0,0,0,0
bare,11,0,0,0,0,0,0,0,0,0,0,1,0
bald,2,0,0,0,0,0,0,0,0,0,0,0,0
large,24,0,0,0,0,0,0,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,0,11,0
gigantic,5,0,0,0,0,0,0,0,0,0,0,0,0
billiard,0,0,0,0,0,0,1,0,0,0,0,0,0
ball,0,0,0,0,0,0,3,0,0,0,0,0,0
courtier,0,0,0,0,0,0,6,0,0,0,0,0,0
worth,5,0,0,0,0,0,0,0,0,0,0,0,0
flower,0,0,0,0,0,0,1,0,0,0,0,0,0
bed,0,0,0,0,0,0,27,0,0,0,0,1,0
rest,0,0,0,0,0,0,13,0,0,0,0,3,0
faun,0,0,0,0,0,0,1,0,0,0,0,0,0
satyr,0,0,0,0,0,0,1,0,0,0,0,0,0
centaur,0,0,0,0,0,0,3,0,0,0,0,0,0
picture,0,0,0,0,0,0,1,0,0,0,0,0,0
bear,0,0,0,0,0,0,4,0,0,0,0,11,0
badger,0,0,0,0,0,0,1,0,0,0,0,0,0
mole,0,0,0,0,0,0,1,0,0,0,0,0,0
leopard,0,0,0,0,0,0,1,0,0,0,0,0,0
mouse,0,0,0,0,0,0,3,0,0,0,0,0,0
name,0,0,0,0,0,0,4,0,0,0,0,0,0
instance,0,0,0,0,0,0,1,0,0,0,0,0,0
hind,1,0,0,0,0,0,0,0,0,0,0,0,0
apart,0,0,5,0,0,0,0,0,0,0,0,0,0
expression,0,0,0,0,0,0,5,0,0,0,0,0,0
true,22,0,0,0,0,0,0,0,0,0,0,0,0
friendly,3,0,0,0,0,0,0,0,0,0,0,0,0
outskirt,0,0,0,0,0,0,1,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,23,0
disagreeably,0,0,1,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,0,38,0
despairingly,0,0,2,0,0,0,0,0,0,0,0,0,0
life,0,0,0,0,0,0,13,0,0,0,0,0,0
wrong,12,0,3,0,0,0,2,0,0,0,0,0,0
heaven,0,0,0,0,0,0,3,0,0,0,0,0,0
sake,0,0,0,0,0,0,1,0,0,0,0,0,0
dry,4,0,0,0,0,0,0,0,0,0,0,4,0
wag,0,0,0,0,0,0,0,0,0,0,0,2,0
address,0,0,0,0,0,0,0,0,0,0,0,1,0
court,0,0,0,0,0,0,10,0,0,0,0,0,0
cracked,1,0,0,0,0,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,13,0
stoop,0,0,0,0,0,0,0,0,0,0,0,5,0
kiss,0,0,0,0,0,0,2,0,0,0,0,6,0
cheek,0,0,0,0,0,0,7,0,0,0,0,0,0
straighten,0,0,0,0,0,0,0,0,0,0,0,1,0
blessing,0,0,0,0,0,0,2,0,0,0,0,0,0
feeble,1,0,0,0,0,0,0,0,0,0,0,0,0
gangway,0,0,0,0,0,0,4,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,0,18,0
greatly,0,0,2,0,0,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,0,1,0,0,0,0,0,0
handkerchief,0,0,0,0,0,0,3,0,0,0,0,0,0
sobbing,0,0,0,0,0,0,1,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,0,0,0,5,0
trumpet,0,0,0,0,0,0,5,0,0,0,0,0,0
tow,0,0,0,0,0,0,0,0,0,0,0,1,0
rowing,0,0,0,0,0,0,1,0,0,0,0,0,0
boat,0,0,0,0,0,0,1,0,0,0,0,0,0
object,0,0,0,0,0,0,4,0,0,0,0,0,0
kite,0,0,0,0,0,0,1,0,0,0,0,0,0
owl,0,0,0,0,0,0,35,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0,0
sighted,1,0,0,0,0,0,0,0,0,0,0,0,0
hooting,1,0,0,0,0,0,2,0,0,0,0,0,0
kind,5,0,0,0,0,0,19,0,0,0,0,0,0
whoo,0,0,0,0,0,25,0,0,0,0,0,0,0
sadly,0,0,1,0,0,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,0,21,0
magic,1,0,0,0,0,0,10,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,0,3,0
busy,5,0,0,0,0,0,0,0,0,0,0,0,0
ruffle,0,0,0,0,0,0,0,0,0,0,0,3,0
feather,0,0,0,0,0,0,5,0,0,0,0,0,0
early,3,0,3,0,0,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,4,0,0,0,0,0,0
anxiously,0,0,3,0,0,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,0,0,0,15,0
conversation,0,0,0,0,0,0,5,0,0,0,0,0,0
carriage,0,0,0,0,0,0,1,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,0,24,0
mutter,0,0,0,0,0,0,0,0,0,0,0,5,0
tenth,4,0,0,0,0,0,1,0,0,0,0,0,0
sick,5,0,0,0,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,13,0,0,0,0,1,0
gather,0,0,0,0,0,0,0,0,0,0,0,6,0
rein,0,0,0,0,0,0,1,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,0,3,0
two,0,0,0,0,0,0,3,0,0,0,0,0,0
knot,0,0,0,0,0,0,3,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,0,0,7,0
game,0,0,0,0,0,0,8,0,0,0,0,0,0
race,0,0,0,0,0,0,2,0,0,0,0,0,0
ahem,0,0,0,0,0,1,0,0,0,0,0,0,0
beak,0,0,0,0,0,0,3,0,0,0,0,0,0
ear,0,0,0,0,0,0,15,0,0,0,0,0,0
heh,0,0,0,0,0,1,0,0,0,0,0,0,0
stranger,0,0,0,0,0,0,7,0,0,0,0,0,0
ranger,0,0,0,0,0,0,1,0,0,0,0,0,0
uncommonly,0,0,3,0,0,0,0,0,0,0,0,0,0
cub,0,0,0,0,0,0,1,0,0,0,0,0,0
press,0,0,0,0,0,0,0,0,0,0,0,4,0
eager,1,0,0,0,0,0,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,0,12,0
kill,0,0,0,0,0,0,0,0,0,0,0,19,0
buzz,0,0,0,0,0,0,0,0,0,0,0,1,0
twitter,0,0,0,0,0,0,0,0,0,0,0,1,0
hoot,0,0,0,0,0,0,0,0,0,0,0,4,0
deaf,3,0,0,0,0,0,0,0,0,0,0,0,0
useless,2,0,0,0,0,0,0,0,0,0,0,0,0
irritably,0,0,1,0,0,0,0,0,0,0,0,0,0
hey,0,0,0,0,0,5,0,0,0,0,0,0,0
beast,0,0,0,0,0,0,11,0,0,0,0,0,0
country,0,0,0,0,0,0,19,0,0,0,0,0,0
mumbling,0,0,0,0,0,0,1,0,0,0,0,0,0
muttering,0,0,0,0,0,0,1,0,0,0,0,0,0
whispering,0,0,0,0,0,0,2,0,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,0,0,0,0,1,0
elbow,0,0,0,0,0,0,4,0,0,0,0,0,0
musical,4,0,0,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,0,4,0,0,0,0,0,0
serpent,0,0,0,0,0,0,10,0,0,0,0,0,0
tube,0,0,0,0,0,0,1,0,0,0,0,0,0
curl,0,0,0,0,0,0,1,0,0,0,0,3,0
neck,0,0,0,0,0,0,8,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,3,0
brain,0,0,0,0,0,0,3,0,0,0,0,0,0
sensible,2,0,0,0,0,0,0,0,0,0,0,0,0
fit,2,0,0,0,0,0,5,0,0,0,0,1,0
coughing,0,0,0,0,0,0,2,0,0,0,0,0,0
visit,0,0,0,0,0,0,3,0,0,0,0,2,0
new,10,0,0,0,0,0,0,0,0,0,0,0,0
bawl,0,0,0,0,0,0,0,0,0,0,0,2,0
bow,0,0,0,0,0,0,5,0,0,0,0,4,0
heartily,0,0,2,0,0,0,0,0,0,0,0,0,0
welcome,2,0,0,0,0,1,0,0,0,0,0,2,0
poor,10,0,0,0,0,0,0,0,0,0,0,0,0
sail,0,0,0,0,0,0,2,0,0,0,0,9,0
seven,0,0,0,0,0,0,0,2,0,0,0,0,0
glad,8,0,0,0,0,0,0,0,0,0,0,0,0
coming,0,0,0,0,0,0,2,0,0,0,0,0,0
youth,0,0,0,0,0,0,1,0,0,0,0,0,0
supper,0,0,0,0,0,0,14,0,0,0,0,0,0
council,0,0,0,0,0,0,1,0,0,0,0,0,0
tomorrow,0,0,0,0,0,0,9,0,0,0,0,0,0
bedchamber,0,0,0,0,0,0,1,0,0,0,0,0,0
suitable,1,0,0,0,0,0,0,0,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,0,3,0
guest,0,0,0,0,0,0,6,0,0,0,0,0,0
honourable,1,0,0,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,3,0,0,0,0,0,0
doubt,0,0,4,0,0,0,2,0,0,0,0,7,0
judge,0,0,0,0,0,0,2,0,0,0,0,0,0
properly,0,0,3,0,0,0,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,1,0,0,0,0,6,0
