word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
young,48,0,0,0,0,0,0,0,0,0,0,0
vulnerable,1,0,0,0,0,0,0,0,0,0,0,0
year,0,0,0,0,0,0,60,0,0,0,0,0
father,0,0,0,0,0,0,8,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,41,0
advice,0,0,0,0,0,0,2,0,0,0,0,0
turn,0,0,0,0,0,0,3,0,0,0,83,0
mind,0,0,0,0,0,0,10,0,0,0,1,0
feel,0,0,0,0,0,0,2,0,0,0,37,0
like,1,84,0,0,0,0,0,0,0,0,43,0
criticize,0,0,0,0,0,0,0,0,0,0,1,0
tell,0,0,0,0,0,0,0,0,0,0,84,0
remember,0,0,0,0,0,0,0,0,0,0,30,0
people,0,0,0,0,0,0,63,0,0,0,0,0
world,0,0,0,0,0,0,29,0,0,0,0,0
advantage,0,0,0,0,0,0,3,0,0,0,0,0
unusually,0,0,2,0,0,0,0,0,0,0,0,0
communicative,1,0,0,0,0,0,0,0,0,0,0,0
reserved,1,0,0,0,0,0,0,0,0,0,0,0
way,0,0,1,0,0,0,78,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,20,0
mean,1,0,0,0,0,0,0,0,0,0,24,0
great,27,0,0,0,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,4,0,0,0,2,0
consequence,0,0,0,0,0,0,2,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,0,1,0
reserve,0,0,0,0,0,0,1,0,0,0,2,0
judgment,0,0,0,0,0,0,2,0,0,0,0,0
habit,0,0,0,0,0,0,3,0,0,0,0,0
open,15,3,4,0,0,0,1,0,0,0,26,0
curious,12,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,3,0,0,0,0,0
victim,0,0,0,0,0,0,1,0,0,0,0,0
veteran,0,0,0,0,0,0,1,0,0,0,0,0
bore,0,0,0,0,0,0,1,0,0,0,0,0
abnormal,1,0,0,0,0,0,0,0,0,0,0,0
quick,3,0,1,0,0,0,0,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,0,0,1,0
attach,0,0,0,0,0,0,0,0,0,0,3,0
quality,0,0,0,0,0,0,11,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,8,0
normal,1,0,0,0,0,0,0,0,0,0,0,0
person,0,0,0,0,0,0,13,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,207,0
college,0,0,0,0,0,0,8,0,0,0,0,0
unjustly,0,0,1,0,0,0,0,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,0,2,0
politician,0,0,0,0,0,0,1,0,0,0,0,0
privy,1,0,0,0,0,0,0,0,0,0,0,0
secret,5,0,0,0,0,0,3,0,0,0,0,0
grief,0,0,0,0,0,0,3,0,0,0,0,0
wild,11,0,0,0,0,0,0,0,0,0,0,0
unknown,2,0,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,159,0,0,0,0,0
confidence,0,0,0,0,0,0,1,0,0,0,0,0
unsought,1,0,0,0,0,0,0,0,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0,0,0,0
feign,0,0,0,0,0,0,0,0,0,0,1,0
sleep,0,0,0,0,0,0,7,0,0,0,3,0
preoccupation,0,0,0,0,0,0,1,0,0,0,0,0
hostile,2,0,0,0,0,0,0,0,0,0,0,0
levity,0,0,0,0,0,0,1,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,0,14,0
unmistakable,2,0,0,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,0,5,0,0,0,3,0
intimate,5,0,0,0,0,0,0,0,0,0,0,0
revelation,0,0,0,0,0,0,2,0,0,0,0,0
quiver,0,0,0,0,0,0,0,0,0,0,2,0
horizon,0,0,0,0,0,0,1,0,0,0,0,0
term,0,0,0,0,0,0,2,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,0,2,0
usually,0,0,4,0,0,0,0,0,0,0,0,0
plagiaristic,1,0,0,0,0,0,0,0,0,0,0,0
marred,1,0,0,0,0,0,0,0,0,0,0,0
obvious,2,0,0,0,0,0,0,0,0,0,0,0
suppression,0,0,0,0,0,0,1,0,0,0,0,0
matter,0,0,2,0,0,0,20,0,0,0,5,0
infinite,2,0,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,6,0,0,0,6,0
little,96,0,5,0,0,0,0,0,0,0,0,0
afraid,9,0,0,0,0,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,8,0
forget,0,0,0,0,0,0,0,0,0,0,24,0
snobbishly,0,0,2,0,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,15,0
repeat,0,0,0,0,0,0,0,0,0,0,14,0
sense,0,0,0,0,0,0,3,0,0,0,0,0
fundamental,1,0,0,0,0,0,0,0,0,0,0,0
decency,0,0,0,0,0,0,3,0,0,0,0,0
parcel,0,0,0,0,0,0,0,0,0,0,1,0
unequally,0,0,1,0,0,0,0,0,0,0,0,0
birth,0,0,0,0,0,0,1,0,0,0,0,0
boast,0,0,0,0,0,0,0,0,0,0,1,0
tolerance,0,0,0,0,0,0,1,0,0,0,0,0
admission,0,0,0,0,0,0,2,0,0,0,0,0
limit,0,0,0,0,0,0,3,0,0,0,0,0
conduct,0,0,0,0,0,0,1,0,0,0,1,0
found,0,0,0,0,0,0,0,0,0,0,4,0
hard,14,0,6,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,3,0,0,0,2,0
wet,10,0,0,0,0,0,0,0,0,0,1,0
marsh,0,0,0,0,0,0,2,0,0,0,0,0
certain,13,0,0,0,0,0,0,0,0,0,0,0
point,0,0,0,0,0,0,8,0,0,0,8,0
care,0,0,0,0,0,0,6,0,0,0,12,0
autumn,0,0,0,0,0,0,6,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,97,0
uniform,0,0,0,0,0,0,4,0,0,0,0,0
sort,0,0,4,0,0,0,20,0,0,0,0,0
moral,1,0,0,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,6,0,0,0,0,0
forever,0,0,12,0,0,0,0,0,0,0,0,0
riotous,2,0,0,0,0,0,0,0,0,0,0,0
excursion,0,0,0,0,0,0,1,0,0,0,0,0
privileged,1,0,0,0,0,0,0,0,0,0,0,0
glimpse,0,0,0,0,0,0,4,0,0,0,0,0
human,7,0,0,0,0,0,1,0,0,0,0,0
heart,0,0,0,0,0,0,19,0,0,0,0,0
book,0,0,0,0,0,0,23,0,0,0,0,0
exempt,1,0,0,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,3,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,0,3,0
unaffected,1,0,0,0,0,0,0,0,0,0,0,0
scorn,0,0,0,0,0,0,4,0,0,0,0,0
personality,0,0,0,0,0,0,2,0,0,0,0,0
unbroken,2,0,0,0,0,0,0,0,0,0,0,0
series,0,0,0,0,0,0,6,0,0,0,0,0
successful,1,0,0,0,0,0,0,0,0,0,0,0
gesture,0,0,0,0,0,0,7,0,0,0,0,0
gorgeous,5,0,0,0,0,0,0,0,0,0,0,0
heightened,1,0,0,0,0,0,0,0,0,0,0,0
sensitivity,0,0,0,0,0,0,1,0,0,0,0,0
promise,0,0,0,0,0,0,6,0,0,0,7,0
life,0,0,0,0,0,0,31,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,0,1,0
intricate,1,0,0,0,0,0,0,0,0,0,0,0
machine,0,0,0,0,0,0,5,0,0,0,0,0
register,0,0,0,0,0,0,0,0,0,0,1,0
earthquake,0,0,0,0,0,0,1,0,0,0,0,0
thousand,0,0,0,0,0,0,0,6,0,0,0,0
mile,0,0,0,0,0,0,9,0,0,0,0,0
away,0,7,68,0,0,0,0,0,0,0,0,0
responsiveness,0,0,0,0,0,0,1,0,0,0,0,0
flabby,1,0,0,0,0,0,0,0,0,0,0,0
impressionability,0,0,0,0,0,0,1,0,0,0,0,0
dignify,0,0,0,0,0,0,0,0,0,0,1,0
creative,2,0,0,0,0,0,0,0,0,0,0,0
temperament,0,0,0,0,0,0,2,0,0,0,0,0
extraordinary,4,0,0,0,0,0,0,0,0,0,0,0
gift,0,0,0,0,0,0,1,0,0,0,0,0
romantic,10,0,0,0,0,0,0,0,0,0,0,0
readiness,0,0,0,0,0,0,1,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,58,0
likely,4,0,0,0,0,0,0,0,0,0,0,0
shall,0,0,0,4,0,0,0,0,0,0,0,0
right,16,0,30,0,0,0,4,0,0,0,0,0
end,0,0,0,0,0,0,24,0,0,0,4,0
prey,0,0,0,0,0,0,0,0,0,0,1,0
foul,2,0,0,0,0,0,0,0,0,0,0,0
dust,0,0,0,0,0,0,10,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,8,0
