word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB
justice,0,0,0,0,1,0,0,0,0
truth,0,0,0,0,1,0,0,0,0
lion,0,0,0,0,2,0,0,0,0
headed,2,0,0,0,0,0,0,0,0
thoth,0,0,0,1,0,0,0,0,0
wisdom,0,0,0,0,1,0,0,0,0
intelligence,0,0,0,0,1,0,0,0,0
magic,0,0,0,0,1,0,0,0,0
middle,2,0,0,0,0,0,0,0,0
powerful,4,0,0,0,0,0,0,0,0
conquer,0,0,0,0,0,0,0,0,3
unite,0,0,0,0,0,0,0,0,2
meet,0,0,0,0,0,0,0,0,1
rule,0,0,0,0,3,0,0,0,5
historian,0,0,0,0,3,0,0,0,0
discuss,0,0,0,0,0,0,0,0,1
thrive,0,0,0,0,0,0,0,0,1
notably,0,0,1,0,0,0,0,0,0
architect,0,0,0,0,3,0,0,0,0
construct,0,0,0,0,0,0,0,0,2
kind,0,0,0,0,1,0,0,0,0
pave,0,0,0,0,0,0,0,0,1
smooth,1,0,0,0,0,0,0,0,0
slope,0,0,0,0,0,0,0,0,1
sided,1,0,0,0,0,0,0,0,0
climax,0,0,0,0,1,0,0,0,0
reach,0,0,0,0,0,0,0,0,2
enormous,1,0,0,0,0,0,0,0,0
erect,0,0,0,0,0,0,0,0,1
guard,0,0,0,0,0,0,0,0,1
deep,0,0,1,0,0,0,0,0,0
lie,0,0,0,0,0,0,0,0,1
limestone,0,0,0,0,1,0,0,0,0
facial,1,0,0,0,0,0,0,0,0
portrait,0,0,0,0,1,0,0,0,0
wonder,0,0,0,0,1,0,0,0,0
exist,0,0,0,0,0,0,0,0,1
major,2,0,0,0,0,0,0,0,0
complete,0,0,0,0,0,0,0,0,2
series,0,0,0,0,3,0,0,0,0
drought,0,0,0,0,1,0,0,0,0
famine,0,0,0,0,1,0,0,0,0
hasten,0,0,0,0,0,0,0,0,1
fall,0,0,0,0,1,0,0,0,1
decline,0,0,0,0,1,0,0,0,0
dark,1,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,2
civil,1,0,0,0,0,0,0,0,0
nobleman,0,0,0,0,1,0,0,0,0
abuse,0,0,0,0,0,0,0,0,1
warlord,0,0,0,0,1,0,0,0,0
fight,0,0,0,0,0,0,0,0,3
thief,0,0,0,0,1,0,0,0,0
steal,0,0,0,0,0,0,0,0,1
reunite,0,0,0,0,0,0,0,0,2
strengthen,0,0,0,0,0,0,0,0,1
ward,0,0,0,0,0,0,0,0,1
territory,0,0,0,0,3,0,0,0,0
significant,2,0,0,0,0,0,0,0,0
commemorate,0,0,0,0,0,0,0,0,1
unification,0,0,0,0,1,0,0,0,0
spirituality,0,0,0,0,2,0,0,0,0
few,1,0,0,0,0,0,0,0,0
pylon,0,0,0,0,2,0,0,0,0
flank,0,0,0,0,0,0,0,0,2
decoration,0,0,0,0,1,0,0,0,0
efficiently,0,0,1,0,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,1
inside,0,2,0,0,0,0,0,0,0
expensive,1,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,1
ship,0,0,0,0,1,0,0,0,0
copper,0,0,0,0,1,0,0,0,0
turquoise,0,0,0,0,1,0,0,0,0
gold,0,0,0,0,2,0,0,0,0
semiprecious,1,0,0,0,0,0,0,0,0
ebony,0,0,0,0,1,0,0,0,0
incense,0,0,0,0,1,0,0,0,0
skin,0,0,0,0,1,0,0,0,0
ostrich,0,0,0,0,1,0,0,0,0
feather,0,0,0,0,1,0,0,0,0
live,1,0,0,0,0,0,0,0,1
luxury,0,0,0,0,1,0,0,0,0
expulsion,0,0,0,0,1,0,0,0,0
lithograph,0,0,0,0,1,0,0,0,0
army,0,0,0,0,1,0,0,0,0
cross,0,0,0,0,0,0,0,0,1
northern,1,0,0,0,0,0,0,0,0
southern,4,0,0,0,0,0,0,0,0
commercialism,0,0,0,0,1,0,0,0,0
individual,0,0,0,0,1,0,0,0,0
realize,0,0,0,0,0,0,0,0,1
personal,1,0,0,0,0,0,0,0,0
participate,0,0,0,0,0,0,0,0,1
burial,0,0,0,0,1,0,0,0,0
limit,0,0,0,0,0,0,0,0,1
royalty,0,0,0,0,2,0,0,0,0
funerary,1,0,0,0,0,0,0,0,0
available,1,0,0,0,0,0,0,0,0
peace,0,0,0,0,2,0,0,0,0
prosperity,0,0,0,0,2,0,0,0,0
prevail,0,0,0,0,0,0,0,0,2
century,0,0,0,0,5,0,0,0,0
lose,0,0,0,0,0,0,0,0,1
longtime,1,0,0,0,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,1
have,0,0,0,0,0,0,0,0,1
destroy,0,0,0,0,0,0,0,0,1
stronghold,0,0,0,0,1,0,0,0,0
eastern,3,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,2
frontier,0,0,0,0,1,0,0,0,0
invade,0,0,0,0,0,0,0,0,3
extent,0,0,0,0,1,0,0,0,0
conquest,0,0,0,0,3,0,0,0,0
success,0,0,0,0,2,0,0,0,0
gap,0,0,0,0,1,0,0,0,0
stage,0,0,0,0,1,0,0,0,0
advancement,0,0,0,0,1,0,0,0,0
chariot,0,0,0,0,1,0,0,0,0
horse,0,0,0,0,1,0,0,0,0
compound,0,0,0,0,1,0,0,0,0
bow,0,0,0,0,1,0,0,0,0
superior,1,0,0,0,0,0,0,0,0
battle,0,0,0,0,2,0,0,0,0
axis,0,0,0,0,1,0,0,0,0
defensive,1,0,0,0,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,2
warfare,0,0,0,0,2,0,0,0,0
method,0,0,0,0,1,0,0,0,0
advance,0,0,0,0,1,0,0,0,2
age,0,0,0,0,3,0,0,0,0
peaceful,1,0,0,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,1
scale,0,0,0,0,1,0,0,0,0
ambitious,2,0,0,0,0,0,0,0,0
border,0,0,0,0,2,0,0,0,0
stretch,0,0,0,0,1,0,0,0,1
diplomacy,0,0,0,0,1,0,0,0,0
country,0,0,0,0,1,0,0,0,0
pour,0,0,0,0,0,0,0,0,1
nation,0,0,0,0,1,0,0,0,0
female,2,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,2
infant,1,0,0,0,1,0,0,0,0
regent,0,0,0,0,1,0,0,0,0
young,1,0,0,0,0,0,0,0,0
coruler,0,0,0,0,3,0,0,0,0
dominant,1,0,0,0,0,0,0,0,0
reign,0,0,0,0,7,0,0,0,1
commission,0,0,0,0,0,0,0,0,1
monument,0,0,0,0,4,0,0,0,0
obelisk,0,0,0,0,1,0,0,0,0
map,0,0,0,0,1,0,0,0,0
far,0,0,1,0,0,0,0,0,0
death,0,0,0,0,8,0,0,0,0
campaign,0,0,0,0,2,0,0,0,0
supremacy,0,0,0,0,1,0,0,0,0
part,0,0,0,0,2,0,0,0,0
western,2,0,0,0,0,0,0,0,0
coast,0,0,0,0,2,0,0,0,0
wealth,0,0,0,0,1,0,0,0,0
magnificent,1,0,0,0,0,0,0,0,0
construction,0,0,0,0,4,0,0,0,0
colossal,1,0,0,0,0,0,0,0,0
seat,0,0,0,0,0,0,0,0,1
ultimate,1,0,0,0,0,0,0,0,0
opulence,0,0,0,0,1,0,0,0,0
attention,0,0,0,0,1,0,0,0,0
decay,0,0,0,0,1,0,0,0,1
interested,1,0,0,0,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,1
doctrine,0,0,0,0,1,0,0,0,0
abandon,0,0,0,0,0,0,0,0,1
preference,0,0,0,0,1,0,0,0,0
quartzite,0,0,0,0,1,0,0,0,0
weigh,0,0,0,0,0,0,0,0,1
ton,0,0,0,0,2,0,0,0,0
metric,1,0,0,0,0,0,0,0,0
beneficial,1,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,1
site,0,0,0,0,1,0,0,0,0
marry,0,0,0,0,0,0,0,0,4
beauty,0,0,0,0,2,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0
rite,0,0,0,0,1,0,0,0,0
reserve,0,0,0,0,0,0,0,0,1
male,1,0,0,0,0,0,0,0,0
successor,0,0,0,0,2,0,0,0,0
restore,0,0,0,0,0,0,0,0,1
traditional,1,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,3
extravagantly,0,0,1,0,0,0,0,0,0
furnish,0,0,0,0,0,0,0,0,1
intact,1,0,0,0,0,0,0,0,0
quell,0,0,0,0,0,0,0,0,1
rebellion,0,0,0,0,1,0,0,0,0
unable,1,0,0,0,0,0,0,0,0
defeat,0,0,0,0,0,0,0,0,2
agree,0,0,0,0,0,0,0,0,1
treaty,0,0,0,0,1,0,0,0,0
hittite,1,0,0,0,0,0,0,0,0
daughter,0,0,0,0,1,0,0,0,0
late,1,0,0,0,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,1
resume,0,0,0,0,0,0,0,0,1
wife,0,0,0,0,2,0,0,0,0
mountain,0,0,0,0,1,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,1
near,0,1,0,0,0,0,0,0,0
present,1,0,0,0,0,0,0,0,0
decisive,1,0,0,0,0,0,0,0,0
victory,0,0,0,0,3,0,0,0,0
era,0,0,0,0,1,0,0,0,0
hair,0,0,0,0,1,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,1
tranquility,0,0,0,0,1,0,0,0,0
gain,0,0,0,0,0,0,0,0,1
wane,0,0,0,0,0,0,0,0,1
brief,1,0,0,0,0,0,0,0,0
second,1,0,0,0,0,0,0,0,0
persian,2,0,0,0,0,0,0,0,0
macedonian,1,0,0,0,0,0,0,0,0
conqueror,0,0,0,0,1,0,0,0,0
assume,0,0,0,0,0,0,0,0,2
leadership,0,0,0,0,1,0,0,0,0
speak,0,0,0,0,0,0,0,0,1
introduce,0,0,0,0,0,0,0,0,1
manner,0,0,0,0,1,0,0,0,0
idea,0,0,0,0,1,0,0,0,0
lighthouse,0,0,0,0,4,0,0,0,0
consider,0,0,0,0,0,0,0,0,1
collection,0,0,0,0,2,0,0,0,0
classical,1,0,0,0,0,0,0,0,0
ptolemaic,3,0,0,0,0,0,0,0,0
contribution,0,0,0,0,1,0,0,0,0
bear,0,0,0,0,0,0,0,0,2
xiii,0,0,0,0,0,1,0,0,0
soon,0,0,1,0,0,0,0,0,0
supporter,0,0,0,0,1,0,0,0,0
turn,0,0,0,0,0,0,0,0,2
charm,0,0,0,0,0,0,0,0,2
regain,0,0,0,0,0,0,0,0,1
assassination,0,0,0,0,1,0,0,0,0
xiv,0,0,0,0,0,1,0,0,0
illustration,0,0,0,0,2,0,0,0,0
technological,1,0,0,0,0,0,0,0,0
triumph,0,0,0,0,1,0,0,0,0
archetype,0,0,0,0,1,0,0,0,0
desire,0,0,0,0,0,0,0,0,1
controller,0,0,0,0,1,0,0,0,0
twin,0,0,0,0,1,0,0,0,0
sister,0,0,0,0,1,0,0,0,0
anger,0,0,0,0,0,0,0,0,1
declare,0,0,0,0,0,0,0,0,1
lover,0,0,0,0,1,0,0,0,0
key,1,0,0,0,1,0,0,0,0
kill,0,0,0,0,0,0,0,0,1
accord,0,0,0,0,0,0,0,0,1
legend,0,0,0,0,1,0,0,0,0
likewise,0,0,1,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,1
suicide,0,0,0,0,1,0,0,0,0
let,0,0,0,0,0,0,0,0,1
asp,0,0,0,0,1,0,0,0,0
divine,1,0,0,0,0,0,0,0,0
bite,0,0,0,0,0,0,0,0,1
proclaim,0,0,0,0,0,0,0,0,1
province,0,0,0,0,1,0,0,0,0
arab,1,0,0,0,0,0,0,0,0
strike,0,0,0,0,4,0,0,0,0
grand,1,0,0,0,0,0,0,0,0
downturn,0,0,0,0,1,0,0,0,0
wartime,0,0,0,0,1,0,0,0,0
extensive,1,0,0,0,0,0,0,0,0
project,0,0,0,0,1,0,0,0,0
treasury,0,0,0,0,1,0,0,0,0
final,1,0,0,0,0,0,0,0,0
trouble,0,0,0,0,0,0,0,0,1
difficulty,0,0,0,0,1,0,0,0,0
conspiracy,0,0,0,0,1,0,0,0,0
elite,1,0,0,0,0,0,0,0,0
hungry,1,0,0,0,0,0,0,0,0
unpaid,1,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,1
go,0,0,0,0,0,0,0,0,2
recorded,1,0,0,0,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0,1
silver,1,0,0,0,1,0,0,0,0
vizier,0,0,0,0,1,0,0,0,0
step,0,0,0,0,0,0,0,0,1
responsibility,0,0,0,0,1,0,0,0,0
try,0,0,0,0,0,0,0,0,1
match,0,0,0,0,0,0,0,0,1
magnificence,0,0,0,0,1,0,0,0,0
architecture,0,0,0,0,3,0,0,0,0
mediterranean,1,0,0,0,0,0,0,0,0
story,0,0,0,0,3,0,0,0,0
inscribe,0,0,0,0,0,0,0,0,1
undeciphered,1,0,0,0,0,0,0,0,0
decoding,0,0,0,0,1,0,0,0,0
rescue,0,0,0,0,0,0,0,0,1
understand,0,0,0,0,0,0,0,0,2
reveal,0,0,0,0,0,0,0,0,3
deal,0,0,0,0,1,0,0,0,0
host,0,0,0,0,1,0,0,0,0
entrance,0,0,0,0,1,0,0,0,0
steel,0,0,0,0,1,0,0,0,0
glass,0,0,0,0,1,0,0,0,0
american,1,0,0,0,0,0,0,0,0
contemporary,1,0,0,0,0,0,0,0,0
nod,0,0,0,0,1,0,0,0,0
phase,0,0,0,0,0,0,0,0,1
fan,0,0,0,0,1,0,0,0,0
writer,0,0,0,0,1,0,0,0,0
explorer,0,0,0,0,1,0,0,0,0
role,0,0,0,0,1,0,0,0,0
testify,0,0,0,0,0,0,0,0,1
skill,0,0,0,0,2,0,0,0,0
calculator,0,0,0,0,1,0,0,0,0
computer,0,0,0,0,1,0,0,0,0
able,1,0,0,0,0,0,0,0,0
awe,0,0,0,0,1,0,0,0,0
precision,0,0,0,0,1,0,0,0,0
english,2,0,0,0,0,0,0,0,0
painter,0,0,0,0,1,0,0,0,0
seductive,2,0,0,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0,0,0
popular,1,0,0,0,0,0,0,0,0
highly,0,0,1,0,0,0,0,0,0
medical,2,0,0,0,0,0,0,0,0
physician,0,0,0,0,1,0,0,0,0
dissection,0,0,0,0,1,0,0,0,0
mummification,0,0,0,0,1,0,0,0,0
answer,0,0,0,0,1,0,0,0,0
preservation,0,0,0,0,1,0,0,0,0
illness,0,0,0,0,1,0,0,0,0
arthritis,0,0,0,0,1,0,0,0,0
tuberculosis,0,0,0,0,1,0,0,0,0
bone,0,0,0,0,1,0,0,0,0
gout,0,0,0,0,1,0,0,0,0
tooth,0,0,0,0,1,0,0,0,0
bladder,0,0,0,0,2,0,0,0,0
gallstone,0,0,0,0,1,0,0,0,0
evidence,0,0,0,0,1,0,0,0,0
parasitic,2,0,0,0,0,0,0,0,0
schistosomiasis,0,0,0,0,3,0,0,0,0
bilharzia,0,0,0,0,1,0,0,0,0
affect,0,0,0,0,0,0,0,0,1
million,0,0,0,0,0,1,0,0,0
yearly,0,0,1,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,2
prevalent,1,0,0,0,0,0,0,0,0
untreated,1,0,0,0,0,0,0,0,0
cancer,0,0,0,0,1,0,0,0,0
scientist,0,0,0,0,3,0,0,0,0
hope,0,0,0,0,0,0,0,0,2
impact,0,0,0,0,1,0,0,0,0
plague,0,0,0,0,0,0,0,0,1
prove,0,0,0,0,0,0,0,0,1
researcher,0,0,0,0,3,0,0,0,0
variety,0,0,0,0,1,0,0,0,0
radiologist,0,0,0,0,1,0,0,0,0
forensic,1,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,1,0,0,0,0
afflict,0,0,0,0,0,0,0,0,1
stop,0,0,0,0,0,0,0,0,1
conclusion,0,0,0,0,1,0,0,0,0
pique,0,0,0,0,0,0,0,0,1
curiosity,0,0,0,0,1,0,0,0,0
place,0,0,0,0,2,0,0,0,0
secure,0,0,0,0,0,0,0,0,1
book,0,0,0,0,1,0,0,0,0
program,0,0,0,0,1,0,0,0,0
museum,0,0,0,0,1,0,0,0,0
exhibit,0,0,0,0,1,0,0,0,0
film,0,0,0,0,1,0,0,0,1
prominent,1,0,0,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0
despite,0,0,0,0,0,0,0,1,0
question,0,0,0,0,1,0,0,0,0
lack,0,0,0,0,1,0,0,0,0
certainty,0,0,0,0,1,0,0,0,0
appeal,0,0,0,0,1,0,0,0,0
mystery,0,0,0,0,1,0,0,0,0
forever,0,0,1,0,0,0,0,0,0
intertwine,0,0,0,0,0,0,0,0,1
dramatic,1,0,0,0,0,0,0,0,0
immortalize,0,0,0,0,0,0,0,0,1
retelling,0,0,0,0,1,0,0,0,0
reinterpretation,0,0,0,0,1,0,0,0,0
temptress,0,0,0,0,1,0,0,0,0
muslim,1,0,0,0,0,0,0,0,0
scholarship,0,0,0,0,1,0,0,0,0
philosopher,0,0,0,0,1,0,0,0,0
chemist,0,0,0,0,1,0,0,0,0
poet,0,0,0,0,1,0,0,0,0
playwright,0,0,0,0,1,0,0,0,0
biographer,0,0,0,0,1,0,0,0,0
pen,0,0,0,0,0,0,0,0,1
portray,0,0,0,0,0,0,0,0,1
heroine,0,0,0,0,1,0,0,0,0
material,0,0,0,0,1,0,0,0,0
theme,0,0,0,0,0,0,0,0,1
literature,0,0,0,0,1,0,0,0,0
visual,1,0,0,0,0,0,0,0,0
performance,0,0,0,0,1,0,0,0,0
tell,0,0,0,0,0,0,0,0,1
romanticized,1,0,0,0,0,0,0,0,0
screen,0,0,0,0,1,0,0,0,0
actress,0,0,0,0,1,0,0,0,0
portrayal,0,0,0,0,1,0,0,0,0
