word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
tale,0,0,0,0,0,0,58,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,84,0
telling,0,0,0,0,0,0,1,0,0,0,0,0
history,0,0,0,0,0,0,38,0,0,0,0,0
include,0,0,0,0,0,0,0,0,0,0,6,0
glimpse,0,0,0,0,0,0,11,0,0,0,6,0
ancient,29,0,0,0,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,2,0
begin,0,0,0,0,0,0,0,0,0,0,150,0
soon,0,0,99,0,0,0,0,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,32,0
publication,0,0,0,0,0,0,1,0,0,0,0,0
sequel,0,0,0,0,0,0,3,0,0,0,0,0
wish,0,0,0,0,0,0,6,0,0,0,47,0
complete,5,0,0,0,0,0,0,0,0,0,2,0
set,1,0,0,0,0,0,3,0,0,0,60,0
order,0,0,0,0,0,0,12,0,0,0,9,0
mythology,0,0,0,0,0,0,1,0,0,0,0,0
legend,0,0,0,0,0,0,20,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,99,0
shape,0,0,0,0,0,0,22,0,0,0,4,0
year,0,0,0,0,0,0,94,0,0,0,0,0
desire,0,0,0,0,0,0,15,0,0,0,7,0
satisfaction,0,0,0,0,0,0,1,0,0,0,0,0
little,102,0,10,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,29,0,0,0,52,0
people,0,0,0,0,0,0,51,0,0,0,0,0
interested,8,0,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,17,0,0,0,9,0
especially,0,0,24,0,0,0,0,0,0,0,0,0
primarily,0,0,1,0,0,0,0,0,0,0,0,0
linguistic,2,0,0,0,0,0,0,0,0,0,0,0
inspiration,0,0,0,0,0,0,2,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,4,0
necessary,6,0,0,0,0,0,0,0,0,0,0,0
background,0,0,0,0,0,0,3,0,0,0,0,0
elvish,4,0,0,0,0,0,0,0,0,0,0,0
tongue,0,0,0,0,0,0,11,0,0,0,0,0
advice,0,0,0,0,0,0,17,0,0,0,0,0
opinion,0,0,0,0,0,0,5,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,0,11,0
correct,1,0,0,0,0,0,0,0,0,0,2,0
go,0,0,0,0,0,0,0,0,0,0,351,0
encourage,0,0,0,0,0,0,0,0,0,0,4,0
request,0,0,0,0,0,0,3,0,0,0,0,0
reader,0,0,0,0,0,0,8,0,0,0,0,0
information,0,0,0,0,0,0,10,0,0,0,0,0
concern,0,0,0,0,0,0,3,0,0,0,17,0
hobbit,0,0,0,0,0,0,261,0,0,0,1,0
adventure,0,0,0,0,0,0,19,0,0,0,0,0
story,0,0,0,0,0,0,48,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,70,0
irresistibly,0,0,2,0,0,0,0,0,0,0,0,0
old,189,0,0,0,0,0,0,0,0,0,0,0
world,0,0,0,0,0,0,44,0,0,0,0,0
account,0,0,0,0,0,0,23,0,0,0,1,0
end,0,0,0,0,0,0,86,0,0,0,20,0
pass,0,0,0,0,0,0,4,0,0,0,100,0
away,0,17,184,0,0,0,0,0,0,0,0,0
beginning,0,0,0,0,0,0,11,0,0,0,0,0
middle,1,0,0,0,0,0,12,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,137,0
process,0,0,0,0,0,0,4,0,0,0,0,0
writing,0,0,0,0,0,0,3,0,0,0,0,0
reference,0,0,0,0,0,0,5,0,0,0,0,0
matter,0,0,0,0,0,0,30,0,0,0,6,0
elf,0,0,0,0,0,0,31,0,0,0,0,0
orc,0,0,0,0,0,0,7,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,0,3,0
unbidden,1,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,134,0,0,0,0,0
high,41,0,12,0,0,0,0,0,0,0,0,0
deep,57,0,10,0,0,0,1,0,0,0,0,0
dark,115,0,0,0,0,0,27,0,0,0,0,0
surface,0,0,0,0,0,0,2,0,0,0,0,0
discovery,0,0,0,0,0,0,4,0,0,0,0,0
significance,0,0,0,0,0,0,2,0,0,0,0,0
relation,0,0,0,0,0,0,8,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,5,0
culmination,0,0,0,0,0,0,1,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,116,0
eventually,0,0,8,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,125,0
wait,0,0,0,0,0,0,1,0,0,0,54,0
long,117,0,158,0,0,0,0,0,0,0,8,0
time,0,0,0,0,0,0,200,0,0,0,0,0
composition,0,0,0,0,0,0,1,0,0,0,0,0
interval,0,0,0,0,0,0,2,0,0,0,0,0
period,0,0,0,0,0,0,1,0,0,0,0,0
duty,0,0,0,0,0,0,3,0,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,0,1,0
interest,0,0,0,0,0,0,8,0,0,0,3,0
learner,0,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,0,2,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,0,1,0
delay,0,0,0,0,0,0,7,0,0,0,4,0
course,0,0,10,0,0,0,61,0,0,0,0,0
increase,0,0,0,0,0,0,0,0,0,0,5,0
outbreak,0,0,0,0,0,0,1,0,0,0,0,0
war,0,0,0,0,0,0,12,0,0,0,0,0
reach,0,0,0,0,0,0,1,0,0,0,41,0
book,0,0,0,0,0,0,30,0,0,0,0,0
spite,0,0,0,0,0,0,6,0,0,0,0,0
darkness,0,0,0,0,0,0,36,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,206,0
wholly,0,0,6,0,0,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,3,0
plod,0,0,0,0,0,0,0,0,0,0,4,0
night,0,0,0,0,0,0,115,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,28,2,0
stand,0,0,0,0,0,0,1,0,0,0,116,0
tomb,0,0,0,0,0,0,1,0,0,0,0,0
halt,0,0,0,0,0,0,3,0,0,0,27,0
later,4,0,30,0,0,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,496,0
late,13,0,11,0,0,0,0,0,0,0,0,0
draft,0,0,0,0,0,0,1,0,0,0,0,0
chapter,0,0,0,0,0,0,7,0,0,0,0,0
iii,0,0,0,0,0,0,0,1,0,0,0,0
beacon,0,0,0,0,0,0,1,0,0,0,0,0
flare,0,0,0,0,0,0,0,0,0,0,2,0
stop,0,0,0,0,0,0,1,0,0,0,42,0
foresight,0,0,0,0,0,0,1,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,16,0
thought,0,0,0,0,0,0,35,0,0,0,0,0
leave,0,0,0,0,0,0,51,0,0,0,158,0
loose,3,0,0,0,0,0,0,0,0,0,0,0
perplexity,0,0,0,0,0,0,1,0,0,0,0,0
task,0,0,0,0,0,0,5,0,0,0,0,0
conduct,0,0,0,0,0,0,0,0,0,0,1,0
report,0,0,0,0,0,0,3,0,0,0,4,0
force,0,0,0,0,0,0,2,0,0,0,8,0
tackle,0,0,0,0,0,0,1,0,0,0,1,0
journey,0,0,0,0,0,0,36,0,0,0,7,0
send,0,0,0,0,0,0,0,0,0,0,22,0
serial,1,0,0,0,0,0,0,0,0,0,0,0
son,0,0,0,0,0,0,14,0,0,0,0,0
nonetheless,0,0,5,0,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,51,0
present,15,0,0,0,0,0,28,0,0,0,0,0
change,0,0,0,0,0,0,8,0,0,0,16,0
house,0,0,0,0,0,0,76,0,0,0,1,0
chair,0,0,0,0,0,0,24,0,0,0,0,0
college,0,0,0,0,0,0,1,0,0,0,0,0
day,2,0,0,0,0,0,160,0,0,0,0,0
laborious,1,0,0,0,0,0,0,0,0,0,0,0
revise,0,0,0,0,0,0,0,0,0,0,2,0
largely,0,0,4,0,0,0,0,0,0,0,0,0
backwards,0,0,2,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,0,0,0,0,0,2,0
cost,0,0,0,0,0,0,2,0,0,0,0,0
professional,2,0,0,0,0,0,0,0,0,0,0,0
typing,0,0,0,0,0,0,1,0,0,0,0,0
fingered,2,0,0,0,0,0,0,0,0,0,0,0
mean,1,0,0,0,0,0,2,0,0,0,69,0
read,0,0,0,0,0,0,0,0,0,0,14,0
finally,0,0,7,0,0,0,0,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,33,0
print,0,0,0,0,0,0,2,0,0,0,0,0
like,8,162,1,0,0,0,3,0,0,0,50,0
guess,0,0,0,0,0,0,14,0,0,0,33,0
receive,0,0,0,0,0,0,0,0,0,0,7,0
motive,0,0,0,0,0,0,2,0,0,0,0,0
