word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
bifocal,1,0,0,0,0,0,0,0,0,0
spectacle,0,0,0,0,0,1,0,0,0,0
lifetime,0,0,0,0,0,2,0,0,0,0
recognize,0,0,0,0,0,0,0,0,3,0
understanding,0,0,0,0,0,2,0,0,0,0
electricity,0,0,0,0,0,10,0,0,0,0
store,0,0,0,0,0,0,0,0,1,0
special,3,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,1,0,0,1,0
laboratory,0,0,0,0,0,3,0,0,0,0
widely,0,0,2,0,0,0,0,0,0,0
reprint,0,0,0,0,0,0,0,0,1,0
forth,0,2,0,0,0,0,0,0,0,0
form,0,0,0,0,0,1,0,0,3,0
basis,0,0,0,0,0,2,0,0,0,0
send,0,0,0,0,0,0,0,0,4,0
french,4,0,0,0,0,0,0,0,0,0
foreign,3,0,0,0,0,0,0,0,0,0
scholar,0,0,0,0,0,5,0,0,0,0
impressed,1,0,0,0,0,0,0,0,0,0
elect,0,0,0,0,0,0,0,0,8,0
fellow,1,0,0,0,0,5,0,0,0,0
award,0,0,0,0,0,3,0,0,6,0
associate,0,0,0,0,0,3,0,0,2,0
notably,0,0,1,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,1,0
discharge,0,0,0,0,0,1,0,0,0,0
suggest,0,0,0,0,0,0,0,0,3,0
meadow,0,0,0,0,0,1,0,0,0,0
charge,0,0,0,0,0,2,0,0,1,0
wet,1,0,0,0,0,0,0,0,0,0
string,0,0,0,0,0,3,0,0,0,0
notice,0,0,0,0,0,0,0,0,2,0
loose,1,0,0,0,0,0,0,0,0,0
thread,0,0,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,0,0,1,0
knuckle,0,0,0,0,0,1,0,0,0,0
key,0,0,0,0,0,1,0,0,0,0
see,0,0,0,0,0,0,0,0,3,0
electric,2,0,0,0,0,0,0,0,0,0
spark,0,0,0,0,0,1,0,0,0,0
prove,0,0,0,0,0,0,0,0,3,0
rendition,0,0,0,0,0,1,0,0,0,0
similar,1,0,0,0,0,0,0,0,0,0
honor,0,0,0,0,0,4,0,0,1,0
accomplishment,0,0,0,0,0,1,0,0,0,0
honorary,2,0,0,0,0,0,0,0,0,0
practical,3,0,0,0,0,0,0,0,0,0
brilliant,1,0,0,0,0,0,0,0,0,0
theorist,0,0,0,0,0,1,0,0,0,0
rod,0,0,0,0,0,1,0,0,0,0
protect,0,0,0,0,0,0,0,0,1,0
building,0,0,0,0,0,2,0,0,0,0
bolt,0,0,0,0,0,1,0,0,0,0
old,2,0,0,0,0,0,0,0,0,0
statesman,0,0,0,0,0,2,0,0,0,0
idle,1,0,0,0,0,0,0,0,0,0
device,0,0,0,0,0,4,0,0,0,0
get,0,0,0,0,0,0,0,0,1,0
shelf,0,0,0,0,0,1,0,0,0,0
letter,0,0,0,0,0,3,0,0,0,0
friend,0,0,0,0,0,3,0,0,0,0
leader,0,0,0,0,0,2,0,0,0,0
important,11,0,0,0,0,0,0,0,0,0
newspaper,0,0,0,0,0,1,0,0,0,0
article,0,0,0,0,0,2,0,0,0,0
autobiography,0,0,0,0,0,1,0,0,0,0
final,3,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,1,0,0,0,0
sign,0,0,0,0,0,0,0,0,1,0
memorial,0,0,0,0,0,1,0,0,0,0
state,0,0,0,0,0,2,0,0,1,0
legislature,0,0,0,0,0,1,0,0,0,0
president,0,0,0,0,0,6,0,0,0,0
society,0,0,0,0,0,5,0,0,0,0
abolition,0,0,0,0,0,1,0,0,0,0
slavery,0,0,0,0,0,1,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0
funeral,0,0,0,0,0,1,0,0,0,0
city,0,0,0,0,0,2,0,0,0,0
wife,0,0,0,0,0,1,0,0,0,0
cemetery,0,0,0,0,0,1,0,0,0,0
half,0,0,0,0,0,1,0,0,0,0
encompass,0,0,0,0,0,0,0,0,1,0
virtually,0,0,2,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,3,0
foundation,0,0,0,0,0,4,0,0,0,0
geography,0,0,0,0,0,4,0,0,0,0
geophysic,0,0,0,0,0,6,0,0,0,0
biogeography,0,0,0,0,0,1,0,0,0,0
geomagnetic,1,0,0,0,0,0,0,0,0,0
directly,0,0,2,0,0,0,0,0,0,0
establishment,0,0,0,0,0,2,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0,0
observatory,0,0,0,0,0,4,0,0,0,0
possession,0,0,0,0,0,1,0,0,0,0
instance,0,0,0,0,0,1,0,0,0,0
international,5,0,0,0,0,0,0,0,0,0
cooperation,0,0,0,0,0,1,0,0,0,0
datum,0,0,0,0,0,13,0,0,0,0
contribute,0,0,0,0,0,0,0,0,3,0
comparative,2,0,0,0,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,4,0
home,0,0,0,0,0,1,0,0,0,0
noted,1,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,1,0,0,0,0
educational,1,0,0,0,0,0,0,0,0,0
reformer,0,0,0,0,0,1,0,0,0,0
gather,0,0,0,0,0,0,0,0,3,0
fortify,0,0,0,0,0,0,0,0,1,0
poor,1,0,0,0,0,0,0,0,0,0
career,0,0,0,0,0,7,0,0,0,0
finally,0,0,1,0,0,0,0,0,0,0
botany,0,0,0,0,0,3,0,0,0,0
stir,0,0,0,0,0,1,0,0,2,0
geology,0,0,0,0,0,3,0,0,0,0
mineralogy,0,0,0,0,0,1,0,0,0,0
obtain,0,0,0,0,0,0,0,0,4,0
position,0,0,0,0,0,8,0,0,0,0
prussian,2,0,0,0,0,0,0,0,0,0
prodigiously,0,0,1,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,4,0
safety,0,0,0,0,0,3,0,0,0,0
lamp,0,0,0,0,0,1,0,0,0,0
start,0,0,0,0,0,0,0,0,1,0
technical,2,0,0,0,0,0,0,0,0,0
miner,0,0,0,0,0,1,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,1,0,0,0,0
segment,0,0,0,0,0,2,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,2,0
spanish,1,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,1,0
little,2,0,1,0,0,0,0,0,0,0
possibility,0,0,0,0,0,1,0,0,0,0
accompany,0,0,0,0,0,0,0,0,1,0
botanist,0,0,0,0,0,1,0,0,0,0
cover,0,0,0,0,0,1,0,0,1,0
mile,0,0,0,0,0,6,0,0,0,0
kilometer,0,0,0,0,0,6,0,0,0,0
foot,0,0,0,0,0,2,0,0,0,0
horseback,0,0,0,0,0,1,0,0,0,0
canoe,0,0,0,0,0,1,0,0,0,0
trip,0,0,0,0,0,3,0,0,0,0
immense,2,0,0,0,0,0,0,0,0,0
information,0,0,0,0,0,3,0,0,0,0
plant,0,0,0,0,0,6,0,0,0,0
longitude,0,0,0,0,0,1,0,0,0,0
latitude,0,0,0,0,0,6,0,0,0,0
geomagnetism,0,0,0,0,0,1,0,0,0,0
brief,1,0,0,0,0,0,0,0,0,0
inspect,0,0,0,0,0,0,0,0,1,0
ready,0,0,0,0,0,0,0,0,1,0
volume,0,0,0,0,0,5,0,0,0,0
south,2,0,0,0,0,0,0,0,0,0
american,14,0,0,0,0,0,0,0,0,0
insistence,0,0,0,0,0,2,0,0,0,0
lecture,0,0,0,0,0,0,0,0,2,0
large,8,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,2,0,0,0,0
conference,0,0,0,0,0,2,0,0,0,0
chinese,1,0,0,0,0,0,0,0,0,0
frontier,0,0,0,0,0,1,0,0,0,0
occupy,0,0,0,0,0,0,0,0,1,0
ambitious,1,0,0,0,0,0,0,0,0,0
present,3,0,0,0,0,0,0,0,4,0
cosmic,1,0,0,0,0,0,0,0,0,0
fifth,1,0,0,0,0,0,0,0,0,0
english,1,0,0,0,0,0,0,0,0,0
schoolteacher,0,0,0,0,0,1,0,0,0,0
development,0,0,0,0,0,8,0,0,0,0
atomic,4,0,0,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,0,0,1,0
purchase,0,0,0,0,0,0,0,0,1,0
approximately,0,0,6,0,0,0,0,0,0,0
boarder,0,0,0,0,0,1,0,0,0,0
teacher,0,0,0,0,0,2,0,0,0,0
draw,0,0,0,0,0,0,0,0,2,0
experience,0,0,0,0,0,1,0,0,0,0
mentor,0,0,0,0,0,1,0,0,0,0
gentleman,0,0,0,0,0,1,0,0,0,0
taste,0,0,0,0,0,1,0,0,0,0
mathematical,7,0,0,0,0,0,0,0,0,0
classical,1,0,0,0,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,1,0
rudiment,0,0,0,0,0,1,0,0,0,0
amateur,1,0,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,0,0,0,4,0
construction,0,0,0,0,0,2,0,0,0,0
meteorologic,3,0,0,0,0,0,0,0,0,0
instruction,0,0,0,0,0,1,0,0,0,0
daily,2,0,1,0,0,0,0,0,0,0
record,0,0,0,0,0,3,0,0,2,0
retain,0,0,0,0,0,0,0,0,2,0
avid,1,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,4,0,0,0,0
blend,0,0,0,0,0,1,0,0,0,0
common,2,0,0,0,0,0,0,0,0,0
legitimize,0,0,0,0,0,0,0,0,1,0
proof,0,0,0,0,0,1,0,0,0,0
sheet,0,0,0,0,0,2,0,0,0,0
topic,0,0,0,0,0,2,0,0,0,0
original,1,0,0,0,0,0,0,0,0,0
developed,1,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,0,1,0,0,0,0
folklore,0,0,0,0,0,1,0,0,0,0
uphold,0,0,0,0,0,0,0,0,1,0
contemporary,2,0,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,1,0,0,0,0
atmosphere,0,0,0,0,0,22,0,0,0,0
nitrogen,0,0,0,0,0,1,0,0,0,0
oxygen,0,0,0,0,0,3,0,0,0,0
specific,1,0,0,0,0,0,0,0,0,0
compound,0,0,0,0,0,2,0,0,0,0
element,0,0,0,0,0,4,0,0,0,0
capacity,0,0,0,0,0,2,0,0,0,0
absorb,0,0,0,0,0,0,0,0,1,0
vapor,0,0,0,0,0,2,0,0,0,0
variation,0,0,0,0,0,2,0,0,0,0
partial,2,0,0,0,0,0,0,0,0,0
pressure,0,0,0,0,0,7,0,0,0,0
term,0,0,0,0,0,4,0,0,1,0
constituent,0,0,0,0,0,1,0,0,0,0
gas,0,0,0,0,0,4,0,0,0,0
exert,0,0,0,0,0,0,0,0,1,0
arrival,0,0,0,0,0,1,0,0,0,0
member,0,0,0,0,0,5,0,0,0,0
defect,0,0,0,0,0,1,0,0,0,0
vision,0,0,0,0,0,1,0,0,0,0
publication,0,0,0,0,0,2,0,0,0,0
blindness,0,0,0,0,0,1,0,0,0,0
small,4,0,0,0,0,0,0,0,0,0
particle,0,0,0,0,0,4,0,0,0,0
atom,0,0,0,0,0,6,0,0,0,0
kind,0,0,0,0,0,1,0,0,0,0
contrast,0,0,0,0,0,1,0,0,0,0
essentially,0,0,1,0,0,0,0,0,0,0
alike,1,0,0,0,0,0,0,0,0,0
place,0,0,0,0,0,2,0,0,0,0
calculate,0,0,0,0,0,0,0,0,4,0
relative,3,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,0,2,0,0,0,0
chemist,0,0,0,0,0,3,0,0,0,0
greatly,0,0,4,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,2,0
series,0,0,0,0,0,4,0,0,0,0
perform,0,0,0,0,0,0,0,0,1,0
distinction,0,0,0,0,0,1,0,0,0,0
pursue,0,0,0,0,0,0,0,0,1,0
worth,0,0,0,0,0,1,0,0,0,0
widespread,4,0,0,0,0,0,0,0,0,0
recognition,0,0,0,0,0,1,0,0,0,0
fellowship,0,0,0,0,0,1,0,0,0,0
office,0,0,0,0,0,2,0,0,0,0
stroke,0,0,0,0,0,1,0,0,0,0
aid,0,0,0,0,0,0,0,0,3,0
telegraph,0,0,0,0,0,3,0,0,0,0
pave,0,0,0,0,0,0,0,0,2,0
electromagnet,0,0,0,0,0,2,0,0,0,0
design,0,0,0,0,0,3,0,0,1,0
improvement,0,0,0,0,0,2,0,0,0,0
insulate,0,0,0,0,0,0,0,0,1,0
wire,0,0,0,0,0,2,0,0,0,0
iron,0,0,0,0,0,1,0,0,0,0
core,0,0,0,0,0,5,0,0,0,0
wrap,0,0,0,0,0,0,0,0,1,0
increase,0,0,0,0,0,4,0,0,5,0
power,0,0,0,0,0,1,0,0,0,0
magnet,0,0,0,0,0,1,0,0,0,0
pound,0,0,0,0,0,1,0,0,0,0
kilogram,0,0,0,0,0,1,0,0,0,0
electromagnetic,1,0,0,0,0,0,0,0,0,0
induction,0,0,0,0,0,1,0,0,0,0
process,0,0,0,0,0,4,0,0,0,0
magnetism,0,0,0,0,0,2,0,0,0,0
observe,0,0,0,0,0,0,0,0,5,0
largely,0,0,4,0,0,0,0,0,0,0
responsible,3,0,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,3,0,0,0,0
successfully,0,0,2,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,2,0
transformer,0,0,0,0,0,1,0,0,0,0
current,0,0,0,0,0,8,0,0,0,0
induce,0,0,0,0,0,0,0,0,2,0
case,0,0,0,0,0,1,0,0,0,0
magnetize,0,0,0,0,0,0,0,0,1,0
needle,0,0,0,0,0,1,0,0,0,0
utilize,0,0,0,0,0,0,0,0,3,0
flash,0,0,0,0,0,1,0,0,0,0
away,0,0,2,0,0,0,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0,0
radio,0,0,0,0,0,2,0,0,0,0
wave,0,0,0,0,0,13,0,0,0,0
thermogalvanometer,0,0,0,0,0,1,0,0,0,0
heat,0,0,0,0,0,4,0,0,0,0
detection,0,0,0,0,0,1,0,0,0,0
sunspot,0,0,0,0,0,1,0,0,0,0
radiate,0,0,0,0,0,0,0,0,1,0
solar,6,0,0,0,0,0,0,0,0,0
secretary,0,0,0,0,0,2,0,0,0,0
corps,0,0,0,0,0,2,0,0,0,0
volunteer,0,0,0,0,0,1,0,0,0,0
chief,3,0,0,0,0,2,0,0,0,0
adviser,0,0,0,0,0,2,0,0,0,0
primary,2,0,0,0,0,0,0,0,0,0
organizer,0,0,0,0,0,2,0,0,0,0
second,1,0,0,0,0,0,0,0,0,0
inductive,1,0,0,0,0,0,0,0,0,0
resistance,0,0,0,0,0,1,0,0,0,0
henry,0,0,0,0,0,1,0,0,0,0
austrian,1,0,0,0,0,0,0,0,0,0
frequency,0,0,0,0,0,2,0,0,0,0
sound,0,0,0,0,0,4,0,0,0,0
affect,0,0,0,0,0,0,0,0,5,0
source,0,0,0,0,0,4,0,0,0,0
detector,0,0,0,0,0,1,0,0,0,0
effect,0,0,0,0,0,13,0,0,0,0
astronomical,4,0,0,0,0,0,0,0,0,0
director,0,0,0,0,0,7,0,0,0,0
experimental,2,0,0,0,0,0,0,0,0,0
writing,0,0,0,0,0,1,0,0,0,0
über,0,1,0,0,0,0,0,0,0,0
das,0,0,0,0,1,0,0,0,0,1
farbige,0,0,0,0,0,0,0,0,0,1
colored,1,0,0,0,0,0,0,0,0,0
double,1,0,0,0,0,0,0,0,1,0
statement,0,0,0,0,0,1,0,0,0,0
theorize,0,0,0,0,0,0,0,0,1,0
pitch,0,0,0,0,0,1,0,0,0,0
vary,0,0,0,0,0,0,0,0,1,0
stationary,1,0,0,0,0,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,1,0
accord,0,0,0,0,0,0,0,0,2,0
velocity,0,0,0,0,0,2,0,0,0,0
radar,0,0,0,0,0,4,0,0,0,0
highly,0,0,2,0,0,0,0,0,0,0
forecasting,0,0,0,0,0,9,0,0,0,0
continuously,0,0,2,0,0,0,0,0,0,0
speed,0,0,0,0,0,4,0,0,0,0
microwave,0,0,0,0,0,2,0,0,0,0
reflect,0,0,0,0,0,0,0,0,3,0
raindrop,0,0,0,0,0,1,0,0,0,0
dust,0,0,0,0,0,2,0,0,0,0
profile,0,0,0,0,0,3,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,2,0,0,0,0
emit,0,0,0,0,0,0,0,0,2,0
related,1,0,0,0,0,0,0,0,0,0
radiometric,1,0,0,0,0,0,0,0,0,0
profiler,0,0,0,0,0,1,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0
analysis,0,0,0,0,0,10,0,0,0,0
data,0,0,0,0,0,2,0,0,0,0
yield,0,0,0,0,0,0,0,0,3,0
humidity,0,0,0,0,0,2,0,0,0,0
different,7,0,0,0,0,0,0,0,0,0
altitude,0,0,0,0,0,5,0,0,0,0
spell,0,0,0,0,0,2,0,0,1,0
departure,0,0,0,0,0,1,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,1,0
certain,2,0,0,0,0,0,0,0,0,0
season,0,0,0,0,0,2,0,0,0,0
believe,0,0,0,0,0,0,0,0,1,0
random,1,0,0,0,0,0,0,0,0,0
map,0,0,0,0,0,5,0,0,0,0
trace,0,0,0,0,0,0,0,0,1,0
path,0,0,0,0,0,4,0,0,0,0
profession,0,0,0,0,0,1,0,0,0,0
hobby,0,0,0,0,0,1,0,0,0,0
edit,0,0,0,0,0,0,0,0,1,0
journal,0,0,0,0,0,1,0,0,0,0
reputation,0,0,0,0,0,1,0,0,0,0
eminent,2,0,0,0,0,0,0,0,0,0
instrumental,4,0,0,0,0,0,0,0,0,0
opening,0,0,0,0,0,1,0,0,0,0
close,1,0,0,0,0,0,0,0,1,0
discredit,0,0,0,0,0,0,0,0,1,0
predictable,1,0,0,0,0,0,0,0,0,0
noteworthy,1,0,0,0,0,0,0,0,0,0
textbook,0,0,0,0,0,1,0,0,0,0
prevail,0,0,0,0,0,0,0,0,1,0
globe,0,0,0,0,0,1,0,0,0,0
month,0,0,0,0,0,4,0,0,0,0
secure,0,0,0,0,0,0,0,0,1,0
preeminent,1,0,0,0,0,0,0,0,0,0
growth,0,0,0,0,0,4,0,0,0,0
train,0,0,0,0,0,0,0,0,1,0
gradually,0,0,2,0,0,0,0,0,0,0
regular,2,0,0,0,0,0,0,0,0,0
forecast,0,0,0,0,0,5,0,0,1,0
serve,0,0,0,0,0,0,0,0,7,0
model,0,0,0,0,0,7,0,0,0,0
national,3,0,0,0,0,0,0,0,0,0
shortly,0,0,2,0,0,0,0,0,0,0
branch,0,0,0,0,0,2,0,0,0,0
reorganize,0,0,0,0,0,0,0,0,1,0
civilian,1,0,0,0,0,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,1,0
bureau,0,0,0,0,0,1,0,0,0,0
pattern,0,0,0,0,0,4,0,0,1,0
report,0,0,0,0,0,2,0,0,0,0
issue,0,0,0,0,0,1,0,0,1,0
independently,0,0,1,0,0,0,0,0,0,0
division,0,0,0,0,0,2,0,0,0,0
known,2,0,0,0,0,0,0,0,0,0
delineation,0,0,0,0,0,1,0,0,0,0
mapping,0,0,0,0,0,2,0,0,0,0
play,0,0,0,0,0,0,0,0,2,0
major,5,0,0,0,0,0,0,0,0,0
role,0,0,0,0,0,2,0,0,0,0
advancement,0,0,0,0,0,1,0,0,0,0
achievement,0,0,0,0,0,2,0,0,0,0
theoretical,2,0,0,0,0,0,0,0,0,0
profoundly,0,0,1,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,1,0,0,0,0
invite,0,0,0,0,0,0,0,0,1,0
empress,0,0,0,0,0,1,0,0,0,0
sanitation,0,0,0,0,0,1,0,0,0,0
province,0,0,0,0,0,1,0,0,0,0
geographer,0,0,0,0,0,1,0,0,0,0
statistician,0,0,0,0,0,1,0,0,0,0
historian,0,0,0,0,0,1,0,0,0,0
gratitude,0,0,0,0,0,1,0,0,0,0
russian,1,0,0,0,0,0,0,0,0,0
culture,0,0,0,0,0,1,0,0,0,0
academic,1,0,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,1,0,0,0,0
grant,0,0,0,0,0,0,0,0,1,0
seaside,0,0,0,0,0,1,0,0,0,0
estate,0,0,0,0,0,1,0,0,0,0
scholastic,1,0,0,0,0,0,0,0,0,0
versatility,0,0,0,0,0,1,0,0,0,0
inspire,0,0,0,0,0,0,0,0,2,0
apply,0,0,0,0,0,0,0,0,3,0
intellect,0,0,0,0,0,1,0,0,0,0
perception,0,0,0,0,0,1,0,0,0,0
varied,1,0,0,0,0,0,0,0,0,0
environment,0,0,0,0,0,2,0,0,0,0
complex,3,0,0,0,0,0,0,0,0,0
mountain,0,0,0,0,0,2,0,0,0,0
range,0,0,0,0,0,3,0,0,2,0
setting,0,0,0,0,0,1,0,0,0,0
attend,0,0,0,0,0,0,0,0,4,0
secondary,1,0,0,0,0,0,0,0,0,0
coastal,2,0,0,0,0,0,0,0,0,0
extensive,2,0,0,0,0,0,0,0,0,0
plain,0,0,0,0,0,1,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0,0
route,0,0,0,0,0,1,0,0,0,0
inland,0,0,1,0,0,0,0,0,0,0
floral,1,0,0,0,0,0,0,0,0,0
richness,0,0,0,0,0,1,0,0,0,0
variety,0,0,0,0,0,2,0,0,0,0
awaken,0,0,0,0,0,0,0,0,1,0
relationship,0,0,0,0,0,3,0,0,0,0
specialize,0,0,0,0,0,0,0,0,1,0
environmental,3,0,0,0,0,0,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0
forest,0,0,0,0,0,1,0,0,0,0
subtropical,1,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,1,0,0,0,0
broaden,0,0,0,0,0,0,0,0,1,0
geographical,2,0,0,0,0,0,0,0,0,0
perspective,0,0,0,0,0,2,0,0,0,0
transfer,0,0,0,0,0,0,0,0,1,0
doctoral,2,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,1,0,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0
integrity,0,0,0,0,0,1,0,0,0,0
examination,0,0,0,0,0,1,0,0,0,0
faculty,0,0,0,0,0,2,0,0,0,0
prejudice,0,0,0,0,0,0,0,0,1,0
favor,0,0,0,0,0,2,0,0,0,0
assure,0,0,0,0,0,0,0,0,1,0
impartiality,0,0,0,0,0,1,0,0,0,0
examiner,0,0,0,0,0,1,0,0,0,0
franco,1,0,0,0,0,0,0,0,0,0
ambulance,0,0,0,0,0,1,0,0,0,0
assistant,2,0,0,0,0,4,0,0,0,0
accept,0,0,0,0,0,0,0,0,3,0
newly,0,0,1,0,0,0,0,0,0,0
telegraphy,0,0,0,0,0,1,0,0,0,0
belt,0,0,0,0,0,1,0,0,0,0
polar,4,0,0,0,0,0,0,0,0,0
tropical,1,0,0,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,1,0
have,0,0,0,0,0,0,0,0,1,0
classification,0,0,0,0,0,2,0,0,0,0
assign,0,0,0,0,0,0,0,0,1,0
rainfall,0,0,0,0,0,1,0,0,0,0
retire,0,0,0,0,0,0,0,0,1,0
undertake,0,0,0,0,0,0,0,0,1,0
editorship,0,0,0,0,0,1,0,0,0,0
der,0,3,0,0,0,0,0,0,0,0
nearly,0,0,1,0,0,0,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0
intellectual,1,0,0,0,0,0,0,0,0,0
flexibility,0,0,0,0,0,1,0,0,0,0
inform,0,0,0,0,0,0,0,0,2,0
broad,1,0,0,0,0,0,0,0,0,0
keenly,0,0,1,0,0,0,0,0,0,0
receptive,1,0,0,0,0,0,0,0,0,0
youthful,1,0,0,0,0,0,0,0,0,0
patient,1,0,0,0,0,0,0,0,0,0
constructive,1,0,0,0,0,0,0,0,0,0
listener,0,0,0,0,0,1,0,0,0,0
deal,0,0,0,0,0,1,0,0,1,0
nonprofessional,1,0,0,0,0,0,0,0,0,0
deep,2,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,1,0
evident,1,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,0,4,0,0,0,0
devote,0,0,0,0,0,0,0,0,3,0
land,0,0,0,0,0,3,0,0,0,0
reform,0,0,0,0,0,3,0,0,0,0
improved,2,0,0,0,0,0,0,0,0,0
nutrition,0,0,0,0,0,1,0,0,0,0
underprivileged,1,0,0,0,0,0,0,0,0,0
alcoholism,0,0,0,0,0,1,0,0,0,0
calendar,0,0,0,0,0,1,0,0,0,0
peace,0,0,0,0,0,1,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,1,0
fluently,0,0,1,0,0,0,0,0,0,0
translate,0,0,0,0,0,0,0,0,1,0
stratosphere,0,0,0,0,0,3,0,0,0,0
journey,0,0,0,0,0,1,0,0,1,0
terrestrial,2,0,0,0,0,0,0,0,0,0
center,0,0,0,0,0,3,0,0,0,0
resign,0,0,0,0,0,0,0,0,1,0
private,2,0,0,0,0,0,0,0,0,0
unmanned,1,0,0,0,0,0,0,0,0,0
instrumented,1,0,0,0,0,0,0,0,0,0
balloon,0,0,0,0,0,2,0,0,0,0
characteristic,0,0,0,0,0,1,0,0,0,0
constant,1,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,2,0,0,0,0
conclude,0,0,0,0,0,0,0,0,2,0
troposphere,0,0,0,0,0,2,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0,0
stable,1,0,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,4,0
unchanging,1,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,8,0,0,0,0
anemometer,0,0,0,0,0,3,0,0,0,0
meteorgraph,0,0,0,0,0,1,0,0,0,0
graduate,0,0,0,0,0,0,0,0,3,0
interested,3,0,0,0,0,0,0,0,0,0
direction,0,0,0,0,0,3,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0
meteorograph,0,0,0,0,0,1,0,0,0,0
sounding,0,0,0,0,0,2,0,0,0,0
weigh,0,0,0,0,0,0,0,0,1,0
ounce,0,0,0,0,0,1,0,0,0,0
gram,0,0,0,0,0,1,0,0,0,0
reveal,0,0,0,0,0,0,0,0,5,0
striking,1,0,0,0,0,0,0,0,0,0
correlation,0,0,0,0,0,1,0,0,0,0
valuable,1,0,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,1,0,0,0,0
cyclone,0,0,0,0,0,3,0,0,0,0
anticyclone,0,0,0,0,0,1,0,0,0,0
add,0,0,0,0,0,0,0,0,2,0
radiation,0,0,0,0,0,6,0,0,0,0
bibliography,0,0,0,0,0,1,0,0,0,0
regard,0,0,0,0,0,0,0,0,2,0
chemistry,0,0,0,0,0,2,0,0,0,0
greenhouse,0,0,0,0,0,2,0,0,0,0
grow,0,0,0,0,0,0,0,0,2,0
enter,0,0,0,0,0,0,0,0,1,0
bachelor,0,0,0,0,0,4,0,0,0,0
doctorate,0,0,0,0,0,6,0,0,0,0
stipend,0,0,0,0,0,2,0,0,0,0
period,0,0,0,0,0,9,0,0,0,0
country,0,0,0,0,0,1,0,0,0,0
refine,0,0,0,0,0,0,0,0,1,0
electrolytic,1,0,0,0,0,0,0,0,0,0
dissociation,0,0,0,0,0,1,0,0,0,0
hold,0,0,0,0,0,0,0,0,4,0
electrolyte,0,0,0,0,0,2,0,0,0,0
dissolve,0,0,0,0,0,0,0,0,1,0
solution,0,0,0,0,0,2,0,0,0,0
separate,0,0,0,0,0,0,0,0,2,0
dissociate,0,0,0,0,0,0,0,0,1,0
electrically,0,0,1,0,0,0,0,0,0,0
ion,0,0,0,0,0,1,0,0,0,0
flow,0,0,0,0,0,0,0,0,2,0
represent,0,0,0,0,0,0,0,0,1,0
radically,0,0,1,0,0,0,0,0,0,0
approach,0,0,0,0,0,1,0,0,1,0
initially,0,0,1,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,1,0
