word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
friend,0,0,0,0,0,0,103,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,0,3,0
anxiety,0,0,0,0,0,0,9,0,0,0,0,0
outfit,0,0,0,0,0,0,2,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,0,9,0
countenance,0,0,0,0,0,0,12,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,0,11,0
expression,0,0,0,0,0,0,10,0,0,0,0,0
secret,3,0,0,0,0,0,14,0,0,0,0,0
disquiet,0,0,0,0,0,0,1,0,0,0,0,0
present,9,0,0,0,0,0,2,0,0,0,8,0
happiness,0,0,0,0,0,0,2,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0,0,0,10,0
fear,0,0,0,0,0,0,13,0,0,0,9,0
future,1,0,0,0,0,0,6,0,0,0,0,0
suddenly,0,0,1,0,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,31,0
bring,0,0,0,0,0,0,0,0,0,0,27,0
letter,0,0,0,0,0,0,79,0,0,0,0,0
little,54,0,3,0,0,0,0,0,0,0,0,0
billet,0,0,0,0,0,0,1,0,0,0,0,0
genteelly,1,0,0,0,0,0,0,0,0,0,0,0
fold,0,0,0,0,0,0,0,0,0,0,2,0
pretty,5,0,1,0,0,0,0,0,0,0,0,0
seal,0,0,0,0,0,0,4,0,0,0,0,0
green,2,0,0,0,0,0,0,0,0,0,0,0
wax,0,0,0,0,0,0,1,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,0,0,2,0
dove,0,0,0,0,0,0,1,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,11,0
branch,0,0,0,0,0,0,3,0,0,0,0,0
large,15,0,0,0,0,0,0,0,0,0,0,0
square,2,0,0,0,0,0,0,0,0,0,0,0
epistle,0,0,0,0,0,0,3,0,0,0,0,0
resplendent,2,0,0,0,0,0,0,0,0,0,0,0
terrible,15,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,31,0,0,0,5,0
cardinal,1,0,0,0,0,0,176,0,0,0,0,0
duke,0,0,0,0,0,0,18,0,0,0,0,0
