word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,VERB,X
attach,0,0,0,0,0,0,0,0,3,0
skull,0,0,0,0,0,0,5,0,0,0
arrangement,0,0,0,0,0,0,5,0,0,0
power,0,0,0,0,0,0,3,0,0,0
chewing,0,0,0,0,0,0,1,0,0,0
gnawing,0,0,0,0,0,0,1,0,0,0
gram,0,0,0,0,0,0,73,0,0,0
ounce,0,0,0,0,0,0,69,0,0,0
pound,0,0,0,0,0,0,49,0,0,0
span,0,0,0,0,0,0,5,0,3,0
majority,0,0,0,0,0,0,3,0,0,0
extreme,4,0,0,0,0,0,11,0,0,0
remarkable,3,0,0,0,0,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,16,0
bamboo,0,0,0,0,0,0,30,0,0,0
marsh,0,0,0,0,0,0,17,0,0,0
mountain,0,0,0,0,0,0,58,0,0,0
extinct,45,0,0,0,0,0,0,0,0,0
attain,0,0,0,0,0,0,0,0,5,0
rhinoceros,0,0,0,0,0,0,3,0,0,0
record,0,0,0,0,0,0,6,0,15,0
million,0,0,0,0,0,0,2,112,0,0
pleistocene,4,0,0,0,0,0,0,0,0,0
pliocene,1,0,0,0,0,0,0,0,0,0
epoch,0,0,0,0,0,0,3,0,0,0
consequence,0,0,0,0,0,0,1,0,0,0
interaction,0,0,0,0,0,0,3,0,0,0
overlap,0,0,0,0,0,0,1,0,5,0
profound,1,0,0,0,0,0,0,0,0,0
early,33,0,3,0,0,0,0,0,0,0
sapiens,1,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,0,0,4,0,0,0
nomadic,2,0,0,0,0,0,0,0,0,0
hunting,0,0,0,0,0,0,7,0,0,0
gathering,0,0,0,0,0,0,1,0,0,0
sedentary,4,0,0,0,0,0,0,0,0,0
agricultural,15,0,0,0,0,0,0,0,0,0
practice,0,0,0,0,0,0,1,0,0,0
have,0,0,0,0,0,0,0,0,27,0
innate,1,0,0,0,0,0,0,0,0,0
behavioral,4,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,0,4,0,0,0
impact,0,0,0,0,0,0,3,0,0,0
inconvenient,1,0,0,0,0,0,0,0,0,0
deadly,1,0,0,0,0,0,0,0,0,0
contaminate,0,0,0,0,0,0,0,0,3,0
waste,0,0,0,0,0,0,2,0,0,0
impound,0,0,0,0,0,0,0,0,1,0
leak,0,0,0,0,0,0,0,0,1,0
reservoir,0,0,0,0,0,0,1,0,0,0
plague,0,0,0,0,0,0,3,0,0,0
murine,2,0,0,0,0,0,0,0,0,0
typhus,0,0,0,0,0,0,3,0,0,0
scrub,0,0,0,0,0,0,13,0,0,0
tularemia,0,0,0,0,0,0,2,0,0,0
bite,0,0,0,0,0,0,8,0,6,0
fever,0,0,0,0,0,0,4,0,0,0
spotted,3,0,0,0,0,0,0,0,0,0
vector,0,0,0,0,0,0,1,0,0,0
beneficial,1,0,0,0,0,0,0,0,0,0
husbandry,0,0,0,0,0,0,1,0,0,0
apparel,0,0,0,0,0,0,1,0,0,0
derive,0,0,0,0,0,0,0,0,7,0
test,0,0,0,0,0,0,1,0,1,0
biomedical,2,0,0,0,0,0,0,0,0,0
research,0,0,0,0,0,0,11,0,0,0
pleasure,0,0,0,0,0,0,1,0,0,0
household,0,0,0,0,0,0,1,0,0,0
pet,0,0,0,0,0,0,10,0,0,0
insight,0,0,0,0,0,0,1,0,0,0
biology,0,0,0,0,0,0,2,0,0,0
history,0,0,0,0,0,0,37,0,0,0
herbivorous,3,0,0,0,0,0,0,0,0,0
diet,0,0,0,0,0,0,50,0,0,0
vegetable,1,0,0,0,0,0,3,0,0,0
search,0,0,0,0,0,0,5,0,2,0
meat,0,0,0,0,0,0,5,0,0,0
carry,0,0,0,0,0,0,0,0,19,0
option,0,0,0,0,0,0,3,0,0,0
favor,0,0,0,0,0,0,0,0,1,0
african,47,0,0,0,0,0,0,0,0,0
pouched,13,0,0,0,0,0,0,0,0,0
hamster,0,0,0,0,0,0,38,0,0,0
arid,14,0,0,0,0,0,0,0,0,0
able,13,0,0,0,0,0,0,0,0,0
requirement,0,0,0,0,0,0,4,0,0,0
hole,0,0,0,0,0,0,10,0,0,0
rock,0,0,0,0,0,0,55,0,0,0
crevice,0,0,0,0,0,0,23,0,0,0
simple,9,0,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,10,0
nest,0,0,0,0,0,0,46,0,12,0
leaf,0,0,0,0,0,0,49,0,0,0
stick,0,0,0,0,0,0,7,0,0,0
cut,0,0,0,0,0,0,0,0,11,0
vegetation,0,0,0,0,0,0,28,0,0,0
build,0,0,0,0,0,0,0,0,23,0
aquatic,10,0,0,0,0,0,0,0,0,0
complex,5,0,0,0,0,0,1,0,0,0
network,0,0,0,0,0,0,6,0,0,0
tunnel,0,0,0,0,0,0,26,0,0,0
gallery,0,0,0,0,0,0,3,0,0,0
enter,0,0,0,0,0,0,0,0,7,0
dormancy,0,0,0,0,0,0,2,0,0,0
hibernation,0,0,0,0,0,0,14,0,0,0
breeding,0,0,0,0,0,0,15,0,0,0
frequency,0,0,0,0,0,0,23,0,0,0
litter,0,0,0,0,0,0,75,0,0,0
prolific,8,0,0,0,0,0,0,0,0,0
brown,109,0,0,0,0,0,48,0,0,0
birth,0,0,0,0,0,0,20,0,0,0
offspring,0,0,0,0,0,0,11,0,0,0
house,0,0,0,0,0,0,34,0,1,0
musculus,0,0,0,0,0,0,4,0,0,0
produce,0,0,0,0,0,0,0,0,36,0
annually,0,0,5,0,0,0,0,0,0,0
average,7,0,0,0,0,0,1,0,2,0
occasionally,0,0,29,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,3,0,22,0
stable,2,0,0,0,0,0,0,0,0,0
fluctuate,0,0,0,0,0,0,0,0,2,0
notably,0,0,1,0,0,0,0,0,0,0
lemming,0,0,0,0,0,0,20,0,0,0
migrate,0,0,0,0,0,0,0,0,13,0
excessively,0,0,2,0,0,0,0,0,0,0
extant,5,0,0,0,0,0,0,0,0,0
genus,0,0,0,0,0,0,198,0,0,0
collectively,0,0,3,0,0,0,0,0,0,0
murid,0,0,0,0,0,0,2,0,0,0
muroid,2,0,0,0,0,0,1,0,0,0
classify,0,0,0,0,0,0,0,0,39,0
subfamily,0,0,0,0,0,0,77,0,0,0
additional,8,0,0,0,0,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,3,0
consist,0,0,0,0,0,0,0,0,32,0
specialist,0,0,0,0,0,0,6,0,0,0
agree,0,0,0,0,0,0,0,0,3,0
assemblage,0,0,0,0,0,0,1,0,0,0
mole,0,0,0,0,0,0,33,0,0,0
distinctive,8,0,0,0,0,0,0,0,0,0
past,3,0,0,0,0,0,5,0,0,0
spiny,48,0,0,0,0,0,0,0,0,0
originally,0,0,5,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,11,0
kind,0,0,0,0,0,0,7,0,0,0
dormouse,0,0,0,0,0,0,19,0,0,0
reclassify,0,0,0,0,0,0,0,0,2,0
similar,23,0,0,0,0,0,0,0,0,0
inclusion,0,0,0,0,0,0,1,0,0,0
emphasize,0,0,0,0,0,0,0,0,1,0
close,33,0,6,0,0,0,0,0,7,0
relationship,0,0,0,0,0,0,7,0,0,0
affinity,0,0,0,0,0,0,2,0,0,0
express,0,0,0,0,0,0,0,0,1,0
recognize,0,0,0,0,0,0,0,0,12,0
bring,0,0,0,0,0,0,0,0,3,0
category,0,0,0,0,0,0,3,0,0,0
superfamily,0,0,0,0,0,0,3,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0
clearly,0,0,4,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,2,0
ancestor,0,0,0,0,0,0,6,0,0,0
monophyletic,2,0,0,0,0,0,0,0,0,0
vole,0,0,0,0,0,0,50,0,0,0
gerbil,0,0,0,0,0,0,16,0,0,0
platacanthomyine,0,0,0,0,0,0,1,0,0,0
zokor,0,0,0,0,0,0,10,0,0,0
certainty,0,0,0,0,0,0,1,0,0,0
hodgepodge,0,0,0,0,0,0,1,0,0,0
unrelated,4,0,0,0,0,0,0,0,0,0
dendromurine,0,0,0,0,0,0,1,0,0,0
malagasy,1,0,0,0,0,0,0,0,0,0
unresolved,2,0,0,0,0,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,18,0
mouselike,5,0,0,0,0,0,1,0,0,0
maned,14,0,0,0,0,0,0,0,0,0
pende,0,0,0,0,0,0,0,0,1,0
well,1,0,6,0,0,0,0,0,0,0
resolution,0,0,0,0,0,0,1,0,0,0
problem,0,0,0,0,0,0,1,0,0,0
retain,0,0,0,0,0,0,0,0,3,0
umbrella,0,0,0,0,0,0,1,0,0,0
fossil,6,0,0,0,0,0,52,0,0,0
evidence,0,0,0,0,0,0,8,0,0,0
diagnosable,1,0,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,2,0
distinction,0,0,0,0,0,0,1,0,0,0
trace,0,0,0,0,0,0,0,0,5,0
impressive,3,0,0,0,0,0,0,0,0,0
variation,0,0,0,0,0,0,5,0,0,0
locomotion,0,0,0,0,0,0,4,0,0,0
ecology,0,0,0,0,0,0,6,0,0,0
model,0,0,0,0,0,0,1,0,0,0
presumably,0,0,4,0,0,0,0,0,0,0
generalize,0,0,0,0,0,0,0,0,1,0
adhere,0,0,0,0,0,0,0,0,1,0
adeptly,0,0,1,0,0,0,0,0,0,0
scamper,0,0,0,0,0,0,0,0,6,0
trunk,0,0,0,0,0,0,14,0,0,0
leap,0,0,0,0,0,0,5,0,16,0
adjacent,9,0,0,0,0,0,0,0,0,0
equally,0,0,3,0,0,0,0,0,0,0
agile,16,0,0,0,0,0,0,0,0,0
swimmer,0,0,0,0,0,0,17,0,0,0
burrower,0,0,0,0,0,0,7,0,0,0
recognizable,2,0,0,0,0,0,0,0,0,0
eastern,44,0,0,0,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,2,0
particular,10,0,0,0,0,0,0,0,0,0
locomotor,1,0,0,0,0,0,0,0,0,0
pattern,0,0,0,0,0,0,23,0,1,0
arboreal,16,0,0,0,0,0,0,0,0,0
prehensile,8,0,0,0,0,0,0,0,0,0
glide,0,0,0,0,0,0,3,0,6,0
membrane,0,0,0,0,0,0,45,0,0,0
highly,0,0,15,0,0,0,0,0,0,0
fossorial,1,0,0,0,0,0,0,0,0,0
blesmol,0,0,0,0,0,0,17,0,0,0
cylindrical,11,0,0,0,0,0,0,0,0,0
furry,8,0,0,0,0,0,0,0,0,0
protrude,0,0,0,0,0,0,0,0,7,0
ear,0,0,0,0,0,0,89,0,0,0
forefoot,0,0,0,0,0,0,15,0,0,0
semiaquatic,3,0,0,0,0,0,0,0,0,0
muskrat,0,0,0,0,0,0,16,0,0,0
nutria,0,0,0,0,0,0,13,0,0,0
trait,0,0,0,0,0,0,8,0,0,0
allow,0,0,0,0,0,0,0,0,12,0
den,0,0,0,0,0,0,9,0,18,0
terrestrial,37,0,0,0,0,0,0,0,0,0
jerboa,0,0,0,0,0,0,12,0,0,0
forelimb,0,0,0,0,0,0,8,0,0,0
hind,56,0,0,0,0,0,2,0,0,0
limb,0,0,0,0,0,0,30,0,0,0
balance,0,0,0,0,0,0,5,0,2,0
converge,0,0,0,0,0,0,0,0,2,0
nonrodent,1,0,0,0,0,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,22,0
shrew,0,0,0,0,0,0,22,0,0,0
hare,0,0,0,0,0,0,18,0,0,0
pika,0,0,0,0,0,0,2,0,0,0
pig,0,0,0,0,0,0,24,0,0,0
deer,0,0,0,0,0,0,11,0,0,0
convergence,0,0,0,0,0,0,1,0,0,0
distantly,0,0,4,0,0,0,0,0,0,0
related,20,0,0,0,0,0,0,0,0,0
associated,1,0,0,0,0,0,0,0,0,0
natural,26,0,0,0,0,0,0,0,0,0
regardless,0,0,2,0,0,0,0,0,0,0
share,0,0,0,0,0,0,0,0,5,0
basic,3,0,0,0,0,0,0,0,0,0
tool,0,0,0,0,0,0,1,0,0,0
mammologist,0,0,0,0,0,0,1,0,0,0
note,0,0,0,0,0,0,0,0,5,0
pry,0,0,0,0,0,0,0,0,1,0
slice,0,0,0,0,0,0,0,0,1,0
gouge,0,0,0,0,0,0,0,0,1,0
stab,0,0,0,0,0,0,0,0,1,0
delicately,0,0,2,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,1,0,8,0
tweezer,0,0,0,0,0,0,1,0,0,0
grass,0,0,0,0,0,0,43,0,0,0
open,33,1,1,0,0,0,2,0,8,0
nut,0,0,0,0,0,0,15,0,0,0
document,0,0,0,0,0,0,0,0,3,0
extend,0,0,0,0,0,0,0,0,52,0
originate,0,0,0,0,0,0,0,0,7,0
origin,0,0,0,0,0,0,3,0,0,0
old,14,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,1,0,3,0
prior,0,0,2,0,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,15,0
familial,1,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,27,0,0,0
continue,0,0,0,0,0,0,0,0,5,0
quest,0,0,0,0,0,0,1,0,0,0
definition,0,0,0,0,0,0,1,0,0,0
historically,0,0,4,0,0,0,0,0,0,0
disagree,0,0,0,0,0,0,0,0,1,0
classification,0,0,0,0,0,0,1,0,0,0
omit,0,0,0,0,0,0,0,0,1,0
altogether,0,0,1,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,2,0
base,0,0,0,0,0,0,15,0,4,0
conformation,0,0,0,0,0,0,1,0,0,0
hypothesis,0,0,0,0,0,0,1,0,0,0
continually,0,0,1,0,0,0,0,0,0,0
reanalyse,0,0,0,0,0,0,1,0,0,0
datum,0,0,0,0,0,0,3,0,0,0
conventional,1,0,0,0,0,0,0,0,0,0
analysis,0,0,0,0,0,0,3,0,0,0
term,0,0,0,0,0,0,6,0,0,0
indiscriminately,0,0,2,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,5,0
thin,7,0,0,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,0,12,0
scientific,7,0,0,0,0,0,0,0,0,0
usage,0,0,0,0,0,0,1,0,0,0
medium,14,0,1,0,0,0,1,0,0,0
continental,7,0,0,0,0,0,0,0,0,0
eastward,0,0,8,0,0,0,0,0,0,0
ship,0,0,0,0,0,0,2,0,0,0
roof,0,0,0,0,0,0,3,0,0,0
virtually,0,0,4,0,0,0,0,0,0,0
predominant,1,0,0,0,0,0,0,0,0,0
warm,9,0,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,5,0
temperate,23,0,0,0,0,0,0,0,0,0
likely,4,0,6,0,0,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,6,0
resource,0,0,0,0,0,0,7,0,0,0
grain,0,0,0,0,0,0,10,0,0,0
poultry,0,0,0,0,0,0,2,0,0,0
responsible,2,0,0,0,0,0,0,0,0,0
depletion,0,0,0,0,0,0,2,0,0,0
reptile,0,0,0,0,0,0,4,0,0,0
implicate,0,0,0,0,0,0,0,0,1,0
bubonic,1,0,0,0,0,0,0,0,0,0
poisoning,0,0,0,0,0,0,1,0,0,0
schistosomiasis,0,0,0,0,0,0,1,0,0,0
leptospirosis,0,0,0,0,0,0,1,0,0,0
laboratory,0,0,0,0,0,0,10,0,0,0
medical,1,0,0,0,0,0,0,0,0,0
biological,3,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,1,0
maintain,0,0,0,0,0,0,0,0,5,0
improve,0,0,0,0,0,0,0,0,3,0
health,0,0,0,0,0,0,2,0,0,0
slender,24,0,0,0,0,0,0,0,0,0
pointed,4,0,0,0,0,0,0,0,0,0
prominent,16,0,0,0,0,0,0,0,0,0
thinly,0,0,5,0,0,0,0,0,0,0
furred,14,0,0,0,0,0,0,0,0,0
moderately,0,0,10,0,0,0,0,0,0,0
bald,11,0,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,0,14,0,0,0
narrow,14,0,0,0,0,0,0,0,1,0
fleshy,13,0,0,0,0,0,0,0,0,0
pad,0,0,0,0,0,0,7,0,0,0
variable,9,0,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,28,0
relative,8,0,0,0,0,0,38,0,0,0
mamma,0,0,0,0,0,0,1,0,0,0
mammary,2,0,0,0,0,0,0,0,0,0
gland,0,0,0,0,0,0,12,0,0,0
instead,0,0,12,0,0,0,0,0,0,0
appreciably,0,0,2,0,0,0,0,0,0,0
smooth,4,0,0,0,0,0,0,0,0,0
actually,0,0,6,0,0,0,0,0,0,0
fine,8,0,1,0,0,0,0,0,0,0
tip,0,0,0,0,0,0,11,0,7,0
give,0,0,0,0,0,0,0,0,8,0
slightly,0,0,18,0,0,0,0,0,0,0
tufted,4,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,0,10,0,0,0
indonesian,3,0,0,0,0,0,0,0,0,0
somewhat,0,0,11,0,0,0,0,0,0,0
sulawesian,6,0,0,0,0,0,0,0,0,0
white,90,0,0,0,0,0,20,0,0,0
dense,52,0,0,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,34,0,0,0
woolly,9,0,0,0,0,0,0,0,0,0
coarse,23,0,1,0,0,0,0,0,0,0
remotus,0,0,0,0,0,0,1,0,0,0
guard,0,0,0,0,0,0,8,0,0,0
whisker,0,0,0,0,0,0,14,0,0,0
rump,0,0,0,0,0,0,11,0,0,0
exhibit,0,0,0,0,0,0,2,0,12,0
see,0,0,0,0,0,0,0,0,18,0
upperpart,0,0,0,0,0,0,32,0,0,0
brownish,17,0,0,0,0,0,0,0,0,0
yellow,19,0,0,0,0,0,4,0,0,0
pepper,0,0,0,0,0,0,0,0,1,0
dark,54,0,3,0,0,0,1,0,0,0
speckle,0,0,0,0,0,0,0,0,1,0
buff,13,0,0,0,0,0,12,0,1,0
underpart,0,0,0,0,0,0,46,0,0,0
silvery,4,0,0,0,0,0,0,0,0,0
suffuse,0,0,0,0,0,0,0,0,1,0
tone,0,0,0,0,0,0,7,0,0,0
texture,0,0,0,0,0,0,11,0,0,0
pure,4,0,0,0,0,0,0,0,0,0
underside,0,0,0,0,0,0,17,0,0,0
himalayan,2,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0,42,0,0,0
pearly,1,0,0,0,0,0,0,0,0,0
west,6,0,2,0,0,0,0,0,0,0
coast,0,0,0,0,0,0,10,0,0,0
grayish,25,0,0,0,0,0,0,0,0,0
belly,0,0,0,0,0,0,5,0,0,0
uniformly,0,0,5,0,0,0,0,0,0,0
bicoloured,3,0,0,0,0,0,0,0,0,0
entire,8,0,0,0,0,0,0,0,0,0
surface,0,0,0,0,0,0,35,0,0,0
pale,32,0,0,0,0,0,0,0,1,0
undersurface,0,0,0,0,0,0,2,0,0,0
basal,1,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,0,8,0,15,0
primarily,0,0,42,0,0,0,0,0,0,0
rural,1,0,0,0,0,0,0,0,0,0
climber,0,0,0,0,0,0,19,0,0,0
classic,1,0,0,0,0,0,0,0,0,0
combination,0,0,0,0,0,0,7,0,0,0
extremely,0,0,15,0,0,0,0,0,0,0
footpad,0,0,0,0,0,0,1,0,0,0
root,0,0,0,0,0,0,38,0,0,0
strangl,1,0,0,0,0,0,0,0,0,0
fig,0,0,0,0,0,0,4,0,0,0
understory,0,0,0,0,0,0,3,0,0,0
contrast,0,0,0,0,0,0,5,0,0,0
considerably,0,0,5,0,0,0,0,0,0,0
inconspicuous,8,0,0,0,0,0,0,0,0,0
characteristic,4,0,0,0,0,0,6,0,0,0
morphology,0,0,0,0,0,0,1,0,0,0
comparatively,0,0,2,0,0,0,0,0,0,0
readily,0,0,5,0,0,0,0,0,0,0
lake,0,0,0,0,0,0,12,0,0,0
stream,0,0,0,0,0,0,16,0,0,0
sewer,0,0,0,0,0,0,2,0,0,0
hunt,0,0,0,0,0,0,0,0,14,0
invertebrate,0,0,0,0,0,0,17,0,0,0
wire,0,0,0,0,0,0,2,0,0,0
think,0,0,0,0,0,0,0,0,6,0
conception,0,0,0,0,0,0,1,0,0,0
familiarity,0,0,0,0,0,0,1,0,0,0
accord,0,0,0,0,0,0,0,0,3,0
digestible,2,0,0,0,0,0,0,0,0,0
basically,0,0,2,0,0,0,0,0,0,0
omnivorous,5,0,0,0,0,0,0,0,0,0
carnivorous,12,0,0,0,0,0,0,0,0,0
aggressively,0,0,2,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,6,0
shrimp,0,0,0,0,0,0,1,0,0,0
snail,0,0,0,0,0,0,6,0,0,0
mussel,0,0,0,0,0,0,4,0,0,0
amphibian,0,0,0,0,0,0,1,0,0,0
eel,0,0,0,0,0,0,1,0,0,0
pheasant,0,0,0,0,0,0,1,0,0,0
pigeon,0,0,0,0,0,0,1,0,0,0
rabbit,0,0,0,0,0,0,8,0,0,0
carrion,0,0,0,0,0,0,8,0,0,0
rainforest,0,0,0,0,0,0,19,0,0,0
seed,0,0,0,0,0,0,48,0,0,0
philippine,4,0,0,0,0,0,0,0,0,0
rice,0,0,0,0,0,0,25,0,0,0
slug,0,0,0,0,0,0,1,0,0,0
patch,0,0,0,0,0,0,9,0,0,0
secondary,1,0,0,0,0,0,0,0,0,0
growth,0,0,0,0,0,0,9,0,0,0
scrubby,2,0,0,0,0,0,0,0,0,0
fallow,6,0,0,0,0,0,0,0,0,0
palm,0,0,0,0,0,0,6,0,0,0
plantation,0,0,0,0,0,0,6,0,0,0
boulder,0,0,0,0,0,0,7,0,0,0
rot,0,0,0,0,0,0,0,0,4,0
cave,0,0,0,0,0,0,50,0,0,0
dwelling,0,0,0,0,0,0,1,0,0,0
village,0,0,0,0,0,0,1,0,0,0
hut,0,0,0,0,0,0,1,0,0,0
building,0,0,0,0,0,0,20,0,0,0
intensively,0,0,5,0,0,0,0,0,0,0
study,0,0,0,0,0,0,11,0,10,0
sexual,7,0,0,0,0,0,0,0,0,0
maturity,0,0,0,0,0,0,3,0,0,0
usual,13,0,0,0,0,0,0,0,0,0
peak,0,0,0,0,0,0,3,0,0,0
spring,0,0,0,0,0,0,36,0,1,0
autumn,0,0,0,0,0,0,3,0,0,0
restrict,0,0,0,0,0,0,0,0,12,0
wet,20,0,0,0,0,0,0,0,0,0
season,0,0,0,0,0,0,19,0,0,0
summer,0,0,0,0,0,0,22,0,0,0
seasonal,7,0,0,0,0,0,0,0,0,0
breeder,0,0,0,0,0,0,2,0,0,0
australian,5,0,0,0,0,0,0,0,0,0
significantly,0,0,3,0,0,0,0,0,0,0
few,3,0,0,0,0,0,0,0,0,0
annual,5,0,0,0,0,0,0,0,0,0
landmass,0,0,0,0,0,0,1,0,0,0
cluster,0,0,0,0,0,0,7,0,0,0
authority,0,0,0,0,0,0,6,0,0,0
norvegicus,0,0,0,0,0,0,1,0,0,0
northern,69,0,0,0,0,0,0,0,0,0
northeastern,11,0,0,0,0,0,0,0,0,0
rattus,0,0,0,0,0,0,2,0,0,0
subtropical,8,0,0,0,0,0,0,0,0,0
peninsular,6,0,0,0,0,0,0,0,0,0
southeastern,19,0,0,0,0,0,0,0,0,0
lowland,5,0,0,0,0,0,12,0,0,0
montane,5,0,0,0,0,0,3,0,0,0
scrubland,0,0,0,0,0,0,4,0,0,0
distribution,0,0,0,0,0,0,17,0,0,0
nitidus,0,0,0,0,0,0,1,0,0,0
exulan,0,0,0,0,0,0,1,0,0,0
tanezumi,0,0,0,0,0,0,1,0,0,0
outside,0,5,1,0,0,0,0,0,0,0
introduction,0,0,0,0,0,0,4,0,0,0
facilitate,0,0,0,0,0,0,0,0,2,0
activity,0,0,0,0,0,0,16,0,0,0
occupy,0,0,0,0,0,0,0,0,16,0
sandy,18,0,0,0,0,0,0,0,0,0
flat,16,0,0,0,0,0,1,0,0,0
grassy,12,0,0,0,0,0,0,0,0,0
heath,0,0,0,0,0,0,3,0,0,0
savanna,0,0,0,0,0,0,16,0,0,0
xanthurus,0,0,0,0,0,0,1,0,0,0
nearby,4,0,3,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,55,0
formation,0,0,0,0,0,0,2,0,0,0
elevation,0,0,0,0,0,0,15,0,0,0
endemic,4,0,0,0,0,0,0,0,0,0
bandicoot,0,0,0,0,0,0,20,0,0,0
genera,0,0,0,0,0,0,6,0,0,0
information,0,0,0,0,0,0,8,0,0,0
scanty,2,0,0,0,0,0,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0
descriptive,3,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,4,0,0,0
useful,6,0,0,0,0,0,0,0,0,0
exclusively,0,0,3,0,0,0,0,0,0,0
predominantly,0,0,3,0,0,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,12,0
possibly,0,0,11,0,0,0,0,0,0,0
cheek,0,0,0,0,0,0,23,0,0,0
pouch,0,0,0,0,0,0,20,0,0,0
geographic,14,0,0,0,0,0,0,0,0,0
wild,6,0,0,0,0,0,9,0,0,0
gentle,2,0,0,0,0,0,0,0,0,0
easily,0,0,11,0,0,0,0,0,0,0
tame,0,0,0,0,0,0,0,0,1,0
determine,0,0,0,0,0,0,0,0,8,0
marketability,0,0,0,0,0,0,1,0,0,0
scantily,0,0,13,0,0,0,0,0,0,0
haired,27,0,0,0,0,0,0,0,0,0
terminal,3,0,0,0,0,0,1,0,0,0
sub,6,0,0,0,0,0,0,0,0,0
woodland,0,0,0,0,0,0,20,0,0,0
garden,0,0,0,0,0,0,4,0,0,0
orchard,0,0,0,0,0,0,5,0,0,0
abandon,0,0,0,0,0,0,0,0,9,0
moist,13,0,0,0,0,0,0,0,0,0
shady,1,0,0,0,0,0,0,0,0,0
thickset,2,0,0,0,0,0,0,0,0,0
drought,0,0,0,0,0,0,1,0,0,0
spontaneously,0,0,1,0,0,0,0,0,0,0
torpor,0,0,0,0,0,0,7,0,0,0
usually,0,0,58,0,0,0,0,0,0,0
near,1,28,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,17,0
nimble,2,0,0,0,0,0,0,0,0,0
haire,0,0,0,0,0,0,0,0,3,0
soil,0,0,0,0,0,0,29,0,0,0
inland,0,0,2,0,0,0,0,0,0,0
southward,0,0,16,0,0,0,0,0,0,0
cassava,0,0,0,0,0,0,3,0,0,0
seven,0,0,0,0,0,0,0,14,0,0
uncommon,1,0,0,0,0,0,0,0,0,0
dependent,3,0,0,0,0,0,0,0,0,0
wooded,7,0,0,0,0,0,0,0,0,0
deforestation,0,0,0,0,0,0,3,0,0,0
preserve,0,0,0,0,0,0,0,0,4,0
fragment,0,0,0,0,0,0,4,0,1,0
date,0,0,0,0,0,0,1,0,12,0
american,71,0,0,0,0,0,0,0,0,0
central,34,0,0,0,0,0,0,0,0,0
south,17,0,8,0,0,0,2,0,0,0
bristly,3,0,0,0,0,0,0,0,0,0
spine,0,0,0,0,0,0,6,0,0,0
hairless,19,0,0,0,0,0,0,0,0,0
blunt,14,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,23,0,0,0
break,0,0,0,0,0,0,0,0,9,0
pull,0,0,0,0,0,0,0,0,8,0
stubby,5,0,0,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,1,0
intact,5,0,0,0,0,0,0,0,0,0
densely,0,0,8,0,0,0,0,0,0,0
marking,0,0,0,0,0,0,6,0,0,0
plain,3,0,0,0,0,0,11,0,0,0
dull,1,0,0,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,5,0
whitish,10,0,0,0,0,0,0,0,0,0
glossy,7,0,0,0,0,0,0,0,0,0
stripe,0,0,0,0,0,0,23,0,3,0
neck,0,0,0,0,0,0,13,0,0,0
saddle,0,0,0,0,0,0,1,0,0,0
hairy,13,0,0,0,0,0,0,0,0,0
golden,20,0,0,0,0,0,0,0,0,0
