word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
twentieth,1,0,0,0,0,0,1,0,0,0,0,0
boy,0,0,0,0,0,0,331,0,0,0,0,0
let,0,0,0,0,0,0,1,0,0,0,45,0
like,7,77,0,0,0,0,0,0,0,0,13,0
fourteen,0,0,0,0,0,0,0,3,0,0,0,0
year,0,0,0,0,0,0,37,0,0,0,0,0
old,115,0,0,0,0,0,0,0,0,0,0,0
long,67,0,65,0,0,0,0,0,0,0,4,0
loose,4,0,2,0,0,0,0,0,0,0,0,0
jointed,1,0,0,0,0,0,0,0,0,0,0,0
towheaded,1,0,0,0,0,0,0,0,0,0,0,0
good,93,0,0,0,0,0,2,0,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0,0,0
delight,0,0,0,0,0,0,3,0,0,0,2,0
eat,0,0,0,0,0,0,0,0,0,0,37,0
sleep,0,0,0,0,0,0,10,0,0,0,20,0
well,14,0,11,0,0,0,0,0,0,0,0,0
mischief,0,0,0,0,0,0,2,0,0,0,0,0
morning,0,0,0,0,0,0,20,0,0,0,0,0
parent,0,0,0,0,0,0,4,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,58,0
ready,10,0,0,0,0,0,0,0,0,0,0,0
church,0,0,0,0,0,0,24,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,66,0
edge,0,0,0,0,0,0,21,0,0,0,1,0
table,0,0,0,0,0,0,10,0,0,0,0,0
shirt,0,0,0,0,0,0,5,0,0,0,0,0
sleeve,0,0,0,0,0,0,1,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,198,0
lucky,4,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,16,0,0,0,0,0
mother,0,0,0,0,0,0,32,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,89,0
away,0,4,70,0,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,0,14,0,0,0,0,0
clear,12,0,2,0,0,0,0,0,0,0,2,0
couple,0,0,0,0,0,0,30,0,0,0,0,0
hour,0,0,0,0,0,0,17,0,0,0,0,0
pop,0,0,0,0,0,0,1,0,0,0,0,0
gun,0,0,0,0,0,0,2,0,0,0,0,0
fire,0,0,0,0,0,0,5,0,0,0,4,0
shot,0,0,0,0,0,0,5,0,0,0,0,0
anybody,0,0,0,0,0,0,0,0,2,0,0,0
meddle,0,0,0,0,0,0,0,0,0,0,1,0
interference,0,0,0,0,0,0,1,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,228,0
guess,0,0,0,0,0,0,0,0,0,0,1,0
thought,0,0,0,0,0,0,12,0,0,0,0,0
threshold,0,0,0,0,0,0,1,0,0,0,0,0
start,0,0,0,0,0,0,2,0,0,0,9,0
stop,0,0,0,0,0,0,0,0,0,0,39,0
short,7,0,2,0,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,4,0,0,0,45,0
come,0,0,0,0,0,0,0,0,0,0,242,0
read,0,0,0,0,0,0,0,0,0,0,11,0
service,0,0,0,0,0,0,6,0,0,0,0,0
home,0,0,16,0,0,0,21,0,0,0,0,0
promise,0,0,0,0,0,0,0,0,0,0,8,0
yes,0,0,1,0,0,19,0,0,0,0,0,0
easy,9,0,1,0,0,0,0,0,0,0,0,0
course,0,0,0,0,0,0,23,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,49,0
see,0,0,0,0,0,0,0,0,0,0,146,0
persistent,2,0,0,0,0,0,0,0,0,0,0,0
second,4,0,0,0,0,0,7,0,0,0,0,0
shelf,0,0,0,0,0,0,2,0,0,0,0,0
near,6,14,14,0,0,0,0,0,0,0,1,0
fireplace,0,0,0,0,0,0,9,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,45,0
lay,0,0,0,0,0,0,0,0,0,0,17,0
window,0,0,0,0,0,0,17,0,0,0,0,0
open,22,0,1,0,0,0,1,0,0,0,18,0
day,0,0,0,0,0,0,88,0,0,0,0,0
place,0,0,0,0,0,0,75,0,0,0,6,0
finally,0,0,23,0,0,0,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,8,0
big,106,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,14,0,0,0,0,0
chair,0,0,0,0,0,0,4,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,0,2,0
parish,0,0,0,0,0,0,3,0,0,0,0,0
auction,0,0,0,0,0,0,1,0,0,0,0,0
rule,0,0,0,0,0,0,1,0,0,0,1,0
permit,0,0,0,0,0,0,0,0,0,0,17,0
occupy,0,0,0,0,0,0,0,0,0,0,3,0
give,0,0,0,0,0,0,0,0,0,0,24,0
altogether,0,0,5,0,0,0,0,0,0,0,0,0
trouble,0,0,0,0,0,0,9,0,0,0,4,0
spread,0,0,0,0,0,0,1,0,0,0,11,0
intention,0,0,0,0,0,0,3,0,0,0,0,0
page,0,0,0,0,0,0,3,0,0,0,0,0
time,0,0,0,0,0,0,136,0,0,0,0,0
able,25,0,0,0,0,0,0,0,0,0,0,0
right,15,0,26,0,0,0,6,0,0,0,0,0
walk,0,0,0,0,0,0,1,0,0,0,43,0
severe,5,0,0,0,0,0,0,0,0,0,0,0
tone,0,0,0,0,0,0,6,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,11,0
carefully,0,0,3,0,0,0,0,0,0,0,0,0
shall,0,0,0,27,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,3,0,0,0,3,0
thoroughly,0,0,5,0,0,0,0,0,0,0,0,0
skip,0,0,0,0,0,0,0,0,0,0,1,0
single,14,0,0,0,0,0,0,0,0,0,0,0
half,3,0,10,0,2,0,2,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,57,0
heap,0,0,0,0,0,0,2,0,0,0,2,0
measure,0,0,0,0,0,0,1,0,0,0,2,0
misfortune,0,0,0,0,0,0,8,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,85,0
reading,0,0,0,0,0,0,2,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,13,0
depart,0,0,0,0,0,0,0,0,0,0,1,0
stand,0,0,0,0,0,0,1,0,0,0,98,0
doorway,0,0,0,0,0,0,1,0,0,0,0,0
watch,0,0,0,0,0,0,5,0,0,0,12,0
catch,0,0,0,0,0,0,1,0,0,0,31,0
trap,0,0,0,0,0,0,1,0,0,0,0,0
congratulate,0,0,0,0,0,0,0,0,0,0,2,0
suppose,0,0,0,0,0,0,0,0,0,0,3,0
belief,0,0,0,0,0,0,1,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,0,4,0
force,0,0,0,0,0,0,3,0,0,0,11,0
hang,0,0,0,0,0,0,0,0,0,0,18,0
sermon,0,0,0,0,0,0,4,0,0,0,0,0
certainly,0,0,27,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,14,0,0,0,0,0
contrary,1,0,0,0,0,0,4,0,0,0,0,0
distressed,3,0,0,0,0,0,0,0,0,0,0,0
poor,27,0,0,0,0,0,0,0,0,0,0,0
farmer,0,0,0,0,0,0,6,0,0,0,0,0
garden,0,0,0,0,0,0,6,0,0,0,0,0
plot,0,0,0,0,0,0,3,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,16,0
feed,0,0,0,0,0,0,0,0,0,0,12,0
pig,0,0,0,0,0,0,1,0,0,0,0,0
pair,0,0,0,0,0,0,7,0,0,0,0,0
chicken,0,0,0,0,0,0,6,0,0,0,0,0
uncommonly,0,0,4,0,0,0,0,0,0,0,0,0
industrious,1,0,0,0,0,0,0,0,0,0,0,0
capable,3,0,0,0,0,0,0,0,0,0,0,0
folk,0,0,0,0,0,0,18,0,0,0,0,0
cow,0,0,0,0,0,0,7,0,0,0,0,0
goose,0,0,0,0,0,0,334,0,0,0,0,0
thing,0,0,0,0,0,0,76,0,0,0,0,0
beautiful,12,0,0,0,0,0,0,0,0,0,0,0
satisfied,7,0,0,0,0,0,0,0,0,0,0,0
