word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
need,0,0,0,0,0,0,12,0,0,0,6,0
great,35,0,0,0,0,0,0,0,0,0,0,0
trouble,0,0,0,0,0,0,9,0,0,0,2,0
protest,0,0,0,0,0,0,2,0,0,0,2,0
seat,0,0,0,0,0,0,3,0,0,0,1,0
arm,0,0,0,0,0,0,52,0,0,0,5,0
chair,0,0,0,0,0,0,6,0,0,0,0,0
drag,0,0,0,0,0,0,4,0,0,0,10,0
hastily,0,0,6,0,0,0,0,0,0,0,0,0
cabin,0,0,0,0,0,0,40,0,0,0,0,0
man,0,0,0,0,0,0,157,0,0,0,1,0
look,0,0,0,0,0,0,12,0,0,0,121,0
land,0,0,0,0,0,0,13,0,0,0,6,0
moment,0,0,0,0,0,0,60,0,0,0,0,0
morning,0,0,0,0,0,0,34,0,0,0,0,0
vessel,0,0,0,0,0,0,12,0,0,0,0,0
night,0,0,0,0,0,1,65,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,92,0
simple,11,0,0,0,0,0,0,0,0,0,0,0
faith,0,0,0,0,0,0,6,0,0,0,0,0
immediate,2,0,0,0,0,0,0,0,0,0,0,0
future,0,0,0,0,0,0,2,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,64,0
aback,0,0,1,0,0,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,2,0
situation,0,0,0,0,0,0,18,0,0,0,0,0
strange,19,0,0,0,0,0,0,0,0,0,0,0
stalk,0,0,0,0,0,0,0,0,0,0,2,0
sea,0,0,0,0,0,0,102,0,0,0,0,0
like,8,61,0,0,0,0,0,0,0,0,12,0
month,0,0,0,0,0,0,8,0,0,0,0,0
learn,0,0,0,0,0,0,0,0,0,0,31,0
answer,0,0,0,0,0,0,18,0,0,0,71,0
honestly,0,0,2,0,0,0,0,0,0,0,0,0
captain,0,0,0,0,0,0,5,0,0,0,0,0
ashore,0,0,17,0,0,0,0,0,0,0,0,0
morrow,0,0,0,0,0,0,5,0,0,0,0,0
beg,0,0,0,0,0,0,0,0,0,0,13,0
prepare,0,0,0,0,0,0,0,0,0,0,18,0
understand,0,0,0,0,0,0,0,0,0,0,26,0
