word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB
commander,0,0,0,0,0,1,0,0,0
high,2,0,0,0,0,0,0,0,0
level,0,0,0,0,0,1,0,0,0
long,7,0,3,0,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0
face,0,0,0,0,0,2,0,0,1
direct,0,0,0,0,0,0,0,0,2
rate,0,0,0,0,0,1,0,0,0
character,0,0,0,0,0,1,0,0,0
forerunner,0,0,0,0,0,3,0,0,0
vitally,0,0,2,0,0,0,0,0,0
enormous,1,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,5,0,0,0
deep,1,0,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,1
exchange,0,0,0,0,0,1,0,0,0
powerful,8,0,0,0,0,0,0,0,0
tackle,0,0,0,0,0,0,0,0,1
artillery,0,0,0,0,0,3,0,0,0
army,0,0,0,0,0,1,0,0,0
commission,0,0,0,0,0,0,0,0,2
precisely,0,0,1,0,0,0,0,0,0
firing,0,0,0,0,0,1,0,0,0
condition,0,0,0,0,0,1,0,0,0
new,12,0,0,0,0,0,0,0,0
chief,2,0,0,0,0,0,0,0,0
consultant,0,0,0,0,0,1,0,0,0
half,0,0,0,0,2,1,0,0,0
cost,0,0,0,0,0,1,0,0,1
dollar,0,0,0,0,0,1,0,0,0
weather,0,0,0,0,0,2,0,0,0
prediction,0,0,0,0,0,1,0,0,0
wind,0,0,0,0,0,1,0,0,0
tunnel,0,0,0,0,0,1,0,0,0
hydrogen,0,0,0,0,0,1,0,0,0
bomb,0,0,0,0,0,1,0,0,0
end,0,0,0,0,0,4,0,0,0
reprogramme,0,0,0,0,0,0,0,0,2
consume,0,0,0,0,0,0,0,0,3
week,0,0,0,0,0,1,0,0,0
resistor,0,0,0,0,0,2,0,0,0
manual,2,0,0,0,0,0,0,0,0
solder,0,0,0,0,0,0,0,0,1
joint,0,0,0,0,0,1,0,0,0
square,2,0,0,0,0,0,0,0,0
floor,0,0,0,0,0,2,0,0,0
space,0,0,0,0,0,6,0,0,0
weigh,0,0,0,0,0,0,0,0,2
kilowatt,0,0,0,0,0,1,0,0,0
power,0,0,0,0,0,9,0,0,0
plugboard,0,0,0,0,0,3,0,0,0
software,0,0,0,0,0,6,0,0,0
function,0,0,0,0,0,4,0,0,1
close,0,0,0,0,0,0,0,0,1
throw,0,0,0,0,0,0,0,0,1
spaghetti,0,0,0,0,0,1,0,0,0
plug,0,0,0,0,0,1,0,0,0
fail,0,0,0,0,0,0,0,0,4
employee,0,0,0,0,0,1,0,0,0
clearly,0,0,1,0,0,0,0,0,0
cumbersome,1,0,0,0,0,0,0,0,0
cutting,1,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,1,0,0,0
unreliable,2,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,1,0,0,0
air,0,0,0,0,0,1,0,0,0
conditioning,0,0,0,0,0,1,0,0,0
cool,1,0,0,0,0,0,0,0,0
prone,1,0,0,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,1
big,6,0,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,1
involve,0,0,0,0,0,0,0,0,2
crucial,2,0,0,0,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0
postwar,1,0,0,0,0,0,0,0,0
role,0,0,0,0,0,2,0,0,0
bear,0,0,0,0,0,0,0,0,1
speak,0,0,0,0,0,0,0,0,1
think,0,0,0,0,0,0,0,0,4
expect,0,0,0,0,0,0,0,0,1
contradict,0,0,0,0,0,0,0,0,1
artificial,4,0,0,0,0,0,0,0,0
intelligence,0,0,0,0,0,4,0,0,0
describe,0,0,0,0,0,0,0,0,1
name,0,0,0,0,0,1,0,0,1
determine,0,0,0,0,0,0,0,0,1
intelligent,4,0,0,0,0,0,0,0,0
questioner,0,0,0,0,0,2,0,0,0
questioning,0,0,0,0,0,1,0,0,0
answering,0,0,0,0,0,1,0,0,0
keyboard,0,0,0,0,0,3,0,0,0
screen,0,0,0,0,0,9,0,0,0
voice,0,0,0,0,0,1,0,0,0
clue,0,0,0,0,0,1,0,0,0
tell,0,0,0,0,0,0,0,0,1
respond,0,0,0,0,0,0,0,0,2
extreme,0,0,0,0,0,1,0,0,0
movie,0,0,0,0,0,2,0,0,0
unique,1,0,0,0,0,0,0,0,0
robot,0,0,0,0,0,2,0,0,0
left,0,0,1,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,1
emotion,0,0,0,0,0,1,0,0,0
pioneer,0,0,0,0,0,2,0,0,2
thinker,0,0,0,0,0,1,0,0,0
homosexual,1,0,0,0,0,0,0,0,0
crime,0,0,0,0,0,1,0,0,0
judge,0,0,0,0,0,0,0,0,1
security,0,0,0,0,0,1,0,0,0
risk,0,0,0,0,0,1,0,0,0
access,0,0,0,0,0,7,0,0,3
cyanide,0,0,0,0,0,1,0,0,0
poisoning,0,0,0,0,0,1,0,0,0
possibly,0,0,2,0,0,0,0,0,0
suicide,0,0,0,0,0,1,0,0,0
certificate,0,0,0,0,0,1,0,0,0
modify,0,0,0,0,0,0,0,0,1
forward,0,0,1,0,0,0,0,0,0
component,0,0,0,0,0,10,0,0,0
connect,0,0,0,0,0,0,0,0,3
architecture,0,0,0,0,0,2,0,0,0
arrangement,0,0,0,0,0,1,0,0,0
principle,0,0,0,0,0,1,0,0,0
suggest,0,0,0,0,0,0,0,0,2
influence,0,0,0,0,0,0,0,0,1
nickname,0,0,0,0,0,0,0,0,2
successfully,0,0,3,0,0,0,0,0,0
execute,0,0,0,0,0,0,0,0,1
reality,0,0,0,0,0,5,0,0,0
storage,0,0,0,0,0,2,0,0,0
cathode,0,0,0,0,0,1,0,0,0
ray,0,0,0,0,0,1,0,0,0
area,0,0,0,0,0,1,0,0,0
electric,4,0,0,0,0,0,0,0,0
charge,0,0,0,0,0,1,0,0,0
phosphor,0,0,0,0,0,1,0,0,0
coat,0,0,0,0,0,0,0,0,2
bright,2,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,1,0,0,0
random,2,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,1,0,0,0
automatic,1,0,0,0,0,0,0,0,0
radar,0,0,0,0,0,1,0,0,0
fighter,0,0,0,0,0,1,0,0,0
rom,0,0,0,0,0,2,0,0,0
main,2,0,0,0,0,0,0,0,0
primary,1,0,0,0,0,0,0,0,0
ram,0,0,0,0,0,1,0,0,0
auxiliary,2,0,0,0,0,0,0,0,0
secondary,1,0,0,0,0,0,0,0,0
false,1,0,0,0,0,0,0,0,0
magnetic,6,0,0,0,0,0,0,0,0
drum,0,0,0,0,0,1,0,0,0
operation,0,0,0,0,0,2,0,0,0
kind,0,0,0,0,0,1,0,0,0
magnet,0,0,0,0,0,1,0,0,0
fix,0,0,0,0,0,0,0,0,1
core,0,0,0,0,0,2,0,0,0
instantly,0,0,1,0,0,0,0,0,0
video,0,0,0,0,0,4,0,0,0
improve,0,0,0,0,0,0,0,0,1
clear,1,0,0,0,0,0,0,0,0
display,0,0,0,0,0,3,0,0,0
twice,0,0,1,0,0,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0
standard,0,0,0,0,0,1,0,0,0
real,1,0,0,0,0,0,0,0,0
age,0,0,0,0,0,2,0,0,0
dependent,1,0,0,0,0,0,0,0,0
clumsy,1,0,0,0,0,0,0,0,0
boost,0,0,0,0,0,0,0,0,1
signal,0,0,0,0,0,4,0,0,0
distance,0,0,0,0,0,2,0,0,0
amplifier,0,0,0,0,0,2,0,0,0
semiconductor,0,0,0,0,0,7,0,0,0
success,0,0,0,0,0,2,0,0,0
theoretical,1,0,0,0,0,0,0,0,0
wrong,1,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,1
point,0,0,0,0,0,1,0,0,0
contact,0,0,0,0,0,2,0,0,0
successful,3,0,0,0,0,0,0,0,0
award,0,0,0,0,0,0,0,0,3
certain,2,0,0,0,0,0,0,0,0
easily,0,0,1,0,0,0,0,0,0
plastic,1,0,0,0,0,3,0,0,0
insulator,0,0,0,0,0,2,0,0,0
property,0,0,0,0,0,1,0,0,0
substance,0,0,0,0,0,1,0,0,0
physics,0,0,0,0,0,1,0,0,0
prize,0,0,0,0,0,1,0,0,0
superconductivity,0,0,0,0,0,1,0,0,0
fiction,0,0,0,0,0,1,0,0,0
writer,0,0,0,0,0,1,0,0,0
transfer,0,0,0,0,0,2,0,0,0
consist,0,0,0,0,0,0,0,0,2
triangle,0,0,0,0,0,2,0,0,0
suspend,0,0,0,0,0,0,0,0,1
crystal,0,0,0,0,0,1,0,0,0
semiconducte,0,0,0,0,0,0,0,0,3
germanium,0,0,0,0,0,2,0,0,0
strip,0,0,0,0,0,1,0,0,0
gold,0,0,0,0,0,1,0,0,0
wrap,0,0,0,0,0,0,0,0,1
thank,0,0,0,0,0,1,0,0,0
sized,1,0,0,0,0,0,0,0,0
fingernail,0,0,0,0,0,1,0,0,0
hearing,0,0,0,0,0,1,0,0,0
aid,0,0,0,0,0,1,0,0,0
portable,2,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,1
potential,0,0,0,0,0,1,0,0,0
little,1,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,2
worry,0,0,0,0,0,1,0,0,0
overheat,0,0,0,0,0,0,0,0,1
combine,0,0,0,0,0,0,0,0,1
effective,1,0,0,0,0,0,0,0,0
open,0,0,0,0,0,0,0,0,4
widespread,2,0,0,0,0,0,0,0,0
keeping,0,0,0,0,0,1,0,0,0
traditional,1,0,0,0,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,1
delivery,0,0,0,0,0,2,0,0,0
inputte,0,0,0,0,0,0,0,0,1
millionaire,0,0,0,0,0,1,0,0,0
claim,0,0,0,0,0,0,0,0,1
afford,0,0,0,0,0,0,0,0,1
son,0,0,0,0,0,1,0,0,0
deceit,0,0,0,0,0,1,0,0,0
depressed,1,0,0,0,0,0,0,0,0
publicity,0,0,0,0,0,1,0,0,0
stunt,0,0,0,0,0,1,0,0,0
race,0,0,0,0,0,1,0,0,0
presidency,0,0,0,0,0,1,0,0,0
landslide,0,0,0,0,0,1,0,0,0
victory,0,0,0,0,0,2,0,0,0
poll,0,0,0,0,0,1,0,0,0
disagree,0,0,0,0,0,0,0,0,1
news,0,0,0,0,0,2,0,0,0
medium,0,0,0,0,0,1,0,0,0
declare,0,0,0,0,0,0,0,0,1
predictive,1,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,2,0,0,0
codesigner,0,0,0,0,0,1,0,0,0
data,0,0,0,0,0,1,0,0,0
organization,0,0,0,0,0,1,0,0,0
insurance,0,0,0,0,0,1,0,0,0
campaign,0,0,0,0,0,0,0,0,1
election,0,0,0,0,0,3,0,0,0
collect,0,0,0,0,0,0,0,0,1
despite,0,0,0,0,0,0,0,1,0
expectation,0,0,0,0,0,1,0,0,0
aware,1,0,0,0,0,0,0,0,0
microchip,0,0,0,0,0,8,0,0,0
limit,0,0,0,0,0,1,0,0,1
complexity,0,0,0,0,0,1,0,0,0
fit,0,0,0,0,0,0,0,0,1
tyranny,0,0,0,0,0,2,0,0,0
put,0,0,0,0,0,0,0,0,1
tricky,2,0,0,0,0,0,0,0,0
especially,0,0,1,0,0,0,0,0,0
short,2,0,0,0,0,0,0,0,0
advanced,1,0,0,0,0,0,0,0,0
block,0,0,0,0,0,1,0,0,0
connection,0,0,0,0,0,2,0,0,0
layer,0,0,0,0,0,1,0,0,0
integrate,0,0,0,0,0,0,0,0,6
wafer,0,0,0,0,0,1,0,0,0
thin,1,0,0,0,0,0,0,0,0
piece,0,0,0,0,0,2,0,0,0
barely,0,0,1,0,0,0,0,0,0
inch,0,0,0,0,0,4,0,0,0
revolutionize,0,0,0,0,0,0,0,0,3
electronics,0,0,0,0,0,3,0,0,0
integrated,1,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,1,0,0,0
assembly,0,0,0,0,0,2,0,0,0
roomful,0,0,0,0,0,1,0,0,0
palm,0,0,0,0,0,1,0,0,0
cofounder,0,0,0,0,0,1,0,0,0
application,0,0,0,0,0,4,0,0,0
consider,0,0,0,0,0,0,0,0,1
realize,0,0,0,0,0,0,0,0,2
reduce,0,0,0,0,0,0,0,0,1
factor,0,0,0,0,0,1,0,0,0
receive,0,0,0,0,0,0,0,0,1
cofound,0,0,0,0,0,0,0,0,1
producer,0,0,0,0,0,1,0,0,0
probe,0,0,0,0,0,1,0,0,0
launch,0,0,0,0,0,0,0,0,3
comet,0,0,0,0,0,1,0,0,0
electronically,0,0,1,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0,1
writing,0,0,0,0,0,1,0,0,0
equal,0,0,0,0,0,0,0,0,1
width,0,0,0,0,0,1,0,0,0
hair,0,0,0,0,0,1,0,0,0
mouse,0,0,0,0,0,11,0,0,0
internet,0,0,0,0,0,14,0,0,0
imagine,0,0,0,0,0,0,0,0,2
window,0,0,0,0,0,2,0,0,0
completely,0,0,2,0,0,0,0,0,0
truly,0,0,1,0,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0
laboratory,0,0,0,0,0,5,0,0,0
mark,0,0,0,0,0,0,0,0,1
significant,1,0,0,0,0,0,0,0,0
suddenly,0,0,1,0,0,0,0,0,0
hypertext,0,0,0,0,0,6,0,0,0
click,0,0,0,0,0,1,0,0,2
highlight,0,0,0,0,0,0,0,0,3
demonstrate,0,0,0,0,0,0,0,0,2
minute,0,0,0,0,0,1,0,0,0
multimedia,0,0,0,0,0,1,0,0,0
presentation,0,0,0,0,0,1,0,0,0
videoconference,0,0,0,0,0,1,0,0,0
member,0,0,0,0,0,1,0,0,0
professional,0,0,0,0,0,1,0,0,0
attendance,0,0,0,0,0,1,0,0,0
astounded,1,0,0,0,0,0,0,0,0
hoax,0,0,0,0,0,1,0,0,0
graphical,1,0,0,0,0,0,0,0,0
interface,0,0,0,0,0,1,0,0,0
gui,0,0,0,0,0,1,0,0,0
communicate,0,0,0,0,0,0,0,0,2
icon,0,0,0,0,0,1,0,0,0
option,0,0,0,0,0,1,0,0,0
teleconferencing,0,0,0,0,0,1,0,0,0
link,0,0,0,0,0,3,0,0,6
innovation,0,0,0,0,0,1,0,0,0
grant,0,0,0,0,0,0,0,0,1
amaze,0,0,0,0,0,0,0,0,2
found,0,0,0,0,0,0,0,0,2
aim,0,0,0,0,0,0,0,0,1
wooden,2,0,0,0,0,0,0,0,0
shell,0,0,0,0,0,2,0,0,0
tail,0,0,0,0,0,1,0,0,0
general,2,0,0,0,0,0,0,0,0
personal,9,0,0,0,0,0,0,0,0
slide,0,0,0,0,0,0,0,0,1
surface,0,0,0,0,0,1,0,0,0
graphic,0,0,0,0,0,1,0,0,0
friendly,1,0,0,0,0,0,0,0,0
home,0,0,0,0,0,11,0,0,0
popular,1,0,0,0,0,0,0,0,0
dawn,0,0,0,0,0,1,0,0,0
network,0,0,0,0,0,6,0,0,0
share,0,0,0,0,0,0,0,0,5
goal,0,0,0,0,0,1,0,0,0
far,0,0,1,0,0,0,0,0,0
away,0,0,1,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,1
globally,0,0,1,0,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,1
mail,0,0,0,0,0,7,0,0,0
file,0,0,0,0,0,2,0,0,0
major,1,0,0,0,0,0,0,0,0
college,0,0,0,0,0,3,0,0,0
shut,0,0,0,0,0,0,0,0,1
advent,0,0,0,0,0,1,0,0,0
ordinary,1,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,2
announce,0,0,0,0,0,0,0,0,1
save,0,0,0,0,0,0,0,0,1
remember,0,0,0,0,0,0,0,0,1
existence,0,0,0,0,0,1,0,0,0
tune,0,0,0,0,0,0,0,0,1
sixteen,0,0,0,0,0,0,1,0,0
kit,0,0,0,0,0,2,0,0,0
public,0,0,0,0,0,1,0,0,0
cross,0,0,0,0,0,0,0,0,1
line,0,0,0,0,0,1,0,0,0
report,0,0,0,0,0,1,0,0,0
transmit,0,0,0,0,0,0,0,0,1
packet,0,0,0,0,0,2,0,0,0
deliver,0,0,0,0,0,0,0,0,1
tap,0,0,0,0,0,0,0,0,1
indispensable,1,0,0,0,0,0,0,0,0
spam,0,0,0,0,0,1,0,0,0
advertise,0,0,0,0,0,0,0,0,1
directly,0,0,1,0,0,0,0,0,0
microprocessor,0,0,0,0,0,10,0,0,0
japanese,1,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,2
chip,0,0,0,0,0,5,0,0,0
designer,0,0,0,0,0,1,0,0,0
month,0,0,0,0,0,2,0,0,0
recognition,0,0,0,0,0,1,0,0,0
appliance,0,0,0,0,0,1,0,0,0
microwave,0,0,0,0,0,1,0,0,0
expel,0,0,0,0,0,0,0,0,1
pig,0,0,0,0,0,1,0,0,0
local,1,0,0,0,0,0,0,0,0
farmer,0,0,0,0,0,1,0,0,0
feast,0,0,0,0,0,1,0,0,0
wide,1,0,0,0,0,0,0,0,0
tenth,0,0,0,0,0,1,0,0,0
silicon,0,0,0,0,0,1,0,0,0
brain,0,0,0,0,0,2,0,0,0
supply,0,0,0,0,0,1,0,0,0
peripheral,0,0,0,0,0,1,0,0,0
command,0,0,0,0,0,1,0,0,0
cpu,0,0,0,0,0,2,0,0,0
object,0,0,0,0,0,1,0,0,0
compare,0,0,0,0,0,0,0,0,1
increasingly,0,0,2,0,0,0,0,0,0
laptop,0,0,0,0,0,1,0,0,0
palmtop,0,0,0,0,0,1,0,0,0
oddly,0,0,1,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,1
assemble,0,0,0,0,0,0,0,0,2
buyer,0,0,0,0,0,1,0,0,0
enthusiast,0,0,0,0,0,2,0,0,0
maker,0,0,0,0,0,1,0,0,0
amazed,1,0,0,0,0,0,0,0,0
language,0,0,0,0,0,1,0,0,0
partnership,0,0,0,0,0,1,0,0,0
simply,0,0,2,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,1
market,0,0,0,0,0,2,0,0,0
global,1,0,0,0,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0
revenue,0,0,0,0,0,1,0,0,0
firm,0,0,0,0,0,1,0,0,0
operating,0,0,0,0,0,1,0,0,0
pc,0,0,0,0,0,1,0,0,0
purpose,0,0,0,0,0,1,0,0,0
casing,0,0,0,0,0,1,0,0,0
transparent,1,0,0,0,0,0,0,0,0
mainly,0,0,1,0,0,0,0,0,0
rich,1,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,1
charity,0,0,0,0,0,1,0,0,0
minor,1,0,0,0,0,0,0,0,0
correction,0,0,0,0,0,1,0,0,0
document,0,0,0,0,0,2,0,0,0
tear,0,0,0,0,0,0,0,0,1
banking,0,0,0,0,0,1,0,0,0
printing,0,0,0,0,0,1,0,0,0
accounting,0,0,0,0,0,1,0,0,0
figure,0,0,0,0,0,1,0,0,0
button,0,0,0,0,0,1,0,0,0
industrial,1,0,0,0,0,0,0,0,0
repetitive,1,0,0,0,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,1
account,0,0,0,0,0,1,0,0,0
car,0,0,0,0,0,1,0,0,0
washing,0,0,0,0,0,1,0,0,0
accelerate,0,0,0,0,0,0,0,0,1
estimate,0,0,0,0,0,0,0,0,1
free,0,0,0,0,0,0,0,0,1
shipping,0,0,0,0,0,1,0,0,0
service,0,0,0,0,0,2,0,0,0
wait,0,0,0,0,0,0,0,0,1
moment,0,0,0,0,0,1,0,0,0
sound,0,0,0,0,0,1,0,0,0
visual,0,0,0,0,0,1,0,0,0
hypermedia,0,0,0,0,0,1,0,0,0
virtual,1,0,0,0,0,0,0,0,0
tour,0,0,0,0,0,1,0,0,0
town,0,0,0,0,0,1,0,0,0
database,0,0,0,0,0,1,0,0,0
fellow,1,0,0,0,0,0,0,0,0
honor,0,0,0,0,0,1,0,0,0
incredible,1,0,0,0,0,0,0,0,0
variety,0,0,0,0,0,1,0,0,0
daily,1,0,0,0,0,0,0,0,0
safety,0,0,0,0,0,1,0,0,0
web,0,0,0,0,0,2,0,0,0
transform,0,0,0,0,0,0,0,0,1
organize,0,0,0,0,0,0,0,0,1
social,1,0,0,0,0,0,0,0,0
navigate,0,0,0,0,0,0,0,0,1
staggering,1,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,1,0,0,0
forecast,0,0,0,0,0,1,0,0,0
instant,1,0,0,0,0,0,0,0,0
download,0,0,0,0,0,0,0,0,1
talk,0,0,0,0,0,0,0,0,1
relation,0,0,0,0,0,1,0,0,0
abroad,0,0,1,0,0,0,0,0,0
portability,0,0,0,0,0,1,0,0,0
wireless,1,0,0,0,0,0,0,0,0
source,0,0,0,0,0,1,0,0,0
future,1,0,0,0,0,1,0,0,0
light,0,0,0,0,0,1,0,0,0
optical,3,0,0,0,0,0,0,0,0
trillion,0,0,0,0,0,0,1,0,0
react,0,0,0,0,0,0,0,0,1
eye,0,0,0,0,0,1,0,0,0
movement,0,0,0,0,0,1,0,0,0
fantastic,1,0,0,0,0,0,0,0,0
equivalent,0,0,0,0,0,1,0,0,0
