word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
doubt,0,0,0,0,0,0,5,0,0,0,3,0
fact,0,0,0,0,0,0,16,0,0,0,0,0
lovely,8,0,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,79,0,0,0,0,0
ruler,0,0,0,0,0,0,21,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,52,0
completely,0,0,4,0,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,0,27,0
subject,0,0,0,0,0,0,5,0,0,0,0,0
close,2,0,17,0,0,0,0,0,0,0,5,0
friend,0,0,0,0,0,0,61,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,157,0
discover,0,0,0,0,0,0,0,0,0,0,36,0
little,125,0,2,0,0,0,0,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,120,0
live,2,0,0,0,0,0,0,0,0,0,46,0
give,0,0,0,0,0,0,0,0,0,0,28,0
delightful,4,0,0,0,0,0,0,0,0,0,0,0
suite,0,0,0,0,0,0,4,0,0,0,0,0
room,0,0,0,0,0,0,42,0,0,0,0,0
royal,17,0,0,0,0,0,0,0,0,0,0,0
palace,0,0,0,0,0,0,29,0,0,0,0,0
love,0,0,0,0,0,0,1,0,0,0,9,0
want,0,0,0,0,0,0,0,0,0,0,34,0
near,3,7,16,0,0,0,0,0,0,0,0,0
possible,6,0,0,0,0,0,0,0,0,0,0,0
outside,5,3,2,0,0,0,0,0,0,0,0,0
world,0,0,0,0,0,0,31,0,0,0,0,0
welcome,4,0,0,0,0,0,0,0,0,0,4,0
name,0,0,0,0,0,0,0,0,0,0,3,0
adventure,0,0,0,0,0,0,11,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,18,0
seek,0,0,0,0,0,0,0,0,0,0,12,0
refuge,0,0,0,0,0,0,1,0,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,0,4,0
faithful,3,0,0,0,0,0,0,0,0,0,0,0
companion,0,0,0,0,0,0,13,0,0,0,0,0
home,0,0,8,0,0,0,12,0,0,0,0,0
wonderful,13,0,0,0,0,0,0,0,0,0,0,0
fairyland,0,0,0,0,0,0,8,0,0,0,0,0
great,69,0,0,0,0,0,0,0,0,0,0,0
chum,0,0,0,0,0,0,1,0,0,0,0,0
dear,14,0,0,0,0,0,6,0,0,0,1,0
gracious,4,0,0,0,0,3,0,0,0,0,0,0
hour,0,0,0,0,0,0,10,0,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,14,0
apartment,0,0,0,0,0,0,2,0,0,0,0,0
long,25,0,22,0,0,0,0,0,0,0,2,0
realm,0,0,0,0,0,0,1,0,0,0,0,0
year,0,0,0,0,0,0,11,0,0,0,0,0
old,13,0,0,0,0,0,0,0,0,0,0,0
young,3,0,0,0,0,0,0,0,0,0,0,0
age,0,0,0,0,0,0,2,0,0,0,0,0
playmate,0,0,0,0,0,0,1,0,0,0,0,0
nice,7,0,0,0,0,0,0,0,0,0,0,0
time,0,0,0,0,0,0,82,0,0,0,0,0
talk,0,0,0,0,0,0,1,0,0,0,17,0
morning,0,0,0,0,0,0,26,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,6,0
journey,0,0,0,0,0,0,20,0,0,0,1,0
country,0,0,0,0,0,0,39,0,0,0,0,0
rule,0,0,0,0,0,0,1,0,0,0,16,0
say,0,0,0,0,0,0,0,0,0,0,348,0
tell,0,0,0,0,0,0,0,0,0,0,93,0
pretty,13,0,6,0,0,0,0,0,0,0,0,0
like,3,40,0,0,0,0,0,0,0,0,28,0
add,0,0,0,0,0,0,0,0,0,0,22,0
right,14,0,12,0,0,0,7,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,152,0
let,0,0,0,0,0,0,0,0,0,0,56,0
have,0,0,0,0,0,0,0,0,0,0,16,0
walk,0,0,0,0,0,0,3,0,0,0,23,0
way,0,0,0,0,0,0,98,0,0,0,0,0
big,68,0,1,0,0,0,0,0,0,0,0,0
place,0,0,0,0,0,0,49,0,0,0,8,0
edge,0,0,0,0,0,0,20,0,0,0,0,0
jump,0,0,0,0,0,0,3,0,0,0,9,0
go,0,0,0,0,0,0,0,0,0,0,93,0
hall,0,0,0,0,0,0,7,0,0,0,0,0
splendid,9,0,0,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,0,4,0
second,6,0,0,0,0,0,1,0,0,0,0,0
floor,0,0,0,0,0,0,13,0,0,0,0,0
waiting,0,0,0,0,0,0,1,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,30,0
maid,0,0,0,0,0,0,5,0,0,0,0,0
busily,0,0,1,0,0,0,0,0,0,0,0,0
sew,0,0,0,0,0,0,0,0,0,0,3,0
inquire,0,0,0,0,0,0,0,0,0,0,34,0
reply,0,0,0,0,0,0,16,0,0,0,65,0
hear,0,0,0,0,0,0,0,0,0,0,34,0
word,0,0,0,0,0,0,17,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,0,23,0
bath,0,0,0,0,0,0,5,0,0,0,0,0
breakfast,0,0,0,0,0,0,15,0,0,0,1,0
far,7,0,47,0,0,0,0,0,0,0,0,0
past,1,4,0,0,0,0,0,0,0,0,0,0
usual,2,0,0,0,0,0,0,0,0,0,0,0
strange,17,0,0,0,0,0,0,0,0,0,0,0
exclaim,0,0,0,0,0,0,0,0,0,0,26,0
yes,0,0,0,0,0,20,0,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,22,0
course,0,0,17,0,0,0,22,0,0,0,0,0
harm,0,0,0,0,0,0,9,0,0,0,1,0
happen,0,0,0,0,0,0,0,0,0,0,31,0
die,0,0,0,0,0,0,0,0,0,0,4,0
kill,0,0,0,0,0,0,0,0,0,0,3,0
powerful,25,0,0,0,0,0,0,0,0,0,0,0
fairy,0,0,0,0,0,0,19,0,0,0,0,0
enemy,0,0,0,0,0,0,10,0,0,0,0,0
worried,8,0,0,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,15,0
silence,0,0,0,0,0,0,4,0,0,0,0,0
unusual,4,0,0,0,0,0,0,0,0,0,0,0
thoughtfully,0,0,6,0,0,0,0,0,0,0,0,0
oversleep,0,0,0,0,0,0,0,0,0,0,1,0
read,0,0,0,0,0,0,0,0,0,0,7,0
work,0,0,0,0,0,0,3,0,0,0,8,0
new,6,0,0,0,0,0,0,0,0,0,0,0
sort,0,0,1,0,0,0,13,0,0,0,0,0
magic,19,0,0,0,0,0,72,0,0,0,0,0
good,86,0,0,0,0,1,6,0,0,0,0,0
people,0,0,0,0,0,0,84,0,0,0,0,0
thing,0,0,0,0,0,0,62,0,0,0,0,0
true,18,0,1,0,0,0,0,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,0,0,4,0
