word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
read,0,0,0,0,0,0,0,0,0,0,138,0
thrilling,4,0,0,0,0,0,0,0,0,0,0,0
story,0,0,0,0,0,0,69,0,0,0,0,0
hero,0,0,0,0,0,0,10,0,0,0,0,0
limited,2,0,0,0,0,0,0,0,0,0,0,0
specify,0,0,0,0,0,0,0,0,0,0,1,0
time,0,0,0,0,0,0,137,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,57,0
long,51,0,32,0,0,0,0,0,0,0,6,0
year,0,0,0,0,0,0,73,0,0,0,0,0
short,20,0,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,0,41,0,0,0,0,0
interested,10,0,0,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,16,0
doom,0,0,0,0,0,0,0,0,0,0,1,0
man,0,0,0,0,0,0,121,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,4,0
spend,0,0,0,0,0,0,0,0,0,0,34,0
day,0,0,0,0,0,0,155,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,52,0
course,0,0,8,0,0,0,16,0,0,0,0,0
free,13,0,0,0,0,0,0,0,0,0,2,0
choice,1,0,0,0,0,0,2,0,0,0,0,0
condemn,0,0,0,0,0,0,0,0,0,0,3,0
criminal,0,0,0,0,0,0,3,0,0,0,0,0
sphere,0,0,0,0,0,0,2,0,0,0,0,0
activity,0,0,0,0,0,0,7,0,0,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0,0,0
delimit,0,0,0,0,0,0,0,0,0,0,1,0
set,1,0,0,0,0,0,1,0,0,0,23,0
think,0,0,0,0,0,0,0,0,0,0,104,0
wonder,0,0,0,0,0,0,12,0,0,0,15,0
similar,3,0,0,0,0,0,0,0,0,0,0,0
circumstance,0,0,0,0,0,0,10,0,0,0,0,0
event,0,0,0,0,0,0,11,0,0,0,0,0
experience,0,0,0,0,0,0,21,0,0,0,2,0
association,0,0,0,0,0,0,4,0,0,0,0,0
crowd,0,0,0,0,0,0,1,0,0,0,4,0
mortal,1,0,0,0,0,0,0,0,0,0,0,0
being,0,0,0,0,0,0,3,0,0,0,0,0
happiness,0,0,0,0,0,0,22,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,96,0
review,0,0,0,0,0,0,0,0,0,0,4,0
past,6,1,0,0,0,0,6,0,0,0,0,0
regret,0,0,0,0,0,0,6,0,0,0,1,0
excellent,2,0,0,0,0,0,0,0,0,0,0,0
rule,0,0,0,0,0,0,4,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,12,0
morrow,0,0,0,0,0,0,7,0,0,0,0,0
attitude,0,0,0,0,0,0,5,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,0,1,0
sharply,0,0,1,0,0,0,0,0,0,0,0,0
value,0,0,0,0,0,0,6,0,0,0,0,0
life,0,0,0,0,0,0,113,0,0,0,0,0
gentleness,0,0,0,0,0,0,2,0,0,0,0,0
vigor,0,0,0,0,0,0,2,0,0,0,0,0
keenness,0,0,0,0,0,0,1,0,0,0,0,0
appreciation,0,0,0,0,0,0,7,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,33,0
stretch,0,0,0,0,0,0,0,0,0,0,9,0
constant,5,0,0,0,0,0,0,0,0,0,0,0
panorama,0,0,0,0,0,0,6,0,0,0,0,0
month,0,0,0,0,0,0,16,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,108,0
adopt,0,0,0,0,0,0,0,0,0,0,1,0
epicurean,1,0,0,0,0,0,0,0,0,0,0,0
motto,0,0,0,0,0,0,1,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,11,0
drink,0,0,0,0,0,0,0,0,0,0,4,0
merry,3,0,0,0,0,0,0,0,0,0,0,0
people,0,0,0,0,0,0,58,0,0,0,1,0
chasten,0,0,0,0,0,0,0,0,0,0,1,0
certainty,0,0,0,0,0,0,1,0,0,0,0,0
impending,1,0,0,0,0,0,0,0,0,0,0,0
death,0,0,0,0,0,0,9,0,0,0,0,0
doomed,1,0,0,0,0,0,0,0,0,0,0,0
usually,0,0,5,0,0,0,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,2,1,0
minute,0,0,0,0,0,0,6,0,0,0,0,0
stroke,0,0,0,0,0,0,1,0,0,0,0,0
fortune,0,0,0,0,0,0,1,0,0,0,0,0
sense,0,0,0,0,0,0,41,0,0,0,3,0
change,0,0,0,0,0,0,6,0,0,0,6,0
appreciative,2,0,0,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,0,0,18,0,0,0,0,0
permanent,3,0,0,0,0,0,0,0,0,0,0,0
spiritual,7,0,0,0,0,0,0,0,0,0,0,0
note,0,0,0,0,0,0,10,0,0,0,2,0
shadow,0,0,0,0,0,0,10,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,32,0
mellow,2,0,0,0,0,0,0,0,0,0,0,0
sweetness,0,0,0,0,0,0,3,0,0,0,0,0
grant,0,0,0,0,0,0,0,0,0,0,3,0
know,0,0,0,0,0,0,0,0,0,0,152,0
picture,0,0,0,0,0,0,5,0,0,0,5,0
