word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
observe,0,0,0,0,0,0,0,0,0,0,8,0
personage,0,0,0,0,0,0,9,0,0,0,0,0
concern,0,0,0,0,0,0,1,0,0,0,11,0
notwithstanding,0,2,1,0,0,0,0,0,0,0,0,0
precarious,1,0,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,0,9,0,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,0,69,0
little,47,0,7,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,2,0,0,0,2,0
respectable,2,0,0,0,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,0,2,0,0,0,0,0
political,6,0,0,0,0,0,0,0,0,0,0,0
amorous,2,0,0,0,0,0,0,0,0,0,0,0
intrigue,0,0,0,0,0,0,14,0,0,0,0,0
entangle,0,0,0,0,0,0,0,0,0,0,1,0
nicely,0,0,1,0,0,0,0,0,0,0,0,0
gallant,5,0,0,0,0,0,0,0,0,0,0,0
chivalric,1,0,0,0,0,0,0,0,0,0,0,0
period,0,0,0,0,0,0,6,0,0,0,0,0
fortunately,0,0,6,0,0,0,0,0,0,0,0,0
reader,0,0,0,0,0,0,4,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,13,0
promise,0,0,0,0,0,0,3,0,0,0,14,0
lose,0,0,0,0,0,0,0,0,0,0,25,0
sight,0,0,0,0,0,0,7,0,0,0,0,0
officer,0,0,0,0,0,0,24,0,0,0,0,0
arrest,0,0,0,0,0,0,2,0,0,0,21,0
conduct,0,0,0,0,0,0,2,0,0,0,7,0
straight,0,0,7,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,1,0,0,0,49,0
tremble,0,0,0,0,0,0,1,0,0,0,8,0
party,0,0,0,0,0,0,6,0,0,0,0,0
soldier,0,0,0,0,0,0,8,0,0,0,0,0
load,0,0,0,0,0,0,0,0,0,0,2,0
musket,0,0,0,0,0,0,3,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,0,7,0
half,2,0,4,0,9,0,8,0,0,0,0,0
subterranean,1,0,0,0,0,0,0,0,0,0,0,0
gallery,0,0,0,0,0,0,2,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,33,0
object,0,0,0,0,0,0,9,0,0,0,0,0
gross,1,0,0,0,0,0,0,0,0,0,0,0
insult,0,0,0,0,0,0,1,0,0,0,2,0
harsh,1,0,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,0,2,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,0,27,0
deal,0,0,0,0,0,0,2,0,0,0,2,0
gentleman,0,0,0,0,0,0,50,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,8,0
like,0,31,0,0,0,0,0,0,0,0,9,0
peasant,0,0,0,0,0,0,1,0,0,0,0,0
end,0,0,0,0,0,0,19,0,0,0,7,0
hour,0,0,0,0,0,0,39,0,0,0,0,0
thereabouts,0,0,1,0,0,0,0,0,0,0,0,0
clerk,0,0,0,0,0,0,2,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,118,0
torture,0,0,0,0,0,0,6,0,0,0,2,0
anxiety,0,0,0,0,0,0,4,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,52,0
order,0,0,0,0,0,0,45,0,0,0,9,0
ordinarily,0,0,2,0,0,0,0,0,0,0,0,0
prisoner,0,0,0,0,0,0,11,0,0,0,0,0
interrogate,0,0,0,0,0,0,0,0,0,0,8,0
cell,0,0,0,0,0,0,2,0,0,0,0,0
guard,0,0,0,0,0,0,23,0,0,0,3,0
attend,0,0,0,0,0,0,0,0,0,0,5,0
mercer,0,0,0,0,0,0,31,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,0,0,2,0
court,0,0,0,0,0,0,7,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,44,0
corridor,0,0,0,0,0,0,8,0,0,0,0,0
sentinel,0,0,0,0,0,0,2,0,0,0,0,0
open,8,2,0,0,0,0,0,0,0,0,45,0
door,0,0,0,0,0,0,82,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,4,0
unceremoniously,0,0,1,0,0,0,0,0,0,0,0,0
low,10,0,3,0,0,0,0,0,0,0,0,0
room,0,0,0,0,0,0,14,0,0,0,0,0
furniture,0,0,0,0,0,0,5,0,0,0,0,0
table,0,0,0,0,0,0,17,0,0,0,0,0
chair,0,0,0,0,0,0,2,0,0,0,0,0
commissary,0,0,0,0,0,0,31,0,0,0,0,0
seat,0,0,0,0,0,0,1,0,0,0,5,0
write,0,0,0,0,0,0,0,0,0,0,22,0
lead,0,0,0,0,0,0,0,0,0,0,19,0
sign,0,0,0,0,0,0,17,0,0,0,3,0
draw,0,0,0,0,0,0,0,0,0,0,31,0
far,0,0,18,0,0,0,0,0,0,0,0,0
unable,4,0,0,0,0,0,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,49,0
till,0,0,0,0,0,0,0,0,0,17,0,0
time,0,0,0,0,0,0,94,0,0,0,0,0
hold,0,0,0,0,0,0,1,0,0,0,26,0
head,0,0,0,0,0,0,28,0,0,0,2,0
paper,0,0,0,0,0,0,16,0,0,0,0,0
look,0,0,0,0,0,0,1,0,0,0,41,0
sort,0,0,0,0,0,0,6,0,0,0,0,0
person,0,0,0,0,0,0,15,0,0,0,0,0
man,0,0,0,0,0,0,183,0,0,0,0,0
repulsive,1,0,0,0,0,0,0,0,0,0,0,0
mien,0,0,0,0,0,0,2,0,0,0,0,0
pointed,2,0,0,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,0,2,0,0,0,0,0
yellow,2,0,0,0,0,0,0,0,0,0,0,0
salient,1,0,0,0,0,0,0,0,0,0,0,0
cheek,0,0,0,0,0,0,3,0,0,0,0,0
bone,0,0,0,0,0,0,3,0,0,0,0,0
eye,0,0,0,0,0,0,33,0,0,0,0,0
small,7,0,0,0,0,0,0,0,0,0,0,0
keen,2,0,0,0,0,0,0,0,0,0,0,0
penetrating,1,0,0,0,0,0,0,0,0,0,0,0
expression,0,0,0,0,0,0,6,0,0,0,0,0
countenance,0,0,0,0,0,0,14,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,0,3,0
polecat,0,0,0,0,0,0,1,0,0,0,0,0
fox,0,0,0,0,0,0,1,0,0,0,0,0
support,0,0,0,0,0,0,2,0,0,0,4,0
long,16,0,19,0,0,0,0,0,0,0,0,0
flexible,1,0,0,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,0,5,0,0,0,0,0
issue,0,0,0,0,0,0,1,0,0,0,1,0
large,9,0,0,0,0,0,0,0,0,0,0,0
black,6,0,0,0,0,0,0,0,0,0,0,0
robe,0,0,0,0,0,0,3,0,0,0,0,0
balance,0,0,0,0,0,0,0,0,0,0,1,0
motion,0,0,0,0,0,0,3,0,0,0,0,0
tortoise,0,0,0,0,0,0,1,0,0,0,0,0
thrust,0,0,0,0,0,0,7,0,0,0,2,0
shell,0,0,0,0,0,0,1,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,24,0
ask,0,0,0,0,0,0,0,0,0,0,85,0
age,0,0,0,0,0,0,7,0,0,0,0,0
condition,0,0,0,0,0,0,7,0,0,0,0,0
abode,0,0,0,0,0,0,3,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,0,9,0
reply,0,0,0,0,0,0,6,0,0,0,89,0
year,0,0,0,0,0,0,12,0,0,0,0,0
old,22,0,0,0,0,0,0,0,0,0,0,0
retired,2,0,0,0,0,0,0,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,11,0
des,0,0,0,0,0,0,0,0,0,0,0,10
instead,0,0,6,0,0,0,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,33,0
speech,0,0,0,0,0,0,2,0,0,0,0,0
danger,0,0,0,0,0,0,5,0,0,0,0,0
obscure,2,0,0,0,0,0,0,0,0,0,0,0
citizen,0,0,0,0,0,0,3,0,0,0,0,0
meddle,0,0,0,0,0,0,0,0,0,0,4,0
public,2,0,0,0,0,0,0,0,0,0,0,0
matter,0,0,0,0,0,0,15,0,0,0,2,0
complicate,0,0,0,0,0,0,0,0,0,0,1,0
exordium,0,0,0,0,0,0,1,0,0,0,0,0
exposition,0,0,0,0,0,0,1,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,2,0
power,0,0,0,0,0,0,12,0,0,0,0,0
deed,0,0,0,0,0,0,3,0,0,0,0,0
cardinal,0,0,0,0,0,0,158,0,0,0,0,0
incomparable,2,0,0,0,0,0,0,0,0,0,0,0
minister,0,0,0,0,0,0,11,0,0,0,0,0
conqueror,0,0,0,0,0,0,2,0,0,0,0,0
past,1,7,0,0,0,0,2,0,0,0,0,0
example,0,0,0,0,0,0,3,0,0,0,0,0
thwart,0,0,0,0,0,0,0,0,0,0,1,0
impunity,0,0,0,0,0,0,1,0,0,0,0,0
second,9,0,2,0,0,0,4,0,0,0,0,0
discourse,0,0,0,0,0,0,1,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,0,0,10,0
hawk,0,0,0,0,0,0,1,0,0,0,1,0
poor,27,0,0,0,0,0,0,0,0,0,0,0
bid,0,0,0,0,0,0,0,0,0,0,1,0
reflect,0,0,0,0,0,0,0,0,0,0,9,0
gravity,0,0,0,0,0,0,1,0,0,0,0,0
situation,0,0,0,0,0,0,3,0,0,0,0,0
reflection,0,0,0,0,0,0,14,0,0,0,0,0
curse,0,0,0,0,0,0,1,0,0,0,3,0
instant,0,0,0,0,0,0,24,0,0,0,0,0
form,0,0,0,0,0,0,3,0,0,0,7,0
idea,0,0,0,0,0,0,12,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,1,0
goddaughter,0,0,0,0,0,0,2,0,0,0,0,0
particularly,0,0,10,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,48,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,30,0
character,0,0,0,0,0,0,7,0,0,0,0,0
profound,8,0,0,0,0,0,0,0,0,0,0,0
