word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,SCONJ,VERB,X
occur,0,0,0,0,0,0,0,0,0,0,0,1,0
test,0,0,0,0,0,0,2,0,0,0,0,2,0
limit,0,0,0,0,0,0,1,0,0,0,0,1,0
soul,0,0,0,0,0,0,6,0,0,0,0,0,0
relationship,0,0,0,0,0,0,2,0,0,0,0,0,0
smoothly,0,0,1,0,0,0,0,0,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,0,0,1,0
straight,1,0,2,0,0,0,0,0,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,0,4,0,0,0,0,0,0
betray,0,0,0,0,0,0,0,0,0,0,0,1,0
break,0,0,0,0,0,0,0,0,0,0,0,12,0
forgive,0,0,0,0,0,0,0,0,0,0,0,3,0
help,0,0,0,0,0,0,2,0,0,0,0,8,0
trust,0,0,0,0,0,0,2,0,0,0,0,0,0
importance,0,0,0,0,0,0,1,0,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0,0,0,0
open,1,0,0,0,0,0,0,0,0,0,0,7,0
unconditionally,0,0,1,0,0,0,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,0,3,0
possibly,0,0,3,0,0,0,0,0,0,0,0,0,0
able,5,0,0,0,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,3,0,0,0,0,2,0
actually,0,0,1,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,3,0
head,0,0,0,0,0,0,9,0,0,0,0,2,0
individual,0,0,0,0,0,0,5,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,0,0,9,0
passion,0,0,0,0,0,0,5,0,0,0,0,0,0
simple,3,0,0,0,0,0,0,0,0,0,0,0,0
overwhelmingly,0,0,1,0,0,0,0,0,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,0,0,1,0
longing,0,0,0,0,0,0,3,0,0,0,0,0,0
search,0,0,0,0,0,0,5,0,0,0,0,1,0
unbearable,1,0,0,0,0,0,0,0,0,0,0,0,0
pity,0,0,0,0,0,0,2,0,0,0,0,3,0
suffering,0,0,0,0,0,0,2,0,0,0,0,0,0
mankind,0,0,0,0,0,0,2,0,0,0,0,0,0
wind,0,0,0,0,0,0,14,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,0,0,9,0
hither,0,0,1,0,0,0,0,0,0,0,0,0,0
thither,0,0,1,0,0,0,0,0,0,0,0,0,0
wayward,1,0,0,0,0,0,0,0,0,0,0,0,0
course,0,0,3,0,0,0,2,0,0,0,0,0,0
ocean,0,0,0,0,0,0,1,0,0,0,0,0,0
anguish,0,0,0,0,0,0,1,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,0,0,12,0
verge,0,0,0,0,0,0,1,0,0,0,0,0,0
despair,0,0,0,0,0,0,2,0,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,0,0,11,0
bring,0,0,0,0,0,0,0,0,0,0,0,14,0
ecstasy,0,0,0,0,0,0,1,0,0,0,0,0,0
sacrifice,0,0,0,0,0,0,0,0,0,0,0,1,0
rest,0,0,0,0,0,0,6,0,0,0,0,3,0
joy,0,0,0,0,0,0,6,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,0,0,1,0
loneliness,0,0,0,0,0,0,3,0,0,0,0,0,0
shiver,0,0,0,0,0,0,0,0,0,0,0,1,0
rim,0,0,0,0,0,0,1,0,0,0,0,0,0
cold,5,0,0,0,0,0,0,0,0,0,0,0,0
unfathomable,1,0,0,0,0,0,0,0,0,0,0,0,0
lifeless,1,0,0,0,0,0,0,0,0,0,0,0,0
abyss,0,0,0,0,0,0,1,0,0,0,0,0,0
finally,0,0,10,0,0,0,0,0,0,0,0,0,0
union,0,0,0,0,0,0,1,0,0,0,0,0,0
mystic,1,0,0,0,0,0,0,0,0,0,0,0,0
miniature,0,0,0,0,0,0,1,0,0,0,0,0,0
prefiguring,1,0,0,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,0,1,0,0,0,0,0,0
saint,0,0,0,0,0,0,2,0,0,0,0,0,0
poet,0,0,0,0,0,0,1,0,0,0,0,0,0
equal,2,0,0,0,0,0,0,0,0,0,0,0,0
apprehend,0,0,0,0,0,0,0,0,0,0,0,1,0
pythagorean,1,0,0,0,0,0,0,0,0,0,0,0,0
power,0,0,0,0,0,0,6,0,0,0,0,0,0
number,0,0,0,0,0,0,2,0,0,0,0,0,0
sway,0,0,0,0,0,0,1,0,0,0,0,0,0
flu,0,0,0,0,0,0,1,0,0,0,0,0,0
little,23,0,2,0,0,0,0,0,0,0,0,0,0
achieve,0,0,0,0,0,0,0,0,0,0,0,2,0
far,0,0,5,0,0,0,0,0,0,0,0,0,0
possible,2,0,0,0,0,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,0,8,0
upward,0,0,2,0,0,0,0,0,0,0,0,0,0
heaven,0,0,0,0,0,0,1,0,0,0,0,0,0
earth,0,0,0,0,0,0,3,0,0,0,0,0,0
echo,0,0,0,0,0,0,2,0,0,0,0,0,0
cry,0,0,0,0,0,0,1,0,0,0,0,8,0
pain,0,0,0,0,0,0,5,0,0,0,0,0,0
reverberate,0,0,0,0,0,0,0,0,0,0,0,1,0
famine,0,0,0,0,0,0,1,0,0,0,0,0,0
torture,0,0,0,0,0,0,0,0,0,0,0,1,0
oppressor,0,0,0,0,0,0,1,0,0,0,0,0,0
helpless,1,0,0,0,0,0,0,0,0,0,0,0,0
burden,0,0,0,0,0,0,3,0,0,0,0,0,0
poverty,0,0,0,0,0,0,5,0,0,0,0,0,0
mockery,0,0,0,0,0,0,2,0,0,0,0,0,0
alleviate,0,0,0,0,0,0,0,0,0,0,0,1,0
evil,0,0,0,0,0,0,3,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,0,0,0,2,0
gladly,0,0,1,0,0,0,0,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,0,0,0,4,0
king,0,0,0,0,0,0,6,0,0,0,0,0,0
prize,0,0,0,0,0,0,1,0,0,0,0,0,0
artist,0,0,0,0,0,0,2,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,0,1,0
picture,0,0,0,0,0,0,8,0,0,0,0,0,0
peace,0,0,0,0,0,0,8,0,0,0,0,0,0
calm,2,0,0,0,0,0,0,0,0,0,0,1,0
lake,0,0,0,0,0,0,2,0,0,0,0,0,0
mirror,0,0,0,0,0,0,2,0,0,0,0,0,0
peaceful,2,0,0,0,0,0,0,0,0,0,0,0,0
mountain,0,0,0,0,0,0,6,0,0,0,0,0,0
overhead,0,0,1,0,0,0,0,0,0,0,0,0,0
blue,6,0,0,0,0,0,0,0,0,0,0,0,0
sky,0,0,0,0,0,0,8,0,0,0,0,0,0
fluffy,1,0,0,0,0,0,0,0,0,0,0,0,0
white,3,0,0,0,0,0,0,0,0,0,0,0,0
cloud,0,0,0,0,0,0,3,0,0,0,0,0,0
rugged,1,0,0,0,0,0,0,0,0,0,0,0,0
bare,2,0,0,0,0,0,0,0,0,0,0,0,0
angry,4,0,0,0,0,0,0,0,0,0,0,0,0
rain,0,0,0,0,0,0,1,0,0,0,0,0,0
lightning,0,0,0,0,0,0,1,0,0,0,0,0,0
play,0,0,0,0,0,0,1,0,0,0,0,14,0
tumble,0,0,0,0,0,0,0,0,0,0,0,1,0
foam,0,0,0,0,0,0,2,0,0,0,0,1,0
waterfall,0,0,0,0,0,0,2,0,0,0,0,0,0
closely,0,0,1,0,0,0,0,0,0,0,0,0,0
tiny,1,0,0,0,0,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,2,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,11,0
crack,0,0,0,0,0,0,1,0,0,0,0,0,0
rock,0,0,0,0,0,0,1,0,0,0,0,0,0
mother,0,0,0,0,0,0,15,0,0,0,0,0,0
bird,0,0,0,0,0,0,3,0,0,0,0,0,0
nest,0,0,0,0,0,0,2,0,0,0,0,0,0
midst,0,0,0,0,0,0,2,0,0,0,0,0,0
rush,0,0,0,0,0,0,1,0,0,0,0,0,0
water,0,0,0,0,0,0,6,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,0,15,0
second,3,0,0,0,0,0,0,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,0,5,0
noise,0,0,0,0,0,0,2,0,0,0,0,0,0
trouble,0,0,0,0,0,0,1,0,0,0,0,1,0
hard,17,0,1,0,0,0,0,0,0,0,0,0,0
real,1,0,0,0,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,0,0,2,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,13,0
shirk,0,0,0,0,0,0,0,0,0,0,0,1,0
poor,6,0,0,0,0,0,0,0,0,0,0,0,0
rich,5,0,0,0,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,2,0,0,0,0,0,0
finder,0,0,0,0,0,0,1,0,0,0,0,0,0
paradise,0,0,0,0,0,0,1,0,0,0,0,0,0
pleasant,2,0,0,0,0,0,0,0,0,0,0,0,0
thrilling,1,0,0,0,0,0,0,0,0,0,0,0,0
glorious,2,0,0,0,0,0,0,0,0,0,0,0,0
poorhouse,0,0,0,0,0,0,1,0,0,0,0,0,0
sun,0,0,0,0,0,0,6,0,0,0,0,0,0
window,0,0,0,0,0,0,4,0,0,0,0,0,0
almshouse,0,0,0,0,0,0,1,0,0,0,0,0,0
brightly,0,0,1,0,0,0,0,0,0,0,0,0,0
abode,0,0,0,0,0,0,1,0,0,0,0,0,0
snow,0,0,0,0,0,0,1,0,0,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,0,0,1,0
early,0,0,3,0,0,0,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,1,0,0,0,0,1,0
quiet,3,0,0,0,0,0,0,0,0,0,0,0,0
contentedly,0,0,1,0,0,0,0,0,0,0,0,0,0
cheering,1,0,0,0,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,0,7,0,0,0,0,0,0
palace,0,0,0,0,0,0,1,0,0,0,0,0,0
town,0,0,0,0,0,0,11,0,0,0,0,0,0
independent,2,0,0,0,0,0,0,0,0,0,0,0,0
maybe,0,0,5,0,0,0,0,0,0,0,0,0,0
simply,0,0,4,0,0,0,0,0,0,0,0,0,0
misgiving,0,0,0,0,0,0,1,0,0,0,0,0,0
support,0,0,0,0,0,0,0,0,0,0,0,3,0
oftener,0,0,1,0,0,0,0,0,0,0,0,0,0
dishonest,1,0,0,0,0,0,0,0,0,0,0,0,0
disreputable,1,0,0,0,0,0,0,0,0,0,0,0,0
garden,0,0,0,0,0,0,2,0,0,0,0,0,0
herb,0,0,0,0,0,0,1,0,0,0,0,0,0
sage,0,0,0,0,0,0,1,0,0,0,0,0,0
new,10,0,0,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,4,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,0,0,0,10,0
return,0,0,0,0,0,0,0,0,0,0,0,1,0
change,0,0,0,0,0,0,1,0,0,0,0,7,0
sell,0,0,0,0,0,0,0,0,0,0,0,2,0
want,0,0,0,0,0,0,0,0,0,0,0,38,0
society,0,0,0,0,0,0,5,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,0,2,0
corner,0,0,0,0,0,0,8,0,0,0,0,0,0
garret,0,0,0,0,0,0,1,0,0,0,0,0,0
spider,0,0,0,0,0,0,1,0,0,0,0,0,0
large,8,0,0,0,0,0,0,0,0,0,0,0,0
philosopher,0,0,0,0,0,0,1,0,0,0,0,0,0
army,0,0,0,0,0,0,3,0,0,0,0,0,0
division,0,0,0,0,0,0,1,0,0,0,0,0,0
general,1,0,0,0,0,0,1,0,0,0,0,0,0
disorder,0,0,0,0,0,0,2,0,0,0,0,0,0
abject,1,0,0,0,0,0,0,0,0,0,0,0,0
vulgar,1,0,0,0,0,0,0,0,0,0,0,0,0
anxiously,0,0,1,0,0,0,0,0,0,0,0,0,0
develop,0,0,0,0,0,0,0,0,0,0,0,2,0
subject,1,0,0,0,0,0,0,0,0,0,0,1,0
influence,0,0,0,0,0,0,1,0,0,0,0,0,0
dissipation,0,0,0,0,0,0,1,0,0,0,0,0,0
humility,0,0,0,0,0,0,1,0,0,0,0,0,0
darkness,0,0,0,0,0,0,1,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,0,7,0
heavenly,1,0,0,0,0,0,0,0,0,0,0,0,0
light,1,0,0,0,0,0,4,0,0,0,0,3,0
shadow,0,0,0,0,0,0,4,0,0,0,0,1,0
meanness,0,0,0,0,0,0,1,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,1,0
widen,0,0,0,0,0,0,0,0,0,0,0,1,0
remind,0,0,0,0,0,0,0,0,0,0,0,2,0
bestow,0,0,0,0,0,0,0,0,0,0,0,2,0
wealth,0,0,0,0,0,0,3,0,0,0,0,0,0
aim,0,0,0,0,0,0,1,0,0,0,0,0,0
essentially,0,0,1,0,0,0,0,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,0,0,1,0
range,0,0,0,0,0,0,1,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,0,0,10,0
book,0,0,0,0,0,0,5,0,0,0,0,0,0
newspaper,0,0,0,0,0,0,2,0,0,0,0,0,0
instance,0,0,0,0,0,0,1,0,0,0,0,0,0
vital,1,0,0,0,0,0,0,0,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,0,0,0,0,0,0,1,0
sugar,0,0,0,0,0,0,1,0,0,0,0,0,0
starch,0,0,0,0,0,0,1,0,0,0,0,0,0
near,3,3,1,0,0,0,0,0,0,0,0,0,0
bone,0,0,0,0,0,0,1,0,0,0,0,0,0
sweet,6,0,0,0,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,0,1,0
trifler,0,0,0,0,0,0,1,0,0,0,0,0,0
low,2,0,0,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,1,0,0,0,0,0,0
magnanimity,0,0,0,0,0,0,1,0,0,0,0,0,0
high,8,0,2,0,0,0,0,0,0,0,0,0,0
superfluous,1,0,0,0,0,0,0,0,0,0,0,0,0
superfluity,0,0,0,0,0,0,1,0,0,0,0,0,0
money,0,0,0,0,0,0,13,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,0,3,0
necessary,4,0,0,0,0,0,0,0,0,0,0,0,0
angle,0,0,0,0,0,0,1,0,0,0,0,0,0
leaden,1,0,0,0,0,0,0,0,0,0,0,0,0
composition,0,0,0,0,0,0,1,0,0,0,0,0,0
alloy,0,0,0,0,0,0,1,0,0,0,0,0,0
bell,0,0,0,0,0,0,1,0,0,0,0,0,0
metal,0,0,0,0,0,0,1,0,0,0,0,0,0
repose,0,0,0,0,0,0,2,0,0,0,0,0,0
mid,1,0,0,0,0,0,1,0,0,0,0,0,0
ear,0,0,0,0,0,0,4,0,0,0,0,0,0
confused,1,0,0,0,0,0,0,0,0,0,0,0,0
tintinnabulum,0,0,0,0,0,0,1,0,0,0,0,0,0
contemporary,0,0,0,0,0,0,1,0,0,0,0,0,0
neighbor,0,0,0,0,0,0,3,0,0,0,0,0,0
adventure,0,0,0,0,0,0,1,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,1,0,0,0,0,0,0
notability,0,0,0,0,0,0,1,0,0,0,0,0,0
dinner,0,0,0,0,0,0,3,0,0,0,0,0,0
table,0,0,0,0,0,0,7,0,0,0,0,0,0
interested,1,0,0,0,0,0,0,0,0,0,0,0,0
content,0,0,0,0,0,0,1,0,0,0,0,0,0
conversation,0,0,0,0,0,0,3,0,0,0,0,0,0
costume,0,0,0,0,0,0,1,0,0,0,0,0,0
manner,0,0,0,0,0,0,2,0,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0,0,0,0
goose,0,0,0,0,0,0,2,0,0,0,0,0,0
dress,0,0,0,0,0,0,1,0,0,0,0,4,0
transient,1,0,0,0,0,0,0,0,0,0,0,0,0
fleeting,1,0,0,0,0,0,0,0,0,0,0,0,0
phenomenon,0,0,0,0,0,0,1,0,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,0,2,0,0
leap,0,0,0,0,0,0,0,0,0,0,0,2,0
courtyard,0,0,0,0,0,0,1,0,0,0,0,0,0
bey,0,0,0,0,0,0,1,0,0,0,0,0,0
delight,0,0,0,0,0,0,1,0,0,0,0,1,0
bearing,0,0,0,0,0,0,1,0,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,0,0,0,18,0
procession,0,0,0,0,0,0,3,0,0,0,0,0,0
pomp,0,0,0,0,0,0,1,0,0,0,0,0,0
parade,0,0,0,0,0,0,1,0,0,0,0,0,0
conspicuous,1,0,0,0,0,0,0,0,0,0,0,0,0
builder,0,0,0,0,0,0,1,0,0,0,0,0,0
restless,1,0,0,0,0,0,0,0,0,0,0,0,0
nervous,2,0,0,0,0,0,0,0,0,0,0,0,0
bustling,1,0,0,0,0,0,0,0,0,0,0,0,0
century,0,0,0,0,0,0,1,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,0,0,12,0
thoughtfully,0,0,1,0,0,0,0,0,0,0,0,0,0
celebrate,0,0,0,0,0,0,0,0,0,0,0,2,0
committee,0,0,0,0,0,0,1,0,0,0,0,0,0
arrangement,0,0,0,0,0,0,2,0,0,0,0,0,0
hourly,0,0,1,0,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,2,0
speech,0,0,0,0,0,0,1,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,0,0,1,0,0,0
president,0,0,0,0,0,0,4,0,0,0,0,0,0
orator,0,0,0,0,0,0,2,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0,0,0,0,2,0
settle,0,0,0,0,0,0,0,0,0,0,0,2,0
gravitate,0,0,0,0,0,0,0,0,0,0,0,1,0
strongly,0,0,2,0,0,0,0,0,0,0,0,0,0
rightfully,0,0,1,0,0,0,0,0,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,0,0,0,0,0,0,1,0,0,0,0,1,0
scale,0,0,0,0,0,0,1,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,0,0,2,0
case,0,0,0,0,0,0,4,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0,0,0,2,0
resist,0,0,0,0,0,0,0,0,0,0,0,1,0
afford,0,0,0,0,0,0,0,0,0,0,0,1,0
satisfaction,0,0,0,0,0,0,1,0,0,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,0,0,1,0
arch,0,0,0,0,0,0,1,0,0,0,0,0,0
solid,2,0,0,0,0,0,0,0,0,0,0,0,0
foundation,0,0,0,0,0,0,2,0,0,0,0,0,0
traveler,0,0,0,0,0,0,2,0,0,0,0,0,0
boy,0,0,0,0,0,0,25,0,0,0,0,0,0
swamp,0,0,0,0,0,0,1,0,0,0,0,0,0
presently,0,0,1,0,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,1,0,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,0,0,2,0
girth,0,0,0,0,0,0,1,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,2,0
bog,0,0,0,0,0,0,2,0,0,0,0,0,0
answer,0,0,0,0,0,0,8,0,0,0,0,4,0
half,0,0,0,0,1,0,2,0,0,0,0,0,0
quicksand,0,0,0,0,0,0,1,0,0,0,0,0,0
certain,3,0,0,0,0,0,0,0,0,0,0,0,0
rare,2,0,0,0,0,0,0,0,0,0,0,0,0
coincidence,0,0,0,0,0,0,1,0,0,0,0,0,0
foolishly,0,0,1,0,0,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,0,0,0,6,0
mere,2,0,0,0,0,0,0,0,0,0,0,0,0
lath,0,0,0,0,0,0,1,0,0,0,0,0,0
plastering,0,0,0,0,0,0,1,0,0,0,0,0,0
deed,0,0,0,0,0,0,1,0,0,0,0,0,0
awake,2,0,0,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,12,0,0,0,0,0,0
furring,0,0,0,0,0,0,1,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,0,0,1,0
putty,0,0,0,0,0,0,1,0,0,0,0,0,0
clinch,0,0,0,0,0,0,0,0,0,0,0,1,0
faithfully,0,0,1,0,0,0,0,0,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0,0,0
ashamed,2,0,0,0,0,0,0,0,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,0,0,1,0
muse,0,0,0,0,0,0,1,0,0,0,0,0,0
rivet,0,0,0,0,0,0,1,0,0,0,0,0,0
machine,0,0,0,0,0,0,1,0,0,0,0,0,0
fame,0,0,0,0,0,0,2,0,0,0,0,0,0
truth,0,0,0,0,0,0,6,0,0,0,0,0,0
food,0,0,0,0,0,0,6,0,0,0,0,0,0
wine,0,0,0,0,0,0,4,0,0,0,0,0,0
abundance,0,0,0,0,0,0,1,0,0,0,0,0,0
obsequious,1,0,0,0,0,0,0,0,0,0,0,0,0
attendance,0,0,0,0,0,0,1,0,0,0,0,0,0
sincerity,0,0,0,0,0,0,1,0,0,0,0,0,0
hungry,9,0,0,0,0,0,0,0,0,0,0,0,0
inhospitable,1,0,0,0,0,0,0,0,0,0,0,0,0
hospitality,0,0,0,0,0,0,2,0,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,0,0,2,0
age,0,0,0,0,0,0,7,0,0,0,0,0,0
vintage,0,0,0,0,0,0,2,0,0,0,0,0,0
pure,2,0,0,0,0,0,0,0,0,0,0,0,0
entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,0,8,0
hall,0,0,0,0,0,0,3,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,0,0,0,0,1,0
incapacitated,1,0,0,0,0,0,0,0,0,0,0,0,0
neighborhood,0,0,0,0,0,0,1,0,0,0,0,0,0
hollow,1,0,0,0,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,0,7,0,0,0,0,0,0
truly,0,0,3,0,0,0,0,0,0,0,0,0,0
regal,1,0,0,0,0,0,0,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,0,6,0
star,0,0,0,0,0,0,3,0,0,0,0,0,0
forever,0,0,6,0,0,0,0,0,0,0,0,0,0
twinkle,0,0,0,0,0,0,1,0,0,0,0,4,0
advantage,0,0,0,0,0,0,1,0,0,0,0,0,0
precious,2,0,0,0,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,0,0,5,0,0,0,0,0,0
sparkle,0,0,0,0,0,0,0,0,0,0,0,1,0
ultimate,1,0,0,0,0,0,0,0,0,0,0,0,0
attainable,1,0,0,0,0,0,0,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,0,0,3,0
barrier,0,0,0,0,0,0,2,0,0,0,0,0,0
dream,0,0,0,0,0,0,15,0,0,0,0,4,0
hide,0,0,0,0,0,0,0,0,0,0,0,4,0
fact,0,0,0,0,0,0,5,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,0,0,1,0
faith,0,0,0,0,0,0,4,0,0,0,0,0,0
judgment,0,0,0,0,0,0,1,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,7,0
pathway,0,0,0,0,0,0,1,0,0,0,0,0,0
uncover,0,0,0,0,0,0,0,0,0,0,0,1,0
sunrise,0,0,0,0,0,0,1,0,0,0,0,0,0
await,0,0,0,0,0,0,0,0,0,0,0,1,0
pride,0,0,0,0,0,0,4,0,0,0,0,0,0
accomplishment,0,0,0,0,0,0,1,0,0,0,0,0,0
stepping,1,0,0,0,0,0,0,0,0,0,0,0,0
stone,0,0,0,0,0,0,6,0,0,0,0,0,0
mistake,0,0,0,0,0,0,1,0,0,0,0,0,0
discourage,0,0,0,0,0,0,0,0,0,0,0,1,0
value,0,0,0,0,0,0,0,0,0,0,0,1,0
capability,0,0,0,0,0,0,1,0,0,0,0,0,0
talent,0,0,0,0,0,0,1,0,0,0,0,0,0
unique,1,0,0,0,0,0,0,0,0,0,0,0,0
purchase,0,0,0,0,0,0,0,0,0,0,0,1,0
acquire,0,0,0,0,0,0,0,0,0,0,0,1,0
determination,0,0,0,0,0,0,1,0,0,0,0,0,0
capable,1,0,0,0,0,0,0,0,0,0,0,0,0
bright,2,0,0,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,0,1,0,0,0,0,0,0
consultant,0,0,0,0,0,0,1,0,0,0,0,0,0
pervasive,1,0,0,0,0,0,0,0,0,0,0,0,0
destructive,1,0,0,0,0,0,0,0,0,0,0,0,0
mental,1,0,0,0,0,0,0,0,0,0,0,0,0
tendency,0,0,0,0,0,0,1,0,0,0,0,0,0
focus,0,0,0,0,0,0,0,0,0,0,0,4,0
difference,0,0,0,0,0,0,1,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,0,0,0,1,0
list,0,0,0,0,0,0,3,0,0,0,0,0,0
desire,0,0,0,0,0,0,10,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,0,0,0,1,0
remain,0,0,0,0,0,0,0,0,0,0,0,6,0
dissatisfied,2,0,0,0,0,0,0,0,0,0,0,0,0
happy,4,0,0,0,0,0,0,0,0,0,0,0,0
fulfil,0,0,0,0,0,0,0,0,0,0,0,1,0
repeat,0,0,0,0,0,0,0,0,0,0,0,1,0
escrow,0,0,0,0,0,0,1,0,0,0,0,0,0
recreate,0,0,0,0,0,0,0,0,0,0,0,1,0
thinking,0,0,0,0,0,0,2,0,0,0,0,0,0
despite,0,0,0,0,0,0,0,0,0,0,1,0,0
unhappy,1,0,0,0,0,0,0,0,0,0,0,0,0
happiness,0,0,0,0,0,0,1,0,0,0,0,0,0
yearn,0,0,0,0,0,0,0,0,0,0,0,1,0
luckily,0,0,1,0,0,0,0,0,0,0,0,0,0
emphasis,0,0,0,0,0,0,1,0,0,0,0,0,0
spouse,0,0,0,0,0,0,2,0,0,0,0,0,0
salary,0,0,0,0,0,0,1,0,0,0,0,0,0
grateful,2,0,0,0,0,0,0,0,0,0,0,0,0
vacation,0,0,0,0,0,0,1,0,0,0,0,0,0
fun,0,0,0,0,0,0,3,0,0,0,0,0,0
possibility,0,0,0,0,0,0,3,0,0,0,0,0,0
endless,2,0,0,0,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,0,8,0
trap,0,0,0,0,0,0,1,0,0,0,0,0,0
loving,2,0,0,0,0,0,0,0,0,0,0,0,0
productive,1,0,0,0,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,1,0,0,0,0,3,0
habit,0,0,0,0,0,0,1,0,0,0,0,0,0
note,0,0,0,0,0,0,7,0,0,0,0,1,0
appear,0,0,0,0,0,0,0,0,0,0,0,1,0
satisfied,1,0,0,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,0,2,0,0,0,0,0,0
consequence,0,0,0,0,0,0,1,0,0,0,0,0,0
opinion,0,0,0,0,0,0,1,0,0,0,0,0,0
moral,2,0,0,0,0,0,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,0,2,0
equally,0,0,1,0,0,0,0,0,0,0,0,0,0
saying,0,0,0,0,0,0,1,0,0,0,0,0,0
plant,0,0,0,0,0,0,0,0,0,0,0,1,0
melon,0,0,0,0,0,0,2,0,0,0,0,0,0
reap,0,0,0,0,0,0,0,0,0,0,0,2,0
