word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB
spring,0,0,0,0,0,0,0,0,1
stem,0,0,0,0,1,0,0,0,0
letter,0,0,0,0,5,0,0,0,0
university,0,0,0,0,2,0,0,0,0
museum,0,0,0,0,2,0,0,0,0
finding,0,0,0,0,1,0,0,0,0
making,0,0,0,0,1,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0
quiet,1,0,0,0,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,1
need,0,0,0,0,0,0,0,0,3
arrive,0,0,0,0,0,0,0,0,1
night,0,0,0,0,1,0,0,0,0
sneak,0,0,0,0,0,0,0,0,1
house,0,0,0,0,1,0,0,0,0
bed,0,0,0,0,1,0,0,0,0
surprise,0,0,0,0,0,0,0,0,1
stroll,0,0,0,0,0,0,0,0,1
casually,0,0,1,0,0,0,0,0,0
room,0,0,0,0,1,0,0,0,0
morning,0,0,0,0,1,0,0,0,0
have,0,0,0,0,0,0,0,0,2
breakfast,0,0,0,0,1,0,0,0,0
luckily,0,0,1,0,0,0,0,0,0
focus,0,0,0,0,1,0,0,0,0
allowance,0,0,0,0,1,0,0,0,0
demand,0,0,0,0,0,0,0,0,1
settle,0,0,0,0,0,0,0,0,1
exchange,0,0,0,0,0,0,0,0,2
trust,0,0,0,0,0,0,0,0,1
marriage,0,0,0,0,3,0,0,0,0
usually,0,0,2,0,0,0,0,0,0
popular,3,0,0,0,0,0,0,0,0
gain,0,0,0,0,0,0,0,0,1
buy,0,0,0,0,0,0,0,0,1
choose,0,0,0,0,0,0,0,0,1
capital,0,0,0,0,1,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0
ground,1,0,0,0,0,0,0,0,0
floor,0,0,0,0,1,0,0,0,0
slow,1,0,0,0,0,0,0,0,1
progress,0,0,0,0,1,0,0,0,0
writing,0,0,0,0,1,0,0,0,0
proceed,0,0,0,0,0,0,0,0,1
mainly,0,0,1,0,0,0,0,0,0
pressure,0,0,0,0,1,0,0,0,0
marry,0,0,0,0,0,0,0,0,1
cousin,0,0,0,0,1,0,0,0,0
happy,1,0,0,0,0,0,0,0,0
child,0,0,0,0,2,0,0,0,0
devoted,1,0,0,0,0,0,0,0,0
attentive,1,0,0,0,0,0,0,0,0
unwell,3,0,0,0,0,0,0,0,0
relationship,0,0,0,0,1,0,0,0,0
pattern,0,0,0,0,4,0,0,0,0
split,0,0,0,0,0,0,0,0,2
twig,0,0,0,0,1,0,0,0,0
view,0,0,0,0,4,0,0,0,0
bring,0,0,0,0,0,0,0,0,2
publication,0,0,0,0,1,0,0,0,0
task,0,0,0,0,1,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0
bee,0,0,0,0,3,0,0,0,0
flower,0,0,0,0,9,0,0,0,0
depend,0,0,0,0,0,0,0,0,3
consider,0,0,0,0,0,0,0,0,3
puzzle,0,0,0,0,1,0,0,0,0
alike,1,0,0,0,0,0,0,0,0
separate,0,0,0,0,0,0,0,0,2
body,0,0,0,0,3,0,0,0,0
bat,0,0,0,0,3,0,0,0,0
lizard,0,0,0,0,1,0,0,0,0
backbone,0,0,0,0,1,0,0,0,0
rib,0,0,0,0,1,0,0,0,0
limb,0,0,0,0,2,0,0,0,0
eye,0,0,0,0,2,0,0,0,0
original,1,0,0,0,0,0,0,0,0
interested,1,0,0,0,0,0,0,0,0
breeder,0,0,0,0,2,0,0,0,0
authority,0,0,0,0,1,0,0,0,0
poultry,0,0,0,0,1,0,0,0,0
ask,0,0,0,0,0,0,0,0,1
glad,1,0,0,0,0,0,0,0,0
willing,1,0,0,0,0,0,0,0,0
shilling,0,0,0,0,1,0,0,0,0
half,0,0,0,2,2,0,0,0,0
dollar,0,0,0,0,1,0,0,0,0
struggle,0,0,0,0,2,0,0,0,2
philosopher,0,0,0,0,2,0,0,0,0
population,0,0,0,0,1,0,0,0,0
increase,0,0,0,0,1,0,0,0,2
sweep,0,0,0,0,0,0,0,0,2
famine,0,0,0,0,1,0,0,0,0
disease,0,0,0,0,5,0,0,0,0
attract,0,0,0,0,0,0,0,0,3
nectar,0,0,0,0,1,0,0,0,0
tongue,0,0,0,0,1,0,0,0,0
pollen,0,0,0,0,3,0,0,0,0
carry,0,0,0,0,0,0,0,0,6
pollinate,0,0,0,0,0,0,0,0,2
apply,0,0,0,0,0,0,0,0,1
special,3,0,0,0,0,0,0,0,0
survivor,0,0,0,0,2,0,0,0,0
wing,0,0,0,0,2,0,0,0,0
arm,0,0,0,0,1,0,0,0,0
finger,0,0,0,0,1,0,0,0,0
spread,0,0,0,0,0,0,0,0,2
skin,0,0,0,0,3,0,0,0,0
read,0,0,0,0,0,0,0,0,4
inevitable,1,0,0,0,0,0,0,0,0
result,0,0,0,0,4,0,0,0,1
rapid,1,0,0,0,0,0,0,0,0
organic,1,0,0,0,0,0,0,0,0
being,0,0,0,0,1,0,0,0,0
domestication,0,0,0,0,1,0,0,0,0
forge,0,0,0,0,0,0,0,0,1
ahead,0,0,1,0,0,0,0,0,0
finalize,0,0,0,0,0,0,0,0,1
perfect,0,0,0,0,0,0,0,0,1
polish,0,0,0,0,0,0,0,0,1
thrive,0,0,0,0,0,0,0,0,1
endless,1,0,0,0,0,0,0,0,0
wonderful,1,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,2
living,0,0,0,0,1,0,0,0,0
space,0,0,0,0,1,0,0,0,0
protect,0,0,0,0,0,0,0,0,1
threat,0,0,0,0,1,0,0,0,0
difference,0,0,0,0,4,0,0,0,0
mutation,0,0,0,0,7,0,0,0,0
coloring,0,0,0,0,1,0,0,0,0
eyesight,0,0,0,0,2,0,0,0,0
hunt,0,0,0,0,0,0,0,0,2
advantage,0,0,0,0,1,0,0,0,0
spider,0,0,0,0,1,0,0,0,0
monkey,0,0,0,0,2,0,0,0,0
tail,0,0,0,0,3,0,0,0,0
extra,1,0,0,0,0,0,0,0,0
swing,0,0,0,0,0,0,0,0,1
survival,0,0,0,0,5,0,0,0,0
fit,6,0,0,0,0,0,0,0,2
phrase,0,0,0,0,1,0,0,0,0
surrounding,0,0,0,0,3,0,0,0,0
generation,0,0,0,0,8,0,0,0,0
particular,1,0,0,0,0,0,0,0,0
group,0,0,0,0,3,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0
effect,0,0,0,0,1,0,0,0,0
marked,1,0,0,0,0,0,0,0,0
environment,0,0,0,0,3,0,0,0,0
climate,0,0,0,0,2,0,0,0,0
vine,0,0,0,0,1,0,0,0,0
snake,0,0,0,0,1,0,0,0,0
differently,0,0,1,0,0,0,0,0,0
step,0,0,0,0,2,0,0,0,0
diversify,0,0,0,0,0,0,0,0,1
deliberate,1,0,0,0,0,0,0,0,0
plan,0,0,0,0,1,0,0,0,1
design,0,0,0,0,1,0,0,0,0
increasingly,0,0,1,0,0,0,0,0,0
sure,2,0,0,0,0,0,0,0,0
public,3,0,0,0,0,0,0,0,0
southeast,2,0,0,0,0,0,0,0,0
specimen,0,0,0,0,1,0,0,0,0
outline,0,0,0,0,0,0,0,0,1
complete,1,0,0,0,0,0,0,0,3
hurry,0,0,0,0,0,0,0,0,1
copy,0,0,0,0,2,0,0,0,3
fly,0,0,0,0,0,0,0,0,2
frog,0,0,0,0,3,0,0,0,0
webbed,1,0,0,0,0,0,0,0,0
flap,0,0,0,0,1,0,0,0,0
side,0,0,0,0,1,0,0,0,0
glide,0,0,0,0,0,0,0,0,1
dozen,0,0,0,0,1,0,0,0,0
jewel,0,0,0,0,1,0,0,0,0
stripe,0,0,0,0,1,0,0,0,0
faced,1,0,0,0,0,0,0,0,0
distracted,1,0,0,0,0,0,0,0,0
baby,0,0,0,0,1,0,0,0,0
arrange,0,0,0,0,0,0,0,0,1
launch,0,0,0,0,0,0,0,0,1
joint,1,0,0,0,0,0,0,0,0
paper,0,0,0,0,2,0,0,0,0
society,0,0,0,0,5,0,0,0,0
state,0,0,0,0,0,0,0,0,1
aim,0,0,0,0,1,0,0,0,0
cultivation,0,0,0,0,1,0,0,0,0
following,1,0,0,0,0,0,0,0,0
month,0,0,0,0,1,0,0,0,0
reaction,0,0,0,0,5,0,0,0,0
impact,0,0,0,0,1,0,0,0,0
partly,0,0,1,0,0,0,0,0,0
audience,0,0,0,0,1,0,0,0,0
particularly,0,0,3,0,0,0,0,0,0
upset,2,0,0,0,0,0,0,0,1
anger,0,0,0,0,0,0,0,0,1
research,0,0,0,0,1,0,0,0,0
mark,0,0,0,0,0,0,0,0,1
striking,2,0,0,0,0,0,0,0,0
president,0,0,0,0,1,0,0,0,0
remark,0,0,0,0,0,0,0,0,1
previous,2,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,2
enter,0,0,0,0,0,0,0,0,1
arena,0,0,0,0,1,0,0,0,0
length,0,0,0,0,1,0,0,0,0
detail,0,0,0,0,1,0,0,0,0
entitle,0,0,0,0,0,0,0,0,1
origin,0,0,0,0,1,0,0,0,0
preservation,0,0,0,0,1,0,0,0,0
favoured,1,0,0,0,0,0,0,0,0
print,0,0,0,0,0,0,0,0,1
bestseller,0,0,0,0,1,0,0,0,0
thank,0,0,0,0,3,0,0,0,0
fame,0,0,0,0,1,0,0,0,0
instant,1,0,0,0,0,0,0,0,0
hit,0,0,0,0,1,0,0,0,0
despite,0,0,0,0,0,0,0,1,0
lack,0,0,0,0,1,0,0,0,0
train,0,0,0,0,0,0,0,0,1
zoology,0,0,0,0,1,0,0,0,0
center,0,0,0,0,1,0,0,0,0
national,1,0,0,0,0,0,0,0,0
newspaper,0,0,0,0,2,0,0,0,0
cartoon,0,0,0,0,5,0,0,0,0
press,0,0,0,0,3,0,0,0,0
poke,0,0,0,0,0,0,0,0,1
fun,0,0,0,0,1,0,0,0,0
unkind,1,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,0,0,2
nickname,0,0,0,0,0,0,0,0,1
bulldog,0,0,0,0,1,0,0,0,0
suffer,0,0,0,0,0,0,0,0,1
grief,0,0,0,0,1,0,0,0,0
actively,0,0,1,0,0,0,0,0,0
angry,2,0,0,0,0,0,0,0,0
furious,1,0,0,0,0,0,0,0,0
believer,0,0,0,0,1,0,0,0,0
hate,0,0,0,0,1,0,0,0,0
far,0,0,3,0,0,0,0,0,0
wife,0,0,0,0,1,0,0,0,0
reconcile,0,0,0,0,0,0,0,0,1
husband,0,0,0,0,1,0,0,0,0
heresy,0,0,0,0,1,0,0,0,0
burn,0,0,0,0,0,0,0,0,1
turn,0,0,0,0,0,0,0,0,2
meeting,0,0,0,0,2,0,0,0,0
shout,0,0,0,0,0,0,0,0,1
abuse,0,0,0,0,1,0,0,0,0
supporter,0,0,0,0,1,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,1
calm,1,0,0,0,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,0,1
field,0,0,0,0,1,0,0,0,0
evolutionary,3,0,0,0,0,0,0,0,0
emotion,0,0,0,0,1,0,0,0,0
mould,0,0,0,0,1,0,0,0,0
action,0,0,0,0,2,0,0,0,0
worm,0,0,0,0,1,0,0,0,0
earthworm,0,0,0,0,1,0,0,0,0
favorite,1,0,0,0,0,0,0,0,0
subject,0,0,0,0,1,0,0,0,0
everybody,0,0,0,0,0,0,1,0,0
talk,0,0,0,0,1,0,0,0,2
shock,0,0,0,0,0,0,0,0,1
recall,0,0,0,0,0,0,0,0,1
descend,0,0,0,0,0,0,0,0,2
ape,0,0,0,0,5,0,0,0,0
reflect,0,0,0,0,0,0,0,0,1
outrage,0,0,0,0,1,0,0,0,0
describe,0,0,0,0,0,0,0,0,2
sexual,1,0,0,0,0,0,0,0,0
reproduce,0,0,0,0,0,0,0,0,6
mate,0,0,0,0,3,0,0,0,0
peacock,0,0,0,0,2,0,0,0,0
display,0,0,0,0,3,0,0,0,0
indicate,0,0,0,0,0,0,0,0,1
healthiness,0,0,0,0,1,0,0,0,0
impress,0,0,0,0,0,0,0,0,1
opposite,1,0,0,0,0,0,0,0,0
sex,0,0,0,0,4,0,0,0,0
color,0,0,0,0,4,0,0,0,0
female,2,0,0,0,1,0,0,0,0
contrast,0,0,0,0,1,0,0,0,0
drab,1,0,0,0,0,0,0,0,0
chimpanzee,0,0,0,0,1,0,0,0,0
gradually,0,0,1,0,0,0,0,0,0
complex,1,0,0,0,0,0,0,0,0
language,0,0,0,0,1,0,0,0,0
intelligence,0,0,0,0,1,0,0,0,0
degree,0,0,0,0,1,0,0,0,0
advanced,1,0,0,0,0,0,0,0,0
town,0,0,0,0,1,0,0,0,0
image,0,0,0,0,1,0,0,0,0
expect,0,0,0,0,0,0,0,0,1
criticize,0,0,0,0,0,0,0,0,1
mock,0,0,0,0,0,0,0,0,1
surprised,1,0,0,0,0,0,0,0,0
pleased,1,0,0,0,0,0,0,0,0
completely,0,0,1,0,0,0,0,0,0
clearly,0,0,2,0,0,0,0,0,0
solid,1,0,0,0,0,0,0,0,0
gene,0,0,0,0,35,0,0,0,0
inside,0,3,0,0,0,0,0,0,0
cell,0,0,0,0,13,0,0,0,0
control,0,0,0,0,0,0,0,0,2
strength,0,0,0,0,1,0,0,0,0
easy,1,0,0,0,0,0,0,0,0
sexually,0,0,2,0,0,0,0,0,0
reproduction,0,0,0,0,1,0,0,0,0
mix,0,0,0,0,2,0,0,0,0
pea,0,0,0,0,5,0,0,0,0
pink,3,0,0,0,0,0,0,0,0
whiteness,0,0,0,0,1,0,0,0,0
visible,1,0,0,0,0,0,0,0,0
monk,0,0,0,0,2,0,0,0,0
monastery,0,0,0,0,2,0,0,0,0
heredity,0,0,0,0,1,0,0,0,0
garden,0,0,0,0,1,0,0,0,0
height,0,0,0,0,1,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,1
inherit,0,0,0,0,0,0,0,0,3
identify,0,0,0,0,0,0,0,0,1
rename,0,0,0,0,0,0,0,0,1
recipe,0,0,0,0,1,0,0,0,0
genome,0,0,0,0,6,0,0,0,0
leopard,0,0,0,0,1,0,0,0,0
instruction,0,0,0,0,3,0,0,0,0
spotty,1,0,0,0,0,0,0,0,0
furry,1,0,0,0,0,0,0,0,0
basically,0,0,1,0,0,0,0,0,0
member,0,0,0,0,2,0,0,0,0
hair,0,0,0,0,2,0,0,0,0
dna,0,0,0,0,5,0,0,0,0
middle,0,0,0,0,1,0,0,0,0
strand,0,0,0,0,3,0,0,0,0
substance,0,0,0,0,1,0,0,0,0
deoxyribonucleic,1,0,0,0,0,0,0,0,0
acid,0,0,0,0,1,0,0,0,0
photograph,0,0,0,0,1,0,0,0,0
molecule,0,0,0,0,2,0,0,0,0
double,1,0,0,0,0,0,0,0,0
helix,0,0,0,0,1,0,0,0,0
spiral,0,0,0,0,1,0,0,0,0
twisted,1,0,0,0,0,0,0,0,0
ladder,0,0,0,0,2,0,0,0,0
chemical,0,0,0,0,2,0,0,0,0
code,0,0,0,0,1,0,0,0,0
identical,2,0,0,0,0,0,0,0,0
light,1,0,0,0,0,0,0,0,0
dark,1,0,0,0,0,0,0,0,0
tall,1,0,0,0,0,0,0,0,0
short,1,0,0,0,0,0,0,0,0
chromosome,0,0,0,0,3,0,0,0,0
sequence,0,0,0,0,1,0,0,0,0
structure,0,0,0,0,1,0,0,0,0
win,0,0,0,0,0,0,0,0,1
prize,0,0,0,0,1,0,0,0,0
build,0,0,0,0,0,0,0,0,2
match,0,0,0,0,0,0,0,0,1
occur,0,0,0,0,0,0,0,0,1
introduce,0,0,0,0,0,0,0,0,1
equip,0,0,0,0,0,0,0,0,1
significant,1,0,0,0,0,0,0,0,0
major,1,0,0,0,0,0,0,0,0
highly,0,0,1,0,0,0,0,0,0
magnify,0,0,0,0,0,0,0,0,1
swine,0,0,0,0,1,0,0,0,0
flu,0,0,0,0,4,0,0,0,0
virus,0,0,0,0,3,0,0,0,0
epidemic,0,0,0,0,1,0,0,0,0
dangerous,2,0,0,0,0,0,0,0,0
mass,0,0,0,0,1,0,0,0,0
killer,0,0,0,0,1,0,0,0,0
germ,0,0,0,0,3,0,0,0,0
quickly,0,0,1,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,1
extend,0,0,0,0,0,0,0,0,1
attack,0,0,0,0,0,0,0,0,1
oppose,0,0,0,0,0,0,0,0,1
rarely,0,0,1,0,0,0,0,0,0
exception,0,0,0,0,1,0,0,0,0
method,0,0,0,0,1,0,0,0,0
equipment,0,0,0,0,1,0,0,0,0
switch,0,0,0,0,0,0,0,0,1
meme,0,0,0,0,2,0,0,0,0
dawkin,0,0,0,0,1,0,0,0,0
aspect,0,0,0,0,1,0,0,0,0
hairstyle,0,0,0,0,1,0,0,0,0
catchphrase,0,0,0,0,1,0,0,0,0
biological,1,0,0,0,0,0,0,0,0
refine,0,0,0,0,0,0,0,0,1
selfish,1,0,0,0,0,0,0,0,0
vehicle,0,0,0,0,1,0,0,0,0
unrelated,1,0,0,0,0,0,0,0,0
constantly,0,0,1,0,0,0,0,0,0
intestine,0,0,0,0,1,0,0,0,0
divide,0,0,0,0,0,0,0,0,1
resistance,0,0,0,0,4,0,0,0,0
antibiotic,4,0,0,0,2,0,0,0,0
adulthood,0,0,0,0,1,0,0,0,0
suited,1,0,0,0,0,0,0,0,0
appearance,0,0,0,0,1,0,0,0,0
future,0,0,0,0,1,0,0,0,0
artist,0,0,0,0,1,0,0,0,0
speculate,0,0,0,0,0,0,0,0,1
ongoing,1,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,1
harmful,1,0,0,0,0,0,0,0,0
deadly,1,0,0,0,0,0,0,0,0
strain,0,0,0,0,1,0,0,0,0
treat,0,0,0,0,0,0,0,0,1
wipe,0,0,0,0,0,0,0,0,1
possible,1,0,0,0,0,0,0,0,0
surely,0,0,1,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,1
care,0,0,0,0,0,0,0,0,4
relative,0,0,0,0,1,0,0,0,0
share,0,0,0,0,0,0,0,0,1
