word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
sun,0,0,0,0,0,0,28,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,0,19,0
command,0,0,0,0,0,0,6,0,0,0,0,9,0
vale,0,0,0,0,0,0,12,0,0,0,0,0,0
garden,0,0,0,0,0,0,17,0,0,0,0,0,0
flower,0,0,0,0,0,0,18,0,0,0,0,4,0
tree,0,0,0,0,0,0,56,0,0,0,0,0,0
fruit,0,0,0,0,0,0,7,0,0,0,0,0,0
trial,0,0,0,0,0,0,2,0,0,0,0,0,0
firm,2,0,0,0,0,0,0,0,0,0,0,0,0
live,1,0,0,0,0,0,0,0,0,0,0,62,0
unconquered,1,0,0,0,0,0,0,0,0,0,0,0,0
hobbit,0,0,0,0,0,0,104,0,0,0,0,0,1
sense,0,0,0,0,0,0,9,0,0,0,0,1,0
core,0,0,0,0,0,0,1,0,0,0,0,0,0
heart,0,0,0,0,0,0,81,0,0,0,0,0,0
large,27,0,0,0,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,1,0,0,0,0,78,0
vision,0,0,0,0,0,0,10,0,0,0,0,0,0
mere,7,0,0,0,0,0,1,0,0,0,0,0,0
cheat,0,0,0,0,0,0,1,0,0,0,0,2,0
betray,0,0,0,0,0,0,0,0,0,0,0,3,0
free,15,0,1,0,0,0,0,0,0,0,0,0,0
gardener,0,0,0,0,0,0,2,0,0,0,0,0,0
need,0,0,0,1,0,0,27,0,0,0,0,31,0
swollen,3,0,0,0,0,0,0,0,0,0,0,0,0
realm,0,0,0,0,0,0,59,0,0,0,0,0,0
notion,0,0,0,0,0,0,3,0,0,0,0,0,0
trick,0,0,0,0,0,0,1,0,0,0,0,1,0
spot,0,0,0,0,0,0,2,0,0,0,0,4,0
cow,0,0,0,0,0,0,0,0,0,0,0,3,0
shout,0,0,0,0,0,0,7,0,0,0,0,13,0
pretty,3,0,3,0,0,0,0,0,0,0,0,0,0
quick,8,0,11,0,0,0,0,0,0,0,0,0,0
frost,0,0,0,0,0,0,4,0,0,0,0,0,0
invisible,3,0,0,0,0,0,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,1,0,0,0,0,8,0
shrug,0,0,0,0,0,0,1,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,9,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,0,15,0
dismiss,0,0,0,0,0,0,0,0,0,0,0,2,0
begin,0,0,0,0,0,0,0,0,0,0,0,136,0
descend,0,0,0,0,0,0,0,0,0,0,0,11,0
shrink,0,0,0,0,0,0,0,0,0,0,0,3,0
frightened,6,0,0,0,0,0,0,0,0,0,0,0,0
sound,0,0,0,0,0,0,61,0,0,0,0,9,0
unaided,1,0,0,0,0,0,0,0,0,0,0,0,0
noise,0,0,0,0,0,0,9,0,0,0,0,0,0
half,3,0,11,0,11,0,3,0,0,0,0,0,0
gateway,0,0,0,0,0,0,2,0,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,0,11,0
stumble,0,0,0,0,0,0,0,0,0,0,0,12,0
arrow,0,0,0,0,0,0,6,0,0,0,0,0,0
shoot,0,0,0,0,0,0,1,0,0,0,0,15,0
battlement,0,0,0,0,0,0,4,0,0,0,0,0,0
hide,0,0,0,0,0,0,2,0,0,0,0,35,0
hug,0,0,0,0,0,0,0,0,0,0,0,4,0
upward,0,0,2,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,0,22,0
thirty,0,0,0,0,0,0,0,7,0,0,0,0,0
crack,0,0,0,0,0,0,6,0,0,0,0,4,0
ledge,0,0,0,0,0,0,1,0,0,0,0,0,0
overhang,0,0,0,0,0,0,0,0,0,0,0,2,0
inverted,2,0,0,0,0,0,0,0,0,0,0,0,0
quarrel,0,0,0,0,0,0,1,0,0,0,0,5,0
twice,0,0,7,0,3,0,0,0,0,0,0,0,0
patrol,0,0,0,0,0,0,2,0,0,0,0,0,0
garrison,0,0,0,0,0,0,1,0,0,0,0,0,0
certainly,0,0,6,0,0,0,0,0,0,0,0,0,0
spoil,0,0,0,0,0,0,4,0,0,0,0,0,0
second,26,0,1,0,0,0,6,0,0,0,0,0,0
mithril,0,0,0,0,0,0,9,0,0,0,0,0,0
coat,0,0,0,0,0,0,8,0,0,0,0,0,0
wear,0,0,0,0,0,0,1,0,0,0,0,30,0
covet,0,0,0,0,0,0,0,0,0,0,0,2,0
present,7,0,0,0,0,0,1,0,0,0,0,4,0
protection,0,0,0,0,0,0,3,0,0,0,0,0,0
set,0,0,0,0,0,0,1,0,0,0,0,99,0
aside,0,1,16,0,0,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,0,0,25,0
miserable,3,0,0,0,0,0,0,0,0,0,0,0,0
sluggard,0,0,0,0,0,0,1,0,0,0,0,0,0
arch,0,0,0,0,0,0,3,0,0,0,0,0,0
obstacle,0,0,0,0,0,0,1,0,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,0,0,4,0
bar,0,0,0,0,0,0,3,0,0,0,0,6,0
figure,0,0,0,0,0,0,14,0,0,0,0,0,0
seat,0,0,0,0,0,0,4,0,0,0,0,2,0
throne,0,0,0,0,0,0,11,0,0,0,0,0,0
body,0,0,0,0,0,0,36,0,0,0,0,0,0
outward,0,0,1,0,0,0,0,0,0,0,0,0,0
inward,0,0,2,0,0,0,0,0,0,0,0,0,0
vulture,0,0,0,0,0,0,1,0,0,0,0,0,0
lay,0,0,0,0,0,0,1,0,0,0,0,50,0
clawlike,1,0,0,0,0,0,0,0,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,0,0,2,0
block,0,0,0,0,0,0,1,0,0,0,0,5,0
immovable,1,0,0,0,0,0,0,0,0,0,0,0,0
spirit,0,0,0,0,0,0,12,0,0,0,0,0,0
abode,0,0,0,0,0,0,3,0,0,0,0,1,0
visible,3,0,0,0,0,0,0,0,0,0,0,0,0
unheeded,1,0,0,0,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,0,0,7,0
entry,0,0,0,0,0,0,2,0,0,0,0,0,0
harden,0,0,0,0,0,0,0,0,0,0,0,3,0
thrust,0,0,0,0,0,0,3,0,0,0,0,14,0
jerk,0,0,0,0,0,0,1,0,0,0,0,1,0
stagger,0,0,0,0,0,0,0,0,0,0,0,7,0
breast,0,0,0,0,0,0,14,0,0,0,0,0,0
greatly,0,0,4,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,0,19,0,0,0,0,44,0
sudden,13,0,0,0,0,0,0,0,0,0,0,0,0
phial,0,0,0,0,0,0,6,0,0,0,0,0,0
quicken,0,0,0,0,0,0,0,0,0,0,0,1,0
flee,0,0,0,0,0,0,0,0,0,0,0,36,0
monstrous,1,0,0,0,0,0,0,0,0,0,0,0,0
watcher,0,0,0,0,0,0,6,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,0,12,0
hideous,11,0,0,0,0,0,0,0,0,0,0,0,0
glitter,0,0,0,0,0,0,2,0,0,0,0,5,0
quail,0,0,0,0,0,0,0,0,0,0,0,5,0
waver,0,0,0,0,0,0,0,0,0,0,0,11,0
crumble,0,0,0,0,0,0,0,0,0,0,0,5,0
bosom,0,0,0,0,0,0,1,0,0,0,0,0,0
steel,0,0,0,0,0,0,9,0,0,0,0,0,0
snap,0,0,0,0,0,0,0,0,0,0,0,5,0
renew,0,0,0,0,0,0,0,0,0,0,0,14,0
shrill,2,0,0,0,0,0,0,0,0,0,0,0,0
echo,0,0,0,0,0,0,2,0,0,0,0,7,0
bell,0,0,0,0,0,0,11,0,0,0,0,0,0
clang,0,0,0,0,0,0,0,0,0,0,0,3,0
single,11,0,0,0,0,0,0,0,0,0,0,1,0
stroke,0,0,0,0,0,0,13,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,0,1,0,0,0,0
tell,1,0,0,0,0,0,1,0,0,0,0,65,0
warrior,0,0,0,0,0,0,4,0,0,0,0,0,0
call,0,0,0,0,0,0,1,0,0,0,0,100,0
elf,0,0,0,0,0,0,6,0,0,0,0,0,0
sting,0,0,0,0,0,0,4,0,0,0,0,1,0
blue,6,0,0,0,0,0,2,0,0,0,0,0,0
courtyard,0,0,0,0,0,0,2,0,0,0,0,0,0
pavement,0,0,0,0,0,0,1,0,0,0,0,0,0
strew,0,0,0,0,0,0,0,0,0,0,0,1,0
archer,0,0,0,0,0,0,4,0,0,0,0,0,0
knife,0,0,0,0,0,0,17,0,0,0,0,1,0
stick,0,0,0,0,0,0,0,0,0,0,0,6,0
back,0,0,0,0,0,0,4,0,0,0,0,3,0
singly,1,0,0,0,0,0,0,0,0,0,0,0,0
hew,0,0,0,0,0,0,0,0,0,0,0,5,1
pair,0,0,0,0,0,0,3,0,0,0,0,0,0
grapple,0,0,0,0,0,0,0,0,0,0,0,1,0
dead,46,0,0,0,0,0,2,0,0,0,0,0,0
throe,0,0,0,0,0,0,1,0,0,0,0,0,0
stabbing,0,0,0,0,0,0,2,0,0,0,0,0,0
throttle,0,0,0,0,0,0,0,0,0,0,0,3,0
biting,0,0,0,0,0,0,1,0,0,0,0,0,0
slippery,1,0,0,0,0,0,0,0,0,0,0,0,0
livery,0,0,0,0,0,0,1,0,0,0,0,0,0
notice,0,0,0,0,0,0,6,0,0,0,0,4,0
mark,0,0,0,0,0,0,4,0,0,0,0,11,0
moon,0,0,0,0,0,0,2,0,0,0,0,0,0
disfigure,0,0,0,0,0,0,0,0,0,0,0,1,0
ghastly,2,0,0,0,0,0,0,0,0,0,0,0,0
death,0,0,0,0,0,0,44,0,0,0,0,0,0
closely,0,0,9,0,0,0,0,0,0,0,0,0,0
threshold,0,0,0,0,0,0,5,0,0,0,0,0,0
loss,0,0,0,0,0,0,19,0,0,0,0,0,0
echoing,1,0,0,0,0,0,0,0,0,0,0,0,0
dimly,0,0,4,0,0,0,0,0,0,0,0,0,0
torch,0,0,0,0,0,0,10,0,0,0,0,0,0
flare,0,0,0,0,0,0,0,0,0,0,0,2,0
bracket,0,0,0,0,0,0,2,0,0,0,0,0,0
distant,4,0,0,0,0,0,0,0,0,0,0,0,0
gloom,0,0,0,0,0,0,6,0,0,0,0,0,0
opening,0,0,0,0,0,0,9,0,0,0,0,0,0
sprawl,0,0,0,0,0,0,0,0,0,0,0,4,0
floor,0,0,0,0,0,0,15,0,0,0,0,0,0
captain,0,0,0,0,0,0,36,0,0,0,0,0,0
talk,0,0,0,0,0,0,10,0,0,0,0,19,0
alive,14,0,0,0,0,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,9,0,0,0,0,0,0
backwards,0,0,2,0,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,59,0
advance,0,0,0,0,0,0,1,0,0,0,0,3,0
reluctant,3,0,0,0,0,0,0,0,0,0,0,0,0
terror,0,0,0,0,0,0,9,0,0,0,0,0,0
grip,0,0,0,0,0,0,1,0,0,0,0,3,0
rap,0,0,0,0,0,0,1,0,0,0,0,0,0
slapping,0,0,0,0,0,0,2,0,0,0,0,0,0
emptiness,0,0,0,0,0,0,1,0,0,0,0,0,0
dank,1,0,0,0,0,0,0,0,0,0,0,0,0
torchlight,0,0,0,0,0,0,4,0,0,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,0,0,4,0
doorway,0,0,0,0,0,0,3,0,0,0,0,0,0
screw,0,0,0,0,0,0,0,0,0,0,0,1,0
welcome,3,0,0,0,0,1,8,0,0,0,0,10,0
fight,0,0,0,0,0,0,3,0,0,0,0,25,0
brooding,4,0,0,0,0,0,0,0,0,0,0,0,0
uncertainty,0,0,0,0,0,0,1,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,0,12,0
pain,0,0,0,0,0,0,22,0,0,0,0,1,0
arched,1,0,0,0,0,0,0,0,0,0,0,0,0
rightly,0,0,4,0,0,0,0,0,0,0,0,0,0
choke,0,0,0,0,0,0,0,0,0,0,0,5,0
shriek,0,0,0,0,0,0,4,0,0,0,0,1,0
short,31,0,8,0,0,0,0,0,0,0,0,0,0
haste,0,0,0,0,0,0,8,0,0,0,0,0,0
stairway,0,0,0,0,0,0,3,0,0,0,0,0,0
slow,9,0,3,0,0,0,0,0,0,0,0,0,0
restrain,0,0,0,0,0,0,0,0,0,0,0,5,0
clutch,0,0,0,0,0,0,0,0,0,0,0,12,0
clasp,0,0,0,0,0,0,0,0,0,0,0,9,0
clatter,0,0,0,0,0,0,2,0,0,0,0,1,0
pace,0,0,0,0,0,0,13,0,0,0,0,1,0
lift,0,0,0,0,0,0,0,0,0,0,0,20,0
gasp,0,0,0,0,0,0,6,0,0,0,0,11,0
bloodshot,1,0,0,0,0,0,0,0,0,0,0,0,0
silent,20,0,0,0,0,0,0,0,0,0,0,0,0
cloak,0,0,0,0,0,0,27,0,0,0,0,1,0
grey,48,0,0,0,0,0,5,0,0,0,0,0,0
loom,0,0,0,0,0,0,0,0,0,0,0,7,0
conceal,0,0,0,0,0,0,0,0,0,0,0,4,0
nameless,1,0,0,0,0,0,0,0,0,0,0,0,0
menace,0,0,0,0,0,0,3,0,0,0,0,0,0
doom,0,0,0,0,0,0,25,0,0,0,0,2,0
crouch,0,0,0,0,0,0,0,0,0,0,0,6,0
yelp,0,0,0,0,0,0,3,0,0,0,0,0,0
dog,0,0,0,0,0,0,5,0,0,0,0,0,0
hearten,0,0,0,0,0,0,0,0,0,0,0,2,0
tail,0,0,0,0,0,0,1,0,0,0,0,0,0
unexpected,3,0,0,0,0,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,0,4,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,115,0
chase,0,0,0,0,0,0,1,0,0,0,0,3,0
yes,0,0,0,0,0,30,0,0,0,0,0,0,0
loose,3,0,0,0,0,0,0,0,0,0,0,2,0
skin,0,0,0,0,0,0,7,0,0,0,0,1,0
haunt,0,0,0,0,0,0,1,0,0,0,0,0,0
nimble,2,0,0,0,0,0,0,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0,7,0
stranger,0,0,0,0,0,0,7,0,0,0,0,0,0
hungry,8,0,0,0,0,0,0,0,0,0,0,0,0
weary,26,0,0,0,0,0,0,0,0,0,0,1,0
winding,1,0,0,0,0,0,0,0,0,0,0,0,0
yell,0,0,0,0,0,0,5,0,0,0,0,4,0
die,0,0,0,0,0,0,0,0,0,0,0,72,0
plod,0,0,0,0,0,0,0,0,0,0,0,5,0
deal,0,0,0,0,0,0,6,0,0,0,0,21,0
tighten,0,0,0,0,0,0,0,0,0,0,0,1,0
belt,0,0,0,0,0,0,8,0,0,0,0,0,0
dislike,0,0,0,0,0,0,1,0,0,0,0,2,0
nearly,0,0,23,0,0,0,0,0,0,0,0,0,0
job,0,0,0,0,0,0,9,0,0,0,0,0,0
little,107,0,10,0,0,0,0,0,0,0,0,0,0
rat,0,0,0,0,0,0,6,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,0,23,0
hit,0,0,0,0,0,0,0,0,0,0,0,2,0
meaning,0,0,0,0,0,0,9,0,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,0,0,12,0
horrible,6,0,0,0,0,0,0,0,0,0,0,0,0
sob,0,0,0,0,0,0,0,0,0,0,0,1,0
shall,0,0,0,109,0,0,0,0,1,0,0,0,0
occasional,1,0,0,0,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,0,5,0,0,0,0,1,0
quietly,0,0,11,0,0,0,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,2,0,0,0,0,62,0
pump,0,0,0,0,0,0,0,0,0,0,0,1,0
bend,0,0,0,0,0,0,7,0,0,0,0,13,0
loud,11,0,1,0,0,0,0,0,0,0,0,0,1
flat,5,0,0,0,0,0,1,0,0,0,0,0,0
space,0,0,0,0,0,0,4,0,0,0,0,0,0
yard,0,0,0,0,0,0,5,0,0,0,0,0,0
cover,0,0,0,0,0,0,8,0,0,0,0,11,0
domed,1,0,0,0,0,0,0,0,0,0,0,0,0
midst,0,0,0,0,0,0,14,0,0,0,0,0,0
eastward,5,0,22,0,0,0,0,0,0,0,0,0,0
fresh,7,0,0,0,0,0,0,0,0,0,0,0,0
turmoil,0,0,0,0,0,0,4,0,0,0,0,0,0
fiercely,0,0,2,0,0,0,0,0,0,0,0,0,0
mile,0,0,0,0,0,0,31,0,0,0,0,0,0
view,0,0,0,0,0,0,6,0,0,0,0,1,0
base,0,0,0,0,0,0,3,0,0,0,0,0,0
rear,0,0,0,0,0,0,3,0,0,0,0,5,0
crest,0,0,0,0,0,0,3,0,0,0,0,0,0
encircle,0,0,0,0,0,0,0,0,0,0,0,3,0
hill,0,0,0,0,0,0,46,0,0,0,0,0,0
slit,0,0,0,0,0,0,4,0,0,0,0,0,0
fierce,6,0,0,0,0,0,0,0,0,0,0,0,0
sever,0,0,0,0,0,0,0,0,0,0,0,2,0
scatter,0,0,0,0,0,0,0,0,0,0,0,7,0
limb,0,0,0,0,0,0,7,0,0,0,0,0,0
stink,0,0,0,0,0,0,0,0,0,0,0,2,0
snarl,0,0,0,0,0,0,2,0,0,0,0,7,0
send,0,0,0,0,0,0,0,0,0,0,0,57,0
dart,0,0,0,0,0,0,0,0,0,0,0,5,0
hiding,0,0,0,0,0,0,11,0,0,0,0,0,0
anger,0,0,0,0,0,0,6,0,0,0,0,0,0
brutal,2,0,0,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,0,88,0
curse,0,0,0,0,0,0,3,0,0,0,0,9,0
maggot,0,0,0,0,0,0,3,0,0,0,0,0,0
damaged,1,0,0,0,0,0,0,0,0,0,0,0,0
safe,13,0,1,0,0,0,0,0,0,0,0,0,0
flout,0,0,0,0,0,0,0,0,0,0,0,1,0
mistaken,1,0,0,0,0,0,0,0,0,0,0,0,0
squeeze,0,0,0,0,0,0,0,0,0,0,0,1,0
new,52,0,0,0,0,0,0,0,0,0,0,0,0
lad,0,0,0,0,0,0,14,0,0,0,0,0,0
surlily,0,0,1,0,0,0,0,0,0,0,0,0,0
swine,0,0,0,0,0,0,1,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,0,0,29,0
hurt,0,0,0,0,0,0,7,0,0,0,0,12,0
filthy,6,0,0,0,0,0,0,0,0,0,0,0,0
rebel,1,0,0,0,0,0,8,0,0,0,0,0,0
trail,0,0,0,0,0,0,0,0,0,0,0,4,0
string,0,0,0,0,0,0,1,0,0,0,0,1,0
foul,12,0,0,0,0,0,0,0,0,0,0,2,0
name,0,0,0,0,0,0,130,0,0,0,0,19,0
dung,0,0,0,0,0,0,1,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,0,18,0
skulk,0,0,0,0,0,0,0,0,0,0,0,1,0
growl,0,0,0,0,0,0,0,0,0,0,0,5,0
gut,0,0,0,0,0,0,1,0,0,0,0,0,0
going,0,0,0,0,0,0,5,0,0,0,0,0,0
stinking,4,0,0,0,0,0,0,0,0,0,0,0,0
nice,8,0,0,0,0,0,0,0,0,0,0,0,0
mess,0,0,0,0,0,0,2,0,0,0,0,2,0
swag,0,0,0,0,0,0,1,0,0,0,0,0,0
start,0,0,0,0,0,0,1,0,0,0,0,22,0
pinch,0,0,0,0,0,0,1,0,0,0,0,2,0
shirt,0,0,0,0,0,0,8,0,0,0,0,0,0
dangerous,12,0,0,0,0,0,0,0,0,0,0,0,0
spy,0,0,0,0,0,0,5,0,0,0,0,2,0
fighter,0,0,0,0,0,0,3,0,0,0,0,0,0
bloody,1,0,0,0,0,0,0,0,0,0,0,0,0
handed,3,0,0,0,0,0,0,0,0,0,0,0,0
tark,0,0,0,0,0,0,1,0,0,0,0,0,1
hole,0,0,0,0,0,0,17,0,0,0,0,0,0
belly,0,0,0,0,0,0,2,0,0,0,0,0,0
fly,0,0,0,0,0,0,1,0,0,0,0,12,0
arm,0,0,0,0,0,0,31,0,0,0,0,3,0
limp,1,0,0,0,0,0,0,0,0,0,0,1,0
bleed,0,0,0,0,0,0,0,0,0,0,0,3,0
bundle,0,0,0,0,0,0,7,0,0,0,0,0,0
cower,0,0,0,0,0,0,0,0,0,0,0,5,0
glimpse,0,0,0,0,0,0,7,0,0,0,0,1,0
score,0,0,0,0,0,0,9,0,0,0,0,3,0
rend,0,0,0,0,0,0,0,0,0,0,0,3,0
claw,0,0,0,0,0,0,6,0,0,0,0,1,0
smear,0,0,0,0,0,0,0,0,0,0,0,1,0
slaver,0,0,0,0,0,0,1,0,0,0,0,0,0
protrude,0,0,0,0,0,0,0,0,0,0,0,1,0
mouth,0,0,0,0,0,0,20,0,0,0,0,0,0
animal,0,0,0,0,0,0,2,0,0,0,0,0,0
hunt,0,0,0,0,0,0,3,0,0,0,0,11,0
round,6,22,23,0,0,0,1,0,0,0,0,1,0
duck,0,0,0,0,0,0,0,0,0,0,0,2,0
elude,0,0,0,0,0,0,0,0,0,0,0,2,0
disappear,0,0,0,0,0,0,0,0,0,0,0,3,0
pant,0,0,0,0,0,0,0,0,0,0,0,4,0
clench,0,0,0,0,0,0,0,0,0,0,0,1,0
unclenche,0,0,0,0,0,0,0,0,0,0,0,1,0
feebly,0,0,3,0,0,0,0,0,0,0,0,0,0
spit,0,0,0,0,0,0,0,0,0,0,0,2,0
lean,2,0,0,0,0,0,0,0,0,0,0,4,0
stoop,0,0,0,0,0,0,0,0,0,0,0,9,0
amazement,0,0,0,0,0,0,4,0,0,0,0,0,0
crawl,0,0,0,0,0,0,1,0,0,0,0,18,0
headed,2,0,0,0,0,0,0,0,0,0,0,0,0
spear,0,0,0,0,0,0,5,0,0,0,0,0,0
broken,6,0,0,0,0,0,0,0,0,0,0,0,0
haft,0,0,0,0,0,0,1,0,0,0,0,0,0
poise,0,0,0,0,0,0,0,0,0,0,0,1,0
stab,0,0,0,0,0,0,1,0,0,0,0,7,0
hiss,0,0,0,0,0,0,2,0,0,0,0,4,0
tooth,0,0,0,0,0,0,7,0,0,0,0,0,0
hate,0,0,0,0,0,0,2,0,0,0,0,16,0
snake,0,0,0,0,0,0,4,0,0,0,0,0,0
slip,0,0,0,0,0,0,2,0,0,0,0,6,0
twist,0,0,0,0,0,0,0,0,0,0,0,2,0
throat,0,0,0,0,0,0,10,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,0,8,0
fallen,5,0,0,0,0,0,0,0,0,0,0,0,0
stamp,0,0,0,0,0,0,0,0,0,0,0,2,0
trample,0,0,0,0,0,0,0,0,0,0,0,2,0
fury,0,0,0,0,0,0,4,0,0,0,0,0,0
slash,0,0,0,0,0,0,0,0,0,0,0,3,0
satisfied,1,0,0,0,0,0,0,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,0,0,19,0
let,0,0,0,0,0,0,1,0,0,0,0,56,0
gurgle,0,0,0,0,0,0,0,0,0,0,0,1,0
triumph,0,0,0,0,0,0,4,0,0,0,0,0,0
lick,0,0,0,0,0,0,0,0,0,0,0,2,0
lope,0,0,0,0,0,0,0,0,0,0,0,3,0
hardly,0,0,12,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,1,0,0,0,0,6,0
seek,0,0,0,0,0,0,0,0,0,0,0,24,0
probably,0,0,10,0,0,0,0,0,0,0,0,0,0
hidden,7,0,0,0,0,0,0,0,0,0,0,0,0
smite,0,0,0,0,0,0,0,0,0,0,0,8,0
star,0,0,0,0,0,0,32,0,0,0,0,0,0
terrible,11,0,0,0,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,38,0,0,0,0,0,0
dream,0,0,0,0,0,0,14,0,0,0,0,4,0
kind,2,0,0,0,0,0,26,0,0,0,0,0,0
treasure,0,0,0,0,0,0,13,0,0,0,0,0,0
bare,11,0,0,0,0,0,0,0,0,0,0,1,0
fashion,0,0,0,0,0,0,14,0,0,0,0,0,0
heavy,24,0,1,0,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,20,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,0,11,0
remember,0,0,0,0,0,0,0,0,0,0,0,36,0
ponder,0,0,0,0,0,0,0,0,0,0,0,3,0
pursue,0,0,0,0,0,0,0,0,0,0,0,11,0
deed,0,0,0,0,0,0,16,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,11,0
quickly,0,0,15,0,0,0,0,0,0,0,0,0,0
wrong,6,0,0,0,0,0,1,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,19,0
sigh,0,0,0,0,0,0,6,0,0,0,0,14,0
grief,0,0,0,0,0,0,11,0,0,0,0,0,0
stage,0,0,0,0,0,0,7,0,0,0,0,0,0
inside,1,1,3,0,0,0,2,0,0,0,0,0,0
dim,10,0,0,0,0,0,0,0,0,0,0,2,0
appear,0,0,0,0,0,0,0,0,0,0,0,35,0
glimmer,0,0,0,0,0,0,1,0,0,0,0,7,0
gutter,0,0,0,0,0,0,0,0,0,0,0,1,0
fix,0,0,0,0,0,0,1,0,0,0,0,2,0
hurry,0,0,0,0,0,0,4,0,0,0,0,11,0
storey,0,0,0,0,0,0,3,0,0,0,0,0,0
attack,0,0,0,0,0,0,12,0,0,0,0,20,0
finger,0,0,0,0,0,0,10,0,0,0,0,2,0
seize,0,0,0,0,0,0,0,0,0,0,0,8,0
middle,4,0,0,0,0,0,7,0,0,0,0,0,0
filter,0,0,0,0,0,0,0,0,0,0,0,2,0
lock,0,0,0,0,0,0,1,0,0,0,0,12,0
sweat,0,0,0,0,0,0,2,0,0,0,0,3,0
trickle,0,0,0,0,0,0,0,0,0,0,0,4,0
minute,0,0,0,0,0,0,7,0,0,0,0,0,0
spawn,0,0,0,0,0,0,0,0,0,0,0,1,0
touch,0,0,0,0,0,0,1,0,0,0,0,7,0
finally,0,0,8,0,0,0,0,0,0,0,0,0,0
defeated,1,0,0,0,0,0,0,0,0,0,0,0,0
bow,1,0,0,0,0,0,9,0,0,0,0,17,0
horribly,0,0,1,0,0,0,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,0,2,0
sputter,0,0,0,0,0,0,0,0,0,0,0,1,0
tide,0,0,0,0,0,0,3,0,0,0,0,0,0
surprise,0,0,0,0,0,0,10,0,0,0,0,4,0
vain,6,0,0,0,0,0,1,0,0,0,0,0,0
journey,0,0,0,0,0,0,26,0,0,0,0,10,0
sing,0,0,0,0,0,0,2,0,0,0,0,19,0
quavering,1,0,0,0,0,0,0,0,0,0,0,0,0
forlorn,4,0,0,0,0,0,0,0,0,0,0,0,0
possibly,0,0,2,0,0,0,0,0,0,0,0,0,0
mistake,0,0,0,0,0,0,0,0,0,0,0,1,0
song,0,0,0,0,0,0,26,0,0,0,0,0,0
lord,0,0,0,0,0,0,48,0,0,0,0,1,0
murmur,0,0,0,0,0,0,2,0,0,0,0,5,0
childish,1,0,0,0,0,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,3,0,0,0,0,0,0
snatch,0,0,0,0,0,0,1,0,0,0,0,1,0
rhyme,0,0,0,0,0,0,1,0,0,0,0,1,0
fleeting,2,0,0,0,0,0,0,0,0,0,0,0,0
home,0,0,13,0,0,0,24,0,0,0,0,0,0
word,0,0,0,0,0,0,94,0,0,0,0,0,0
unbidden,0,0,1,0,0,0,0,0,0,0,0,0,0
simple,9,0,0,0,0,0,0,0,0,0,0,0,0
western,15,0,0,0,0,0,0,0,0,0,0,0,0
bud,0,0,0,0,0,0,1,0,0,0,0,1,0
water,0,0,0,0,0,0,54,0,0,0,0,0,0
merry,6,0,0,0,0,0,0,0,0,0,0,0,0
finch,0,0,0,0,0,0,1,0,0,0,0,0,0
maybe,0,0,23,0,0,0,0,0,0,0,0,0,0
