word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
mole,0,0,0,0,0,0,25,0,0,0,0,0
work,0,0,0,0,0,0,18,0,0,0,19,0
hard,21,0,24,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,53,0,0,0,0,0
spring,0,0,0,0,0,0,6,0,0,0,10,0
clean,9,0,0,0,0,0,0,0,0,0,7,0
little,127,0,4,0,0,0,0,0,0,0,0,0
home,0,0,29,0,0,0,54,0,0,0,1,0
broom,0,0,0,0,0,0,1,0,0,0,0,0
duster,0,0,0,0,0,0,3,0,0,0,0,0
ladder,0,0,0,0,0,0,1,0,0,0,0,0
step,0,0,0,0,0,0,10,0,0,0,9,0
chair,0,0,0,0,0,0,32,0,0,0,0,0
brush,0,0,0,0,0,0,4,0,0,0,5,0
pail,0,0,0,0,0,0,1,0,0,0,0,0
whitewash,0,0,0,0,0,0,3,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,66,0,0
dust,0,0,0,0,0,0,9,0,0,0,1,0
throat,0,0,0,0,0,0,3,0,0,0,0,0
eye,0,0,0,0,0,0,53,0,0,0,1,0
splash,0,0,0,0,0,0,4,0,0,0,4,0
black,16,0,0,0,0,0,0,0,0,0,0,0
fur,0,0,0,0,0,0,3,0,0,0,0,0
ache,0,0,0,0,0,0,0,0,0,0,3,0
weary,17,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,37,0,0,0,3,0
move,0,0,0,0,0,0,0,0,0,0,22,0
air,0,0,0,0,0,0,51,0,0,0,1,0
earth,0,0,0,0,0,0,15,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,0,0,3,0
dark,29,0,0,0,0,0,0,0,0,0,0,0
lowly,1,0,0,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,0,48,0,0,0,0,0
spirit,0,0,0,0,0,0,17,0,0,0,0,0
divine,2,0,0,0,0,0,0,0,0,0,0,0
discontent,0,0,0,0,0,0,1,0,0,0,0,0
longing,0,0,0,0,0,0,3,0,0,0,0,0
small,41,0,0,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,5,0,0,0,14,0
suddenly,0,0,28,0,0,0,0,0,0,0,0,0
fling,0,0,0,0,0,0,0,0,0,0,16,0
floor,0,0,0,0,0,0,22,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,348,0
bother,0,0,0,0,0,0,4,0,0,0,7,1
blow,0,0,0,0,0,0,1,0,0,0,8,0
hang,0,0,0,0,0,0,1,0,0,0,15,0
cleaning,0,0,0,0,0,0,3,0,0,0,0,0
bolt,0,0,0,0,0,0,2,0,0,0,1,0
wait,0,0,0,0,0,0,0,0,0,0,45,0
coat,0,0,0,0,0,0,7,0,0,0,0,0
call,0,0,0,0,0,0,1,0,0,0,24,0
imperiously,0,0,2,0,0,0,0,0,0,0,0,0
steep,5,0,0,0,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,12,0,0,0,1,0
answer,0,0,0,0,0,0,5,0,0,0,9,0
case,0,0,0,0,0,0,13,0,0,0,0,0
gravelled,1,0,0,0,0,0,0,0,0,0,0,0
carriage,0,0,0,0,0,0,5,0,0,0,0,0
drive,0,0,0,0,0,0,4,0,0,0,13,0
own,0,0,0,0,0,0,0,0,0,0,1,0
animal,0,0,0,0,0,0,144,0,0,0,0,0
residence,0,0,0,0,0,0,4,0,0,0,0,0
near,11,8,18,0,0,0,0,0,0,0,5,0
sun,0,0,0,0,0,0,24,0,0,0,0,0
scrape,0,0,0,0,0,0,2,0,0,0,7,0
scratch,0,0,0,0,0,0,0,0,0,0,5,0
scrabble,0,0,0,0,0,0,0,0,0,0,2,0
scrooge,0,0,0,0,0,0,0,0,0,0,2,0
busily,0,0,8,0,0,0,0,0,0,0,0,0
paw,0,0,0,0,0,0,38,0,0,0,1,0
mutter,0,0,0,0,0,0,0,0,0,0,9,0
pop,0,0,0,0,0,0,1,0,0,0,2,0
snout,0,0,0,0,0,0,2,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,203,0
sunlight,0,0,0,0,0,0,3,0,0,0,0,0
find,0,0,0,0,0,0,1,0,0,0,98,0
roll,0,0,0,0,0,0,2,0,0,0,10,0
warm,16,0,0,0,0,0,0,0,0,0,6,0
grass,0,0,0,0,0,0,13,0,0,0,0,0
great,81,0,0,0,0,0,0,0,0,0,0,0
meadow,0,0,0,0,0,0,12,0,0,0,0,0
fine,22,0,1,0,0,0,1,0,0,0,0,0
well,13,0,21,0,0,0,0,0,0,0,1,0
whitewashing,0,0,0,0,0,0,1,0,0,0,0,0
sunshine,0,0,0,0,0,0,7,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,0,11,0
hot,20,0,0,0,0,0,0,0,0,0,0,0
soft,12,0,0,0,0,0,0,0,0,0,0,0
breeze,0,0,0,0,0,0,5,0,0,0,0,0
caress,0,0,0,0,0,0,0,0,0,0,5,0
heated,2,0,0,0,0,0,0,0,0,0,0,0
brow,0,0,0,0,0,0,6,0,0,0,0,0
seclusion,0,0,0,0,0,0,1,0,0,0,0,0
cellarage,0,0,0,0,0,0,1,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,31,0
long,64,0,40,0,0,0,0,0,0,0,0,0
carol,0,0,0,0,0,0,4,0,0,0,0,0
happy,22,0,0,0,0,0,0,0,0,0,0,0
bird,0,0,0,0,0,0,18,0,0,0,0,0
fall,0,0,0,0,0,0,2,0,0,0,36,0
dulled,1,0,0,0,0,0,0,0,0,0,0,0
hearing,0,0,0,0,0,0,1,0,0,0,0,0
like,4,61,0,0,0,0,1,0,0,0,42,0
shout,0,0,0,0,0,0,4,0,0,0,17,0
jump,0,0,0,0,0,0,1,0,0,0,18,0
leg,0,0,0,0,0,0,37,0,0,0,0,0
joy,0,0,0,0,0,1,16,0,0,0,0,0
living,0,0,0,0,0,0,1,0,0,0,0,0
delight,0,0,0,0,0,0,4,0,0,0,1,0
pursue,0,0,0,0,0,0,0,0,0,0,4,0
way,0,0,0,0,0,0,109,0,0,0,0,0
reach,0,0,0,0,0,0,1,0,0,0,27,0
hedge,0,0,0,0,0,0,15,0,0,0,0,0
hold,0,0,0,0,0,0,5,0,0,0,49,0
elderly,1,0,0,0,0,0,0,0,0,0,0,0
rabbit,0,0,0,0,0,0,13,0,0,0,0,0
gap,0,0,0,0,0,0,2,0,0,0,0,0
sixpence,0,0,0,0,0,0,5,0,0,0,0,0
privilege,0,0,0,0,0,0,1,0,0,0,0,0
pass,0,0,0,0,0,0,1,0,0,0,46,0
private,3,0,0,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,0,50,0,0,0,0,0
bowl,0,0,0,0,0,0,1,0,0,0,1,0
instant,2,0,0,0,0,0,6,0,0,0,0,0
impatient,2,0,0,0,0,0,0,0,0,0,0,0
contemptuous,1,0,0,0,0,0,0,0,0,0,0,0
trot,0,0,0,0,0,0,2,0,0,0,6,0
chaff,0,0,0,0,0,0,3,0,0,0,3,0
peep,0,0,0,0,0,0,1,0,0,0,3,0
hurriedly,0,0,5,0,0,0,0,0,0,0,0,0
hole,0,0,0,0,0,0,33,0,0,0,0,0
row,0,0,0,0,0,0,6,0,0,0,11,0
onion,0,0,0,0,0,0,5,0,0,0,0,0
sauce,0,0,0,0,0,0,2,0,0,0,0,0
remark,0,0,0,0,0,0,8,0,0,0,22,0
jeeringly,0,0,1,0,0,0,0,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,154,0
think,0,0,0,0,0,0,0,0,0,0,112,0
thoroughly,0,0,10,0,0,0,0,0,0,0,0,0
satisfactory,2,0,0,0,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,2,0,0,0,46,0
start,0,0,0,0,0,0,10,0,0,0,15,0
grumble,0,0,0,0,0,0,0,0,0,0,3,0
stupid,5,0,0,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,88,0
remind,0,0,0,0,0,0,0,0,0,0,4,0
usual,12,0,0,0,0,0,0,0,0,0,0,0
course,0,0,13,0,0,0,48,0,0,0,0,0
late,19,0,9,0,0,0,0,0,0,0,0,0
good,136,0,1,0,0,2,6,0,0,0,0,0
true,8,0,0,0,0,0,0,0,0,0,0,0
hither,0,0,2,0,0,0,0,0,0,0,0,0
thither,0,0,3,0,0,0,0,0,0,0,0,0
ramble,0,0,0,0,0,0,4,0,0,0,1,0
hedgerow,0,0,0,0,0,0,5,0,0,0,0,0
copse,0,0,0,0,0,0,3,0,0,0,0,0
build,0,0,0,0,0,0,1,0,0,0,5,0
