word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
dead,19,0,0,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,14,0
doubt,0,0,2,0,0,0,9,0,0,0,2,0
register,0,0,0,0,0,0,1,0,0,0,0,0
burial,0,0,0,0,0,0,2,0,0,0,0,0
sign,0,0,0,0,0,0,2,0,0,0,3,0
clergyman,0,0,0,0,0,0,1,0,0,0,0,0
clerk,0,0,0,0,0,0,16,0,0,0,0,0
undertaker,0,0,0,0,0,0,2,0,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0,0,0
mourner,0,0,0,0,0,0,2,0,0,0,0,0
good,66,0,0,0,0,1,6,0,0,0,0,0
change,0,0,0,0,0,0,6,0,0,0,9,0
choose,0,0,0,0,0,0,0,0,0,0,6,0
hand,0,0,0,0,0,0,78,0,0,0,1,0
old,70,0,0,0,0,0,0,0,0,0,0,0
door,0,0,0,0,0,0,48,0,0,0,0,0
nail,0,0,0,0,0,0,5,0,0,0,0,0
mind,0,0,0,0,0,0,15,0,0,0,5,0
mean,0,0,0,0,0,0,4,0,0,0,12,0
know,0,0,0,0,0,0,0,0,0,0,99,0
knowledge,0,0,0,0,0,0,3,0,0,0,0,0
particularly,0,0,1,0,0,0,0,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,0,3,0
regard,0,0,0,0,0,0,0,0,0,0,3,0
coffin,0,0,0,0,0,0,1,0,0,0,0,0
piece,0,0,0,0,0,0,6,0,0,0,0,0
ironmongery,0,0,0,0,0,0,1,0,0,0,0,0
trade,0,0,0,0,0,0,3,0,0,0,0,0
wisdom,0,0,0,0,0,0,1,0,0,0,0,0
ancestor,0,0,0,0,0,0,1,0,0,0,0,0
simile,0,0,0,0,0,0,1,0,0,0,0,0
unhallowed,1,0,0,0,0,0,0,0,0,0,0,0
shall,0,0,0,16,0,0,0,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,0,0,2,0
country,0,0,0,0,0,0,3,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,2,0
repeat,0,0,0,0,0,0,0,0,0,0,6,0
emphatically,0,0,1,0,0,0,0,0,0,0,0,0
course,0,0,4,0,0,0,4,0,0,0,0,0
