word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
degree,0,0,0,0,0,0,1,0,0,0,0,0,0
end,0,0,0,0,0,0,20,0,0,0,0,1,0
heart,0,0,0,0,0,0,36,0,0,0,0,0,0
leave,0,0,0,0,0,0,5,0,0,0,0,28,0
bidding,0,0,0,0,0,0,1,0,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,0,0,19,0
scarce,3,0,0,0,0,0,0,0,0,0,0,0,0
suddenly,0,0,18,0,0,0,0,0,0,0,0,0,0
rusted,1,0,0,0,0,0,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,0,0,52,0
unable,7,0,0,0,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,27,0,0,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,0,0,16,0
rescue,0,0,0,0,0,0,2,0,0,0,0,3,0
free,9,0,0,0,0,0,0,0,0,0,0,1,0
care,0,0,0,0,0,0,2,0,0,0,0,20,0
rust,0,0,0,0,0,0,0,0,0,0,0,18,0
house,0,0,0,0,0,0,56,0,0,0,0,0,0
cyclone,0,0,0,0,0,0,1,0,0,0,0,0,0
fortunately,0,0,3,0,0,0,0,0,0,0,0,0,0
land,0,0,0,0,0,0,5,0,0,0,0,4,0
smash,0,0,0,0,0,0,0,0,0,0,0,3,0
flat,5,0,0,0,0,0,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,0,0,0,0,1,0
turn,0,0,0,0,0,0,3,0,0,0,0,30,0
dust,0,0,0,0,0,0,5,0,0,0,0,2,0
scatter,0,0,0,0,0,0,0,0,0,0,0,6,0
direction,0,0,0,0,0,0,14,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,0,0,25,0
stock,0,0,0,0,0,0,2,0,0,0,0,0,0
instead,0,0,5,0,0,0,0,0,0,0,0,0,0
heartless,1,0,0,0,0,0,0,0,0,0,0,0,0
loving,2,0,0,0,0,0,0,0,0,0,0,0,0
short,7,0,4,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,0,2,0
musingly,0,0,1,0,0,0,0,0,0,0,0,0,0
fool,0,0,0,0,0,0,1,0,0,0,0,1,0
demand,0,0,0,0,0,0,0,0,0,0,0,5,0
unkind,1,0,0,0,0,0,0,0,0,0,0,0,0
desert,0,0,0,0,0,0,1,0,0,0,0,2,0
trouble,0,0,0,0,0,0,11,0,0,0,0,0,0
empress,0,0,0,0,0,0,1,0,0,0,0,0,0
surprised,9,0,0,0,0,0,0,0,0,0,0,0,0
frank,2,0,0,0,0,0,0,0,0,0,0,0,0
speech,0,0,0,0,0,0,8,0,0,0,0,0,0
hard,14,0,11,0,0,0,0,0,0,0,0,0,0
wag,0,0,0,0,0,0,0,0,0,0,0,2,0
stuffed,3,0,0,0,0,0,0,0,0,0,0,0,0
positive,4,0,0,0,0,0,0,0,0,0,0,0,0
tone,0,0,0,0,0,0,13,0,0,0,0,0,0
winkie,0,0,0,0,0,0,3,0,0,0,0,0,0
surely,0,0,6,0,0,0,0,0,0,0,0,0,0
late,3,0,0,0,0,0,0,0,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,0,0,5,0
duty,0,0,0,0,0,0,13,0,0,0,0,0,0
fault,0,0,0,0,0,0,6,0,0,0,0,0,0
proper,9,0,0,0,0,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,1,0,0,0,0,2,0
faithfulness,0,0,0,0,0,0,1,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,4,0
errand,0,0,0,0,0,0,11,0,0,0,0,0,0
course,0,0,12,0,0,0,13,0,0,0,0,0,0
plead,0,0,0,0,0,0,0,0,0,0,0,7,0
eager,3,0,0,0,0,0,0,0,0,0,0,0,0
party,0,0,0,0,0,0,14,0,0,0,0,0,0
shirk,0,0,0,0,0,0,0,0,0,0,0,1,0
point,0,0,0,0,0,0,1,0,0,0,0,5,0
ought,0,0,0,10,0,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,0,3,0,0,0,0,0,0
idea,0,0,0,0,0,0,16,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,0,10,0
flower,0,0,0,0,0,0,8,0,0,0,0,0,0
instance,0,0,0,0,0,0,2,0,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,0,0,2,0
contrary,0,0,0,0,0,0,1,0,0,0,0,0,0
bugle,0,0,0,0,0,0,3,0,0,0,0,0,0
action,0,0,0,0,0,0,5,0,0,0,0,0,0
act,0,0,0,0,0,0,0,0,0,0,0,3,0
case,0,0,0,0,0,0,13,0,0,0,0,0,0
obey,0,0,0,0,0,0,0,0,0,0,0,5,0
embark,0,0,0,0,0,0,0,0,0,0,0,1,0
ready,6,0,0,0,0,0,0,0,0,0,0,0,0
preparation,0,0,0,0,0,0,3,0,0,0,0,0,0
early,0,0,1,0,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,0,6,0
walk,0,0,0,0,0,0,4,0,0,0,0,18,0
garden,0,0,0,0,0,0,15,0,0,0,0,0,0
fountain,0,0,0,0,0,0,1,0,0,0,0,0,0
bird,0,0,0,0,0,0,28,0,0,0,0,0,0
perch,0,0,0,0,0,0,5,0,0,0,0,14,0
branch,0,0,0,0,0,0,10,0,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,0,0,0,6,0
song,0,0,0,0,0,0,2,0,0,0,0,0,0
note,0,0,0,0,0,0,3,0,0,0,0,0,0
clever,12,0,0,0,0,0,0,0,0,0,0,0,0
breakfast,0,0,0,0,0,0,22,0,0,0,0,0,0
sweet,14,0,0,0,0,0,0,0,0,0,0,0,0
fresh,4,0,0,0,0,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,0,3,0,0,0,0,0,0
suit,0,0,0,0,0,0,2,0,0,0,0,2,0
clothe,0,0,0,0,0,0,8,0,0,0,0,2,0
fill,0,0,0,0,0,0,0,0,0,0,0,12,0
coat,0,0,0,0,0,0,2,0,0,0,0,0,0
button,0,0,0,0,0,0,1,0,0,0,0,1,0
tight,0,0,2,0,0,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,0,0,0,2,0
rope,0,0,0,0,0,0,1,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,0,0,0,9,0
waist,0,0,0,0,0,0,4,0,0,0,0,0,0
hold,0,0,0,0,0,0,3,0,0,0,0,10,0
shape,0,0,0,0,0,0,32,0,0,0,0,2,0
prevent,0,0,0,0,0,0,0,0,0,0,0,5,0
sag,0,0,0,0,0,0,0,0,0,0,0,3,0
gunnysack,0,0,0,0,0,0,1,0,0,0,0,0,0
bran,0,0,0,0,0,0,2,0,0,0,0,0,0
nose,0,0,0,0,0,0,5,0,0,0,0,0,0
mouth,0,0,0,0,0,0,6,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,0,9,0
white,6,0,0,0,0,0,0,0,0,0,0,0,0
cotton,0,0,0,0,0,0,1,0,0,0,0,0,0
glove,0,0,0,0,0,0,3,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,0,21,0
pat,0,0,0,0,0,0,0,0,0,0,0,9,0
awkward,3,0,0,0,0,0,0,0,0,0,0,0,0
movement,0,0,0,0,0,0,3,0,0,0,0,0,0
decidedly,0,0,1,0,0,0,0,0,0,0,0,0,0
wobbly,5,0,0,0,0,0,0,0,0,0,0,0,0
important,8,0,0,0,0,0,0,0,0,0,0,0,0
knapsack,0,0,0,0,0,0,7,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,10,0,0,0,0,1,0
sharp,8,0,0,0,0,0,0,0,0,0,0,0,0
brightly,0,0,2,0,0,0,0,0,0,0,0,0,0
polished,4,0,0,0,0,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,3,0,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,0,0,1,0
absence,0,0,0,0,0,0,1,0,0,0,0,0,0
matter,0,0,0,0,0,0,8,0,0,0,0,1,0
fact,0,0,0,0,0,0,7,0,0,0,0,0,0
welfare,0,0,0,0,0,0,1,0,0,0,0,0,0
subject,0,0,0,0,0,0,4,0,0,0,0,0,0
king,0,0,0,0,0,0,10,0,0,0,0,0,0
title,0,0,0,0,0,0,1,0,0,0,0,0,0
real,5,0,0,0,0,0,0,0,0,0,0,0,0
power,0,0,0,0,0,0,23,0,0,0,0,0,0
law,0,0,0,0,0,0,1,0,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,0,3,0
easy,9,0,0,0,0,0,0,0,0,0,0,0,0
abide,0,0,0,0,0,0,0,0,0,0,0,1,0
anxiously,0,0,5,0,0,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,0,0,0,0,0,2,0
coming,0,0,0,0,0,0,1,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0,0,25,0
path,0,0,0,0,0,0,28,0,0,0,0,0,0
eastward,0,0,1,0,0,0,1,0,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,0,0,0,4,0
try,0,0,0,0,0,0,0,0,0,0,0,42,0
possible,7,0,0,0,0,0,0,0,0,0,0,0,0
approvingly,0,0,2,0,0,0,0,0,0,0,0,0,0
bad,13,0,1,0,0,0,0,0,0,0,0,0,0
kindness,0,0,0,0,0,0,2,0,0,0,0,0,0
intelligent,2,0,0,0,0,0,0,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,0,0,7,0
proudly,0,0,4,0,0,0,0,0,0,0,0,0,0
gown,0,0,0,0,0,0,2,0,0,0,0,0,0
ruffle,0,0,0,0,0,0,1,0,0,0,0,0,0
tuck,0,0,0,0,0,0,1,0,0,0,0,2,0
slipper,0,0,0,0,0,0,1,0,0,0,0,0,0
earring,0,0,0,0,0,0,1,0,0,0,0,0,0
bracelet,0,0,0,0,0,0,2,0,0,0,0,0,0
crown,0,0,0,0,0,0,2,0,0,0,0,0,0
fond,2,0,0,0,0,0,0,0,0,0,0,0,0
finery,0,0,0,0,0,0,1,0,0,0,0,0,0
leader,0,0,0,0,0,0,1,0,0,0,0,0,0
engaged,1,0,0,0,0,0,0,0,0,0,0,0,0
delicate,2,0,0,0,0,0,0,0,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,0,0,10,0
lover,0,0,0,0,0,0,1,0,0,0,0,0,0
confess,0,0,0,0,0,0,0,0,0,0,0,3,0
few,1,0,0,0,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,1,0,0,0,0,0,0
meeting,0,0,0,0,0,0,1,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,0,19,0
control,0,0,0,0,0,0,0,0,0,0,0,1,0
joy,0,0,0,0,0,0,3,0,0,0,0,0,0
reunion,0,0,0,0,0,0,1,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,0,0,4,0
rightly,0,0,1,0,0,0,0,0,0,0,0,0,0
tongue,0,0,0,0,0,0,2,0,0,0,0,0,0
trifle,0,0,0,0,0,0,1,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,0,0,12,0
gravely,0,0,3,0,0,0,0,0,0,0,0,0,0
map,0,0,0,0,0,0,1,0,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,0,0,4,0
west,0,0,0,0,0,0,1,0,0,0,0,0,0
east,0,0,0,0,0,0,5,0,0,0,0,0,0
directly,0,0,2,0,0,0,0,0,0,0,0,0,0
lie,0,0,0,0,0,0,0,0,0,0,0,15,0
north,0,0,0,0,0,0,2,0,0,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,0,0,13,0
dangerous,9,0,0,0,0,0,0,0,0,0,0,0,0
northland,0,0,0,0,0,0,1,0,0,0,0,0,0
pleasant,11,0,0,0,0,0,0,0,0,0,0,0,0
careful,4,0,0,0,0,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,0,9,0
south,0,0,5,0,0,0,1,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,6,0
wobble,0,0,0,0,0,0,0,0,0,0,0,2,0
funny,5,0,0,0,0,0,0,0,0,0,0,0,0
haphazard,1,0,0,0,0,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,0,12,0
pace,0,0,0,0,0,0,2,0,0,0,0,0,0
coward,0,0,0,0,0,0,1,0,0,0,0,0,0
red,3,0,0,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,13,0,0,0,0,6,0
overcome,0,0,0,0,0,0,0,0,0,0,0,2,0
safe,9,0,0,0,0,0,0,0,0,0,0,0,0
determined,1,0,0,0,0,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,0,1,0,0,0,0,13,0
necessary,3,0,0,0,0,0,0,0,0,0,0,0,0
acquainted,1,0,0,0,0,0,0,0,0,0,0,0,0
harm,0,0,0,0,0,0,2,0,0,0,0,2,0
assumed,1,0,0,0,0,0,0,0,0,0,0,0,0
carelessness,0,0,0,0,0,0,1,0,0,0,0,0,0
interesting,7,0,0,0,0,0,0,0,0,0,0,0,0
willing,8,0,0,0,0,0,0,0,0,0,0,0,0
venture,0,0,0,0,0,0,0,0,0,0,0,5,0
northeast,0,0,0,0,0,0,1,0,0,0,0,0,0
great,44,0,1,0,0,0,0,0,0,0,0,0,0
respect,0,0,0,0,0,0,2,0,0,0,0,0,0
luck,0,0,0,0,0,0,3,0,0,0,0,0,0
entertain,0,0,0,0,0,0,0,0,0,0,0,3,0
halt,0,0,0,0,0,0,0,0,0,0,0,10,0
permit,0,0,0,0,0,0,0,0,0,0,0,8,0
rest,0,0,0,0,0,0,15,0,0,0,0,2,0
common,5,0,0,0,0,0,0,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,0,1,0
soundly,0,0,1,0,0,0,0,0,0,0,0,0,0
smoking,0,0,0,0,0,0,1,0,0,0,0,0,0
hot,5,0,0,0,0,0,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,7,0
deal,0,0,0,0,0,0,2,0,0,0,0,0,0
companion,0,0,0,0,0,0,15,0,0,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,0,0,3,0
suffer,0,0,0,0,0,0,0,0,0,0,0,6,0
stomachache,0,0,0,0,0,0,1,0,0,0,0,0,0
glance,0,0,0,0,0,0,0,0,0,0,0,4,0
assent,0,0,0,0,0,0,2,0,0,0,0,0,0
second,1,0,0,0,0,0,2,0,0,0,0,0,0
steadily,0,0,3,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,9,0
poetry,0,0,0,0,0,0,2,0,0,0,0,0,0
poem,0,0,0,0,0,0,1,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,0,1,0
anybody,0,0,0,0,0,0,0,0,2,0,0,0,0
recitation,0,0,0,0,0,0,1,0,0,0,0,0,0
wheat,0,0,0,0,0,0,2,0,0,0,0,0,0
crunkle,0,0,0,0,0,0,0,0,0,0,0,2,0
tender,1,0,0,0,0,0,0,0,0,0,0,0,0
yellow,5,0,0,0,0,0,0,0,0,0,0,0,0
golden,11,0,0,0,0,0,0,0,0,0,0,0,0
flaw,0,0,0,0,0,0,1,0,0,0,0,0,0
stuffing,0,0,0,0,0,0,7,0,0,0,0,0,0
clean,2,0,0,0,0,0,0,0,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0,0,0,0
creak,0,0,0,0,0,0,0,0,0,0,0,1,0
fragrance,0,0,0,0,0,0,2,0,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,0,0,0,9,0
squirt,0,0,0,0,0,0,0,0,0,0,0,1,0
lump,0,0,0,0,0,0,0,0,0,0,0,1,0
bruise,0,0,0,0,0,0,0,0,0,0,0,1,0
pound,0,0,0,0,0,0,0,0,0,0,0,3,0
brain,0,0,0,0,0,0,16,0,0,0,0,0,0
mixed,4,0,0,0,0,0,0,0,0,0,0,0,0
change,0,0,0,0,0,0,1,0,0,0,0,19,0
lot,0,0,0,0,0,0,11,0,0,0,0,0,0
inside,0,2,4,0,0,0,4,0,0,0,0,0,0
musty,2,0,0,0,0,0,0,0,0,0,0,0,0
muss,0,0,0,0,0,0,0,0,0,0,0,2,0
dusty,1,0,0,0,0,0,0,0,0,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,5,0,0,0,0,0,0
traveler,0,0,0,0,0,0,18,0,0,0,0,0,0
guide,0,0,0,0,0,0,1,0,0,0,0,6,0
purple,9,0,0,0,0,0,1,0,0,0,0,0,0
grass,0,0,0,0,0,0,9,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,0,5,0
dwell,0,0,0,0,0,0,0,0,0,0,0,3,0
unknown,5,0,0,0,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,0,5,0,0,0,0,0,0
field,0,0,0,0,0,0,10,0,0,0,0,0,0
wild,8,0,0,0,0,0,0,0,0,0,0,0,0
uncultivated,1,0,0,0,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,13,0,0,0,0,0,0
hope,0,0,0,0,0,0,1,0,0,0,0,14,0
dark,6,0,0,0,0,0,6,0,0,0,0,0,0
middle,0,0,0,0,0,0,3,0,0,0,0,0,0
supper,0,0,0,0,0,0,6,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,4,0
pillow,0,0,0,0,0,0,1,0,0,0,0,0,0
dampness,0,0,0,0,0,0,1,0,0,0,0,0,0
dull,0,0,0,0,0,0,0,0,0,0,0,1,0
dew,0,0,0,0,0,0,3,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,5,0
wipe,0,0,0,0,0,0,0,0,0,0,0,1,0
waken,0,0,0,0,0,0,0,0,0,0,0,8,0
daybreak,0,0,0,0,0,0,3,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,0,0,19,0
counsel,0,0,0,0,0,0,0,0,0,0,0,1,0
rub,0,0,0,0,0,0,0,0,0,0,0,3,0
knuckle,0,0,0,0,0,0,2,0,0,0,0,0,0
yawn,0,0,0,0,0,0,1,0,0,0,0,1,0
fully,0,0,2,0,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,0,4,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,0,3,0
freshly,0,0,1,0,0,0,0,0,0,0,0,0,0
open,6,0,2,0,0,0,0,0,0,0,0,26,0
let,0,0,0,0,0,0,0,0,0,0,0,38,0
foolish,7,0,0,0,0,0,0,0,0,0,0,0,0
warning,0,0,0,0,0,0,2,0,0,0,0,0,0
mean,0,0,0,0,0,0,4,0,0,0,0,8,0
protest,0,0,0,0,0,0,2,0,0,0,0,3,0
sensible,2,0,0,0,0,0,0,0,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,0,0,25,0
lifetime,0,0,0,0,0,0,1,0,0,0,0,0,0
afraid,12,0,0,0,0,0,0,0,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,0,0,0,3,0
series,0,0,0,0,0,0,1,0,0,0,0,0,0
circle,0,0,0,0,0,0,8,0,0,0,0,0,0
weapon,0,0,0,0,0,0,3,0,0,0,0,0,0
foe,0,0,0,0,0,0,3,0,0,0,0,0,0
solemnly,0,0,2,0,0,0,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,0,8,0
visit,0,0,0,0,0,0,0,0,0,0,0,8,0
forbidden,1,0,0,0,0,0,0,0,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,0,0,6,0
calmly,0,0,3,0,0,0,0,0,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,0,0,0,3,0
finish,0,0,0,0,0,0,0,0,0,0,0,6,0
dense,2,0,0,0,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,5,0,0,0,0,0,0
vine,0,0,0,0,0,0,5,0,0,0,0,0,0
underbrush,0,0,0,0,0,0,4,0,0,0,0,0,0
thick,9,0,1,0,0,0,0,0,0,0,0,0,0
matted,1,0,0,0,0,0,0,0,0,0,0,0,0
step,0,0,0,0,0,0,3,0,0,0,0,3,0
proceed,0,0,0,0,0,0,0,0,0,0,0,6,0
break,0,0,0,0,0,0,0,0,0,0,0,17,0
presently,0,0,9,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,0,0,16,0
heavy,8,0,0,0,0,0,0,0,0,0,0,0,0
tumble,0,0,0,0,0,0,1,0,0,0,0,7,0
headlong,0,0,1,0,0,0,0,0,0,0,0,0,0
vast,2,0,0,0,0,0,0,0,0,0,0,0,0
cleared,1,0,0,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,5,0,0,0,0,0,0
clearing,0,0,0,0,0,0,4,0,0,0,0,0,0
circular,2,0,0,0,0,0,0,0,0,0,0,0,0
roomy,1,0,0,0,0,0,0,0,0,0,0,0,0
tall,5,0,0,0,0,0,0,0,0,0,0,0,0
dome,0,0,0,0,0,0,4,0,0,0,0,0,0
roof,0,0,0,0,0,0,5,0,0,0,0,0,0
strangely,0,0,1,0,0,0,0,0,0,0,0,0,0
immense,3,0,0,0,0,0,0,0,0,0,0,0,0
natural,13,0,0,0,0,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,5,0,0,0,0,0,0
woodland,0,0,0,0,0,0,2,0,0,0,0,0,0
glow,0,0,0,0,0,0,1,0,0,0,0,2,0
soft,7,0,0,0,0,0,0,0,0,0,0,0,0
light,3,0,0,0,0,0,6,0,0,0,0,3,0
unseen,3,0,0,0,0,0,0,0,0,0,0,0,0
source,0,0,0,0,0,0,3,0,0,0,0,0,0
group,0,0,0,0,0,0,6,0,0,0,0,5,0
dozen,0,0,0,0,0,0,5,0,0,0,0,0,0
creature,0,0,0,0,0,0,31,0,0,0,0,0,0
astonish,0,0,0,0,0,0,0,0,0,0,0,8,0
metal,0,0,0,0,0,0,2,0,0,0,0,0,0
aside,0,1,5,0,0,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0,7,0,0,0,0,0,0
behold,0,0,0,0,0,0,0,0,0,0,0,1,0
round,10,0,0,0,0,0,1,0,0,0,0,0,0
ball,0,0,0,0,0,0,5,0,0,0,0,0,0
exception,0,0,0,0,0,0,1,0,0,0,0,0,0
roundness,0,0,0,0,0,0,1,0,0,0,0,0,0
slight,2,0,0,0,0,0,0,0,0,0,0,0,0
hollow,2,0,0,0,0,0,5,0,0,0,0,0,0
saucer,0,0,0,0,0,0,4,0,0,0,0,0,0
shaped,2,0,0,0,0,0,0,0,0,0,0,0,0
puffy,6,0,0,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,10,0,0,0,0,0,0
skin,0,0,0,0,0,0,11,0,0,0,0,0,0
gray,2,0,0,0,0,0,0,0,0,0,0,0,0
color,0,0,0,0,0,0,6,0,0,0,0,0,0
mere,1,0,0,0,0,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,5,0,0,0,0,0,0
rubber,0,0,0,0,0,0,3,0,0,0,0,0,0
bound,0,0,0,0,0,0,1,0,0,0,0,5,0
move,0,0,0,0,0,0,0,0,0,0,0,11,0
air,0,0,0,0,0,0,18,0,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0,0,0,0,0
wart,0,0,0,0,0,0,4,0,0,0,0,0,0
folk,0,0,0,0,0,0,3,0,0,0,0,0,0
call,0,0,0,0,0,0,1,0,0,0,0,11,0
play,0,0,0,0,0,0,0,0,0,0,0,4,0
task,0,0,0,0,0,0,5,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0,0,5,0
echo,0,0,0,0,0,0,0,0,0,0,0,2,0
loudly,0,0,1,0,0,0,0,0,0,0,0,0,0
intruder,0,0,0,0,0,0,2,0,0,0,0,0,0
forward,0,0,8,0,0,0,0,0,0,0,0,0,0
tremendous,1,0,0,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,0,5,0,0,0,0,0,0
sudden,4,0,0,0,0,0,0,0,0,0,0,0,0
dash,0,0,0,0,0,0,1,0,0,0,0,4,0
swing,0,0,0,0,0,0,0,0,0,0,0,6,0
boxing,0,0,0,0,0,0,1,0,0,0,0,0,0
side,0,0,0,0,0,0,4,0,0,0,0,0,0
onslaught,0,0,0,0,0,0,1,0,0,0,0,0,0
bewilder,0,0,0,0,0,0,0,0,0,0,0,2,0
period,0,0,0,0,0,0,2,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,0,0,10,0
get,0,0,0,0,0,0,0,0,0,0,0,42,0
tendril,0,0,0,0,0,0,1,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,0,3,0
render,0,0,0,0,0,0,0,0,0,0,0,3,0
helpless,5,0,0,0,0,0,0,0,0,0,0,0,0
aha,0,0,0,0,0,1,0,0,0,0,0,0,0
condemn,0,0,0,0,0,0,0,0,0,0,0,4,0
perforate,0,0,0,0,0,0,0,0,0,0,0,2,0
drag,0,0,0,0,0,0,0,0,0,0,0,2,0
captive,0,0,0,0,0,0,4,0,0,0,0,0,0
center,0,0,0,0,0,0,7,0,0,0,0,0,0
domed,1,0,0,0,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,0,0,2,0,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,0,0,1,0
platform,0,0,0,0,0,0,2,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,0,2,0
string,0,0,0,0,0,0,8,0,0,0,0,0,0
upward,0,0,6,0,0,0,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,0,0,2,0
prisoner,0,0,0,0,0,0,22,0,0,0,0,0,0
judge,0,0,0,0,0,0,1,0,0,0,0,4,0
terrible,8,0,0,0,0,0,0,0,0,0,0,0,0
bravely,0,0,5,0,0,0,0,0,0,0,0,0,0
capture,0,0,0,0,0,0,0,0,0,0,0,12,0
pull,0,0,0,0,0,0,0,0,0,0,0,6,0
pretty,16,0,7,0,0,0,0,0,0,0,0,0,0
cord,0,0,0,0,0,0,2,0,0,0,0,0,0
loon,0,0,0,0,0,0,4,0,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,0,3,0
hello,0,0,0,0,0,1,0,0,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,7,0
follower,0,0,0,0,0,0,1,0,0,0,0,0,0
pompously,0,0,1,0,0,0,0,0,0,0,0,0,0
plainly,0,0,3,0,0,0,0,0,0,0,0,0,0
bulge,0,0,0,0,0,0,0,0,0,0,0,1,0
fraid,1,0,0,0,0,0,0,0,0,0,0,0,0
chance,0,0,0,0,0,0,4,0,0,0,0,1,0
accident,0,0,0,0,0,0,7,0,0,0,0,0,0
advice,0,0,0,0,0,0,5,0,0,0,0,0,0
quickly,0,0,10,0,0,0,0,0,0,0,0,0,0
monarch,0,0,0,0,0,0,1,0,0,0,0,0,0
peeved,1,0,0,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,0,2,0,0,0,0,0,0
indignantly,0,0,3,0,0,0,0,0,0,0,0,0,0
responsibility,0,0,0,0,0,0,1,0,0,0,0,0,0
strut,0,0,0,0,0,0,0,0,0,0,0,4,0
forth,0,0,3,0,0,0,0,0,0,0,0,0,0
impressed,1,0,0,0,0,0,0,0,0,0,0,0,0
defiance,0,0,0,0,0,0,1,0,0,0,0,0,0
report,0,0,0,0,0,0,2,0,0,0,0,0,0
instantly,0,0,4,0,0,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,0,0,12,0
astonishment,0,0,0,0,0,0,7,0,0,0,0,0,0
flabby,1,0,0,0,0,0,0,0,0,0,0,0,0
wrinkled,2,0,0,0,0,0,0,0,0,0,0,0,0
