word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
arrive,0,0,0,0,0,0,0,1,0
cometary,1,0,0,0,0,0,0,0,0
asteroidal,2,0,0,0,0,0,0,0,0
magnetic,19,0,0,0,0,0,0,0,0
closely,0,0,2,0,0,0,0,0,0
measurement,0,0,0,0,6,0,0,0,0
resemble,0,0,0,0,0,0,0,7,0
dipolar,3,0,0,0,0,0,0,0,0
orient,0,0,0,0,0,0,0,4,0
existence,0,0,0,0,2,0,0,0,0
conceivably,0,0,1,0,0,0,0,0,0
explanation,0,0,0,0,4,0,0,0,0
example,0,0,0,0,11,0,0,0,0
remanent,2,0,0,0,0,0,0,0,0
magnetism,0,0,0,0,2,0,0,0,0
imprint,0,0,0,0,1,0,0,0,0
ancient,11,0,0,0,0,0,0,0,0
freeze,0,0,0,0,0,0,0,2,0
crustal,6,0,0,0,0,0,0,0,0
cooling,0,0,0,0,3,0,0,0,0
researcher,0,0,0,0,2,0,0,0,0
convince,0,0,0,0,0,0,0,1,0
magnetohydrodynamic,2,0,0,0,0,0,0,0,0
dynamo,0,0,0,0,4,0,0,0,0
mechanism,0,0,0,0,6,0,0,0,0
involve,0,0,0,0,0,0,0,7,0
electrically,0,0,2,0,0,0,0,0,0
fluid,1,0,0,0,4,0,0,0,0
portion,0,0,0,0,8,0,0,0,0
magnetometer,0,0,0,0,1,0,0,0,0
basically,0,0,2,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,1,0
contribution,0,0,0,0,2,0,0,0,0
expect,0,0,0,0,0,0,0,4,0
clear,2,0,1,0,0,0,0,0,0
currently,0,0,2,0,0,0,0,0,0
teardrop,0,0,0,0,2,0,0,0,0
bubble,0,0,0,0,1,0,0,0,0
round,0,0,0,0,0,0,0,1,0
end,0,0,0,0,6,0,0,2,0
sunward,3,0,0,0,0,0,0,0,0
extent,0,0,0,0,6,0,0,0,0
ionosphere,0,0,0,0,7,0,0,0,0
exist,0,0,0,0,0,0,0,8,0
push,0,0,0,0,0,0,0,1,0
boundary,0,0,0,0,8,0,0,0,0
magnetopause,0,0,0,0,2,0,0,0,0
beneath,0,10,0,0,0,0,0,0,0
impinge,0,0,0,0,0,0,0,1,0
occurrence,0,0,0,0,1,0,0,0,0
dramatically,0,0,3,0,0,0,0,0,0
alter,0,0,0,0,0,0,0,7,0
constituent,0,0,0,0,5,0,0,0,0
superficially,0,0,1,0,0,0,0,0,0
heavily,0,0,4,0,0,0,0,0,0
pockmarked,1,0,0,0,0,0,0,0,0
interspersed,1,0,0,0,0,0,0,0,0
flat,5,0,0,0,0,0,0,0,0
intercrater,1,0,0,0,2,0,0,0,0
plain,0,0,0,0,34,0,0,0,0
pervasive,1,0,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,2,0
area,0,0,0,0,25,0,0,0,0
highland,0,0,0,0,11,0,0,0,0
sparsely,0,0,4,0,0,0,0,0,0
smooth,6,0,0,0,0,0,0,1,0
surround,0,0,0,0,0,0,0,10,0
prominent,5,0,0,0,0,0,0,0,0
structure,0,0,0,0,8,0,0,0,0
immense,1,0,0,0,0,0,0,0,0
basin,0,0,0,0,13,0,0,0,0
half,0,0,1,1,2,0,0,0,0
encounter,0,0,0,0,1,0,0,1,0
fully,0,0,2,0,0,0,0,0,0
common,14,0,0,0,0,0,0,0,0
topographic,7,0,0,0,0,0,0,0,0
lunarlike,1,0,0,0,0,0,0,0,0
general,10,0,0,0,0,0,0,0,0
detail,0,0,0,0,2,0,0,0,0
partly,0,0,2,0,0,0,0,0,0
huge,2,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,11,0
factor,0,0,0,0,8,0,0,0,0
contribute,0,0,0,0,0,0,0,5,0
prominence,0,0,0,0,1,0,0,0,0
secondary,1,0,0,0,0,0,0,0,0
distinct,5,0,0,0,0,0,0,0,0
primary,4,0,0,0,0,0,0,0,0
central,5,0,0,0,0,0,0,0,0
peak,0,0,0,0,5,0,0,1,0
slumped,1,0,0,0,0,0,0,0,0
wall,0,0,0,0,1,0,0,0,0
flatten,0,0,0,0,0,0,0,1,0
floor,0,0,0,0,6,0,0,0,0
minimum,2,0,0,0,5,0,0,0,0
diameter,0,0,0,0,10,0,0,0,0
simple,3,0,0,0,0,0,0,0,0
bowl,0,0,0,0,1,0,0,0,0
fresh,3,0,1,0,0,0,0,0,0
content,0,0,0,0,2,0,0,0,0
volatile,7,0,0,0,0,0,0,0,0
velocity,0,0,0,0,10,0,0,0,0
begin,0,0,0,0,0,0,0,8,0
indicative,2,0,0,0,0,0,0,0,0
transition,0,0,0,0,1,0,0,0,0
hallmark,0,0,0,0,1,0,0,0,0
multiring,2,0,0,0,0,0,0,0,0
product,0,0,0,0,1,0,0,0,0
tentatively,0,0,1,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,1,0
laser,0,0,0,0,2,0,0,0,0
altimetry,0,0,0,0,2,0,0,0,0
understanding,0,0,0,0,3,0,0,0,0
scar,0,0,0,0,3,0,0,0,0
opposite,4,1,0,0,0,0,0,0,0
weirdly,0,0,1,0,0,0,0,0,0
contorted,1,0,0,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,2,0
focus,0,0,0,0,1,0,0,1,0
seismic,7,0,0,0,0,0,0,0,0
wave,0,0,0,0,7,0,0,0,0
antipodal,1,0,0,0,0,0,0,0,0
hilly,1,0,0,0,0,0,0,0,0
lineated,1,0,0,0,0,0,0,0,0
elevation,0,0,0,0,17,0,0,0,0
crudely,0,0,2,0,0,0,0,0,0
polygonal,1,0,0,0,0,0,0,0,0
hill,0,0,0,0,2,0,0,0,0
wide,7,0,0,0,0,0,0,0,0
preexisting,1,0,0,0,0,0,0,0,0
disrupt,0,0,0,0,0,0,0,2,0
fracture,0,0,0,0,5,0,0,3,0
create,0,0,0,0,0,0,0,8,0
infilling,0,0,0,0,1,0,0,0,0
smoothly,0,0,2,0,0,0,0,0,0
undulating,1,0,0,0,0,0,0,0,0
ubiquitous,2,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,5,0
canvas,0,0,0,0,1,0,0,0,0
landform,0,0,0,0,7,0,0,0,0
covering,0,0,0,0,1,0,0,0,0
destruction,0,0,0,0,3,0,0,0,0
rough,6,0,0,0,0,0,0,0,0
topography,0,0,0,0,8,0,0,0,0
creation,0,0,0,0,1,0,0,0,0
resurfacing,0,0,0,0,4,0,0,0,0
evidence,0,0,0,0,14,0,0,0,0
resurface,0,0,0,0,0,0,0,2,0
role,0,0,0,0,4,0,0,0,0
strength,0,0,0,0,5,0,0,0,0
ability,0,0,0,0,2,0,0,0,0
relief,0,0,0,0,2,0,0,0,0
sink,0,0,0,0,1,0,0,3,0
second,3,0,1,0,10,0,0,0,0
influence,0,0,0,0,3,0,0,2,0
collect,0,0,0,0,0,0,0,1,0
fill,0,0,0,0,0,0,0,7,0
level,0,0,0,0,13,0,0,0,0
add,0,0,0,0,0,0,0,2,0
interior,3,0,0,0,17,0,0,0,0
behave,0,0,0,0,0,0,0,2,0
manner,0,0,0,0,1,0,0,0,0
fragment,0,0,0,0,9,0,0,1,0
obliterate,0,0,0,0,0,0,0,2,0
blanket,0,0,0,0,2,0,0,3,0
ejecta,0,0,0,0,3,0,0,0,0
ash,0,0,0,0,1,0,0,0,0
volcanism,0,0,0,0,7,0,0,0,0
hypothesis,0,0,0,0,2,0,0,0,0
formation,0,0,0,0,14,0,0,0,0
comparatively,0,0,6,0,0,0,0,0,0
youthful,1,0,0,0,0,0,0,0,0
illuminate,0,0,0,0,0,0,0,2,0
old,10,0,0,0,0,0,0,0,0
brim,0,0,0,0,1,0,0,0,0
widespread,2,0,0,0,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,1,0
obvious,1,0,0,0,0,0,0,0,0
volcano,0,0,0,0,18,0,0,0,0
definitive,1,0,0,0,0,0,0,0,0
determination,0,0,0,0,1,0,0,0,0
implicate,0,0,0,0,0,0,0,1,0
erase,0,0,0,0,0,0,0,1,0
fraction,0,0,0,0,4,0,0,0,0
gain,0,0,0,0,0,0,0,1,0
insight,0,0,0,0,2,0,0,0,0
unseen,1,0,0,0,0,0,0,0,0
working,0,0,0,0,1,0,0,0,0
lobate,3,0,0,0,3,0,0,0,0
cliff,0,0,0,0,2,0,0,0,0
vary,0,0,0,0,0,0,0,12,0
metre,0,0,0,0,17,0,0,0,0
foot,0,0,0,0,8,0,0,0,0
altitude,0,0,0,0,14,0,0,0,0
curved,1,0,0,0,0,0,0,0,0
scalloped,1,0,0,0,0,0,0,0,0
edge,0,0,0,0,2,0,0,0,0
fracturing,0,0,0,0,1,0,0,0,0
faulting,0,0,0,0,4,0,0,0,0
thrust,0,0,0,0,2,0,0,2,0
override,0,0,0,0,0,0,0,1,0
adjacent,2,0,0,0,0,0,0,0,0
fault,0,0,0,0,6,0,0,0,0
limited,1,0,0,0,0,0,0,0,0
local,6,0,0,0,0,0,0,0,0
compressive,1,0,0,0,0,0,0,0,0
imply,0,0,0,0,0,0,0,3,0
contract,0,0,0,0,0,0,0,2,0
globally,0,0,4,0,0,0,0,0,0
number,0,0,0,0,8,0,0,0,0
geometry,0,0,0,0,1,0,0,0,0
yellow,2,0,0,0,1,0,0,0,0
shrinkage,0,0,0,0,1,0,0,0,0
continue,0,0,0,0,0,0,0,6,0
recently,0,0,2,0,0,0,0,0,0
geologic,10,0,0,0,0,0,0,0,0
slowing,0,0,0,0,4,0,0,0,0
initial,1,0,0,0,0,0,0,0,0
latitude,0,0,0,0,17,0,0,0,0
distribute,0,0,0,0,0,0,0,4,0
freezing,2,0,0,0,1,0,0,0,0
totally,0,0,2,0,0,0,0,0,0
fact,0,0,0,0,8,0,0,0,0
geologically,0,0,7,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,1,0
double,2,0,0,0,0,0,0,0,0
ringed,1,0,0,0,0,0,0,0,0
ray,0,0,0,0,3,0,0,0,0
fluorescence,0,0,0,0,1,0,0,0,0
spectra,0,0,0,0,1,0,0,0,0
ratio,0,0,0,0,2,0,0,0,0
silicon,0,0,0,0,4,0,0,0,0
aluminum,0,0,0,0,3,0,0,0,0
rich,14,0,0,0,0,0,0,0,0
feldspar,0,0,0,0,1,0,0,0,0
titanium,0,0,0,0,2,0,0,0,0
scarce,1,0,0,0,0,0,0,0,0
late,3,0,0,0,0,0,0,0,0
puzzle,0,0,0,0,0,0,0,1,0
age,0,0,0,0,11,0,0,0,0
geophysical,1,0,0,0,0,0,0,0,0
hand,0,0,0,0,4,0,0,0,0
tempting,1,0,0,0,0,0,0,0,0
chronology,0,0,0,0,1,0,0,0,0
accurately,0,0,1,0,0,0,0,0,0
date,0,0,0,0,0,0,0,2,0
manned,1,0,0,0,0,0,0,0,0
landing,0,0,0,0,8,0,0,0,0
robotic,2,0,0,0,0,0,0,0,0
analogy,0,0,0,0,1,0,0,0,0
inactive,2,0,0,0,0,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0
presumption,0,0,0,0,1,0,0,0,0
population,0,0,0,0,3,0,0,0,0
building,0,0,0,0,5,0,0,0,0
block,0,0,0,0,6,0,0,0,0
planetesimal,1,0,0,0,11,0,0,0,0
document,0,0,0,0,0,0,0,1,0
final,4,0,0,0,0,0,0,0,0
chapter,0,0,0,0,1,0,0,0,0
occasional,1,0,0,0,0,0,0,0,0
indication,0,0,0,0,4,0,0,0,0
alive,2,0,0,0,0,0,0,0,0
today,0,0,0,0,16,0,0,0,0
partially,0,0,2,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,2,0
complete,1,0,0,0,0,0,0,3,0
shrinking,0,0,0,0,1,0,0,0,0
curve,0,0,0,0,0,0,0,1,0
downward,0,0,2,0,0,0,0,0,0
approach,0,0,0,0,2,0,0,2,0
resolve,0,0,0,0,0,0,0,1,0
apparent,3,0,0,0,0,0,0,0,0
contradiction,0,0,0,0,1,0,0,0,0
die,0,0,0,0,0,0,0,1,0
vulcanoid,0,0,0,0,2,0,0,0,0
bestow,0,0,0,0,0,0,0,1,0
hypothetical,1,0,0,0,0,0,0,0,0
sized,5,0,0,0,0,0,0,0,0
inside,0,2,0,0,0,0,0,0,0
cratere,0,0,0,0,0,0,0,1,0
search,0,0,0,0,1,0,0,1,0
break,0,0,0,0,0,0,0,4,0
catastrophic,2,0,0,0,0,0,0,0,0
collision,0,0,0,0,6,0,0,0,0
solution,0,0,0,0,1,0,0,0,0
thermal,1,0,0,0,0,0,0,0,0
conundrum,0,0,0,0,1,0,0,0,0
contamination,0,0,0,0,1,0,0,0,0
instance,0,0,0,0,2,0,0,0,0
proportion,0,0,0,0,2,0,0,0,0
lower,0,0,0,0,0,0,0,1,0
melting,0,0,0,0,2,0,0,0,0
metal,0,0,0,0,5,0,0,0,0
radioactive,5,0,0,0,0,0,0,0,0
augment,0,0,0,0,0,0,0,2,0
production,0,0,0,0,5,0,0,0,0
previously,0,0,1,0,0,0,0,0,0
transfer,0,0,0,0,2,0,0,0,0
contraction,0,0,0,0,1,0,0,0,0
evident,1,0,0,0,0,0,0,0,0
pinch,0,0,0,0,0,0,0,1,0
vent,0,0,0,0,3,0,0,0,0
yield,0,0,0,0,0,0,0,1,0
prolific,1,0,0,0,0,0,0,0,0
scenario,0,0,0,0,2,0,0,0,0
churning,0,0,0,0,1,0,0,0,0
cease,0,0,0,0,0,0,0,1,0
possible,8,0,0,0,0,0,0,0,0
exception,0,0,0,0,3,0,0,0,0
richness,0,0,0,0,1,0,0,0,0
accretion,0,0,0,0,8,0,0,0,0
nebula,0,0,0,0,4,0,0,0,0
substance,0,0,0,0,2,0,0,0,0
solidify,0,0,0,0,0,0,0,3,0
condense,0,0,0,0,0,0,0,6,0
modern,3,0,0,0,0,0,0,0,0
discount,0,0,0,0,0,0,0,1,0
orderly,1,0,0,0,0,0,0,0,0
lead,0,0,0,0,1,0,0,9,0
progressive,1,0,0,0,0,0,0,0,0
detailed,4,0,0,0,0,0,0,0,0
chemistry,0,0,0,0,3,0,0,0,0
accrete,0,0,0,0,0,0,0,5,0
inward,0,0,1,0,0,0,0,0,0
interaction,0,0,0,0,5,0,0,0,0
protoplanet,0,0,0,0,1,0,0,0,0
epoch,0,0,0,0,2,0,0,0,0
differentiate,0,0,0,0,0,0,0,2,0
chemically,0,0,4,0,0,0,0,0,0
silicate,2,0,0,0,3,0,0,0,0
strip,0,0,0,0,0,0,0,1,0
dominate,0,0,0,0,0,0,0,2,0
violent,1,0,0,0,0,0,0,0,0
disorderly,1,0,0,0,0,0,0,0,0
beginning,0,0,0,0,2,0,0,0,0
necessarily,0,0,1,0,0,0,0,0,0
inherently,0,0,1,0,0,0,0,0,0
responsible,6,0,0,0,0,0,0,0,0
preferential,2,0,0,0,0,0,0,0,0
sorting,0,0,0,0,1,0,0,0,0
heavy,5,0,0,0,0,0,0,0,0
one,0,0,0,0,9,0,0,0,0
aerodynamic,2,0,0,0,0,0,0,0,0
drag,0,0,0,0,1,0,0,2,0
gaseous,3,0,0,0,0,0,0,0,0
vaporize,0,0,0,0,0,0,0,1,0
lose,0,0,0,0,0,0,0,2,0
predict,0,0,0,0,0,0,0,4,0
bulk,0,0,0,0,2,0,0,0,0
infalle,0,0,0,0,0,0,0,1,0
implantation,0,0,0,0,1,0,0,0,0
modify,0,0,0,0,0,0,0,1,0
readily,0,0,2,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,2,0
telescope,0,0,0,0,3,0,0,0,0
task,0,0,0,0,1,0,0,0,0
extrapolate,0,0,0,0,0,0,0,1,0
backward,0,0,1,0,0,0,0,0,0
formidable,1,0,0,0,0,0,0,0,0
nighttime,2,0,0,0,0,0,0,0,0
similarity,0,0,0,0,7,0,0,0,0
intrigue,0,0,0,0,0,0,0,3,0
prior,0,0,2,0,0,0,0,0,0
invention,0,0,0,0,1,0,0,0,0
advanced,1,0,0,0,0,0,0,0,0
record,0,0,0,0,5,0,0,2,0
equate,0,0,0,0,0,0,0,1,0
goddess,0,0,0,0,3,0,0,0,0
bce,0,0,0,0,1,0,0,0,0
mention,0,0,0,0,0,0,0,2,0
civilization,0,0,0,0,1,0,0,0,0
name,0,0,0,0,2,0,0,3,0
love,0,0,0,0,1,0,0,0,0
beauty,0,0,0,0,1,0,0,0,0
luminous,2,0,0,0,0,0,0,0,0
jewel,0,0,0,0,1,0,0,0,0
twin,0,0,0,0,1,0,0,0,0
masse,0,0,0,0,2,0,0,0,0
kind,0,0,0,0,3,0,0,0,0
overall,4,0,0,0,0,0,0,0,0
chemical,5,0,0,0,3,0,0,0,0
veil,0,0,0,0,1,0,0,0,0
suggestive,2,0,0,0,0,0,0,0,0
substantial,3,0,0,0,0,0,0,0,0
popular,1,0,0,0,0,0,0,0,0
speculation,0,0,0,0,1,0,0,0,0
wet,3,0,0,0,0,0,0,1,0
world,0,0,0,0,2,0,0,0,0
prehistoric,1,0,0,0,0,0,0,0,0
swampy,1,0,0,0,0,0,0,0,0
carboniferous,1,0,0,0,0,0,0,0,0
forest,0,0,0,0,1,0,0,0,0
abundant,7,0,0,0,0,0,0,0,0
life,0,0,0,0,32,0,0,0,0
evolve,0,0,0,0,0,0,0,4,0
hardly,0,0,1,0,0,0,0,0,0
dry,7,0,0,0,0,0,0,0,0
forbidding,1,0,0,0,0,0,0,0,0
improbable,1,0,0,0,0,0,0,0,0
goal,0,0,0,0,1,0,0,0,0
harsh,1,0,0,0,0,0,0,0,0
lesson,0,0,0,0,1,0,0,0,0
environmental,1,0,0,0,0,0,0,0,0
change,0,0,0,0,7,0,0,9,0
featureless,1,0,0,0,0,0,0,0,0
obscure,0,0,0,0,0,0,0,3,0
sight,0,0,0,0,1,0,0,0,0
continuous,4,0,0,0,0,0,0,0,0
exhibit,0,0,0,0,0,0,0,5,0
distinctive,2,0,0,0,0,0,0,0,0
marking,0,0,0,0,1,0,0,0,0
swirl,0,0,0,0,0,0,0,1,0
pattern,0,0,0,0,12,0,0,0,0
global,14,0,0,0,0,0,0,0,0
scale,0,0,0,0,9,0,0,0,0
band,0,0,0,0,4,0,0,0,0
open,1,0,0,0,0,0,0,0,0
west,0,0,0,0,7,0,0,0,0
evolution,0,0,0,0,3,0,0,0,0
undertake,0,0,0,0,0,0,0,1,0
deviation,0,0,0,0,2,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0
circle,0,0,0,0,4,0,0,2,0
consequently,0,0,2,0,0,0,0,0,0
respectively,0,0,3,0,0,0,0,0,0
maximum,0,0,0,0,3,0,0,0,0
phase,0,0,0,0,4,0,0,0,0
italian,1,0,0,0,0,0,0,0,0
astronomy,0,0,0,0,1,0,0,0,0
universe,0,0,0,0,3,0,0,0,0
assertion,0,0,0,0,1,0,0,0,0
celestial,2,0,0,0,0,0,0,0,0
inconsistent,1,0,0,0,0,0,0,0,0
consistent,2,0,0,0,0,0,0,0,0
polish,1,0,0,0,0,0,0,0,0
copernican,1,0,0,0,0,0,0,0,0
unusual,2,0,0,0,0,0,0,0,0
counterclockwise,1,0,1,0,0,0,0,0,0
prograde,2,0,0,0,0,0,0,0,0
retrograde,1,0,0,0,0,0,0,0,0
east,0,0,0,0,7,0,0,0,0
synchronize,0,0,0,0,0,0,0,1,0
reason,0,0,0,0,4,0,0,0,0
appreciable,2,0,0,0,0,0,0,0,0
season,0,0,0,0,9,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0
peculiar,1,0,0,0,0,0,0,0,0
cite,0,0,0,0,0,0,0,2,0
collide,0,0,0,0,0,0,0,3,0
proto,0,0,0,0,1,0,0,0,0
tip,0,0,0,0,0,0,0,1,0
possibly,0,0,7,0,0,0,0,0,0
human,5,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,0,4,0
possess,0,0,0,0,0,0,0,3,0
weight,0,0,0,0,5,0,0,0,0
spherical,3,0,0,0,0,0,0,0,0
generally,0,0,6,0,0,0,0,0,0
bulging,0,0,0,0,1,0,0,0,0
flattening,0,0,0,0,1,0,0,0,0
allow,0,0,0,0,0,0,0,8,0
maintain,0,0,0,0,0,0,0,6,0
envelope,0,0,0,0,1,0,0,0,0
molecular,6,0,0,0,0,0,0,0,0
nitrogen,0,0,0,0,4,0,0,0,0
monoxide,0,0,0,0,2,0,0,0,0
argon,0,0,0,0,3,0,0,0,0
bar,0,0,0,0,1,0,0,0,0
depth,0,0,0,0,5,0,0,0,0
ocean,0,0,0,0,26,0,0,0,0
fringe,0,0,0,0,1,0,0,0,0
considerably,0,0,2,0,0,0,0,0,0
daytime,0,0,0,0,3,0,0,0,0
middle,2,0,0,0,2,0,0,0,0
decrease,0,0,0,0,0,0,0,5,0
deck,0,0,0,0,2,0,0,0,0
top,0,0,0,0,3,0,0,1,0
sharply,0,0,3,0,0,0,0,0,0
troposphere,0,0,0,0,7,0,0,0,0
zinc,0,0,0,0,1,0,0,0,0
enshroud,0,0,0,0,0,0,0,1,0
enormously,0,0,1,0,0,0,0,0,0
haze,0,0,0,0,2,0,0,0,0
main,6,0,0,0,0,0,0,0,0
somewhat,0,0,2,0,0,0,0,0,0
kilometre,0,0,0,0,18,0,0,0,0
opacity,0,0,0,0,1,0,0,0,0
rapidly,0,0,6,0,0,0,0,0,0
meteorologic,1,0,0,0,0,0,0,0,0
radio,0,0,0,0,2,0,0,0,0
lightning,0,0,0,0,2,0,0,0,0
yellowish,2,0,0,0,0,0,0,0,0
colour,0,0,0,0,4,0,0,0,0
confidently,0,0,1,0,0,0,0,0,0
streak,0,0,0,0,5,0,0,0,0
microscopic,2,0,0,0,0,0,0,0,0
consist,0,0,0,0,0,0,0,9,0
liquid,13,0,0,0,3,0,0,0,0
crystal,0,0,0,0,4,0,0,0,0
dominant,1,0,0,0,0,0,0,0,0
concentrated,1,0,0,0,0,0,0,0,0
nitrosylsulfuric,1,0,0,0,0,0,0,0,0
phosphoric,1,0,0,0,0,0,0,0,0
circulation,0,0,0,0,10,0,0,0,0
unique,2,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,3,0
enormous,8,0,0,0,0,0,0,0,0
markedly,0,0,2,0,0,0,0,0,0
height,0,0,0,0,5,0,0,0,0
sluggish,1,0,0,0,0,0,0,0,0
typically,0,0,10,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,2,0
heating,0,0,0,0,8,0,0,0,0
fundamental,2,0,0,0,0,0,0,0,0
superrotation,0,0,0,0,1,0,0,0,0
unknown,5,0,0,0,0,0,0,0,0
intriguing,2,0,0,0,0,0,0,0,0
mystery,0,0,0,0,1,0,0,0,0
science,0,0,0,0,1,0,0,0,0
enable,0,0,0,0,0,0,0,1,0
loose,1,0,0,0,0,0,0,0,0
fine,2,0,2,0,0,0,0,0,0
grained,2,0,0,0,0,0,0,0,0
sand,0,0,0,0,3,0,0,0,0
dune,0,0,0,0,6,0,0,0,0
deposition,0,0,0,0,3,0,0,0,0
erosion,0,0,0,0,6,0,0,0,0
downwind,0,0,1,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,1,0
relate,0,0,0,0,0,0,0,4,0
hemisphere,0,0,0,0,15,0,0,0,0
predominantly,0,0,3,0,0,0,0,0,0
hemispheric,2,0,0,0,0,0,0,0,0
cell,0,0,0,0,3,0,0,0,0
accord,0,0,0,0,0,0,0,2,0
upward,0,0,4,0,0,0,0,0,0
equatorward,1,0,0,0,0,0,0,0,0
regional,2,0,0,0,0,0,0,0,0
consequence,0,0,0,0,1,0,0,0,0
intensely,0,0,2,0,0,0,0,0,0
actually,0,0,2,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,4,0
reasonably,0,0,1,0,0,0,0,0,0
ultimately,0,0,4,0,0,0,0,0,0
degree,0,0,0,0,3,0,0,0,0
improved,1,0,0,0,0,0,0,0,0
subtle,1,0,0,0,0,0,0,0,0
appreciation,0,0,0,0,1,0,0,0,0
balance,0,0,0,0,2,0,0,1,0
lander,0,0,0,0,8,0,0,0,0
simulate,0,0,0,0,0,0,0,1,0
absorption,0,0,0,0,2,0,0,0,0
stream,0,0,0,0,3,0,0,2,0
particular,3,0,0,0,0,0,0,0,0
environment,0,0,0,0,4,0,0,0,0
series,0,0,0,0,2,0,0,0,0
soviet,3,0,0,0,0,0,0,0,0
datum,0,0,0,0,9,0,0,0,0
landscape,0,0,0,0,3,0,0,0,0
typify,0,0,0,0,0,0,0,1,0
obtain,0,0,0,0,0,0,0,2,0
stretch,0,0,0,0,1,0,0,1,0
orange,0,0,0,0,1,0,0,0,0
striking,2,0,0,0,0,0,0,0,0
site,0,0,0,0,12,0,0,0,0
slabby,1,0,0,0,0,0,0,0,0
layered,2,0,0,0,0,0,0,0,0
sedimentary,2,0,0,0,0,0,0,0,0
appropriate,1,0,0,0,0,0,0,0,0
certainty,0,0,0,0,1,0,0,0,0
grain,0,0,0,0,5,0,0,0,0
lift,0,0,0,0,0,0,0,3,0
touchdown,0,0,0,0,1,0,0,0,0
micrometre,0,0,0,0,2,0,0,0,0
scatter,0,0,0,0,0,0,0,1,0
atop,0,3,0,0,0,0,0,0,0
pebble,0,0,0,0,1,0,0,0,0
clod,0,0,0,0,1,0,0,0,0
arachnoid,0,0,0,0,1,0,0,0,0
representative,1,0,0,0,0,0,0,0,0
roughness,0,0,0,0,1,0,0,0,0
lowland,0,0,0,0,6,0,0,0,0
expel,0,0,0,0,0,0,0,1,0
steep,5,0,1,0,0,0,0,0,0
slope,0,0,0,0,10,0,0,0,0
associate,0,0,0,0,0,0,0,6,0
tectonic,6,0,0,0,5,0,0,0,0
boulder,0,0,0,0,2,0,0,0,0
sort,0,0,0,0,1,0,0,0,0
carry,0,0,0,0,0,0,0,6,0
granite,0,0,0,0,1,0,0,0,0
igneous,1,0,0,0,0,0,0,0,0
continent,0,0,0,0,7,0,0,0,0
inference,0,0,0,0,2,0,0,0,0
uncertain,2,0,0,0,0,0,0,0,0
concentration,0,0,0,0,3,0,0,0,0
basalt,0,0,0,0,10,0,0,0,0
manganese,0,0,0,0,1,0,0,0,0
elemental,2,0,0,0,0,0,0,0,0
surprising,1,0,0,0,0,0,0,0,0
anomalously,0,0,1,0,0,0,0,0,0
reflectivity,0,0,0,0,2,0,0,0,0
good,4,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,2,0,0,0,0
coat,0,0,0,0,0,0,0,1,0
semiconducte,0,0,0,0,0,0,0,1,0
mineral,0,0,0,0,9,0,0,0,0
pyrite,0,0,0,0,1,0,0,0,0
magnetite,0,0,0,0,1,0,0,0,0
chloride,0,0,0,0,1,0,0,0,0
sea,0,0,0,0,9,0,0,0,0
literal,1,0,0,0,0,0,0,0,0
sense,0,0,0,0,3,0,0,0,0
commonly,0,0,6,0,0,0,0,0,0
method,0,0,0,0,1,0,0,0,0
gently,0,0,3,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,2,0
deviate,0,0,0,0,0,0,0,1,0
broad,6,0,0,0,0,0,0,0,0
sloping,2,0,0,0,0,0,0,0,0
mythological,1,0,0,0,0,0,0,0,0
legendary,1,0,0,0,0,0,0,0,0
heroine,0,0,0,0,1,0,0,0,0
famous,1,0,0,0,0,0,0,0,0
woman,0,0,0,0,1,0,0,0,0
language,0,0,0,0,1,0,0,0,0
terrae,0,0,0,0,3,0,0,0,0
northern,13,0,0,0,0,0,0,0,0
spectacular,3,0,0,0,0,0,0,0,0
plateau,0,0,0,0,1,0,0,0,0
configuration,0,0,0,0,1,0,0,0,0
bound,0,0,0,0,0,0,0,1,0
side,0,0,0,0,3,0,0,0,0
soar,0,0,0,0,0,0,0,1,0
characterize,0,0,0,0,0,0,0,1,0
narrow,2,0,0,0,0,0,0,0,0
trough,0,0,0,0,3,0,0,0,0
elevated,4,0,0,0,0,0,0,0,0
deformational,1,0,0,0,0,0,0,0,0
rift,0,0,0,0,12,0,0,0,0
