word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,SCONJ,VERB,X
descendant,0,0,0,0,0,5,0,0,0,0,0
radical,1,0,0,0,0,0,0,0,0,0,0
low,8,0,0,0,0,0,0,0,0,0,0
jaw,0,0,0,0,0,16,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,0,12,0
unmistakably,0,0,2,0,0,0,0,0,0,0,0
mammalian,7,0,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,2,0,0,0,0,0
unlikely,1,0,0,0,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,2,0
intermediate,4,0,0,0,0,0,0,0,0,0,0
therapsid,0,0,0,0,0,1,0,0,0,0,0
double,3,0,0,0,0,0,0,0,0,0,0
joint,0,0,0,0,0,11,0,0,0,0,0
hinge,0,0,0,0,0,1,0,0,0,0,0
point,0,0,0,0,0,9,0,0,0,3,0
consist,0,0,0,0,0,0,0,0,0,3,0
persist,0,0,0,0,0,0,0,0,0,7,0
compose,0,0,0,0,0,0,0,0,0,1,0
quadrate,1,0,0,0,0,0,0,0,0,0,0
articular,2,0,0,0,0,0,0,0,0,0,0
hammer,0,0,0,0,0,2,0,0,0,0,0
anvil,0,0,0,0,0,1,0,0,0,0,0
skeptical,1,0,0,0,0,0,0,0,0,0,0
contemporary,1,0,0,0,0,4,0,0,0,0,0
missing,4,0,0,0,0,0,0,0,0,0,0
link,0,0,0,0,0,6,0,0,0,3,0
absence,0,0,0,0,0,5,0,0,0,0,0
cry,0,0,0,0,0,1,0,0,0,0,0
uninformed,1,0,0,0,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0,0,0
separate,6,0,0,0,0,0,0,0,0,1,0
go,0,0,0,0,0,0,0,0,0,6,0
predominantly,0,0,1,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,11,0,0,0,0,0
african,17,0,0,0,0,0,0,0,0,0,0
stance,0,0,0,0,0,3,0,0,0,0,0
cranial,7,0,0,0,0,0,0,0,0,0,0
capacity,0,0,0,0,0,9,0,0,0,0,0
cubic,1,0,0,0,0,0,0,0,0,0,0
centimeter,0,0,0,0,0,1,0,0,0,0,0
equivalent,1,0,0,0,0,0,0,0,0,0,0
weight,0,0,0,0,0,4,0,0,0,0,0
gram,0,0,0,0,0,16,0,0,0,0,0
comparable,6,0,0,0,0,0,0,0,0,0,0
gorilla,0,0,0,0,0,11,0,0,0,0,0
head,0,0,0,0,0,7,0,0,0,0,0
display,0,0,0,0,0,0,0,0,0,3,0
mixture,0,0,0,0,0,1,0,0,0,0,0
forehead,0,0,0,0,0,1,0,0,0,0,0
apelike,5,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,7,0,0,0,3,0
partly,0,0,3,0,0,0,0,0,0,0,0
contemporaneous,3,0,0,0,0,0,0,0,0,0,0
include,0,0,0,0,0,0,0,0,0,13,0
comparatively,0,0,1,0,0,0,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,12,0
branch,0,0,0,0,0,4,0,0,0,1,0
fossilized,1,0,0,0,0,0,0,0,0,0,0
nickname,0,0,0,0,0,1,0,0,0,1,0
date,0,0,0,0,0,4,0,0,0,12,0
increase,0,0,0,0,0,3,0,0,0,14,0
habili,0,0,0,0,0,13,0,0,0,0,0
erectus,0,0,0,0,0,5,0,0,0,0,0
apparently,0,0,1,0,0,0,0,0,0,0,0
range,0,0,0,0,0,2,0,0,0,1,0
widely,0,0,1,0,0,0,0,0,0,0,0
antecessor,0,0,0,0,0,3,0,0,0,0,0
roughly,0,0,4,0,0,0,0,0,0,0,0
region,0,0,0,0,0,8,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,1,0
hypothetical,1,0,0,0,0,0,0,0,0,0,0
halfway,0,0,1,0,0,0,0,0,0,0,0
line,0,0,0,0,0,4,0,0,0,0,0
anthropoid,3,0,0,0,0,0,0,0,0,0,0
progenitor,0,0,0,0,0,1,0,0,0,0,0
half,0,0,0,0,0,1,1,0,0,0,0
misinterpretation,0,0,0,0,0,1,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,4,0
reconcile,0,0,0,0,0,0,0,0,0,1,0
hierarchical,1,0,0,0,0,0,0,0,0,0,0
necessary,2,0,0,0,0,0,0,0,0,0,0
complete,3,0,0,0,0,0,0,0,0,1,0
chain,0,0,0,0,0,3,0,0,0,0,0
today,0,0,0,0,0,12,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,4,0
direct,5,0,0,0,0,0,0,0,0,0,0
hominid,4,0,0,0,0,0,0,0,0,0,0
divergence,0,0,0,0,0,2,0,0,0,0,0
turtle,0,0,0,0,0,4,0,0,0,0,0
bat,0,0,0,0,0,4,0,0,0,0,0
strikingly,0,0,2,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,1,0,0,0,0,0
correspondence,0,0,0,0,0,3,0,0,0,0,0
easily,0,0,3,0,0,0,0,0,0,0,0
purely,0,0,2,0,0,0,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0,0
incomprehensible,1,0,0,0,0,0,0,0,0,0,0
swim,0,0,0,0,0,0,0,0,0,3,0
run,0,0,0,0,0,0,0,0,0,7,0
person,0,0,0,0,0,2,0,0,0,0,0
fly,0,0,0,0,0,3,0,0,0,1,0
forelimb,0,0,0,0,0,4,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,3,0
engineer,0,0,0,0,0,1,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,9,0
modify,0,0,0,0,0,0,0,0,0,3,0
make,0,0,0,0,0,0,0,0,0,2,0
sense,0,0,0,0,0,1,0,0,0,0,0
homology,0,0,0,0,0,3,0,0,0,0,0
dolphin,0,0,0,0,0,1,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,1,0
anatomy,0,0,0,0,0,3,0,0,0,0,0
typically,0,0,1,0,0,0,0,0,0,0,0
close,5,0,1,0,0,0,0,0,0,5,0
variety,0,0,0,0,0,7,0,0,0,0,0
songbird,0,0,0,0,0,1,0,0,0,0,0
instance,0,0,0,0,0,4,0,0,0,0,0
closely,0,0,10,0,0,0,0,0,0,0,0
help,0,0,0,0,0,1,0,0,0,6,0
phylogeny,0,0,0,0,0,1,0,0,0,0,0
organismic,1,0,0,0,0,0,0,0,0,0,0
perfect,1,0,0,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0
raw,2,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,1,0,0,0,0,0
imperfection,0,0,0,0,0,3,0,0,0,0,0
antievolutionist,1,0,0,0,0,0,0,0,0,0,0
argument,0,0,0,0,0,4,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,1,0
intelligent,1,0,0,0,0,0,0,0,0,0,0
follower,0,0,0,0,0,1,0,0,0,0,0
embryology,0,0,0,0,0,1,0,0,0,0,0
fertilize,0,0,0,0,0,0,0,0,0,1,0
egg,0,0,0,0,0,1,0,0,0,0,0
birth,0,0,0,0,0,3,0,0,0,0,0
hatching,0,0,0,0,0,1,0,0,0,0,0
lizard,0,0,0,0,0,2,0,0,0,0,0
develop,0,0,0,0,0,0,0,0,0,12,0
remarkably,0,0,3,0,0,0,0,0,0,0,0
differentiated,1,0,0,0,0,0,0,0,0,0,0
embryo,0,0,0,0,0,5,0,0,0,0,0
approach,0,0,0,0,0,1,0,0,0,2,0
maturity,0,0,0,0,0,1,0,0,0,0,0
monkey,0,0,0,0,0,11,0,0,0,0,0
shark,0,0,0,0,0,1,0,0,0,0,0
developmental,2,0,0,0,0,0,0,0,0,0,0
pattern,0,0,0,0,0,10,0,0,0,0,0
kinship,0,0,0,0,0,2,0,0,0,0,0
remote,1,0,0,0,0,0,0,0,0,0,0
embryonic,4,0,0,0,0,0,0,0,0,0,0
constraint,0,0,0,0,0,1,0,0,0,0,0
impose,0,0,0,0,0,0,0,0,0,1,0
inheritance,0,0,0,0,0,1,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,3,0
necessitate,0,0,0,0,0,0,0,0,0,1,0
nonaquatic,1,0,0,0,0,0,0,0,0,0,0
gill,0,0,0,0,0,3,0,0,0,0,0
slit,0,0,0,0,0,3,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,1,0
fourth,2,0,0,0,0,0,0,0,0,0,0
week,0,0,0,0,0,2,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,4,0
tail,0,0,0,0,0,6,0,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,2,0,0,0,0,0
shorten,0,0,0,0,0,0,0,0,0,1,0
rudiment,0,0,0,0,0,3,0,0,0,0,0
adult,3,0,0,0,0,4,0,0,0,0,0
coccyx,0,0,0,0,0,1,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,2,0
alike,0,0,1,0,0,0,0,0,0,0,0
row,0,0,0,0,0,1,0,0,0,0,0
dissimilar,1,0,0,0,0,0,0,0,0,0,0
barnacle,0,0,0,0,0,2,0,0,0,0,0
sedentary,1,0,0,0,0,0,0,0,0,0,0
crustacean,1,0,0,0,0,2,0,0,0,0,0
little,5,0,0,0,0,0,0,0,0,0,0
apparent,2,0,0,0,0,0,0,0,0,0,0
likeness,0,0,0,0,0,1,0,0,0,0,0
free,2,0,2,0,0,0,0,0,0,0,0
lobster,0,0,0,0,0,1,0,0,0,0,0
shrimp,0,0,0,0,0,1,0,0,0,0,0
larval,1,0,0,0,0,0,0,0,0,0,0
nauplius,0,0,0,0,0,1,0,0,0,0,0
larva,0,0,0,0,0,1,0,0,0,0,0
fully,0,0,13,0,0,0,0,0,0,0,0
vestige,0,0,0,0,0,3,0,0,0,0,0
ancestry,0,0,0,0,0,7,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,0,0
rudimentary,1,0,0,0,0,0,0,0,0,0,0
organ,0,0,0,0,0,3,0,0,0,0,0
vermiform,2,0,0,0,0,0,0,0,0,0,0
appendix,0,0,0,0,0,2,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,2,0
intestine,0,0,0,0,0,2,0,0,0,0,0
cecum,0,0,0,0,0,2,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,4,0
join,0,0,0,0,0,0,0,0,0,1,0
rabbit,0,0,0,0,0,1,0,0,0,0,0
herbivore,0,0,0,0,0,1,0,0,0,0,0
digest,0,0,0,0,0,0,0,0,0,1,0
vegetable,1,0,0,0,0,0,0,0,0,0,0
cellulose,0,0,0,0,0,1,0,0,0,0,0
anatomical,2,0,0,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,1,0,0,0,0,0
understandable,1,0,0,0,0,0,0,0,0,0,0
result,0,0,0,0,0,5,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,0,1,0
vinegar,0,0,0,0,0,2,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0,0
archipelago,0,0,0,0,0,1,0,0,0,0,0
snail,0,0,0,0,0,1,0,0,0,0,0
land,0,0,0,0,0,1,0,0,0,0,0
mollusk,0,0,0,0,0,1,0,0,0,0,0
unusual,1,0,0,0,0,0,0,0,0,0,0
island,0,0,0,0,0,9,0,0,0,0,0
extremely,0,0,2,0,0,0,0,0,0,0,0
isolated,1,0,0,0,0,0,0,0,0,0,0
colonizer,0,0,0,0,0,1,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,1,0
population,0,0,0,0,0,25,0,0,0,0,0
colonize,0,0,0,0,0,0,0,0,0,2,0
unoccupied,1,0,0,0,0,0,0,0,0,0,0
ecological,2,0,0,0,0,0,0,0,0,0,0
niche,0,0,0,0,0,3,0,0,0,0,0
local,6,0,0,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,2,0
sustain,0,0,0,0,0,0,0,0,0,2,0
multiply,0,0,0,0,0,0,0,0,0,2,0
response,0,0,0,0,0,4,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0,0,0
diversify,0,0,0,0,0,0,0,0,0,3,0
fill,0,0,0,0,0,0,0,0,0,2,0
radiation,0,0,0,0,0,5,0,0,0,0,0
fourteen,0,0,0,0,0,0,1,0,0,0,0
bill,0,0,0,0,0,1,0,0,0,0,0
diet,0,0,0,0,0,5,0,0,0,0,0
habitat,0,0,0,0,0,14,0,0,0,0,0
continent,0,0,0,0,0,6,0,0,0,0,0
distinctive,5,0,0,0,0,0,0,0,0,0,0
collection,0,0,0,0,0,1,0,0,0,0,0
rhinoceros,0,0,0,0,0,1,0,0,0,0,0
hippopotamus,0,0,0,0,0,1,0,0,0,0,0
lion,0,0,0,0,0,1,0,0,0,0,0
hyena,0,0,0,0,0,2,0,0,0,0,0
giraffe,0,0,0,0,0,2,0,0,0,0,0
zebra,0,0,0,0,0,1,0,0,0,0,0
lemur,0,0,0,0,0,1,0,0,0,0,0
narrow,2,0,0,0,0,0,0,0,0,1,0
nose,0,0,0,0,0,2,0,0,0,0,0
nonprehensile,1,0,0,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,2,0,0,0,0,0
puma,0,0,0,0,0,1,0,0,0,0,0
jaguar,0,0,0,0,0,1,0,0,0,0,0
tapir,0,0,0,0,0,1,0,0,0,0,0
llama,0,0,0,0,0,1,0,0,0,0,0
raccoon,0,0,0,0,0,1,0,0,0,0,0
opossum,0,0,0,0,0,1,0,0,0,0,0
armadillo,0,0,0,0,0,1,0,0,0,0,0
broad,8,0,0,0,0,0,0,0,0,0,0
prehensile,2,0,0,0,0,0,0,0,0,0,0
vagary,0,0,0,0,0,1,0,0,0,0,0
biogeography,0,0,0,0,0,1,0,0,0,0,0
solely,0,0,3,0,0,0,0,0,0,0,0
suitability,0,0,0,0,0,1,0,0,0,0,0
reason,0,0,0,0,0,7,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,5,0
south,3,0,1,0,0,0,0,0,0,0,0
american,3,0,0,0,0,0,0,0,0,0,0
suited,2,0,0,0,0,0,0,0,0,0,0
hospitable,2,0,0,0,0,0,0,0,0,0,0
absent,1,0,0,0,0,0,0,0,0,0,0
native,1,0,0,0,0,0,0,0,0,0,0
hawaiian,1,0,0,0,0,0,0,0,0,0,0
pig,0,0,0,0,0,2,0,0,0,0,0
goat,0,0,0,0,0,1,0,0,0,0,0
wild,2,0,0,0,0,1,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,2,0
extraordinary,1,0,0,0,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,2,0
field,0,0,0,0,0,4,0,0,0,0,0
convincing,1,0,0,0,0,0,0,0,0,0,0
unveiling,0,0,0,0,0,1,0,0,0,0,0
level,0,0,0,0,0,3,0,0,0,0,0
enzyme,0,0,0,0,0,1,0,0,0,0,0
molecule,0,0,0,0,0,4,0,0,0,0,0
unknown,5,0,0,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,6,0
adjust,0,0,0,0,0,0,0,0,0,1,0
precision,0,0,0,0,0,4,0,0,0,0,0
remarkable,3,0,0,0,0,0,0,0,0,0,0
uniformity,0,0,0,0,0,2,0,0,0,0,0
component,0,0,0,0,0,6,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,1,0
fungus,0,0,0,0,0,1,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,5,0
sequence,0,0,0,0,0,21,0,0,0,1,0
nucleotide,0,0,0,0,0,10,0,0,0,0,0
synthesize,0,0,0,0,0,0,0,0,0,1,0
combination,0,0,0,0,0,2,0,0,0,0,0
amino,9,0,0,0,0,2,0,0,0,0,0
acid,0,0,0,0,0,11,0,0,0,0,0
code,0,0,0,0,0,3,0,0,0,1,0
cell,0,0,0,0,0,4,0,0,0,0,0
nucleus,0,0,0,0,0,2,0,0,0,0,0
metabolic,1,0,0,0,0,0,0,0,0,0,0
pathway,0,0,0,0,0,1,0,0,0,0,0
biochemical,1,0,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,1,0,0,0,0,0
energy,0,0,0,0,0,5,0,0,0,0,0
unity,0,0,0,0,0,2,0,0,0,0,0
continuity,0,0,0,0,0,3,0,0,0,0,0
rational,1,0,0,0,0,0,0,0,0,0,0
alternative,1,0,0,0,0,0,0,0,0,0,0
equally,0,0,2,0,0,0,0,0,0,0,0
particular,4,0,0,0,0,0,0,0,0,0,0
act,0,0,0,0,0,0,0,0,0,1,0
production,0,0,0,0,0,1,0,0,0,0,0
exactly,0,0,2,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,6,0,0,0,0,0
object,0,0,0,0,0,8,0,0,0,0,0
woman,0,0,0,0,0,2,0,0,0,0,0
identical,3,0,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,0,1,0,0,0,0,0
left,0,0,5,0,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,0,1,0
helix,0,0,0,0,0,1,0,0,0,0,0
right,0,0,4,0,0,1,0,0,0,0,0
side,0,0,0,0,0,2,0,0,0,0,0
sugar,0,0,0,0,0,1,0,0,0,0,0
phosphate,0,0,0,0,0,1,0,0,0,0,0
rung,0,0,0,0,0,1,0,0,0,0,0
nitrogenous,1,0,0,0,0,0,0,0,0,0,0
base,0,0,0,0,0,3,0,0,0,8,0
pair,0,0,0,0,0,1,0,0,0,0,0
sentence,0,0,0,0,0,1,0,0,0,0,0
parent,0,0,0,0,0,1,0,0,0,0,0
occasional,3,0,0,0,0,0,0,0,0,0,0
mutation,0,0,0,0,0,2,0,0,0,0,0
illustration,0,0,0,0,0,2,0,0,0,0,0
page,0,0,0,0,0,6,0,0,0,0,0
chapter,0,0,0,0,0,2,0,0,0,0,0
examination,0,0,0,0,0,2,0,0,0,0,0
independently,0,0,1,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,0,0,0,0,2,0
indirectly,0,0,1,0,0,0,0,0,0,0,0
original,3,0,0,0,0,0,0,0,0,0,0
similarly,0,0,5,0,0,0,0,0,0,0,0
high,5,0,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,8,0
examine,0,0,0,0,0,0,0,0,0,2,0
give,0,0,0,0,0,0,0,0,0,8,0
unmistakable,1,0,0,0,0,0,0,0,0,0,0
attest,0,0,0,0,0,0,0,0,0,3,0
alphabet,0,0,0,0,0,1,0,0,0,0,0
analogy,0,0,0,0,0,1,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,3,0
dictionary,0,0,0,0,0,1,0,0,0,0,0
independent,4,0,0,0,0,0,0,0,0,0,0
second,4,0,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,1,0,0,0,2,0
text,0,0,0,0,0,1,0,0,0,0,0
far,0,0,5,0,0,0,0,0,0,0,0
precisely,0,0,2,0,0,0,0,0,0,0,0
quantify,0,0,0,0,0,0,0,0,0,1,0
cytochrome,0,0,0,0,0,2,0,0,0,0,0
vital,2,0,0,0,0,0,0,0,0,0,0
respiration,0,0,0,0,0,1,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,0,3,0
tuna,0,0,0,0,0,1,0,0,0,0,0
recency,0,0,0,0,0,1,0,0,0,0,0
inference,0,0,0,0,0,1,0,0,0,0,0
test,0,0,0,0,0,3,0,0,0,2,0
authority,0,0,0,0,0,2,0,0,0,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,1,0
contrary,1,0,0,0,0,0,0,0,0,0,0
probably,0,0,18,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,3,0,0,0,0,0
extensively,0,0,1,0,0,0,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0
corroborate,0,0,0,0,0,0,0,0,0,1,0
zoologically,0,0,1,0,0,0,0,0,0,0,0
member,0,0,0,0,0,6,0,0,0,0,0
zoologist,0,0,0,0,0,1,0,0,0,0,0
tribe,0,0,0,0,0,4,0,0,0,0,0
abundant,1,0,0,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,3,0
contemporaneously,0,0,2,0,0,0,0,0,0,0,0
neanderthalensis,0,0,0,0,0,1,0,0,0,0,7
addition,0,0,0,0,0,13,0,0,0,0,0
predecessor,0,0,0,0,0,2,0,0,0,0,0
day,0,0,0,0,0,6,0,0,0,0,0
living,1,0,0,0,0,0,0,0,0,0,0
anthropologist,0,0,0,0,0,7,0,0,0,0,0
exact,1,0,0,0,0,0,0,0,0,0,0
subject,0,0,0,0,0,3,0,0,0,0,0
debate,0,0,0,0,0,2,0,0,0,0,0
investigation,0,0,0,0,0,3,0,0,0,0,0
landmark,0,0,0,0,0,2,0,0,0,0,0
claim,0,0,0,0,0,3,0,0,0,3,0
victorian,1,0,0,0,0,0,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,1,0
statement,0,0,0,0,0,1,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0,0,0
simplification,0,0,0,0,0,1,0,0,0,0,0
dismiss,0,0,0,0,0,0,0,0,0,1,0
popular,2,0,0,0,0,0,0,0,0,0,0
theoretically,0,0,1,0,0,0,0,0,0,0,0
ancient,3,0,0,0,0,0,0,0,0,0,0
certainty,0,0,0,0,0,1,0,0,0,0,0
unclear,1,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,13,0,0,0,0,0
bush,0,0,0,0,0,2,0,0,0,0,0
impossible,9,0,0,0,0,0,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,2,0
chronological,1,0,0,0,0,0,0,0,0,0,0
series,0,0,0,0,0,3,0,0,0,0,0
expert,0,0,0,0,0,3,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,2,0
take,0,0,0,0,0,0,0,0,0,5,0
path,0,0,0,0,0,3,0,0,0,0,0
certainly,0,0,3,0,0,0,0,0,0,0,0
trove,0,0,0,0,0,2,0,0,0,0,0
unlike,0,8,0,0,0,0,0,0,0,0,0
accurately,0,0,1,0,0,0,0,0,0,0,0
location,0,0,0,0,0,4,0,0,0,0,0
question,0,0,0,0,0,3,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,2,0
formulate,0,0,0,0,0,0,0,0,0,1,0
scenario,0,0,0,0,0,6,0,0,0,0,0
albeit,0,0,0,0,0,0,0,0,2,0,0
scientifically,0,0,1,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,1,0
contextual,1,0,0,0,0,0,0,0,0,0,0
glean,0,0,0,0,0,0,0,0,0,1,0
locality,0,0,0,0,0,2,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,0,1,0
consult,0,0,0,0,0,0,0,0,0,1,0
array,0,0,0,0,0,3,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,5,0
refined,2,0,0,0,0,0,0,0,0,0,0
excavation,0,0,0,0,0,4,0,0,0,0,0
geochemical,2,0,0,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,5,0,0,0,0,0
specialized,2,0,0,0,0,0,0,0,0,0,0
genetics,0,0,0,0,0,1,0,0,0,0,0
paleoecology,0,0,0,0,0,1,0,0,0,0,0
tool,0,0,0,0,0,44,0,0,0,0,0
paleoanthropology,0,0,0,0,0,1,0,0,0,0,0
zoological,1,0,0,0,0,0,0,0,0,0,0
term,0,0,0,0,0,2,0,0,0,0,0
known,1,0,0,0,0,0,0,0,0,0,0
bonobo,0,0,0,0,0,19,0,0,0,0,0
erect,3,0,0,0,0,0,0,0,0,0,0
posture,0,0,0,0,0,5,0,0,0,0,0
locomotion,0,0,0,0,0,5,0,0,0,0,0
behavioral,2,0,0,0,0,0,0,0,0,0,0
communication,0,0,0,0,0,3,0,0,0,0,0
generally,0,0,3,0,0,0,0,0,0,0,0
taproot,0,0,0,0,0,1,0,0,0,0,0
mya,0,0,0,0,0,39,0,0,0,0,1
clock,0,0,0,0,0,1,0,0,0,0,0
eurasian,3,0,0,0,0,0,0,0,0,0,0
advocate,0,0,0,0,0,0,0,0,0,2,0
scene,0,0,0,0,0,1,0,0,0,0,0
alhough,0,0,1,0,0,0,0,0,0,0,0
consensus,0,0,0,0,0,1,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,17,0
inhabit,0,0,0,0,0,0,0,0,0,9,0
central,11,0,0,0,0,0,0,0,0,0,0
western,5,0,0,0,0,0,0,0,0,0,0
northern,15,0,0,0,0,0,0,0,0,0,0
southern,8,0,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,19,0,0,0,2,0
stress,0,0,0,0,0,0,0,0,0,3,0
entertain,0,0,0,0,0,0,0,0,0,1,0
possibility,0,0,0,0,0,3,0,0,0,0,0
morphology,0,0,0,0,0,4,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,0,1,0
orangutan,0,0,0,0,0,4,0,0,0,0,0
distantly,0,0,1,0,0,0,0,0,0,0,0
phylogenetic,1,0,0,0,0,0,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,2,0
beget,0,0,0,0,0,0,0,0,0,3,0
characterize,0,0,0,0,0,0,0,0,0,4,0
major,5,0,0,0,0,0,0,0,0,0,0
global,2,0,0,0,0,0,0,0,0,0,0
climatic,4,0,0,0,0,0,0,0,0,0,0
seasonal,1,0,0,0,0,0,0,0,0,0,0
increasingly,0,0,2,0,0,0,0,0,0,0,0
cold,3,0,0,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,1,0,0,0,0,0
north,0,0,1,0,0,0,0,0,0,0,0
equator,0,0,0,0,0,1,0,0,0,0,0
evergreen,1,0,0,0,0,0,0,0,0,0,0
leaved,1,0,0,0,0,0,0,0,0,0,0
forest,0,0,0,0,0,11,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,3,0
open,12,0,0,0,0,0,0,0,0,0,0
woodland,0,0,0,0,0,11,0,0,0,0,0
shrubland,0,0,0,0,0,2,0,0,0,0,0
grassland,0,0,0,0,0,4,0,0,0,0,0
mosaic,0,0,0,0,0,4,0,0,0,0,0
denser,0,0,1,0,0,0,0,0,0,0,0
canopy,0,0,0,0,0,1,0,0,0,1,0
border,0,0,0,0,0,0,0,0,0,2,0
lake,0,0,0,0,0,6,0,0,0,0,0
river,0,0,0,0,0,4,0,0,0,0,0
stream,0,0,0,0,0,1,0,0,0,0,0
novel,1,0,0,0,0,1,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,2,0
antelope,0,0,0,0,0,1,0,0,0,0,0
elephant,0,0,0,0,0,2,0,0,0,0,0
adventurous,2,0,0,0,0,0,0,0,0,0,0
scavenge,0,0,0,0,0,0,0,0,0,3,0
kill,0,0,0,0,0,0,0,0,0,3,0
cat,0,0,0,0,0,1,0,0,0,0,0
meat,0,0,0,0,0,5,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,1,0
prey,0,0,0,0,0,1,0,0,0,1,0
strictly,0,0,1,0,0,0,0,0,0,0,0
heavily,0,0,2,0,0,0,0,0,0,0,0
carnivorous,1,0,0,0,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,2,0
tough,3,0,0,0,0,0,0,0,0,0,0
abrasive,1,0,0,0,0,0,0,0,0,0,0
seed,0,0,0,0,0,4,0,0,0,0,0
nut,0,0,0,0,0,3,0,0,0,0,0
tuber,0,0,0,0,0,1,0,0,0,0,0
premolar,3,0,0,0,0,0,0,0,0,0,0
molar,1,0,0,0,0,0,0,0,0,0,0
thick,1,0,0,0,0,0,0,0,0,0,0
enamel,0,0,0,0,0,1,0,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,1,0
shift,0,0,0,0,0,3,0,0,0,2,0
arboreal,5,0,0,0,0,0,0,0,0,0,0
terrestrial,6,0,0,0,0,0,0,0,0,0,0
bipedalism,0,0,0,0,0,14,0,0,0,0,0
span,0,0,0,0,0,6,0,0,0,0,0
obligate,3,0,0,0,0,0,0,0,0,0,0
ability,0,0,0,0,0,9,0,0,0,0,0
