word,ADJ,ADP,ADV,NOUN,NUM,VERB
negligence,0,0,0,1,0,0
victim,0,0,0,1,0,0
sit,0,0,0,0,0,2
patch,0,0,0,1,0,0
poisonous,2,0,0,0,0,0
symptom,0,0,0,2,0,0
accident,0,0,0,3,0,0
happen,0,0,0,0,0,1
tragic,1,0,0,0,0,0
manufacture,0,0,0,0,0,3
hour,0,0,0,2,0,0
beginning,0,0,0,1,0,0
civilization,0,0,0,1,0,0
unwanted,1,0,0,0,0,0
ocean,0,0,0,4,0,0
currently,0,0,4,0,0,0
receptacle,0,0,0,1,0,0
imaginable,1,0,0,0,0,0
similarly,0,0,1,0,0,0
material,0,0,0,11,0,0
underground,1,0,2,0,0,0
manner,0,0,0,1,0,0
contaminate,0,0,0,0,0,1
occupy,0,0,0,0,0,2
void,1,0,0,0,0,0
space,0,0,0,2,0,0
rock,0,0,0,3,0,0
unsightly,1,0,0,0,0,0
nuisance,0,0,0,1,0,0
break,0,0,0,0,0,1
dissolve,0,0,0,0,0,1
organic,1,0,0,0,0,0
compound,0,0,0,2,0,0
decompose,0,0,0,0,0,3
contact,0,0,0,1,0,0
bacteria,0,0,0,1,0,0
enzyme,0,0,0,1,0,0
eventually,0,0,1,0,0,0
biodegradable,3,0,0,0,0,0
term,0,0,0,4,0,0
persistent,2,0,0,0,0,0
chlorinate,0,0,0,0,0,2
period,0,0,0,6,0,0
start,0,0,0,0,0,2
cleanse,0,0,0,0,0,1
rapidly,0,0,3,0,0,0
soldier,0,0,0,1,0,0
beach,0,0,0,1,0,0
summer,0,0,0,1,0,0
common,1,0,0,0,0,0
phosphorus,0,0,0,3,0,0
agricultural,7,0,0,0,0,0
household,0,0,0,1,0,0
detergent,0,0,0,1,0,0
body,0,0,0,4,0,0
tiny,1,0,0,0,0,0
bloom,0,0,0,0,0,1
oxygen,0,0,0,3,0,0
deficiency,0,0,0,1,0,0
soon,0,0,1,0,0,0
event,0,0,0,2,0,0
speed,0,0,0,0,0,1
eutrophication,0,0,0,1,0,0
aging,0,0,0,1,0,0
drying,0,0,0,1,0,0
sedimentation,0,0,0,3,0,0
dirt,0,0,0,1,0,0
sand,0,0,0,2,0,0
enter,0,0,0,0,0,2
pollute,0,0,0,0,0,3
sediment,0,0,0,1,0,0
fill,0,0,0,0,0,3
turbine,0,0,0,1,0,0
irrigation,0,0,0,2,0,0
pump,0,0,0,1,0,0
diminish,0,0,0,0,0,2
penetrate,0,0,0,0,0,1
absence,0,0,0,1,0,0
sufficient,2,0,0,0,0,0
normally,0,0,2,0,0,0
furnish,0,0,0,0,0,1
fail,0,0,0,0,0,1
sewer,0,0,0,2,0,0
mining,0,0,0,1,0,0
drilling,0,0,0,1,0,0
operation,0,0,0,2,0,0
corrosive,1,0,0,0,0,0
recent,1,0,0,0,0,0
municipal,1,0,0,0,0,0
treatment,0,0,0,1,0,0
contend,0,0,0,0,0,1
raw,1,0,0,0,0,0
sewage,0,0,0,2,0,0
septic,1,0,0,0,0,0
lagoon,0,0,0,1,0,0
adjacent,3,0,0,0,0,0
purified,1,0,0,0,0,0
effluent,1,0,0,0,0,0
wastewater,0,0,0,1,0,0
nitrate,0,0,0,1,0,0
unfit,1,0,0,0,0,0
drink,0,0,0,0,0,1
runoff,0,0,0,1,0,0
grime,0,0,0,1,0,0
melt,0,0,0,0,0,4
ice,0,0,0,4,0,0
sustain,0,0,0,0,0,1
continually,0,0,1,0,0,0
method,0,0,0,6,0,0
design,0,0,0,0,0,3
maximize,0,0,0,0,0,1
yield,0,0,0,1,0,0
cropland,0,0,0,5,0,0
erosion,0,0,0,4,0,0
topsoil,0,0,0,2,0,0
rich,1,0,0,0,0,0
silting,0,0,0,1,0,0
spray,0,0,0,0,0,1
mosquito,0,0,0,2,0,0
beachgoer,0,0,0,1,0,0
hazardous,2,0,0,0,0,0
deter,0,0,0,0,0,1
weed,0,0,0,3,0,0
fungus,0,0,0,1,0,0
rodent,0,0,0,1,0,0
airborne,1,0,0,0,0,0
fruit,0,0,0,1,0,0
vegetable,0,0,0,1,0,0
withstand,0,0,0,0,0,1
soluble,1,0,0,0,0,0
persist,0,0,0,0,0,2
pest,0,0,0,1,0,0
genetic,1,0,0,0,0,0
resistance,0,0,0,1,0,0
type,0,0,0,2,0,0
dichlorodiphenyltrichloroethane,0,0,0,1,0,0
synthetic,1,0,0,0,0,0
chemically,0,0,2,0,0,0
widely,0,0,1,0,0,0
regard,0,0,0,0,0,1
malaria,0,0,0,1,0,0
readily,0,0,1,0,0,0
resistant,1,0,0,0,0,0
diet,0,0,0,1,0,0
certain,4,0,0,0,0,0
accumulation,0,0,0,2,0,0
metabolic,1,0,0,0,0,0
disturbance,0,0,0,1,0,0
peregrine,1,0,0,0,0,0
falcon,0,0,0,1,0,0
interfere,0,0,0,0,0,1
calcium,0,0,0,1,0,0
eggshell,0,0,0,1,0,0
shell,0,0,0,1,0,0
abnormally,0,0,1,0,0,0
prone,1,0,0,0,0,0
breakage,0,0,0,1,0,0
mallard,0,0,0,1,0,0
hatch,0,0,0,0,0,3
egg,0,0,0,3,0,0
bin,0,0,0,1,0,0
wait,0,0,0,0,0,1
empty,0,0,0,0,0,1
ban,0,0,0,2,0,2
part,0,0,0,5,0,0
value,0,0,0,1,0,0
dye,0,0,0,1,0,0
ink,0,0,0,1,0,0
approach,0,0,0,0,0,1
municipality,0,0,0,2,0,0
incineration,0,0,0,2,0,0
giant,1,0,0,0,0,0
incinerator,0,0,0,1,0,0
ashe,0,0,0,1,0,0
dioxin,0,0,0,1,0,0
family,0,0,0,1,0,0
successful,1,0,0,0,0,0
factor,0,0,0,4,0,0
general,3,0,0,0,0,0
effective,2,0,0,0,0,0
inexpensive,2,0,0,0,0,0
separate,0,0,0,0,0,2
collect,0,0,0,0,0,1
recyclable,1,0,0,0,0,0
economically,0,0,2,0,0,0
feasible,1,0,0,0,0,0
encourage,0,0,0,0,0,3
formulate,0,0,0,0,0,1
recovery,0,0,0,1,0,0
plan,0,0,0,1,0,0
department,0,0,0,1,0,0
assist,0,0,0,0,0,1
local,1,0,0,0,0,0
community,0,0,0,2,0,0
consumer,0,0,0,1,0,0
option,0,0,0,1,0,0
return,0,0,0,0,0,3
container,0,0,0,1,0,0
exchange,0,0,0,1,0,0
purchase,0,0,0,1,0,0
metropolitan,1,0,0,0,0,0
daily,1,0,0,0,0,0
overall,1,0,0,0,0,0
generation,0,0,0,1,0,0
generally,0,0,3,0,0,0
low,3,0,1,1,0,0
involve,0,0,0,0,0,3
salvage,0,0,0,1,0,0
disposable,1,0,0,0,0,0
package,0,0,0,1,0,0
bottle,0,0,0,2,0,0
label,0,0,0,1,0,0
dispose,0,0,0,0,0,1
mainly,0,0,1,0,0,0
paper,0,0,0,3,0,0
glass,0,0,0,2,0,0
steadily,0,0,1,0,0,0
valuable,3,0,0,0,0,0
dumping,0,0,0,1,0,0
bale,0,0,0,1,0,0
cardboard,0,0,0,1,0,0
box,0,0,0,1,0,0
facility,0,0,0,2,0,0
answer,0,0,0,1,0,0
can,0,0,0,1,0,0
reuse,0,0,0,0,0,2
double,0,0,0,0,0,1
compose,0,0,0,0,0,1
requirement,0,0,0,1,0,0
vary,0,0,0,0,0,3
success,0,0,0,2,0,0
put,0,0,0,0,0,1
opposite,1,0,0,0,0,0
spectrum,0,0,0,1,0,0
incinerate,0,0,0,0,0,1
mere,1,0,0,0,0,0
aside,0,0,2,0,0,0
significant,4,0,0,0,0,0
society,0,0,0,1,0,0
thermal,1,0,0,0,0,0
noise,0,0,0,5,0,0
radioactivity,0,0,0,2,0,0
cosmic,1,0,0,0,0,0
constantly,0,0,1,0,0,0
strike,0,0,0,0,0,1
background,0,0,0,1,0,0
considerable,2,0,0,0,0,0
additional,2,0,0,0,0,0
weapon,0,0,0,2,0,0
fallout,0,0,0,2,0,0
war,0,0,0,1,0,0
block,0,0,0,1,0,1
light,0,0,0,1,0,0
global,7,0,0,0,0,0
mushroom,0,0,0,1,0,0
cloud,0,0,0,1,0,0
testing,0,0,0,2,0,0
directly,0,0,1,0,0,0
test,0,0,0,3,0,0
rarely,0,0,1,0,0,0
conduct,0,0,0,0,0,2
prohibit,0,0,0,0,0,1
negotiation,0,0,0,1,0,0
ratify,0,0,0,0,0,2
member,0,0,0,2,0,0
possess,0,0,0,0,0,1
reactor,0,0,0,1,0,0
malfunction,0,0,0,0,0,1
bad,1,0,0,0,0,0
peacetime,0,0,0,1,0,0
detail,0,0,0,1,0,0
undisclosed,1,0,0,0,0,0
core,0,0,0,1,0,0
partial,2,0,0,0,0,0
meltdown,0,0,0,1,0,0
medical,1,0,0,0,0,0
premature,1,0,0,0,0,0
direct,1,0,0,0,0,1
poisoning,0,0,0,1,0,0
young,2,0,0,0,0,0
patient,0,0,0,1,0,0
shyly,0,0,1,0,0,0
camera,0,0,0,1,0,0
physics,0,0,0,1,0,0
disintegration,0,0,0,1,0,0
sample,0,0,0,1,0,0
permanent,4,0,0,0,0,0
storage,0,0,0,1,0,0
expensive,1,0,0,0,0,0
containment,0,0,0,1,0,0
inside,0,1,0,0,0,0
metric,1,0,0,0,0,0
scatter,0,0,0,0,0,1
concept,0,0,0,1,0,0
improbable,1,0,0,0,0,0
cold,2,0,0,0,0,0
winter,0,0,0,2,0,0
unnaturally,0,0,2,0,0,0
cut,0,0,0,0,0,3
brook,0,0,0,1,0,0
incapable,1,0,0,0,0,0
tolerate,0,0,0,0,0,1
billow,0,0,0,0,0,1
chimney,0,0,0,1,0,0
man,0,0,0,2,0,0
dissipation,0,0,0,1,0,0
freeze,0,0,0,0,0,1
hot,2,0,0,0,0,0
blooded,1,0,0,0,0,0
sensitive,2,0,0,0,0,0
drastic,1,0,0,0,0,0
hearing,0,0,0,3,0,0
apparatus,0,0,0,1,0,0
frequency,0,0,0,1,0,0
sound,0,0,0,4,0,0
intensity,0,0,0,3,0,0
decibel,0,0,0,4,0,0
clap,0,0,0,1,0,0
thunder,0,0,0,1,0,0
painful,1,0,0,0,0,0
injure,0,0,0,0,0,1
ear,0,0,0,1,0,0
likewise,0,0,1,0,0,0
steady,2,0,0,0,0,0
unpleasant,1,0,0,0,0,0
fact,0,0,0,1,0,0
combination,0,0,0,2,0,0
traffic,0,0,0,1,0,0
construction,0,0,0,1,0,0
reverberate,0,0,0,0,0,1
constant,1,0,0,0,0,0
din,0,0,0,1,0,0
perform,0,0,0,0,0,1
intense,2,0,0,0,0,0
popular,1,0,0,0,0,0
music,0,0,0,2,0,0
hip,0,0,0,1,0,0
hop,0,0,0,1,0,0
play,0,0,0,0,0,3
loss,0,0,0,3,0,0
musician,0,0,0,1,0,0
audience,0,0,0,1,0,0
extreme,1,0,0,0,0,0
stress,0,0,0,2,0,0
performance,0,0,0,1,0,0
methane,0,0,0,1,0,0
nitrous,1,0,0,0,0,0
vapor,0,0,0,1,0,0
radiant,1,0,0,0,0,0
prosper,0,0,0,0,0,1
aggressively,0,0,1,0,0,0
decimation,0,0,0,1,0,0
raising,0,0,0,1,0,0
cattle,0,0,0,4,0,0
confirm,0,0,0,0,0,1
scientific,2,0,0,0,0,0
data,0,0,0,1,0,0
trend,0,0,0,2,0,0
likely,1,0,0,0,0,0
melting,0,0,0,1,0,0
glacier,0,0,0,2,0,0
cap,0,0,0,1,0,0
polar,1,0,0,0,0,0
inch,0,0,0,1,0,0
millimeter,0,0,0,1,0,0
lie,0,0,0,0,0,5
clearing,0,0,0,5,0,0
thinning,0,0,0,1,0,0
imply,0,0,0,0,0,1
represent,0,0,0,0,0,2
traditionally,0,0,3,0,0,0
base,0,0,0,0,0,1
removal,0,0,0,2,0,0
wood,0,0,0,4,0,0
grazing,0,0,0,4,0,0
cutting,0,0,0,2,0,0
logging,0,0,0,7,0,0
accidental,2,0,0,0,0,0
fire,0,0,0,7,0,0
conversion,0,0,0,1,0,0
cover,0,0,0,2,0,2
deforest,0,0,0,0,0,4
receive,0,0,0,0,0,2
boreal,1,0,0,0,0,0
northern,2,0,0,0,0,0
moist,4,0,0,0,0,0
rest,0,0,0,3,0,1
temperate,1,0,0,0,0,0
subtropical,1,0,0,0,0,0
undated,1,0,0,0,0,0
elephant,0,0,0,2,0,0
asian,1,0,0,0,0,0
expand,0,0,0,0,0,3
teak,0,0,0,1,0,0
wild,1,0,0,0,0,0
capture,0,0,0,0,0,1
activist,0,0,0,1,0,0
display,0,0,0,0,0,1
fall,0,0,0,2,0,0
entrance,0,0,0,1,0,0
foliage,0,0,0,1,0,0
typically,0,0,2,0,0,0
transient,1,0,0,0,0,0
deforested,3,0,0,0,0,0
have,0,0,0,0,0,1
colonization,0,0,0,1,0,0
retain,0,0,0,0,0,1
stand,0,0,0,1,0,0
uncut,1,0,0,0,0,0
wide,1,0,0,0,0,0
wet,2,0,0,0,0,0
round,0,0,1,0,0,0
humid,6,0,0,0,0,0
proportion,0,0,0,1,0,0
lose,0,0,0,0,0,2
dry,8,0,0,0,0,0
season,0,0,0,1,0,0
woodland,0,0,0,1,0,0
boundary,0,0,0,1,0,0
category,0,0,0,1,0,0
inevitably,0,0,1,0,0,0
arbitrary,1,0,0,0,0,0
differ,0,0,0,0,0,1
tropic,0,0,0,1,0,0
safely,0,0,1,0,0,0
cerrado,0,0,0,2,0,0
savanna,0,0,0,2,0,0
scrub,0,0,0,1,0,0
easy,1,0,0,0,0,0
target,0,0,0,0,0,1
check,0,0,0,0,0,1
tap,0,0,0,0,0,1
rubber,0,0,0,3,0,0
plantation,0,0,0,2,0,0
commercial,1,0,0,0,0,0
ranch,0,0,0,1,0,0
palm,0,0,0,1,0,0
contributor,0,0,0,1,0,0
slash,0,0,0,2,0,2
agriculture,0,0,0,5,0,0
swidden,0,0,0,0,0,1
west,0,0,0,1,0,0
north,0,0,0,1,0,0
detailed,1,0,0,0,0,0
figure,0,0,0,1,0,0
repeatedly,0,0,1,0,0,0
anomaly,0,0,0,1,0,0
unusually,0,0,1,0,0,0
susceptible,2,0,0,0,0,0
reveal,0,0,0,0,0,1
log,0,0,0,0,0,1
roughly,0,0,1,0,0,0
equal,1,0,0,0,0,0
cite,0,0,0,0,0,1
entirely,0,0,1,0,0,0
patchwork,0,0,0,1,0,0
intensive,1,0,0,0,0,0
surround,0,0,0,0,0,1
cultivation,0,0,0,4,0,0
root,0,0,0,3,0,0
planting,0,0,0,1,0,0
fertilization,0,0,0,1,0,0
plot,0,0,0,2,0,0
free,1,0,0,0,0,0
fertility,0,0,0,1,0,0
fallow,2,0,0,0,0,0
revert,0,0,0,0,0,1
secondary,1,0,0,0,0,0
bush,0,0,0,1,0,0
shift,0,0,0,0,0,1
maintain,0,0,0,0,0,2
permanently,0,0,1,0,0,0
traditional,1,0,0,0,0,0
initiate,0,0,0,0,0,1
amazonian,1,0,0,0,0,0
rancher,0,0,0,1,0,0
selective,2,0,0,0,0,0
flammability,0,0,0,1,0,0
convert,0,0,0,0,0,1
closed,1,0,0,0,0,0
movement,0,0,0,3,0,0
progressively,0,0,1,0,0,0
steep,3,0,0,0,0,0
hillside,0,0,0,1,0,0
slope,0,0,0,2,0,0
rainfall,0,0,0,1,0,0
lack,0,0,0,2,0,0
bind,0,0,0,0,0,1
disastrous,1,0,0,0,0,0
landslide,0,0,0,1,0,0
fourth,0,0,0,1,0,0
exploit,0,0,0,0,0,1
abandon,0,0,0,0,0,1
density,0,0,0,1,0,0
underlie,0,0,0,0,0,1
extremely,0,0,2,0,0,0
father,0,0,0,1,0,0
son,0,0,0,1,0,0
help,0,0,0,0,0,4
donkey,0,0,0,1,0,0
newly,0,0,1,0,0,0
cart,0,0,0,1,0,0
southern,2,0,0,0,0,0
deplete,0,0,0,0,0,1
sequester,0,0,0,0,0,2
biomass,0,0,0,1,0,0
alter,0,0,0,0,0,1
climate,0,0,0,3,0,0
biodiversity,0,0,0,1,0,0
one,0,0,0,1,0,0
terrestrial,1,0,0,0,0,0
proceed,0,0,0,0,0,1
bull,0,0,0,1,0,0
starvation,0,0,0,1,0,0
desert,0,0,0,9,0,0
encroachment,0,0,0,1,0,0
nondesert,3,0,0,0,0,0
sale,0,0,0,1,0,0
outskirt,0,0,0,1,0,0
capital,0,0,0,1,0,0
authority,0,0,0,1,0,0
announce,0,0,0,0,0,1
charcoal,0,0,0,1,0,0
climatic,3,0,0,0,0,0
aridity,0,0,0,1,0,0
vegetation,0,0,0,7,0,0
degradation,0,0,0,1,0,0
irreversible,1,0,0,0,0,0
ensue,0,0,0,0,0,1
scrubland,0,0,0,1,0,0
bare,1,0,0,0,0,0
reflect,0,0,0,0,0,1
incoming,1,0,0,0,0,0
solar,1,0,0,0,0,0
vertical,1,0,0,0,0,0
atmospheric,1,0,0,0,0,0
cooling,0,0,0,1,0,0
necessary,2,0,0,0,0,0
condensation,0,0,0,1,0,0
ultimately,0,0,1,0,0,0
role,0,0,0,3,0,0
biological,1,0,0,0,0,0
degrade,0,0,0,0,0,1
exhaustion,0,0,0,1,0,0
domestic,1,0,0,0,0,0
drain,0,0,0,0,0,1
arid,3,0,0,0,0,0
semiarid,2,0,0,0,0,0
capability,0,0,0,1,0,0
difficult,1,0,0,0,0,0
table,0,0,0,1,0,0
salinization,0,0,0,1,0,0
diminution,0,0,0,1,0,0
disappearance,0,0,0,1,0,0
native,1,0,0,0,0,0
existence,0,0,0,1,0,0
iron,0,0,0,1,0,0
ore,0,0,0,1,0,0
medium,0,0,0,1,0,0
county,0,0,0,1,0,0
south,1,0,0,1,0,0
northwestern,1,0,0,0,0,0
central,3,0,0,0,0,0
vegetate,0,0,0,0,0,1
think,0,0,0,0,0,1
art,0,0,0,1,0,0
illustrate,0,0,0,0,0,1
wildlife,0,0,0,2,0,0
unable,1,0,0,0,0,0
creature,0,0,0,1,0,0
disturb,0,0,0,0,0,1
observably,0,0,1,0,0,0
barren,1,0,0,0,0,0
accelerate,0,0,0,0,0,1
southward,1,0,1,0,0,0
couple,0,0,0,0,0,1
livestock,0,0,0,3,0,0
gradual,1,0,0,0,0,0
variation,0,0,0,1,0,0
social,1,0,0,0,0,0
priority,0,0,0,1,0,0
introduction,0,0,0,1,0,0
drill,0,0,0,0,0,1
deep,2,0,0,0,0,0
situation,0,0,0,1,0,0
herdsman,0,0,0,1,0,0
nomadic,1,0,0,0,0,0
raise,0,0,0,0,0,1
overgrazing,0,0,0,1,0,0
competition,0,0,0,1,0,0
forage,0,0,0,1,0,0
goat,0,0,0,1,0,0
tear,0,0,0,0,0,1
indigenous,1,0,0,0,0,0
ability,0,0,0,1,0,0
reproduce,0,0,0,0,0,1
cultivating,0,0,0,1,0,0
marginal,2,0,0,0,0,0
ecologically,0,0,1,0,0,0
subsistence,0,0,0,1,0,0
farming,0,0,0,2,0,0
fertile,1,0,0,0,0,0
cash,0,0,0,1,0,0
cotton,0,0,0,1,0,0
peanut,0,0,0,1,0,0
foreign,1,0,0,0,0,0
furthermore,0,0,1,0,0,0
sahelian,1,0,0,0,0,0
rework,0,0,0,0,0,1
ample,1,0,0,0,0,0
destruction,0,0,0,1,0,0
denudation,0,0,0,1,0,0
stripping,0,0,0,1,0,0
project,0,0,0,1,0,0
undertake,0,0,0,0,0,1
alive,1,0,0,0,0,0
briefly,0,0,1,0,0,0
remedy,0,0,0,1,0,0
apply,0,0,0,0,0,1
aid,0,0,0,1,0,0
prevail,0,0,0,0,0,1
section,0,0,0,1,0,0
theory,0,0,0,1,0,0
unusual,1,0,0,0,0,0
anomalous,1,0,0,0,0,0
mauritanian,1,0,0,0,0,0
woman,0,0,0,1,0,0
fetch,0,0,0,0,0,1
garden,0,0,0,1,0,0
middle,0,0,0,1,0,0
highlight,0,0,0,0,0,1
designate,0,0,0,0,0,1
accompany,0,0,0,0,0,1
humankind,0,0,0,1,0,0
establishment,0,0,0,1,0,0
settlement,0,0,0,1,0,0
congest,0,0,0,0,0,1
rapid,1,0,0,0,0,0
industrialization,0,0,0,1,0,0
unprecedented,1,0,0,0,0,0
universal,1,0,0,0,0,0
banning,0,0,0,1,0,0
destructive,1,0,0,0,0,0
legal,1,0,0,0,0,0
protection,0,0,0,1,0,0
attention,0,0,0,1,0,0
implement,0,0,0,0,0,1
lessen,0,0,0,0,0,1
understanding,0,0,0,1,0,0
poverty,0,0,0,1,0,0
shape,0,0,0,0,0,1
crisis,0,0,0,1,0,0
far,0,0,1,0,0,0
assure,0,0,0,0,0,1
meaningful,1,0,0,0,0,0
