word,level
truth,B1
know,A1
world,A1
unmarried,BEYOND
man,A1
possession,A2
large,A1
fortune,B2
need,B1
wife,A1
move,B1
neighbourhood,B1
feeling,A1
opinion,A1
clear,B1
surround,B2
family,A1
think,A1
immediately,A2
future,A2
husband,A1
daughter,A1
dear,A2
say,C1
day,A1
hear,A1
go,B1
rent,B1
want,A1
cry,B2
impatiently,BEYOND
tell,A1
mind,A2
listen,A1
encouragement,C1
rich,A1
young,B1
north,A1
come,A1
delighted,B2
arrange,A2
course,A1
fine,C1
house,B2
area,A1
garden,A1
servant,B1
end,A1
week,A1
arrive,A1
soon,A1
ask,A1
married,A1
single,A2
income,B2
thousand,A1
pound,A1
year,A1
wonderful,A1
girl,A1
affect,A2
reply,A2
annoying,B1
realize,A2
marry,A2
purpose,A2
likely,A2
fall,A2
love,A1
possible,A1
neighbour,A1
introduce,A1
visit,A1
send,A1
yes,A1
well,C1
attractive,A2
like,B1
flatter,BEYOND
certainly,A2
call,A1
beautiful,A1
past,A2
woman,A1
adult,A2
stop,A1
beauty,B1
beg,B2
correct,A1
gentleman,B1
new,A1
simply,B1
meet,A1
surely,B1
worry,B1
rule,B1
polite,A2
society,A2
sure,A2
write,A1
line,B2
agree,A1
gladly,BEYOND
especially,A2
recommend,A2
little,A2
gasp,BEYOND
horrify,BEYOND
favourite,A1
silly,B1
ignorant,BEYOND
true,A1
intelligent,A2
sister,A1
speak,A1
unkindly,BEYOND
child,A1
ill,A2
feel,B2
pity,B2
suffer,B1
recover,B2
live,B1
mistake,B2
pretty,A1
foolish,BEYOND
long,A1
marriage,B1
time,B2
regret,B2
intelligence,B1
common,A1
sense,B2
interested,A1
talk,A2
shop,A1
find,A1
experience,B1
bitter,B2
mock,BEYOND
understand,A1
humour,B2
later,A2
discover,A2
fact,A1
surprised,A2
pleased,A2
try,B2
vain,BEYOND
persuade,B1
describe,A1
wealthy,B2
stranger,B1
rely,B2
description,A1
sound,C1
noisy,A2
father,A1
handsome,BEYOND
extremely,A2
charming,B2
dancing,A1
everybody,A1
mean,A1
politeness,BEYOND
require,B1
fortunate,B2
hide,A2
curtain,B1
upstairs,A2
room,A1
order,A1
catch,B2
sight,B1
plan,A1
invite,A2
dinner,A1
social,A2
event,A1
small,A1
village,A1
public,A2
dance,A1
regularly,B1
hold,B2
near,A1
town,A1
greatly,B2
look,A2
forward,B2
particular,A2
attend,A2
group,A1
friend,A1
night,A1
eye,A1
enter,A2
bring,A1
eld,BEYOND
good,A2
looking,BEYOND
gentlemanlike,BEYOND
fashionable,B1
tall,A1
lady,A2
gaze,C1
admiration,BEYOND
half,A2
evening,A1
aware,B1
constant,B2
frown,BEYOND
unwillingness,BEYOND
general,A2
agreement,B1
proud,B1
disagreeable,BEYOND
consider,A2
superior,C1
country,A1
people,A1
hand,B1
popular,A1
partner,A1
sit,A1
watch,A1
stand,B2
avoid,A2
conversation,A1
hate,B1
cross,A2
lovely,A2
particularly,B1
dislike,B1
apart,B1
wait,A2
join,A1
creature,B2
see,A1
pleasant,B1
turn,A1
moment,A1
coldly,BEYOND
tempt,C1
endear,BEYOND
story,A1
cheerfully,BEYOND
amusingly,BEYOND
pass,B1
happily,A2
delight,B2
effect,A2
twice,A1
rude,A2
poor,A1
luckily,BEYOND
care,A2
horrible,B1
discuss,A1
flattered,BEYOND
second,A2
blush,BEYOND
expect,A2
modest,B2
admit,B1
continue,A2
gentle,B1
voice,A2
mannered,BEYOND
agreeable,BEYOND
add,A1
make,B2
character,A2
perfect,A1
brother,A1
enjoy,A1
have,A2
silence,B2
convince,B1
kind,B1
ready,A1
begin,A1
evident,B2
admire,B1
close,B1
sensible,B1
seven,A1
thing,A1
behave,A2
normally,A2
shake,B1
head,B1
wisely,BEYOND
lose,A1
opportunity,A2
use,A2
get,A1
attract,B1
encourage,B1
probably,A1
real,A1
wish,A2
success,A1
heart,A2
finally,A2
chance,A2
happiness,B1
tomorrow,A1
study,A1
question,A2
person,A1
spend,A1
life,A1
laugh,A1
observe,B2
interest,A1
notice,A2
expression,A2
dark,A2
give,A1
face,B1
figure,B2
unfashionable,BEYOND
amusing,B2
closely,B2
conscious,B2
party,A1
usual,A2
away,A1
guest,A2
host,B1
sir,A2
delightful,BEYOND
entertainment,B1
cool,B1
disdain,BEYOND
uneducated,BEYOND
let,A1
refuse,A2
quickly,A1
embarrassment,C1
intention,B1
excuse,B2
allow,A2
pleasure,B1
politely,BEYOND
equal,B1
walk,A1
slight,B2
smile,A2
boring,A1
pair,A1
belong,A2
congratulate,C1
wedding,A2
imagination,B2
jump,A2
mother,A1
stay,A2
remain,B1
calm,B1
comfortable,A2
unfortunately,A2
death,A2
property,B1
distant,B2
male,A2
relation,B1
lawyer,A2
leave,B2
money,A1
own,A2
clerk,B2
carry,A1
late,A1
employer,A2
business,A1
kilometre,A1
convenient,B1
distance,A2
usually,A1
aunt,A1
dressmaker,BEYOND
opposite,A1
regular,A2
visitor,A1
vacant,BEYOND
available,A2
provide,A2
amusement,BEYOND
interesting,A1
local,B1
news,A1
regiment,BEYOND
recently,A2
winter,A1
officer,A2
home,A2
uniform,A2
hardly,B1
worth,B1
praise,B2
morning,A1
coolly,BEYOND
suspect,B2
convinced,B2
embarrass,BEYOND
express,A2
certain,A2
indifference,BEYOND
happen,A1
clever,A2
point,B1
afraid,A1
unusually,BEYOND
remember,A1
red,A1
coat,A1
regimental,BEYOND
note,B1
shine,B1
eagerly,BEYOND
read,A1
wonder,B1
repeat,B1
unlucky,BEYOND
carriage,C1
ride,A2
rain,A1
offer,A2
take,A1
spare,C1
horse,A1
farm,A2
field,A2
set,B1
hope,A2
heavily,B1
hard,A1
worried,A2
idea,A1
extent,B2
breakfast,A1
explain,A1
cold,A1
wet,A2
seriously,B1
die,A1
comfort,B2
cause,A2
obedience,BEYOND
right,A1
anxious,B2
determined,B1
keen,B1
decide,A1
accompany,B2
far,B1
stream,B2
anxiety,B2
tired,A1
foot,A1
muddy,BEYOND
stocking,BEYOND
healthily,BEYOND
pink,A1
exercise,A1
show,A1
straight,A2
sitting,BEYOND
believe,A1
bad,A1
weather,A1
receive,A2
considerate,BEYOND
hesitate,B2
healthy,A1
doubt,B1
glad,B1
feverish,BEYOND
unwell,BEYOND
doctor,A1
examine,B1
patient,B2
advise,B1
bed,A1
medicine,A2
afternoon,A1
upset,B1
oblige,C1
present,A2
inform,B2
clothe,BEYOND
apparent,B2
concern,B2
change,A1
behaviour,A2
satisfied,B2
pleasing,BEYOND
treat,B1
unwelcome,BEYOND
concentrate,B1
attention,A2
eat,A1
drinking,BEYOND
play,A1
card,A1
criticize,B2
manner,A2
lack,B1
elegance,BEYOND
quality,A2
excellent,A2
walker,BEYOND
forget,A1
appearance,A2
wild,A2
run,A2
countryside,B1
hair,A1
untidy,BEYOND
dress,A1
cover,B1
mud,B1
remarkably,B2
imagine,A1
ankle,A2
dreadful,BEYOND
sort,B1
independence,B2
acceptable,B2
affection,C1
whisper,B2
adventure,A2
lessen,BEYOND
brighten,BEYOND
short,A1
pause,B2
great,A1
liking,BEYOND
sweet,A2
vulgar,BEYOND
uncle,A1
nice,A1
fill,A1
considerably,B2
position,B2
answer,A1
enthusiastically,BEYOND
asleep,A2
ought,B1
downstairs,A2
game,A1
pick,B2
book,A2
fetch,BEYOND
library,A1
unlike,B1
lazy,A2
buy,A1
grow,A1
spring,B1
accomplish,B2
age,B1
accomplished,BEYOND
patience,B2
learn,A1
skill,A1
word,A1
loosely,BEYOND
boast,C1
include,A1
faithful,BEYOND
assistant,A2
thorough,B2
knowledge,A2
music,A1
singing,A2
drawing,A2
modern,A1
language,A1
possess,B2
solid,B1
improvement,B1
wide,A2
reading,A1
protest,B1
loudly,A2
appear,A2
undervalue,BEYOND
trick,B1
meanness,BEYOND
able,A2
spite,B2
state,B1
health,A1
reach,B2
relieve,B2
illness,A2
remark,B2
help,A1
equally,B1
impression,B1
suddenly,A2
confident,B1
push,B1
rudely,BEYOND
ball,A1
promise,A2
exchange,B1
meaningful,C1
glance,C1
completely,A2
frequently,B1
fix,B2
possibly,B1
assume,B2
way,B2
thought,A2
pain,A2
approval,B2
slightly,B1
mocking,BEYOND
offend,B2
surprise,A2
quiet,A1
charmed,BEYOND
danger,A2
jealous,BEYOND
recovery,B2
increase,A2
rid,B2
fortunately,A2
recovered,BEYOND
return,A1
sorrow,BEYOND
concerned,B2
fit,C1
travel,A1
relieved,B2
determine,B1
sign,A2
escape,B1
rapidly,B2
departure,B1
approach,B2
goodbye,A1
warm,B1
friendliness,BEYOND
welcome,A2
absence,C1
circle,A2
disappointed,B1
cook,A2
today,A1
excitement,B1
mention,B1
ring,B1
bell,B1
astonishment,BEYOND
amuse,BEYOND
curiosity,C1
letter,A1
