word,level
world,A1
famous,A1
artist,A1
lifetime,B2
sell,A1
painting,A1
today,A1
million,A1
dollar,A1
picture,B2
paint,A1
show,A1
worker,A1
pick,B2
grape,A1
bright,A2
sun,A1
quick,A1
title,B2
live,B1
begin,A1
work,A1
different,A1
job,A1
year,A1
create,A1
drawing,A2
move,B1
time,B2
meet,A1
great,A1
way,B2
town,A1
good,A2
know,A1
colorful,BEYOND
self,B2
portrait,B1
flower,A1
countryside,B1
people,A1
speed,B2
deep,B1
emotion,B1
squeeze,C1
tube,B1
oil,A2
directly,B1
canvas,C1
stroke,B2
brush,A2
see,A1
give,A1
unique,B2
feeling,A1
life,A1
movement,A2
vocabulary,BEYOND
make,B2
period,A1
energy,A2
feel,B2
sad,A1
nervous,A2
deal,B1
difficult,A1
keep,A1
remember,A1
important,A1
unusual,A2
help,A1
change,A1
look,A2
art,A1
love,A1
sunflower,BEYOND
bear,B2
old,A1
child,A1
father,A1
minister,B2
mother,A1
study,A1
plant,A2
draw,A1
think,A1
talent,B1
belong,A2
lead,B1
member,A1
church,A2
young,B1
brother,A1
name,A1
sister,A1
close,B1
family,A1
lot,A1
money,A1
small,A1
house,B2
spend,A1
hour,A1
outside,A2
day,A1
strong,A1
connection,B1
nature,A2
poor,A1
farmland,BEYOND
school,A1
student,A1
instead,A2
return,A1
home,A2
send,A1
boarding,BEYOND
homesick,BEYOND
class,A1
take,A1
suddenly,A2
leave,B2
decide,A1
son,A1
living,B1
uncle,A1
own,A2
gallery,A2
short,A1
chance,A2
learn,A1
business,A1
offer,A2
position,B2
apprentice,BEYOND
company,A1
call,A1
main,A1
office,A1
large,A1
city,A1
age,B1
go,B1
later,A2
french,BEYOND
painter,A2
country,A1
scene,A2
landscape,B2
photograph,A2
man,A1
greatly,B2
admire,B1
fall,A2
woman,A1
lose,A1
interest,A1
mean,A1
customer,A1
fire,B1
write,A1
letter,A1
favorite,BEYOND
teach,A1
bookstore,BEYOND
enjoy,A1
like,B1
missionary,BEYOND
coal,B1
miner,B2
dangerous,A1
condition,A2
food,A1
sleep,A2
floor,A1
act,B1
strangely,BEYOND
hire,B1
ask,A1
continue,A2
try,B2
spread,B1
teaching,A2
soon,A1
express,A2
marry,A2
cousin,A1
set,B1
studio,B1
receive,A2
support,A2
view,B1
steal,A2
find,A1
wife,A1
carry,A1
sack,C1
hard,A1
parent,A1
let,A1
turn,A1
laundry,BEYOND
room,A1
break,A1
leg,A1
care,A2
well,C1
have,A2
fact,A1
sketch,C1
cottage,B1
farmer,A1
tool,A2
till,B1
soil,B1
nearly,A2
peasant,C1
share,B1
meal,A1
potato,A1
thick,A2
dark,A2
color,BEYOND
want,A1
field,A2
say,C1
masterpiece,BEYOND
outstanding,B2
die,A1
shortly,B2
complete,A1
stop,A1
museum,A1
japanese,BEYOND
print,B2
simple,A2
pattern,A2
hang,B1
wall,A1
model,B2
little,A2
buy,A1
health,A1
tooth,A1
laugh,A1
dress,A1
workman,BEYOND
clothe,BEYOND
cover,B1
instructor,A2
style,A1
argue,A2
level,B1
include,A1
red,A1
remain,B1
interested,A1
use,A2
paintbrush,BEYOND
daily,B1
group,A1
agree,A1
dot,B2
place,B1
island,A1
grow,A1
tired,A1
southeastern,BEYOND
long,A1
month,A1
come,A1
celebrate,A2
vase,BEYOND
beauty,B1
visit,A1
fight,A2
believe,A1
bad,A1
cut,B1
low,B2
left,A1
ear,A1
protect,A2
friend,A1
hospital,A1
afterward,BEYOND
bandage,BEYOND
struggle,B2
sadness,BEYOND
nervousness,BEYOND
stay,A2
memory,A2
swirl,BEYOND
cloud,A2
night,A1
sky,A2
near,A1
match,A1
mood,B1
page,A1
crow,BEYOND
fly,A2
jab,BEYOND
starry,BEYOND
shoot,C1
illness,A2
bury,B1
certain,A2
storm,A2
bravery,BEYOND
ill,A2
inspire,B2
idea,A1
attend,A2
apartment,A1
hospitalize,BEYOND
belgian,BEYOND
franc,BEYOND
harmful,B2
building,A1
miss,BEYOND
away,A1
