word,level
time,B2
eat,A1
breakfast,A1
good,A2
look,A2
food,A1
table,A1
juice,A1
orange,A1
buckwheat,BEYOND
blueberry,BEYOND
pancake,BEYOND
sweet,A2
maple,BEYOND
syrup,BEYOND
drizzle,BEYOND
cocoa,BEYOND
hot,A1
chocolate,A1
item,A2
come,A1
plant,A2
book,A2
learn,A1
define,B1
different,A1
kind,B1
part,A1
right,A1
cell,B2
tissue,B2
discover,A2
use,A2
daily,B1
life,A1
sure,A2
know,A1
tree,A1
fish,A2
botanist,BEYOND
scientist,A1
study,A1
continue,A2
debate,B2
exact,A2
definition,B1
year,A1
deem,C1
organism,BEYOND
green,A1
pigment,BEYOND
synthesize,BEYOND
light,A2
mobile,A2
regard,B2
animal,A1
kingdom,C1
close,B1
certain,A2
call,A1
reveal,B2
similar,A1
vastly,BEYOND
evolution,B2
basic,B1
characteristic,B2
multicellular,BEYOND
perform,A2
photosynthesis,BEYOND
wall,A1
contain,A2
stiffen,BEYOND
material,B2
cellulose,BEYOND
make,B2
trunk,BEYOND
twig,BEYOND
rigid,BEYOND
recognize,A2
eukaryote,BEYOND
mean,A1
nucleus,BEYOND
commonly,B2
organize,A2
grow,A1
shrub,BEYOND
herb,B2
differently,A2
distinct,B2
form,A1
flower,A1
divide,B1
trio,C1
class,A1
base,B1
cycle,A2
growth,B1
pattern,A2
annual,B2
complete,A1
biennial,BEYOND
need,B1
perennial,BEYOND
finally,A2
group,A1
accord,BEYOND
complexity,C1
nonvascular,BEYOND
include,A1
liverwort,BEYOND
hornwort,BEYOND
moss,BEYOND
seedless,BEYOND
vascular,BEYOND
fern,BEYOND
relative,B1
seed,B1
conifer,BEYOND
live,B1
thing,A1
simple,A2
ground,A2
type,B1
parenchyma,BEYOND
collenchyma,BEYOND
sclerenchyma,BEYOND
complex,B1
dermal,BEYOND
compose,B2
glance,C1
like,B1
pretty,A1
leave,B2
help,A1
collect,A2
sunlight,BEYOND
stem,C1
support,A2
root,B2
anchor,C1
draw,A1
water,B1
soil,B1
store,B1
fruit,A1
reproductive,BEYOND
system,A2
passion,B1
blossom,BEYOND
family,A1
display,B2
striking,C1
combination,B2
sepal,BEYOND
petal,BEYOND
stamen,BEYOND
existence,B2
possibly,B1
identify,A2
play,A1
significant,B2
role,A2
cereal,BEYOND
grain,B1
major,A2
source,A2
nutrition,B2
livestock,BEYOND
subsist,BEYOND
grass,A2
cotton,B1
clothing,A2
synthetic,BEYOND
fabric,B2
rayon,BEYOND
paper,A1
building,A1
furniture,A2
wood,A2
cork,BEYOND
rubber,B2
butter,A1
improve,A1
atmosphere,B1
provide,A2
fuel,B1
addition,B1
medicine,A2
foxglove,BEYOND
example,A1
produce,B2
digitalis,BEYOND
treat,B1
heart,A2
disease,A2
ready,A1
lot,A1
incredibly,B1
diverse,B2
world,A1
fascinating,B1
air,A1
find,A1
northernmost,BEYOND
coast,A2
poppy,BEYOND
peep,BEYOND
beneath,C1
ice,A1
tussock,BEYOND
vivid,BEYOND
color,BEYOND
great,A1
variety,A2
force,B1
way,B2
snow,A1
mountainside,BEYOND
cactus,BEYOND
thrive,C1
desert,B2
rain,A1
river,A1
lake,A2
swamp,BEYOND
fill,A1
bloom,BEYOND
barren,BEYOND
condition,A2
name,A1
describe,A1
approximately,B1
estimate,B2
unidentified,BEYOND
specie,BEYOND
exist,A2
explore,B1
ecosystem,BEYOND
tropical,B2
forest,A2
essential,B1
energy,A2
consume,B1
terrestrial,BEYOND
consequence,B1
land,A2
dependent,B2
absorb,B2
mineral,B2
potassium,BEYOND
phosphorus,BEYOND
diet,A1
enrich,C1
stabilize,C1
hearty,BEYOND
break,A1
crumble,BEYOND
rock,C1
contribute,B2
process,B2
decay,BEYOND
increase,A2
fertility,BEYOND
hold,B2
place,B1
prevent,A2
erosion,BEYOND
herbivore,BEYOND
horse,A1
exactly,A2
initially,B2
question,A2
elm,BEYOND
dog,A1
precise,B2
matter,A2
recently,A2
late,A1
believe,A1
classify,B2
member,A1
lack,B1
able,A2
consider,A2
detailed,B2
share,B1
evolutionary,C1
history,A1
today,A1
carry,A1
activity,A1
take,A1
special,A1
structure,B2
organelle,BEYOND
chloroplast,BEYOND
chemical,B1
compound,B2
chlorophyll,BEYOND
important,A1
vein,C1
true,A1
membrane,BEYOND
bind,C1
body,A1
property,B1
distinguish,B2
bacteria,B2
archaea,BEYOND
prokaryote,BEYOND
single,A2
large,A1
traditionally,BEYOND
difference,A1
eukaryotes,BEYOND
protist,BEYOND
protozoan,BEYOND
obtain,B2
algae,BEYOND
celled,BEYOND
red,A1
brown,A1
pond,C1
plantlike,BEYOND
feature,B1
closely,B2
related,B1
outer,B2
cytoplasm,BEYOND
unlike,B1
job,A1
nature,A2
radiant,BEYOND
convert,B2
synthesis,C1
organic,B2
virtually,BEYOND
photosynthetic,BEYOND
prokaryotic,BEYOND
blue,A1
cyanobacteria,BEYOND
eukaryotic,BEYOND
carbon,B2
dioxide,BEYOND
carbohydrate,BEYOND
occur,B1
chlorophylls,BEYOND
high,B2
rare,B1
golden,B2
bacteriochlorophyll,BEYOND
disklike,BEYOND
unit,A2
thylakoid,BEYOND
molecule,BEYOND
consist,B1
central,B1
magnesium,BEYOND
atom,BEYOND
surround,B2
nitrogen,BEYOND
porphyrin,BEYOND
ring,B1
attach,B1
long,A1
hydrogen,C1
chain,B1
phytol,BEYOND
probably,A1
step,B2
self,B2
sustain,C1
fungus,BEYOND
yeast,BEYOND
mold,BEYOND
mushroom,BEYOND
reproduce,C1
spore,BEYOND
makeup,BEYOND
reproduction,C1
arrange,A2
generally,B1
capable,B2
move,B1
power,B2
freely,B2
effort,B1
movement,A2
turn,A1
reach,B2
length,B1
term,B2
ancestry,BEYOND
common,A1
classification,C1
scheme,B2
tall,A1
woody,BEYOND
foot,A1
meter,BEYOND
height,A2
mature,C1
low,B2
usually,A1
branch,B1
tender,C1
juicy,BEYOND
developed,BEYOND
deal,B1
giant,B1
sequoia,BEYOND
dogwood,BEYOND
rarely,B1
center,BEYOND
total,C1
bulk,C1
state,B1
french,BEYOND
marigold,BEYOND
garden,A1
researcher,BEYOND
flowering,BEYOND
sprout,BEYOND
germinate,BEYOND
seedling,BEYOND
develop,A2
new,A1
parent,A1
die,A1
growing,BEYOND
season,A2
habitat,B2
inhospitable,BEYOND
survive,B1
period,A1
withstand,BEYOND
environmental,B1
extreme,B2
